Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743542241.715921,0.035,0.02,1.031,0.35,-2.45,-0.35
1743542241.735921,0.035,0.034,1.036,0.21,-2.45,-0.35
1743542241.755921,0.032,0.03,1.033,0.35,-2.38,-0.35
1743542242.016656,0.036,0.026,1.032,0.42,-2.31,-0.42
1743542242.036656,0.033,0.025,1.034,0.35,-2.38,-0.35
1743542242.056656,0.033,0.027,1.033,0.42,-2.45,-0.35
1743542242.315773,0.036,0.026,1.035,0.56,-2.31,-0.35
1743542242.335773,0.036,0.026,1.027,0.14,-2.45,-0.42
1743542242.355773,0.039,0.029,1.032,0.56,-2.31,-0.42
1743542242.6154711,0.035,0.029,1.032,0.49,-2.38,-0.28
1743542242.635471,0.035,0.027,1.029,0.42,-2.38,-0.28
1743542242.655471,0.032,0.027,1.023,0.7,-2.38,-0.35
1743542242.916196,0.033,0.026,1.033,0.35,-2.45,-0.42
1743542242.936196,0.034,0.024,1.033,0.49,-2.24,-0.28
1743542242.956196,0.033,0.028,1.037,0.28,-2.45,-0.21
1743542243.216732,0.033,0.028,1.035,0.42,-2.31,-0.42
1743542243.236732,0.035,0.025,1.032,0.35,-2.45,-0.42
1743542243.256732,0.036,0.029,1.031,0.56,-2.45,-0.35
1743542243.515594,0.034,0.028,1.034,0.35,-2.45,-0.28
1743542243.535594,0.034,0.03,1.035,0.42,-2.45,-0.35
1743542243.555594,0.034,0.032,1.032,0.42,-2.45,-0.28
1743542243.818455,0.033,0.027,1.035,0.42,-2.45,-0.28
1743542243.838455,0.034,0.03,1.03,0.35,-2.38,-0.35
1743542243.858455,0.033,0.026,1.03,0.42,-2.45,-0.35
1743542244.144151,0.034,0.023,1.032,0.35,-2.38,-0.35
1743542244.164151,0.033,0.024,1.034,0.21,-2.38,-0.28
1743542244.184151,0.034,0.023,1.032,0.35,-2.38,-0.35
1743542244.428735,0.038,0.024,1.032,0.14,-2.31,-0.35
1743542244.448735,0.038,0.023,1.027,0.42,-2.38,-0.28
1743542244.468735,0.041,0.018,1.027,0.63,-2.31,-0.35
1743542244.715798,0.039,0.018,1.035,0.35,-2.45,-0.35
1743542244.735798,0.036,0.015,1.037,-0.14,-2.45,-0.35
1743542244.755798,0.035,0.024,1.032,0.14,-2.31,-0.35
1743542245.0160751,0.034,0.023,1.034,0.28,-2.45,-0.28
1743542245.036075,0.038,0.016,1.017,1.82,-2.31,-0.42
1743542245.056075,0.037,0.02,1.031,0.49,-2.45,-0.35
1743542245.316136,0.032,0.028,1.029,0.35,-2.45,-0.35
1743542245.336136,0.035,0.029,1.03,0.42,-2.45,-0.35
1743542245.3561358,0.035,0.026,1.033,0.42,-2.38,-0.35
1743542245.616104,0.034,0.026,1.033,0.63,-2.38,-0.35
1743542245.636104,0.033,0.024,1.029,0.77,-2.38,-0.49
1743542245.6561038,0.035,0.023,1.032,0.35,-2.38,-0.42
1743542245.96123,0.034,0.029,1.033,0.42,-2.45,-0.28
1743542245.98123,0.037,0.027,1.018,0.56,-2.38,-0.35
1743542246.00123,0.034,0.026,1.032,0.56,-2.45,-0.28
1743542246.2161431,0.031,0.03,1.032,0.35,-2.38,-0.28
1743542246.236143,0.031,0.031,1.034,0.49,-2.45,-0.35
1743542246.256143,0.031,0.03,1.035,0.56,-2.38,-0.35
1743542246.5159192,0.029,0.028,1.032,0.49,-2.38,-0.28
1743542246.5359192,0.032,0.026,1.028,0.56,-2.38,-0.42
1743542246.5559192,0.031,0.024,1.032,0.42,-2.38,-0.42
1743542246.816593,0.03,0.025,1.032,0.49,-2.38,-0.28
1743542246.836593,0.031,0.028,1.031,0.42,-2.38,-0.35
1743542246.856593,0.03,0.028,1.032,0.35,-2.38,-0.28
1743542247.116597,0.034,0.031,1.03,0.42,-2.45,-0.35
1743542247.136597,0.031,0.03,1.033,0.35,-2.45,-0.35
1743542247.156597,0.035,0.026,1.031,0.42,-2.38,-0.35
1743542247.4187222,0.034,0.027,1.031,0.49,-2.31,-0.35
1743542247.438722,0.035,0.028,1.025,0.35,-2.31,-0.42
1743542247.458722,0.033,0.027,1.034,0.28,-2.31,-0.35
1743542247.716581,0.034,0.026,1.032,0.35,-2.31,-0.28
1743542247.736581,0.033,0.026,1.029,0.42,-2.38,-0.35
1743542247.756581,0.034,0.027,1.033,0.42,-2.38,-0.28
1743542248.0155752,0.034,0.027,1.033,0.35,-2.45,-0.28
1743542248.0355752,0.034,0.026,1.032,0.28,-2.45,-0.42
1743542248.0555751,0.034,0.028,1.033,0.42,-2.38,-0.35
1743542248.31694,0.037,0.026,1.034,0.35,-2.52,-0.35
