epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.48692569888343873,0.4407345751284128,0.6978006154220837,0.4969851965784933,0.284858606728445,0.32426194541568876,0.533721469240694,0.7102846921497089
2,0.19187959539419336,0.2772698052830174,0.4380406321269676,0.8022905468554066,0.10301661055836678,0.18744819630820214,0.32096200796724644,0.8948860431990824
3,0.13227536354812625,0.23051262910698594,0.36369680167431534,0.8633502171825389,0.09519928651005771,0.17273291926803516,0.3085438161915706,0.9032047583244487
4,0.12340248173102498,0.2208984669139152,0.35128689376494676,0.8724781930482468,0.07261333738852374,0.15671299789515306,0.2694686204152976,0.9258631735295587
5,0.09615305360170195,0.1996162942117111,0.31008555851845465,0.9007871840252009,0.04953677746179796,0.13496194165759,0.22256859046549662,0.9493768489042145
6,0.08467228418938705,0.18863091973170143,0.29098502399502807,0.9126705706857033,0.04833934289670392,0.13280453573866968,0.2198620997277701,0.9505059785816308
7,0.09514882656074525,0.19605008295084517,0.3084620342290851,0.9018494304226988,0.07198449575603871,0.150200996978648,0.2682992652916491,0.9263164776186004
8,0.07626011235173122,0.18002669846673555,0.2761523354087943,0.9211830269782708,0.04101499196742509,0.12404391526009421,0.2025215839544642,0.9580227275677495
9,0.0890276965206587,0.18808188297970924,0.2983750936667783,0.9073821585988252,0.03578548905353278,0.11680647818802262,0.1891705290301129,0.9633502379863784
10,0.0706617091928597,0.17304702595272461,0.26582270255352475,0.9270430442881848,0.033191868091974615,0.11305059814144561,0.18218635539461953,0.9660122881454134
11,0.06558320633046756,0.1673440924484033,0.25609218326701727,0.9321267395135793,0.04030770417479,0.11743759573155987,0.2007677866959488,0.9589969741114048
12,0.07287614807384164,0.1730521013191282,0.2699558261528016,0.9246828680750793,0.0407308426809397,0.12373906534776284,0.20181883628873618,0.9583154045485658
13,0.06644009879561154,0.16684370299685047,0.2577597695444569,0.9313886132762864,0.031943716343806085,0.11309476762167746,0.1787280513624151,0.9673775062620728
14,0.062908677976786,0.16312995677652356,0.25081602416270377,0.9349855492728348,0.02990932431433875,0.10623197547225102,0.17294312450727478,0.9696297586332394
15,0.060869728001186056,0.1606149949058859,0.24671791179641994,0.9372695562566972,0.0250839303511199,0.09924742076088769,0.15837907169547338,0.9744570840182497
16,0.06428033817956401,0.16238718818003772,0.25353567437259006,0.9335651929636101,0.0811953100866668,0.16586144046213108,0.2849479076720284,0.9163446010465679
17,0.06417464495742745,0.1629225006087571,0.2533271500598139,0.9337417556905563,0.023703795292967164,0.09854652219423607,0.15396036922847114,0.9757803285948882
18,0.056214783651535025,0.1545006903554872,0.23709657030740666,0.9420496281619617,0.02150116584875748,0.0944446500901715,0.1466327584435261,0.9779838528933145
19,0.056780744841316906,0.15455935988390235,0.2382871059065448,0.9413773830687685,0.023858992491732636,0.09644843313698627,0.15446356363794225,0.9756224870173463
20,0.062884490126591,0.16011649527481556,0.25076780121576814,0.9349505546741331,0.026254916091273964,0.10200141866784629,0.16203368813698577,0.9731567947337856
