epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,1502.6900634765625,25.378576278686523,38.76454647582714,0.4186375141143799,922.3323364257812,18.617570877075195,30.36992486697623,0.6438711881637573
2,655.731201171875,15.324902534484863,25.60724899656101,0.7463099956512451,450.179443359375,12.445988655090332,21.21743253457814,0.8261777758598328
3,349.1303405761719,10.914661407470703,18.685029852161648,0.8649280667304993,297.1752624511719,9.9650297164917,17.238772069122902,0.8852553963661194
4,232.72645568847656,8.913595199584961,15.255374649233515,0.90996253490448,216.8419647216797,8.581146240234375,14.725554818806648,0.9162734746932983
5,202.79046630859375,8.280826568603516,14.240451759287476,0.9215441942214966,198.39390563964844,8.16009521484375,14.08523715241062,0.9233965873718262
6,149.6984405517578,7.234267234802246,12.235131407212503,0.9420844912528992,127.9082260131836,6.804872512817383,11.309651896198378,0.9506123661994934
7,111.25701904296875,6.410803318023682,10.547844284163885,0.9569567441940308,118.30003356933594,6.429551124572754,10.87658188813636,0.9543222784996033
8,140.56593322753906,6.8714518547058105,11.856050490257667,0.94561767578125,196.2178192138672,7.9275970458984375,14.00777709752219,0.9242368340492249
9,107.76036071777344,6.235699653625488,10.38076879223179,0.958309531211853,82.16157531738281,5.612854480743408,9.064302252097665,0.9682759642601013
10,70.36356353759766,5.281356334686279,8.388299204105541,0.9727776646614075,72.41840362548828,5.27836275100708,8.509900329938553,0.9720379710197449
11,68.68580627441406,5.171538352966309,8.287690044542813,0.9734267592430115,85.94699096679688,5.661953926086426,9.270759999417354,0.9668143391609192
12,94.85236358642578,5.832613468170166,9.739217811838165,0.9633033871650696,77.84295654296875,5.449117660522461,8.822865551677003,0.9699434638023376
13,71.38595581054688,5.221122741699219,8.4490209971657,0.972382128238678,78.84452056884766,5.415396690368652,8.87944370829883,0.9695567488670349
14,55.867218017578125,4.756036758422852,7.474437638884822,0.9783860445022583,55.99740219116211,4.724588871002197,7.4831411981307765,0.978378415107727
15,47.86597442626953,4.441061019897461,6.91852400633759,0.9814815521240234,55.283878326416016,4.642235279083252,7.435312927269169,0.9786539077758789
16,56.36467742919922,4.676924705505371,7.5076412693467995,0.9781935811042786,74.84051513671875,5.199819087982178,8.651041274709002,0.971102774143219
17,94.5945816040039,5.695699691772461,9.725974583763003,0.9634031057357788,64.06173706054688,4.993791580200195,8.003857636199363,0.9752646088600159
18,46.78705978393555,4.4164018630981445,6.840106708519652,0.9818989634513855,44.467227935791016,4.276095867156982,6.668375209583742,0.9828304052352905
19,36.5469856262207,3.983652114868164,6.045410294282821,0.9858606457710266,39.94224166870117,4.028032302856445,6.319987473777236,0.9845775961875916
20,37.543975830078125,3.9635162353515625,6.127313916397472,0.9854749441146851,57.3206787109375,4.69846248626709,7.57104211525319,0.9778674840927124
21,86.225830078125,5.412888526916504,9.285786454475733,0.966640830039978,59.96984100341797,4.834256172180176,7.744019692860935,0.9768446087837219
22,43.31369400024414,4.2505717277526855,6.581314002556339,0.9832427501678467,43.19658279418945,4.179291248321533,6.572410729267417,0.9833210110664368
23,33.675865173339844,3.835728168487549,5.803091001642128,0.9869714379310608,37.29119110107422,3.912717342376709,6.106651381982946,0.9856011867523193
24,31.66352653503418,3.712921142578125,5.6270353237770045,0.9877499938011169,38.34311294555664,3.936344623565674,6.192181598237946,0.9851950407028198
25,45.81303787231445,4.199715614318848,6.768532918758278,0.9822757840156555,75.3764877319336,4.947073936462402,8.681963356979434,0.9708958268165588
26,78.72756958007812,5.1827874183654785,8.872855773654733,0.9695417881011963,49.70844650268555,4.426742076873779,7.050421725165491,0.9808067083358765
27,34.379119873046875,3.8814284801483154,5.863371033206655,0.9866993427276611,35.51271057128906,3.8646440505981445,5.95925419589474,0.9862878918647766
28,28.0618953704834,3.5624051094055176,5.297347956334698,0.9891433715820312,32.89689636230469,3.7336413860321045,5.73558160628063,0.9872979521751404
29,26.448833465576172,3.4511358737945557,5.142842936117743,0.9897674322128296,30.75651741027832,3.5763704776763916,5.545855877164346,0.9881243705749512
30,27.43204116821289,3.4722769260406494,5.237560612366495,0.989387035369873,33.7706413269043,3.712052583694458,5.8112512703293335,0.9869605302810669
31,72.79374694824219,4.922083854675293,8.53192516072675,0.9718374609947205,54.26849365234375,4.581357002258301,7.366715255277874,0.9790459871292114
32,39.7086181640625,4.019613742828369,6.301477458823645,0.9846374988555908,35.615081787109375,3.8371741771698,5.967837278873258,0.9862483739852905
33,27.280384063720703,3.4978342056274414,5.223062709150705,0.9894457459449768,30.484708786010742,3.5930652618408203,5.521295933565845,0.9882293343544006
34,24.622859954833984,3.340778350830078,4.962142677798975,0.9904738664627075,30.918888092041016,3.562335968017578,5.560475527510306,0.9880616664886475
35,26.434967041015625,3.384103298187256,5.141494631040241,0.9897727966308594,49.81308364868164,4.144081115722656,7.0578384544194295,0.9807662963867188
36,64.3184814453125,4.7188568115234375,8.019880388466682,0.9751163721084595,47.02848815917969,4.240452766418457,6.857731998203174,0.9818414449691772
