Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
0.0,-1.0,-0.078,0.0,31.5,14.84,17.78,-0.995,0.189,-0.063,21.21,-8.05,3.57,-1.021,-0.022,-0.032,35.35,13.23,-3.78
20.0,-0.999,-0.071,-0.108,31.76,14.05,16.448,-0.991,0.219,-0.075,23.293,-8.119,3.639,-1.02,-0.016,-0.04,35.49,11.76,-5.95
40.0,-0.996,-0.062,-0.12,32.774,12.901,15.576,-0.98,0.261,-0.068,20.114,-7.705,3.394,-1.001,-0.007,-0.035,36.33,10.85,-8.33
60.0,-0.996,-0.063,-0.127,32.539,11.934,14.972,-0.978,0.261,-0.067,15.893,-6.942,2.487,-1.0,0.015,-0.03,35.505,10.973,-10.003
80.0,-0.987,-0.069,-0.136,32.48,11.521,14.075,-0.989,0.234,-0.061,11.321,-6.443,2.41,-1.015,0.026,-0.028,33.39,10.29,-11.06
100.0,-0.978,-0.06,-0.137,32.53,12.712,13.161,-1.002,0.201,-0.046,13.439,-6.828,3.079,-1.023,0.024,-0.033,31.725,8.576,-11.443
120.0,-0.987,-0.063,-0.127,32.55,13.299,12.384,-1.0,0.217,-0.072,16.941,-8.576,4.456,-1.016,0.03,-0.039,30.744,7.793,-11.539
140.0,-0.993,-0.068,-0.133,31.932,11.365,11.88,-0.994,0.244,-0.061,15.379,-9.677,4.714,-1.007,0.044,-0.041,27.768,9.837,-11.4
160.0,-0.989,-0.062,-0.144,31.523,9.955,11.187,-0.982,0.272,-0.065,10.306,-9.611,4.846,-1.049,0.041,-0.043,28.834,5.302,-11.346
180.0,-0.994,-0.052,-0.149,31.854,10.14,10.463,-0.977,0.271,-0.077,2.787,-7.488,3.81,-1.037,0.029,-0.053,28.701,3.75,-9.496
200.0,-1.001,-0.051,-0.15,31.893,10.305,9.78,-0.995,0.213,-0.062,-0.631,-7.204,2.027,-1.021,0.034,-0.05,28.928,3.29,-6.963
220.0,-1.007,-0.053,-0.154,30.745,10.519,8.983,-0.999,0.196,-0.056,0.77,-7.464,1.564,-1.02,0.035,-0.048,27.341,3.235,-5.393
240.0,-1.002,-0.052,-0.16,29.188,10.627,7.94,-0.981,0.223,-0.043,6.141,-7.098,1.299,-1.028,0.03,-0.059,25.066,2.212,-4.698
260.0,-0.993,-0.053,-0.16,27.763,10.522,7.018,-0.982,0.226,-0.025,7.444,-6.939,1.099,-1.015,0.019,-0.066,23.94,1.47,-4.62
280.0,-0.991,-0.051,-0.156,26.516,9.808,5.85,-0.987,0.233,-0.036,5.339,-5.861,1.459,-0.997,0.024,-0.057,21.77,2.17,-4.9
300.0,-0.994,-0.04,-0.157,24.944,8.516,5.133,-0.98,0.278,-0.06,-0.627,-3.732,1.809,-0.996,0.028,-0.056,17.78,3.29,-5.67
320.0,-1.001,-0.027,-0.169,21.788,7.876,4.678,-0.975,0.279,-0.066,-6.972,-3.001,-0.658,-1.01,0.03,-0.054,14.411,2.98,-6.715
340.0,-1.008,-0.016,-0.171,18.018,7.484,4.155,-0.98,0.263,-0.048,-11.732,-2.882,-2.281,-1.004,0.027,-0.057,10.708,1.69,-7.24
360.0,-1.01,-0.016,-0.167,15.219,5.889,3.603,-0.978,0.209,-0.038,-12.897,-0.919,-2.818,-0.996,0.032,-0.049,7.627,1.008,-7.347
380.0,-1.007,-0.024,-0.166,13.256,4.004,2.712,-0.989,0.174,-0.018,-9.509,-0.157,-1.599,-0.994,0.036,-0.05,4.126,1.372,-7.181
400.0,-1.005,-0.025,-0.168,11.132,2.925,1.862,-0.984,0.267,-0.035,-9.972,-0.017,1.027,-1.007,0.038,-0.047,0.287,0.442,-6.898
420.0,-1.003,-0.021,-0.168,8.069,1.826,1.267,-0.984,0.315,-0.087,-32.269,-0.109,0.82,-0.998,0.027,-0.049,-1.962,-0.16,-6.288
440.0,-0.998,-0.019,-0.162,5.631,0.122,0.925,-0.985,0.309,-0.073,-50.622,0.715,-1.767,-1.01,0.018,-0.047,-2.241,-0.588,-5.797
460.0,-0.992,-0.02,-0.159,3.914,-1.732,0.724,-0.993,0.214,-0.028,-36.316,0.008,-2.612,-1.026,0.024,-0.047,-2.561,-1.741,-5.416
480.0,-0.991,-0.019,-0.158,-1.17,-3.41,0.63,-0.979,0.197,-0.037,-32.93,1.901,-2.125,-1.014,0.026,-0.055,-4.238,-3.529,-4.402
500.0,-1.001,-0.02,-0.161,-15.96,-4.669,0.61,-0.989,0.248,-0.031,-33.386,4.313,-2.852,-1.006,0.024,-0.057,-6.559,-4.02,-2.825
520.0,-1.007,-0.024,-0.174,-3.934,-5.656,0.134,-0.991,0.262,-0.044,-40.28,2.881,-4.319,-1.001,0.02,-0.054,-9.127,-4.245,-1.983
540.0,-1.005,-0.02,-0.175,-8.215,-5.62,-0.673,-0.982,0.268,-0.057,-45.827,2.19,-5.683,-1.0,0.014,-0.059,-11.513,-3.87,-2.123
560.0,-1.005,-0.006,-0.173,-11.519,-6.05,-1.15,-0.973,0.274,-0.051,-48.127,3.716,-6.013,-1.009,0.011,-0.065,-14.287,-4.146,-2.718
580.0,-1.005,-0.004,-0.175,-14.808,-6.961,-2.183,-0.947,0.289,-0.039,-44.46,10.5,-5.704,-0.901,0.01,-0.069,-16.878,-5.456,-2.301
600.0,-1.002,-0.006,-0.177,-17.561,-6.98,-2.679,-1.014,0.122,-0.025,-52.812,10.358,-8.946,-0.955,0.004,-0.075,-19.899,-6.325,-1.324
620.0,-0.997,-0.03,-0.172,-18.778,-7.057,-3.397,-1.032,0.102,-0.038,-33.923,6.588,-7.937,-0.999,-0.005,-0.074,-20.406,-6.486,-0.234
640.0,-0.993,-0.04,-0.162,-19.323,-7.91,-4.46,-1.01,0.198,-0.057,-20.958,2.88,-5.579,-1.013,-0.021,-0.082,-19.202,-6.63,0.741
660.0,-0.99,-0.042,-0.152,-19.729,-9.564,-5.637,-0.997,0.259,-0.058,-30.101,1.198,-6.076,-1.028,-0.035,-0.086,-16.089,-7.293,1.888
680.0,-0.991,-0.048,-0.145,-19.491,-11.029,-6.364,-1.008,0.212,-0.045,-35.74,-1.024,-4.777,-1.029,-0.033,-0.084,-11.9,-8.588,3.349
700.0,-0.999,-0.059,-0.136,-18.332,-12.231,-6.184,-0.979,0.174,-0.02,-27.392,1.855,-1.583,-1.014,-0.035,-0.086,-9.997,-9.224,5.067
720.0,-1.003,-0.061,-0.132,-16.489,-12.717,-5.95,-1.006,0.133,-0.029,-26.876,1.214,-0.666,-1.021,-0.041,-0.087,-9.72,-9.659,6.346
740.0,-1.003,-0.052,-0.133,-15.7,-12.333,-5.994,-1.017,0.163,-0.036,-19.32,-0.56,-0.98,-1.022,-0.054,-0.091,-8.672,-10.754,6.489
760.0,-1.003,-0.047,-0.133,-15.453,-11.054,-6.269,-0.989,0.231,-0.04,-15.179,-1.938,-0.073,-1.011,-0.065,-0.091,-6.342,-11.246,6.071
780.0,-0.988,-0.048,-0.139,-14.234,-10.344,-6.45,-0.996,0.253,-0.038,-23.062,-2.898,-0.38,-1.009,-0.067,-0.086,-5.437,-10.917,4.189
800.0,-0.977,-0.042,-0.134,-13.009,-8.384,-6.886,-1.006,0.251,-0.036,-31.122,-3.266,-2.166,-1.031,-0.07,-0.095,-6.294,-10.35,1.232
820.0,-0.983,-0.038,-0.132,-10.824,-6.687,-7.604,-1.01,0.246,-0.031,-38.118,-5.461,-1.911,-1.029,-0.078,-0.101,-6.1,-10.489,-2.079
840.0,-0.989,-0.028,-0.128,-9.544,-4.523,-8.694,-1.006,0.167,-0.042,-35.524,-8.173,-2.237,-0.996,-0.057,-0.087,-7.649,-9.546,-4.572
860.0,-0.994,-0.019,-0.141,-12.248,-3.695,-9.659,-0.996,0.157,-0.02,-27.014,-9.53,-1.789,-0.986,-0.038,-0.076,-14.932,-7.845,-7.294
880.0,-0.991,-0.015,-0.149,-15.336,-2.363,-10.542,-0.98,0.175,-0.01,-17.872,-7.217,-2.744,-0.996,-0.024,-0.066,-23.74,-6.941,-10.185
900.0,-0.988,-0.007,-0.154,-18.107,0.008,-11.357,-1.006,0.186,-0.023,-13.65,-6.44,-3.64,-0.977,-0.039,-0.059,-28.802,-7.479,-12.303
920.0,-0.991,-0.02,-0.148,-19.479,0.83,-12.943,-0.996,0.245,-0.019,-14.07,-6.3,-5.04,-0.975,-0.039,-0.05,-30.43,-6.674,-13.578
940.0,-0.986,-0.032,-0.152,-20.647,-0.139,-14.206,-0.983,0.275,0.008,-17.877,-5.325,-7.19,-1.01,-0.033,-0.042,-30.323,-7.766,-14.068
960.0,-0.983,-0.045,-0.141,-22.096,-1.981,-15.613,-0.975,0.245,0.013,-19.074,-1.564,-9.829,-1.046,-0.034,-0.046,-29.208,-9.418,-13.535
980.0,-0.995,-0.064,-0.123,-22.75,-3.85,-17.08,-0.993,0.184,0.004,-17.253,-0.144,-9.471,-1.058,-0.031,-0.038,-27.046,-11.356,-11.251
1000.0,-1.018,-0.097,-0.121,-20.011,-7.206,-17.749,-1.007,0.164,-0.014,-10.667,-1.247,-9.187,-1.052,-0.035,-0.037,-24.687,-12.032,-7.558
1020.0,-1.021,-0.121,-0.13,-17.229,-10.91,-18.221,-1.008,0.151,-0.008,-4.333,-2.126,-9.17,-1.025,-0.035,-0.034,-22.19,-11.527,9.936
1040.0,-1.023,-0.141,-0.148,-15.128,-12.908,-18.45,-0.998,0.157,-0.0,2.188,-2.432,-8.321,-1.005,-0.022,-0.022,-22.015,-10.521,7.288
1060.0,-1.023,-0.147,-0.151,-14.381,-13.07,-18.328,-0.993,0.158,-0.005,2.042,-1.32,-7.247,-0.998,-0.015,-0.01,-25.196,-10.669,5.522
1080.0,-1.016,-0.161,-0.139,-13.168,-11.67,-18.016,-1.002,0.154,0.011,0.09,-0.95,-5.188,-0.996,-0.022,-0.008,-30.109,-11.993,8.268
1100.0,-1.016,-0.172,-0.109,-11.03,-10.794,-17.235,-1.001,0.162,-0.0,0.996,-0.352,-4.791,-0.99,-0.052,-0.004,-31.14,-13.561,9.505
1120.0,-1.015,-0.173,-0.082,-9.544,-11.993,-16.745,-1.001,0.16,-0.001,2.203,-0.21,-4.909,-0.984,-0.061,0.013,-29.508,-12.614,9.686
1140.0,-1.003,-0.171,-0.068,-8.668,-17.025,-16.685,-1.0,0.156,0.002,5.083,-0.039,-4.902,-0.998,-0.07,0.016,-26.473,-12.105,9.039
1160.0,-0.995,-0.164,-0.067,-7.464,-22.041,-16.713,-0.999,0.17,-0.003,8.462,0.735,-5.065,-1.003,-0.081,0.017,-23.92,-13.914,8.788
1180.0,-0.998,-0.16,-0.074,-5.399,-23.546,-16.076,-0.997,0.182,-0.008,8.968,1.631,-6.607,-1.0,-0.079,0.028,-21.714,-15.351,8.936
1200.0,-1.007,-0.163,-0.075,-3.327,-24.412,-14.51,-0.998,0.172,-0.005,10.086,2.223,-7.233,-0.998,-0.07,0.042,-21.751,-16.202,8.883
1220.0,-1.023,-0.177,-0.072,-0.964,-25.423,-13.585,-0.999,0.169,-0.006,11.032,3.136,-7.454,-0.994,-0.071,0.046,-23.386,-17.683,8.841
1240.0,-1.03,-0.18,-0.06,1.359,-27.06,-13.115,-1.0,0.176,-0.017,10.637,4.248,-7.513,-0.994,-0.096,0.044,-21.411,-20.118,8.869
1260.0,-1.021,-0.184,-0.049,3.635,-29.692,-12.88,-1.008,0.175,-0.02,7.088,3.871,-7.253,-0.99,-0.11,0.041,-11.472,-21.513,8.686
1280.0,-0.999,-0.189,-0.04,5.378,-31.558,-12.88,-1.006,0.166,-0.022,4.866,3.026,-7.026,-0.991,-0.098,0.05,-2.333,-22.17,8.789
1300.0,-0.988,-0.195,-0.032,6.933,-32.639,-12.895,-0.996,0.173,-0.026,2.658,2.435,-6.157,-0.985,-0.095,0.05,6.299,-22.274,9.406
1320.0,-0.972,-0.201,-0.012,8.242,-32.681,-13.176,-0.998,0.163,-0.025,-1.159,3.202,-5.693,-0.994,-0.088,0.029,15.068,-22.001,9.872
1340.0,-0.974,-0.189,0.013,9.661,-32.556,-13.202,-1.015,0.137,-0.025,-0.899,2.118,-4.61,-0.985,-0.074,0.021,21.167,-23.405,10.211
1360.0,-0.986,-0.188,0.025,12.199,-32.84,-12.373,-1.004,0.117,-0.033,-1.628,2.232,-3.779,-0.996,-0.047,0.032,23.769,-24.149,10.056
1380.0,-0.975,-0.2,0.018,14.043,-32.94,-11.242,-1.004,0.112,-0.039,1.414,1.834,-2.669,-0.991,-0.052,0.029,22.709,-24.599,9.53
1400.0,-0.96,-0.204,0.013,14.575,-30.731,-10.382,-1.008,0.13,-0.029,3.743,0.792,-1.429,-0.978,-0.056,0.03,24.121,-21.674,8.781
1420.0,-0.957,-0.214,0.022,15.691,-26.449,-10.05,-1.007,0.142,-0.049,5.104,0.588,-0.881,-0.965,-0.045,0.03,24.15,-18.088,7.255
1440.0,-0.962,-0.213,0.044,16.343,-22.086,-9.801,-1.01,0.144,-0.053,4.847,-0.36,-0.319,-0.996,-0.037,0.016,21.423,-16.542,5.082
1460.0,-0.977,-0.208,0.067,17.179,-19.043,-10.005,-1.011,0.131,-0.043,5.142,-2.382,0.322,-0.978,-0.04,0.02,17.803,-14.546,3.652
1480.0,-0.981,-0.209,0.077,19.123,-18.273,-8.268,-1.007,0.119,-0.04,7.008,-3.212,1.076,-0.955,-0.05,0.026,16.728,-11.243,1.543
1500.0,-0.966,-0.217,0.071,18.956,-16.796,-7.604,-1.012,0.14,-0.037,7.908,-3.155,1.118,-0.948,-0.043,0.024,15.247,-7.032,-0.666
1520.0,-0.954,-0.214,0.054,17.82,-14.058,-6.851,-1.014,0.143,-0.036,7.631,-4.101,0.842,-0.96,-0.02,0.03,12.698,-3.887,-3.112
1540.0,-0.949,-0.205,0.043,16.732,-10.37,-5.797,-1.012,0.13,-0.036,7.986,-4.643,1.097,-0.974,-0.029,0.072,6.405,-3.383,-4.844
1560.0,-0.948,-0.199,0.042,15.291,-5.746,-4.638,-1.002,0.166,-0.03,9.096,-4.011,0.396,-0.961,-0.044,0.077,3.059,0.821,-5.929
1580.0,-0.95,-0.2,0.054,13.471,-1.184,-3.451,-1.008,0.175,-0.041,4.745,-4.452,-0.654,-0.93,-0.034,0.079,1.177,8.829,-8.18
1600.0,-0.952,-0.201,0.065,12.95,2.148,-2.364,-1.022,0.155,-0.036,1.4,-5.32,-1.68,-0.928,-0.025,0.112,-10.674,7.868,-11.689
1620.0,-0.955,-0.201,0.066,12.917,5.33,-1.338,-1.013,0.142,-0.033,0.84,-6.58,-1.68,-0.891,-0.047,0.146,-19.765,6.167,-14.006
1640.0,-0.959,-0.193,0.07,10.591,9.233,0.299,-1.022,0.123,-0.037,2.408,-7.198,-0.926,-0.865,-0.072,0.145,-16.637,8.387,-16.281
1660.0,-0.983,-0.193,0.075,6.118,12.774,1.908,-1.011,0.12,-0.043,4.556,-9.558,0.5,-0.862,-0.047,0.141,-5.016,11.468,-17.886
1680.0,-0.976,-0.192,0.064,1.585,16.378,4.39,-0.998,0.143,-0.045,4.608,-9.981,0.604,-0.87,-0.009,0.156,-1.339,10.966,-21.357
1700.0,-0.973,-0.175,0.057,-1.805,20.73,7.376,-1.005,0.133,-0.045,4.776,-11.654,1.395,-0.862,-0.014,0.149,-2.53,10.931,-23.837
1720.0,-0.951,-0.168,0.037,-0.676,23.148,12.409,-1.019,0.102,-0.035,7.032,-13.783,1.602,-0.828,-0.036,0.094,0.278,13.262,-22.12
1740.0,-0.923,-0.174,0.005,1.806,27.849,19.257,-1.011,0.102,-0.027,12.652,-15.102,1.803,-0.825,-0.027,0.101,5.988,12.828,-22.46
1760.0,-0.919,-0.176,0.001,2.129,35.079,26.136,-0.996,0.126,-0.008,17.084,-15.149,1.31,-0.823,-0.014,0.103,7.03,10.237,-22.276
1780.0,-0.906,-0.176,-0.013,3.181,42.455,34.179,-0.998,0.137,-0.013,16.567,-14.496,-0.161,-0.803,-0.024,0.062,9.701,9.983,-21.416
1800.0,-0.904,-0.19,-0.035,4.088,47.508,40.587,-1.011,0.141,-0.02,16.123,-16.394,0.096,-0.796,-0.039,0.014,16.739,10.883,-21.33
1820.0,-0.9,-0.176,-0.045,4.901,55.093,45.91,-1.017,0.129,-0.015,14.319,-17.405,-0.676,-0.789,-0.06,0.021,20.913,11.663,-20.16
1840.0,-0.903,-0.129,-0.065,5.18,61.95,52.22,-1.019,0.126,0.001,17.287,-19.611,-1.178,-0.766,-0.051,0.027,27.019,13.97,-17.294
1860.0,-0.895,-0.112,-0.108,6.7,68.95,57.069,-1.015,0.127,0.006,19.204,-20.804,-2.16,-0.72,-0.061,-0.007,29.301,15.929,-14.519
1880.0,-0.881,-0.08,-0.129,8.638,77.601,61.26,-0.991,0.128,0.009,17.79,-20.413,-3.376,-0.659,-0.057,-0.044,33.365,19.198,-14.291
1900.0,-0.87,-0.049,-0.153,10.225,85.393,66.948,-0.977,0.125,0.025,15.019,-18.392,-5.726,-0.659,-0.026,-0.03,31.405,19.208,-16.767
1920.0,-0.85,-0.043,-0.198,10.254,94.597,71.234,-1.012,0.112,0.044,16.627,-16.344,-9.498,-0.657,-0.005,0.011,22.331,19.201,-20.725
1940.0,-0.829,-0.008,-0.254,8.324,105.63,76.806,-1.018,0.104,0.046,23.962,-16.17,-11.266,-0.646,0.023,0.019,6.449,20.587,-23.708
1960.0,-0.825,0.043,-0.268,1.837,121.086,80.759,-0.998,0.129,0.058,28.457,-14.49,-11.475,-0.647,0.046,-0.009,-21.385,24.01,-25.828
1980.0,-0.821,0.085,-0.276,-3.044,133.122,83.593,-1.025,0.177,0.063,28.603,-11.756,-10.742,-0.696,0.045,-0.02,-37.241,24.767,-27.355
2000.0,-0.801,0.105,-0.288,-5.841,142.763,83.698,-1.056,0.179,0.016,23.245,-15.66,-7.723,-0.763,0.056,-0.004,-52.156,20.457,-26.926
2020.0,-0.761,0.112,-0.295,-6.939,144.493,81.686,-1.024,0.086,0.028,13.539,-28.884,-4.159,-0.759,0.04,-0.018,-68.771,13.548,-24.198
2040.0,-0.747,0.12,-0.317,-5.834,143.214,77.265,-0.994,0.013,0.033,23.511,-16.138,-6.912,-0.726,-0.037,-0.05,-71.681,9.917,-22.47
2060.0,-0.73,0.133,-0.401,-2.191,143.514,77.339,-1.027,0.056,0.066,27.794,-13.28,-4.401,-0.804,-0.065,-0.049,-70.405,6.168,-23.054
2080.0,-0.661,0.121,-0.506,1.352,152.745,73.711,-1.037,0.14,0.05,22.836,-13.446,-2.921,-0.964,-0.152,-0.098,-65.007,2.222,-21.783
2100.0,-0.62,0.123,-0.531,0.121,157.402,67.523,-1.007,0.129,0.061,16.368,-9.94,-3.253,-1.034,-0.208,-0.178,-37.878,-5.435,-20.518
2120.0,-0.614,0.183,-0.569,-6.711,156.279,62.187,-0.998,0.142,0.029,15.775,-10.154,-2.13,-0.992,-0.156,-0.236,-3.498,-6.328,-21.689
2140.0,-0.633,0.247,-0.653,-15.946,160.07,56.042,-1.059,0.114,0.053,13.635,-13.838,-2.531,-0.951,-0.055,-0.241,-3.768,1.974,-18.568
2160.0,-0.642,0.328,-0.678,-27.961,174.742,51.912,-1.123,0.095,0.057,12.38,-14.276,-0.711,-1.096,-0.098,-0.237,-12.387,-12.511,-15.998
2180.0,-0.658,0.361,-0.656,-35.501,169.821,49.586,-1.011,0.136,0.082,7.98,-14.0,0.49,-1.047,-0.216,-0.265,-6.941,-11.64,-4.606
2200.0,-0.606,0.324,-0.689,-34.065,150.463,42.732,-1.014,0.034,0.113,8.26,-12.6,0.35,-1.036,-0.119,-0.254,10.637,-2.361,4.306
2220.0,-0.531,0.334,-0.83,-31.362,143.41,29.815,-1.025,-0.043,0.067,10.315,-14.378,5.649,-1.035,0.023,-0.197,-1.051,-4.312,13.211
2240.0,-0.488,0.365,-0.885,-29.725,144.428,22.094,-0.978,0.145,0.107,7.084,-9.813,7.366,-1.016,0.026,-0.193,-39.971,-7.354,19.804
2260.0,-0.422,0.327,-0.853,-27.538,148.064,18.522,-1.006,0.281,0.072,0.366,-9.18,-0.209,-1.052,-0.16,-0.266,-62.204,-2.343,21.189
2280.0,-0.345,0.28,-0.743,-25.347,143.006,14.855,-0.996,0.26,0.06,-10.438,-9.133,-12.043,-1.255,-0.288,-0.278,-61.1,-1.596,19.623
2300.0,-0.272,0.328,-0.699,-21.919,116.502,13.329,-1.002,0.139,0.105,-21.114,-7.151,-13.899,-1.272,-0.251,-0.222,-52.341,-7.564,19.031
2320.0,-0.236,0.357,-0.973,-18.187,114.325,15.128,-1.001,0.033,0.12,-15.573,-4.163,-11.456,-1.233,-0.258,-0.188,-46.247,-5.985,20.245
2340.0,-0.388,0.639,-1.093,-21.832,122.697,21.559,-0.975,0.026,0.104,-0.217,1.834,-9.623,-1.214,-0.277,-0.174,-26.901,-13.066,23.208
2360.0,-0.483,0.596,-0.918,-26.174,114.566,27.861,-0.994,-0.022,0.111,9.912,5.225,-8.221,-1.171,-0.232,-0.115,6.549,-8.36,28.264
2380.0,-0.336,0.504,-0.882,-25.786,88.45,29.011,-1.023,-0.04,0.119,18.115,5.32,-3.979,-1.198,-0.107,-0.065,11.739,-0.95,31.764
2400.0,-0.255,0.466,-1.012,-25.278,79.069,29.188,-0.998,0.076,0.102,23.474,7.678,-2.331,-1.261,-0.09,-0.09,2.338,-1.867,33.893
2420.0,-0.149,0.427,-1.063,-25.542,87.698,26.074,-1.022,0.084,0.063,24.692,8.817,-4.991,-1.272,-0.146,-0.138,-11.916,-5.177,32.54
2440.0,-0.051,0.328,-1.009,-24.64,89.25,17.5,-1.044,0.105,0.037,23.674,7.158,-5.28,-1.283,-0.086,-0.082,-36.492,-0.997,25.31
2460.0,-0.026,0.369,-0.997,-18.746,87.542,16.849,-1.029,0.148,0.057,17.61,4.819,-4.739,-1.378,-0.093,-0.08,-78.655,-3.34,18.968
2480.0,-0.155,0.432,-1.011,-19.141,86.972,8.914,-1.011,0.077,0.093,10.754,2.833,-5.183,-1.414,-0.297,-0.149,-88.98,-6.064,12.051
2500.0,-0.174,0.464,-1.017,-11.422,95.656,15.2,-1.016,0.003,0.058,9.832,4.011,-3.139,-1.428,-0.474,-0.19,-62.685,0.214,3.615
2520.0,-0.096,0.479,-1.131,-11.864,107.622,22.297,-1.037,0.009,0.068,11.908,0.569,3.178,-1.574,-0.374,-0.125,-35.261,9.027,0.475
2540.0,-0.025,0.498,-1.073,-10.858,103.625,27.348,-1.018,0.077,0.057,15.001,0.763,3.706,-1.595,-0.429,-0.051,-18.542,9.723,2.281
2560.0,-0.053,0.575,-1.067,-12.159,85.477,21.769,-0.995,0.164,0.047,10.164,2.644,-0.086,-1.57,-0.488,-0.054,21.285,13.803,4.436
2580.0,-0.035,0.632,-1.034,-15.349,69.144,14.358,-1.028,0.175,0.053,-0.563,1.216,-3.025,-1.571,-0.453,-0.072,65.293,21.457,4.025
2600.0,-0.001,0.609,-1.072,-13.949,48.016,9.145,-1.024,0.106,0.031,-16.588,-2.567,-3.975,-1.607,-0.315,-0.111,82.198,20.424,-2.033
2620.0,0.041,0.57,-1.137,-2.787,20.585,2.16,-1.008,0.056,0.073,-20.025,-3.348,-3.454,-1.592,-0.245,-0.133,80.397,7.379,-11.589
2640.0,0.077,0.557,-1.106,12.739,-9.27,-4.448,-1.015,0.013,0.082,-15.409,-1.965,-2.153,-1.518,-0.204,-0.115,79.802,2.345,-15.475
2660.0,0.074,0.562,-1.072,17.247,-31.156,-4.781,-1.021,0.023,0.065,-12.449,-2.122,1.638,-1.479,-0.202,-0.11,83.05,1.89,-15.809
2680.0,0.053,0.536,-1.09,22.673,-49.446,1.33,-1.017,0.031,0.05,-11.01,-2.897,4.896,-1.461,-0.194,-0.112,83.14,1.188,-14.312
2700.0,0.02,0.497,-1.105,32.913,-69.35,0.167,-1.013,0.014,0.064,-6.452,-3.286,7.274,-1.433,-0.085,-0.054,78.515,4.663,-12.836
2720.0,0.008,0.475,-1.095,40.908,-81.365,-9.242,-1.016,0.008,0.045,-0.164,-2.747,10.315,-1.415,0.028,0.033,38.038,11.59,-12.446
2740.0,-0.0,0.437,-1.036,45.055,-89.365,-21.266,-1.035,0.019,0.068,3.942,-5.01,13.577,-1.384,0.005,0.036,-18.207,5.762,-6.23
2760.0,-0.03,0.39,-1.019,47.967,-97.226,-33.194,-1.016,0.059,0.064,5.338,-5.57,14.862,-1.343,-0.177,-0.047,-50.272,-4.554,-2.573
2780.0,-0.078,0.369,-1.048,53.308,-105.322,-38.316,-1.007,0.069,0.06,3.058,-6.497,14.988,-1.286,-0.148,-0.036,-71.738,-9.213,0.626
2800.0,-0.09,0.374,-1.117,58.059,-111.47,-35.84,-1.029,0.081,0.088,2.1,-6.79,15.47,-1.201,-0.069,-0.016,-81.186,-6.229,3.271
2820.0,-0.097,0.359,-1.118,62.358,-111.779,-33.676,-1.013,0.107,0.062,5.478,-6.28,15.081,-1.191,-0.055,-0.061,-89.104,-4.558,5.424
2840.0,-0.131,0.336,-1.043,65.064,-112.275,-37.118,-1.0,0.128,0.067,-2.425,-5.792,13.867,-1.242,-0.087,-0.16,-97.833,-25.767,7.206
2860.0,-0.184,0.329,-0.985,65.538,-117.334,-39.67,-1.009,0.128,0.07,-7.07,-4.62,13.72,-1.118,-0.095,-0.175,-91.388,-30.791,11.17
2880.0,-0.241,0.298,-0.976,66.036,-124.72,-42.493,-1.029,0.139,0.065,-5.74,-5.95,13.3,-1.015,0.017,-0.098,-75.676,-27.942,18.828
2900.0,-0.281,0.204,-0.98,67.346,-131.822,-45.23,-0.993,0.159,0.075,-13.23,-5.11,11.62,-0.983,0.016,-0.126,-75.389,-26.413,22.357
2920.0,-0.322,0.192,-0.96,67.158,-135.395,-46.443,-1.003,0.117,0.066,-14.653,-2.382,10.431,-1.071,-0.024,-0.243,-68.919,-48.568,23.759
2940.0,-0.352,0.284,-0.944,63.581,-135.213,-46.569,-0.998,0.144,0.091,-17.201,-2.782,10.62,-0.923,-0.02,-0.151,-55.828,-56.298,24.767
2960.0,-0.39,0.32,-0.942,57.895,-134.473,-42.782,-1.017,0.114,0.079,-17.034,-1.272,10.693,-0.798,-0.033,-0.076,-36.312,-56.766,26.735
2980.0,-0.448,0.211,-0.954,51.996,-137.594,-41.167,-1.022,0.063,0.095,-12.458,-0.353,12.248,-0.802,-0.001,-0.107,-19.256,-46.855,27.416
3000.0,-0.463,0.178,-0.925,46.904,-140.978,-44.498,-0.988,0.08,0.092,-2.384,-0.486,13.345,-0.89,0.001,-0.175,-10.903,-59.026,26.02
3020.0,-0.468,0.172,-0.807,44.242,-142.091,-51.453,-1.006,0.094,0.075,0.823,2.64,13.435,-0.677,0.037,-0.075,2.671,-54.517,27.763
3040.0,-0.524,0.126,-0.758,42.191,-144.645,-55.238,-1.003,0.122,0.062,3.625,1.354,13.217,-0.69,0.08,-0.067,8.186,-47.101,30.185
3060.0,-0.597,0.076,-0.771,38.85,-146.351,-58.446,-0.978,0.183,0.064,2.97,2.026,11.304,-0.657,0.03,-0.088,19.25,-45.85,30.8
3080.0,-0.618,0.092,-0.758,38.964,-143.609,-59.681,-0.968,0.159,0.066,-3.695,3.139,9.558,-0.67,0.034,-0.052,29.287,-40.769,31.845
3100.0,-0.616,0.09,-0.71,41.069,-139.685,-57.876,-0.975,0.147,0.081,-7.754,6.004,9.504,-0.666,0.148,0.031,14.725,-43.327,30.573
