right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
-76.65596955725208,-78.30661105963902,7.578176441288406,1.612471940925218,7.342991412849045,6.462363807196738,6.201259569473962,7.87242755869363,1.3215255957642285,1.4688400416460468,-74.13890551621756,-70.70447012389363,-87.4829359589654,-82.39785906425452,-79.90475951767698,-80.7853871233293,1.408809578098925,92.7522490694738,3.918936275928246,93.11588669047592,-81.04649136105212,-79.3753233718324,-79.72496576528785,-77.90648333018633
-76.86995151008195,-77.95202671418666,7.54153161105728,1.533774952934948,7.365129827622695,6.404674995823314,6.297627050278322,7.812094376349336,1.1390685267343201,1.7218632238028135,-74.31073197568243,-70.34550535346415,-87.4407804656004,-82.39347863927742,-79.8992488545431,-80.85970368634248,1.3935983673848966,92.7356213178341,3.9285441804486254,93.33442285861946,-80.9667516318875,-79.45228430581648,-79.82768310515314,-77.73042108201365
-76.93822851993149,-77.1942224810469,7.460024590706553,1.499341910287825,7.397095118972544,6.371256767939201,6.444887186982527,7.757030781412311,0.901147864229074,2.0366946779606963,-74.31231674035092,-69.63346637208097,-87.37408822041935,-82.43924389103398,-79.91406362971284,-80.93990198074616,1.3865870504310749,92.6888412513145,3.901058222613898,93.49479896074996,-80.86627156170285,-79.55412796727303,-79.96512369747373,-77.51743328931232
-77.25902244058975,-76.33031727620441,7.3105333787815425,1.5956400671453252,7.418275048372749,6.387656843330831,6.6317115368725865,7.7086186282318465,0.6446398296460245,2.3351297392306094,-74.52084841958393,-68.90786814860431,-87.26182597899411,-82.57755087239978,-79.95129260021261,-80.98191080525449,1.3850306941754411,92.63043235141453,3.7903774500526026,93.61123999071054,-80.73785611171276,-79.66094902035346,-80.0932162820667,-77.32581928112286
-77.76731606188083,-75.50654519131116,7.148557834527196,1.8291417969499264,7.4049255343229845,6.452914641891908,6.7701054483735845,7.662065945428168,0.47273376800484357,2.6227016865482256,-74.91539661325027,-68.28722059753439,-87.14808055136935,-82.78067540622311,-79.99952271684216,-80.95153360927323,1.385929569041508,92.59555174883474,3.552827277504747,93.65977805010402,-80.63434280279155,-79.74238230573697,-80.16160903478671,-77.11968061918874
-78.25258836283524,-74.68360223047932,6.9881474584888394,2.0986974273382657,7.349181462484864,6.5264915770978575,6.822721995601597,7.604143843956507,0.4150646294573903,2.9222589215890196,-75.2945067024651,-67.65876042434557,-87.04191833962976,-82.97515819386616,-80.05377088114093,-80.87646076652793,1.3872019560190267,92.59704765637406,3.2036521219573615,93.65178782517052,-80.58023034802417,-79.79880849966926,-80.1651657185668,-76.87654957808026
-78.78035724636081,-73.9685272452719,6.774488696761949,2.2886912098011862,7.260283558075599,6.557505300804451,6.828312901039482,7.5529811247942575,0.4310891469485796,3.128727004229262,-75.67276439936624,-67.07791516858764,-86.89240715300532,-83.10938792331568,-80.11791845624337,-80.82069671351451,1.387738632444666,92.62179798568087,2.8635076061086693,93.64651294472247,-80.54988911327948,-79.82522088952467,-80.1187999663309,-76.69649388529542
-79.36906277157001,-73.53780163332169,6.541416751604203,2.3543372706071466,7.170625918636915,6.515448597757228,6.788498890043741,7.5580156282546795,0.5256140484071921,3.123628206840408,-76.0784081150222,-66.71524481665645,-86.70934534345207,-83.17744318333472,-80.16792859184787,-80.82310591272758,1.3871274297655418,92.66144548951502,2.696895875808849,93.68464337162686,-80.55005562044104,-79.78053888223009,-80.02444157203384,-76.65691067538965
-79.71935261620175,-73.2979888912746,6.447599437960719,2.3081891515589064,7.131510347036141,6.392777912988549,6.6638728907708185,7.623778370269434,0.7180906679363375,2.9766935845962053,-76.3156089650516,-66.49356738777017,-86.59625634884975,-83.19557849649553,-80.14865691088902,-80.88738934493664,1.3855263707215215,92.71983274207469,2.786104529828094,93.75017803615464,-80.61629436715434,-79.65638888765574,-79.89820369921799,-76.6796953030595
-79.59965377548541,-73.18549710821448,6.565103417261469,2.1754041921062424,7.1545027554323894,6.202516548954435,6.479334281589331,7.690992476620096,0.9424875044487351,2.8601204701899405,-76.21532044571285,-66.3634507597646,-86.61566667022736,-83.17795365155007,-80.05056325296586,-81.00254945944383,1.3838678946699474,92.79493399160162,3.0982065979005995,93.78921439861301,-80.72573172680892,-79.51407353177815,-79.78324422236015,-76.65395306158818
-79.20381635443857,-73.50379991549124,6.75546117131185,1.983793944517089,7.18330002168355,5.985950710644403,6.339446648700658,7.729023891436384,1.068308097770057,2.821217241489336,-75.90829218996464,-66.63395783526168,-86.704475835526,-83.13015791977037,-79.9490146642141,-81.14636397525328,1.3842943456031662,92.86768531410223,3.543365167573967,93.78164998427042,-80.79286803719702,-79.40329079446128,-79.72455993942695,-76.58207355297195
