Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743419885.348118,-0.149,0.979,-0.136,-1.470,-0.630,0.560
1743419885.376575,-0.142,0.983,-0.130,-3.010,-1.120,-4.200
1743419885.4080079,-0.150,1.002,-0.139,0.350,-2.520,-2.240
1743419885.437719,-0.150,0.993,-0.136,1.610,-2.310,2.240
1743419885.466828,-0.138,0.974,-0.136,-0.420,-4.340,0.070
1743419885.498595,-0.156,0.990,-0.144,0.000,-4.690,-1.400
1743419885.5290089,-0.156,0.985,-0.148,1.120,-2.520,0.700
1743419885.55776,-0.142,0.972,-0.143,0.280,-1.960,-2.450
1743419885.588039,-0.150,0.991,-0.145,0.490,-1.680,-3.850
1743419885.602713,-0.151,0.998,-0.145,2.100,-0.350,0.070
1743419885.646755,-0.139,0.982,-0.134,2.100,-0.560,0.630
1743419885.661976,-0.144,0.983,-0.134,1.400,-3.220,-0.630
1743419885.6926851,-0.159,0.995,-0.141,1.400,-3.780,1.750
1743419885.7223969,-0.155,0.976,-0.142,0.910,-3.640,1.820
1743419885.7534678,-0.150,0.969,-0.141,-0.770,-3.430,-2.870
1743419885.783108,-0.154,0.987,-0.145,-0.350,-2.450,-4.270
1743419885.812892,-0.147,0.993,-0.141,0.700,-0.700,-1.960
1743419885.842741,-0.135,0.983,-0.136,0.560,-1.890,-1.890
1743419885.873142,-0.149,0.997,-0.144,1.120,-3.920,0.280
1743419885.901207,-0.156,0.990,-0.142,1.890,-3.920,3.500
1743419885.932249,-0.151,0.973,-0.144,0.910,-3.360,0.560
1743419885.9621062,-0.157,0.978,-0.145,0.490,-2.170,-3.150
1743419885.9932318,-0.157,0.993,-0.142,1.120,-0.140,-2.100
1743419886.007694,-0.141,0.980,-0.135,1.050,-0.630,-2.240
1743419886.037825,-0.142,0.992,-0.134,0.910,-2.380,-1.820
1743419886.067969,-0.151,0.996,-0.138,1.680,-3.290,2.100
1743419886.098423,-0.146,0.976,-0.136,1.050,-3.850,1.960
1743419886.127381,-0.152,0.976,-0.141,-0.140,-4.130,-1.610
1743419886.1567519,-0.158,0.987,-0.143,0.210,-2.660,-1.610
1743419886.187233,-0.149,0.979,-0.143,0.280,-1.470,-1.890
1743419886.2186182,-0.144,0.984,-0.138,0.210,-1.890,-3.430
1743419886.24672,-0.149,0.998,-0.139,0.910,-2.100,-1.120
1743419886.278463,-0.146,0.991,-0.138,1.820,-2.100,1.470
1743419886.307532,-0.142,0.976,-0.138,1.260,-3.220,0.490
1743419886.3378549,-0.157,0.986,-0.141,0.910,-3.710,-0.210
1743419886.366961,-0.158,0.982,-0.143,1.120,-2.310,0.350
1743419886.3817668,-0.149,0.976,-0.139,0.560,-1.610,-2.450
1743419886.411874,-0.148,0.989,-0.138,0.350,-1.400,-3.710
1743419886.442116,-0.148,0.996,-0.136,1.190,-1.330,-0.770
1743419886.472648,-0.143,0.987,-0.132,0.980,-2.800,0.420
1743419886.501966,-0.147,0.987,-0.136,0.630,-4.620,0.210
1743419886.5314848,-0.156,0.986,-0.142,0.770,-4.130,1.260
1743419886.562412,-0.153,0.976,-0.142,0.490,-2.730,-0.490
1743419886.592443,-0.147,0.977,-0.138,0.210,-1.960,-3.570
1743419886.622967,-0.151,0.995,-0.139,0.700,-0.980,-2.940
1743419886.652745,-0.143,0.992,-0.134,1.260,-1.120,-0.560
1743419886.682115,-0.142,0.986,-0.132,1.190,-2.800,-0.070
1743419886.71363,-0.151,0.990,-0.136,1.330,-3.570,0.770
1743419886.7418408,-0.152,0.981,-0.139,1.330,-2.940,1.260
1743419886.7575328,-0.151,0.976,-0.138,0.420,-2.520,-1.820
1743419886.787046,-0.154,0.986,-0.138,0.350,-2.030,-2.660
1743419886.818031,-0.148,0.990,-0.138,0.910,-1.540,-1.400
1743419886.8470988,-0.142,0.984,-0.132,0.700,-2.100,-1.400
1743419886.8785112,-0.145,0.989,-0.135,0.840,-3.150,-0.770
1743419886.922399,-0.150,0.988,-0.139,1.190,-3.150,1.190
1743419886.937786,-0.150,0.978,-0.136,0.910,-3.290,0.490
1743419886.967614,-0.151,0.981,-0.139,0.420,-3.220,-1.470
1743419886.99754,-0.154,0.988,-0.141,0.700,-2.030,-1.540
1743419887.0265222,-0.146,0.983,-0.136,0.910,-1.190,-1.820
1743419887.057933,-0.142,0.986,-0.135,0.910,-1.680,-2.170
1743419887.08773,-0.148,0.996,-0.134,1.260,-2.240,-0.210
1743419887.1017869,-0.146,0.984,-0.132,1.330,-2.940,1.330
1743419887.1339378,-0.150,0.978,-0.134,0.770,-3.780,0.280
1743419887.161534,-0.155,0.983,-0.140,0.560,-3.290,-0.840
1743419887.192359,-0.156,0.983,-0.139,0.700,-1.820,-1.260
1743419887.23907,-0.145,0.982,-0.133,0.490,-1.400,-2.660
1743419887.2525692,-0.147,0.990,-0.137,0.630,-1.960,-2.380
1743419887.281177,-0.149,0.995,-0.133,1.260,-2.590,0.210
1743419887.312893,-0.146,0.985,-0.135,1.050,-3.360,0.770
1743419887.342565,-0.153,0.982,-0.137,0.770,-3.710,-0.280
1743419887.403573,-0.156,0.986,-0.140,0.910,-2.660,-0.490
1743419887.40457,-0.151,0.980,-0.139,0.840,-1.680,-1.610
1743419887.4324548,-0.148,0.986,-0.134,0.630,-1.820,-2.520
1743419887.4615722,-0.149,0.992,-0.135,1.120,-1.960,-1.050
1743419887.476515,-0.144,0.985,-0.131,1.330,-2.520,0.210
1743419887.507206,-0.146,0.979,-0.134,0.980,-3.080,-0.350
1743419887.5376918,-0.152,0.986,-0.137,0.840,-3.150,0.070
1743419887.568484,-0.153,0.984,-0.136,0.840,-2.660,-0.140
1743419887.599055,-0.151,0.982,-0.138,0.420,-2.590,-1.890
1743419887.627525,-0.151,0.989,-0.138,0.560,-2.100,-2.100
1743419887.659126,-0.147,0.988,-0.138,0.840,-1.750,-1.050
1743419887.703007,-0.143,0.983,-0.134,0.910,-2.240,-0.910
1743419887.716803,-0.148,0.991,-0.135,0.910,-3.080,-0.140
1743419887.7470531,-0.154,0.985,-0.137,1.190,-3.150,0.700
1743419887.7777011,-0.151,0.978,-0.136,0.840,-2.870,-0.350
1743419887.807113,-0.150,0.981,-0.139,0.560,-2.380,-1.960
1743419887.838784,-0.149,0.988,-0.137,0.840,-1.470,-1.750
1743419887.852832,-0.143,0.984,-0.134,0.980,-1.680,-1.330
1743419887.882122,-0.146,0.990,-0.135,0.840,-2.590,-0.840
1743419887.912344,-0.152,0.989,-0.137,1.050,-3.290,0.560
1743419887.943028,-0.151,0.982,-0.138,0.840,-3.290,0.490
1743419888.003275,-0.152,0.979,-0.139,0.560,-2.870,-1.120
1743419888.0042272,-0.154,0.986,-0.138,0.630,-1.960,-1.750
1743419888.033212,-0.146,0.985,-0.136,0.770,-1.610,-1.470
1743419888.062352,-0.146,0.988,-0.136,0.840,-2.240,-1.470
1743419888.093297,-0.148,0.987,-0.137,0.980,-2.730,-0.560
1743419888.1239371,-0.150,0.986,-0.136,1.190,-2.800,0.490
1743419888.1526568,-0.149,0.980,-0.140,0.840,-2.870,-0.420
1743419888.213364,-0.150,0.983,-0.139,0.840,-2.590,-1.190
1743419888.2141361,-0.150,0.986,-0.138,0.700,-2.170,-1.050
1743419888.241581,-0.149,0.984,-0.137,0.770,-2.100,-1.610
1743419888.257486,-0.149,0.989,-0.136,0.770,-2.380,-1.400
1743419888.303222,-0.147,0.990,-0.134,1.050,-2.310,-0.420
1743419888.316523,-0.147,0.983,-0.138,1.120,-2.870,-0.140
1743419888.3460531,-0.150,0.985,-0.139,0.770,-3.290,-0.490
1743419888.3759491,-0.153,0.983,-0.136,0.770,-2.800,-0.350
1743419888.406553,-0.148,0.981,-0.138,0.700,-2.310,-1.120
1743419888.436191,-0.147,0.984,-0.138,0.700,-1.890,-1.820
1743419888.4671519,-0.148,0.988,-0.137,0.770,-1.890,-1.470
1743419888.497529,-0.148,0.986,-0.135,1.120,-2.240,-0.420
1743419888.527761,-0.147,0.984,-0.140,0.910,-3.080,-0.210
1743419888.557881,-0.151,0.985,-0.139,0.910,-3.220,-0.140
1743419888.602617,-0.152,0.980,-0.140,0.840,-2.730,-0.560
1743419888.603214,-0.150,0.983,-0.139,0.560,-2.170,-1.750
