Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743947945.113508,0.057,0.007,1.033,0.000,-2.730,-0.560
1743947945.133508,0.056,-0.001,1.040,-4.270,-2.450,-0.280
1743947945.153508,0.060,-0.010,1.036,5.460,-2.870,-0.420
1743947945.173508,0.057,0.026,1.039,1.260,-1.820,-0.630
1743947945.193508,0.059,0.017,1.032,-2.590,-2.100,-0.420
1743947945.213508,0.061,-0.001,1.035,-1.820,-2.870,-0.560
1743947945.158590,0.057,-0.008,1.029,1.190,-3.430,-0.770
1743947945.178590,0.061,0.017,1.033,1.330,-2.520,-0.630
1743947945.198590,0.054,0.006,1.032,-1.260,-1.610,-0.490
1743947945.218590,0.048,-0.003,1.032,0.630,-2.730,-0.770
1743947945.238590,0.050,0.000,1.034,0.700,-2.590,-0.700
1743947945.258590,0.060,0.008,1.033,0.420,-2.030,-0.560
1743947945.231491,0.054,0.003,1.027,0.980,-2.940,-0.560
1743947945.251491,0.057,0.004,1.031,0.980,-2.030,-0.700
1743947945.271491,0.053,0.016,1.035,0.210,-2.590,-0.630
1743947945.291491,0.061,0.007,1.032,-0.210,-2.450,-0.700
1743947945.311491,0.062,0.008,1.030,1.190,-2.100,-0.770
1743947945.331491,0.058,0.013,1.034,1.050,-2.380,-0.700
1743947945.262734,0.058,0.013,1.032,0.000,-2.310,-0.700
1743947945.282734,0.061,0.009,1.031,0.490,-2.310,-0.630
1743947945.302734,0.056,0.010,1.031,0.420,-2.520,-0.700
1743947945.322734,0.057,0.010,1.036,0.070,-2.310,-0.700
1743947945.342734,0.053,0.006,1.034,0.070,-2.310,-0.630
1743947945.362734,0.055,0.004,1.031,0.490,-2.520,-0.630
1743947945.293533,0.058,0.008,1.032,0.630,-2.590,-0.560
1743947945.313533,0.056,0.008,1.032,0.350,-2.590,-0.560
1743947945.333533,0.056,0.011,1.031,0.770,-2.520,-0.560
1743947945.353533,0.060,0.010,1.031,0.490,-2.380,-0.560
1743947945.373533,0.056,0.013,1.033,0.280,-2.590,-0.630
1743947945.393533,0.057,0.012,1.031,0.420,-2.520,-0.560
1743947945.353517,0.058,0.013,1.032,-0.070,-2.590,-0.560
1743947945.373517,0.058,0.011,1.033,0.070,-2.450,-0.490
1743947945.393517,0.055,0.005,1.033,0.280,-2.450,-0.560
1743947945.413517,0.056,0.005,1.034,0.280,-2.590,-0.560
1743947945.433517,0.057,0.004,1.033,0.140,-2.380,-0.560
1743947945.453517,0.057,0.002,1.033,0.700,-2.520,-0.630
1743947945.399519,0.058,0.007,1.030,0.560,-2.450,-0.560
1743947945.419519,0.057,0.009,1.032,0.420,-2.450,-0.560
1743947945.439519,0.059,0.009,1.033,0.630,-2.590,-0.770
1743947945.459519,0.057,0.009,1.035,0.630,-2.520,-0.630
1743947945.479519,0.057,0.012,1.029,0.280,-2.450,-0.700
1743947945.499519,0.057,0.010,1.032,0.420,-2.380,-0.630
1743947945.444620,0.058,0.009,1.035,0.350,-2.310,-0.700
1743947945.464620,0.056,0.008,1.032,0.210,-2.380,-0.630
1743947945.484620,0.057,0.007,1.033,0.350,-2.380,-0.700
1743947945.504620,0.057,0.006,1.035,0.490,-2.380,-0.630
1743947945.524620,0.054,0.006,1.033,0.490,-2.450,-0.700
1743947945.544620,0.057,0.011,1.033,0.490,-2.520,-0.630
1743947945.530732,0.059,0.008,1.035,0.420,-2.380,-0.700
1743947945.550732,0.058,0.011,1.035,0.560,-2.520,-0.630
1743947945.570732,0.056,0.012,1.030,0.490,-2.450,-0.630
1743947945.590732,0.057,0.010,1.033,0.140,-2.660,-0.560
1743947945.610732,0.060,0.008,1.033,0.350,-2.520,-0.560
1743947945.630732,0.056,0.010,1.033,0.560,-2.380,-0.630
1743947945.535416,0.056,0.015,1.032,0.350,-2.660,-0.560
1743947945.555416,0.056,0.013,1.035,0.070,-2.520,-0.490
1743947945.575416,0.057,0.009,1.035,0.210,-2.520,-0.630
1743947945.595416,0.057,0.008,1.031,0.630,-2.520,-0.560
1743947945.615416,0.057,0.010,1.035,0.560,-2.660,-0.560
1743947945.635416,0.060,0.011,1.032,0.070,-2.380,-0.490
1743947945.579500,0.056,0.007,1.033,0.630,-2.520,-0.560
1743947945.599500,0.056,0.013,1.034,0.770,-2.800,-0.420
1743947945.619500,0.057,0.013,1.036,0.140,-2.590,-0.420
1743947945.639500,0.056,0.009,1.033,0.140,-2.870,-0.490
1743947945.659500,0.057,0.008,1.034,0.630,-2.660,-0.490
1743947945.679500,0.059,0.008,1.033,0.490,-2.520,-0.420
1743947945.623945,0.056,0.005,1.032,0.420,-2.660,-0.490
1743947945.643945,0.063,0.008,1.030,1.050,-2.660,-0.560
1743947945.663945,0.061,0.016,1.036,-16.940,-1.960,-0.490
1743947945.683945,0.056,0.002,1.036,-0.840,-2.800,-0.560
1743947945.703945,0.056,-0.000,1.028,1.470,-2.380,-0.630
1743947945.723945,0.058,0.004,1.029,0.140,-2.380,-0.490
1743947945.667354,0.058,0.007,1.035,-0.420,-2.800,-0.630
1743947945.687354,0.062,0.002,1.030,1.330,-2.450,-0.560
1743947945.707354,0.057,0.007,1.031,-0.210,-2.800,-0.630
1743947945.727354,0.060,0.006,1.034,-0.490,-2.030,-0.700
1743947945.747354,0.056,0.001,1.034,1.260,-2.520,-0.700
