Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
91.353778,0.011,0.012,1.026,-3.150,-1.540,-0.700
91.36263,-0.009,0.002,1.055,5.670,-6.790,-0.490
91.371593,0.061,0.064,1.016,-4.760,-3.080,-0.630
91.375611,0.028,-0.017,1.037,-0.840,2.170,-0.630
91.384614,-0.022,0.020,1.057,7.560,-4.480,-0.770
91.400975,0.015,0.028,1.000,-3.920,-2.590,-0.560
91.40494,0.025,0.005,1.056,0.070,-3.080,-0.840
91.411793,0.035,0.005,1.041,2.100,-1.330,-0.910
91.420638,0.027,0.023,1.024,-1.190,-1.120,-0.630
91.42963,0.006,0.025,1.033,-1.190,-2.240,-0.560
91.440897,0.020,0.023,1.039,-1.050,-2.450,-0.630
91.449982,0.017,0.017,1.032,-0.980,-3.010,-0.840
91.458966,0.017,0.016,1.037,3.360,-3.360,-0.700
91.462967,0.023,0.041,1.042,-1.330,-1.610,-0.630
91.469983,0.016,0.008,1.019,-2.030,-2.450,-0.560
91.477545,0.016,0.010,1.030,2.940,-2.380,-0.770
91.485383,0.016,0.030,1.040,-0.140,-2.170,-0.560
91.490404,0.017,0.027,1.031,-1.190,-2.660,-0.490
91.499304,0.020,0.013,1.027,0.140,-1.610,-0.770
91.50808,0.018,0.020,1.038,1.820,-1.820,-0.770
91.518474,0.021,0.018,1.037,-0.490,-1.890,-0.770
91.527357,0.019,0.015,1.033,1.540,-2.030,-0.770
91.531299,0.017,0.022,1.037,0.420,-2.730,-0.770
91.540254,0.020,0.019,1.036,0.280,-2.240,-0.770
91.549258,0.014,0.019,1.031,0.630,-2.590,-0.770
91.560581,0.016,0.020,1.037,-0.210,-2.310,-0.700
91.566629,0.016,0.018,1.036,0.560,-2.870,-0.700
91.575613,0.020,0.021,1.035,-0.210,-2.170,-0.630
91.584578,0.015,0.022,1.035,-0.560,-2.590,-0.630
91.588499,0.020,0.019,1.036,0.280,-2.590,-0.700
91.604731,0.016,0.020,1.034,0.140,-3.010,-0.630
91.608775,0.019,0.019,1.037,-0.070,-2.450,-0.560
91.615798,0.015,0.019,1.033,0.210,-2.590,-0.700
91.624655,0.015,0.020,1.033,0.000,-2.380,-0.560
91.633387,0.018,0.022,1.035,-0.280,-2.380,-0.490
91.644653,0.018,0.017,1.033,0.490,-2.310,-0.630
91.653627,0.017,0.020,1.036,0.210,-2.380,-0.700
91.660692,0.020,0.020,1.037,0.140,-2.310,-0.770
91.664612,0.018,0.018,1.037,0.280,-2.100,-0.770
91.673614,0.016,0.017,1.030,0.840,-2.380,-0.840
91.68906,0.016,0.021,1.036,0.630,-2.310,-0.700
91.692977,0.018,0.021,1.033,0.350,-2.310,-0.770
91.701935,0.019,0.019,1.035,0.700,-2.170,-0.700
91.708992,0.019,0.022,1.034,0.350,-2.240,-0.770
91.71704,0.016,0.020,1.037,0.210,-2.520,-0.630
91.724415,0.016,0.020,1.034,0.350,-2.590,-0.700
91.733363,0.019,0.020,1.035,0.070,-2.660,-0.630
91.742317,0.020,0.020,1.036,0.210,-2.590,-0.770
91.746247,0.020,0.017,1.036,0.420,-2.450,-0.840
91.754414,0.020,0.023,1.036,0.910,-2.240,-0.700
91.765991,0.014,0.026,1.035,-0.280,-2.520,-0.560
91.769906,0.018,0.016,1.030,-0.910,-2.310,-0.560
91.774979,0.020,0.010,1.033,0.490,-2.100,-0.840
91.783937,0.018,0.013,1.034,0.700,-2.240,-0.700
91.792716,0.015,0.024,1.036,-0.350,-2.100,-0.560
91.804103,0.020,0.015,1.036,0.910,-2.170,-0.840
91.812092,0.019,0.020,1.036,0.910,-2.520,-0.770
