epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.4781675597822094,0.4249073845502854,0.6914966086556097,0.5085875571081392,0.2399304904735511,0.3055238408107943,0.48982700055586065,0.7534190284793426
2,0.19095185502244305,0.26043826773713563,0.43698038288056257,0.8020325050223,0.12712996284261444,0.21010271997691413,0.35655288926415174,0.8686193561250345
3,0.11161048402177862,0.19326496153288586,0.33408155295044145,0.8843571984096168,0.09441166551294122,0.1770121383687841,0.30726481333361494,0.9027434585458914
4,0.07270191580322649,0.15624454899308143,0.26963292789128424,0.9244852722582666,0.05976522687960825,0.1413010758430624,0.24446927594200513,0.9381633485191643
5,0.057680870884419526,0.13944558053326453,0.24016842191349705,0.9399349358942772,0.04659157586059766,0.12547524414531858,0.21585081853121998,0.9518411086707609
6,0.04699476382896592,0.12656471738302497,0.2167827572224459,0.9510099462800076,0.046162462670366416,0.12331485560367152,0.21485451512678624,0.9523370881096785
7,0.045378859409950685,0.12351122129641405,0.2130231428975516,0.9527008889124947,0.03513475264825573,0.11098090819894352,0.18744266496253123,0.9635480008451328
8,0.032552261672701324,0.10701974879018912,0.1804224533496353,0.9661045050768282,0.030855429680419304,0.10390339008317513,0.1756571367192899,0.9680170005883403
9,0.047867943427753794,0.12149057515666897,0.21878743891675728,0.9502138095177948,0.07069176281039107,0.15163110735074753,0.26587922598501573,0.9268857086037732
10,0.03092731140172796,0.10418681988065404,0.175861625722407,0.967823441987586,0.026442166678141216,0.0957805643361755,0.16261047530261147,0.9726972080628299
11,0.02592062375303164,0.09466703731319825,0.16099883152691402,0.9730969419705501,0.023471072993143573,0.09280452784563131,0.15320271862190818,0.9755287697362517
12,0.019855479713893197,0.08629853647785185,0.1409094734710665,0.9793035818567978,0.022676128783840628,0.09125867522607549,0.15058595148233658,0.976458016435859
13,0.019576280251415213,0.08519029054874826,0.1399152609668267,0.9796454389721356,0.027395881007773085,0.09232708269651518,0.16551701123380969,0.9718056043595013
14,0.02957145718769721,0.09804135136479082,0.1719635344708209,0.9692577174386653,0.022793956473123614,0.09096523499900268,0.150976675261855,0.9762367017934861
15,0.01558688831586517,0.07761083107320381,0.124847460189886,0.9837467455788373,0.015902851892034296,0.07699163640031477,0.12610651010964619,0.9834650598953818
16,0.01380979843162393,0.07325541566914913,0.11751509873894472,0.9856292295860761,0.014352469729630063,0.07410032139545308,0.11980179351591554,0.9850699786098237
17,0.024674297145828333,0.08942057769840946,0.15708054349864065,0.9744501371839229,0.014275016247144636,0.07421059509419728,0.11947809944565002,0.9851462249906492
18,0.01306311786454736,0.07135265195476302,0.11429399750007592,0.9863687522247722,0.012058934231747394,0.06873119206756113,0.1098131787707987,0.9874615528130457
19,0.011787404030818401,0.06798166716984239,0.10856981178402401,0.9877510387496269,0.015474083462689634,0.07560292813773624,0.12439486911721735,0.9839702867716266
20,0.019949362236941205,0.08153358419107665,0.14124221124345654,0.9791767687448665,0.012092071121044759,0.06961566223637969,0.10996395373505247,0.9873800479877762
