Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743437435.675115,-0.408,0.954,-0.039,-1.12,3.64,-0.49
1743437435.695115,-0.413,0.972,-0.023,-7.98,3.36,1.89
1743437435.715115,-0.411,0.958,-0.023,-6.86,3.01,3.43
1743437435.735115,-0.417,0.946,-0.027,-5.25,2.52,3.99
1743437435.755115,-0.418,0.933,-0.02,-4.34,-17.78,4.06
1743437435.775115,-0.422,0.927,-0.026,-2.24,-1.89,4.48
1743437435.795115,-0.424,0.91,-0.041,1.68,-1.75,4.13
1743437435.815115,-0.411,0.897,-0.045,5.88,-1.19,2.73
1743437435.835115,-0.411,0.89,-0.046,7.98,-1.05,0.7
1743437435.855115,-0.407,0.893,-0.045,7.84,-1.19,-0.35
1743437435.875115,-0.391,0.899,-0.041,9.31,-0.84,-1.96
1743437435.895115,-0.389,0.897,-0.034,8.54,-1.12,-2.94
1743437435.9151149,-0.386,0.906,-0.025,6.23,-0.98,-3.92
1743437435.9351149,-0.383,0.912,-0.016,6.79,-0.98,-3.85
1743437435.9551148,-0.385,0.92,-0.009,8.68,-1.4,-3.22
1743437435.9751148,-0.39,0.926,0.001,10.57,-3.08,-0.84
1743437435.9951148,-0.387,0.94,0.007,15.96,-5.32,2.03
1743437436.0151148,-0.399,0.942,-0.0,19.6,-8.19,5.04
1743437436.0351148,-0.407,0.934,-0.023,23.45,-9.73,8.89
1743437436.0551147,-0.42,0.922,-0.039,26.67,-7.56,12.88
1743437436.0751147,-0.427,0.903,-0.05,37.31,-5.11,16.45
1743437436.0951147,-0.425,0.891,-0.051,44.24,-1.68,18.97
1743437436.1151147,-0.417,0.884,-0.049,49.63,1.61,20.58
1743437436.135115,-0.408,0.879,-0.046,54.32,4.83,26.6
1743437436.155115,-0.366,0.922,-0.024,60.55,-1.33,34.23
1743437436.1751146,-0.394,0.9,-0.05,77.56,-5.53,42.84
1743437436.1951146,-0.394,0.896,-0.063,88.76,-9.73,50.05
1743437436.2151146,-0.403,0.882,-0.097,101.5,-13.37,50.05
1743437436.2351146,-0.376,0.839,-0.156,109.9,-16.03,46.2
1743437436.2551146,-0.346,0.821,-0.183,113.26,-16.94,42.28
1743437436.2751143,-0.309,0.798,-0.202,118.51,-17.43,29.33
1743437436.2951145,-0.288,0.796,-0.205,116.9,-17.29,18.97
1743437436.3151145,-0.285,0.775,-0.193,119.7,-14.7,12.18
1743437436.3351145,-0.254,0.858,-0.174,114.24,-24.85,3.71
1743437436.3551145,-0.231,0.884,-0.187,121.17,-34.44,4.76
1743437436.3751144,-0.219,0.889,-0.191,124.11,-45.64,10.22
1743437436.3951144,-0.198,0.885,-0.232,120.89,-54.11,15.19
1743437436.4151144,-0.209,0.889,-0.273,118.65,-56.07,16.66
1743437436.4351144,-0.217,0.909,-0.327,116.69,-50.68,14.14
1743437436.4551144,-0.212,0.921,-0.37,123.41,-40.81,14.63
1743437436.4751143,-0.232,0.873,-0.371,147.07,-30.03,14.84
1743437436.4951143,-0.248,0.824,-0.386,154.49,-31.99,6.93
1743437436.5151143,-0.252,0.821,-0.391,152.74,-35.14,-7.14
1743437436.5351143,-0.266,0.815,-0.431,149.8,-44.38,-21.0
1743437436.5551145,-0.336,0.778,-0.485,142.87,-52.99,-35.07
1743437436.5751145,-0.351,0.748,-0.503,143.15,-60.83,-55.44
1743437436.5951142,-0.375,0.751,-0.492,143.15,-82.53,-69.93
1743437436.6151142,-0.407,0.721,-0.495,142.66,-98.56,-82.74
1743437436.6351142,-0.407,0.702,-0.516,133.63,-111.86,-88.41
1743437436.6551142,-0.398,0.679,-0.554,125.93,-118.23,-101.85
1743437436.6751142,-0.407,0.643,-0.578,124.74,-116.62,-106.19
1743437436.695114,-0.405,0.623,-0.59,119.63,-105.42,-115.92
1743437436.715114,-0.44,0.604,-0.605,122.78,-93.66,-130.62
1743437436.735114,-0.51,0.617,-0.584,125.09,-81.48,-143.22
1743437436.755114,-0.554,0.623,-0.576,125.86,-72.17,-151.27
1743437436.775114,-0.564,0.612,-0.58,124.32,-46.27,-148.82
1743437436.795114,-0.515,0.51,-0.545,147.63,-2.1,-128.59
1743437436.815114,-0.553,0.437,-0.529,196.0,29.82,-122.64
1743437436.835114,-0.664,0.474,-0.431,230.51,25.69,-130.06
1743437436.855114,-0.622,0.427,-0.442,330.19,34.72,-142.66
1743437436.875114,-0.629,0.493,-0.218,370.51,-16.03,-136.99
1743437436.895114,-0.639,0.417,-0.26,364.21,-41.16,-127.61
1743437436.915114,-0.61,0.387,-0.279,333.06,-39.76,-129.64
1743437436.935114,-0.574,0.364,-0.317,305.9,54.74,-170.31
1743437436.955114,-0.541,0.217,-0.483,317.8,280.56,-231.21
1743437436.975114,-0.464,0.367,-0.387,417.2,422.59,-264.67
1743437436.9951138,-0.391,0.394,-0.392,403.55,451.22,-208.39
1743437437.0151138,-0.291,0.366,-0.395,417.06,343.28,-115.92
1743437437.0351138,-0.216,0.27,-0.388,408.8,252.91,-28.35
1743437437.0551138,-0.201,0.122,-0.44,428.61,126.98,124.39
1743437437.0751138,-0.238,-0.052,-0.46,448.91,13.16,255.5
1743437437.0951138,-0.326,-0.25,-0.478,478.1,-92.19,310.94
1743437437.1151135,-0.493,-0.5,-0.473,465.15,-140.84,347.2
1743437437.1351137,-0.621,-0.711,-0.513,437.85,-151.69,312.13
