Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1318.535241,-0.003,-0.016,1.057,1.890,-2.870,-0.910
1318.552769,-0.007,-0.012,1.058,1.750,-2.800,-0.770
1318.577712,0.002,-0.027,1.063,-0.490,-2.380,-0.490
1318.596815,0.007,-0.011,1.051,-0.490,-2.100,-0.700
1318.617668,-0.009,-0.019,1.048,-0.350,-2.030,-0.490
1318.637753,-0.008,-0.024,1.053,0.350,-2.240,-0.630
1318.657697,-0.008,-0.021,1.053,0.140,-2.590,-0.840
1318.675769,-0.003,-0.025,1.053,1.330,-2.660,-0.840
1318.692779,-0.004,-0.021,1.056,2.100,-3.290,-1.050
1318.71278,-0.010,-0.021,1.057,2.660,-3.290,-1.050
1318.736821,0.003,-0.021,1.062,1.400,-2.940,-1.050
1318.754156,-0.003,-0.015,1.061,0.490,-2.730,-0.910
1318.774244,-0.006,-0.016,1.060,0.420,-2.520,-0.910
1318.794163,-0.003,-0.014,1.053,0.070,-2.310,-0.840
1318.817704,-0.001,-0.020,1.056,0.560,-2.100,-0.770
1318.835833,-0.001,-0.019,1.052,0.630,-2.380,-0.840
1318.857624,-0.002,-0.020,1.054,0.560,-2.520,-0.770
1318.877199,-0.002,-0.022,1.055,1.120,-2.590,-0.840
1318.897162,0.000,-0.020,1.057,0.700,-2.730,-0.770
1318.915319,-0.003,-0.019,1.057,0.840,-2.590,-0.910
1318.937673,-0.001,-0.017,1.056,0.770,-2.380,-0.910
1318.955745,0.000,-0.015,1.052,0.630,-2.310,-0.980
1318.977229,-0.001,-0.019,1.054,0.770,-2.240,-0.840
1318.997197,-0.001,-0.021,1.057,0.980,-2.240,-0.700
1319.017684,-0.001,-0.016,1.056,1.330,-2.100,-0.700
1319.034347,-0.005,-0.014,1.056,1.120,-2.100,-0.700
1319.0542,-0.006,-0.016,1.057,0.770,-2.170,-0.700
1319.077196,-0.003,-0.013,1.058,-0.420,-1.610,-0.630
1319.094257,-0.001,-0.019,1.052,-0.700,-1.540,-0.420
1319.112768,0.000,-0.020,1.055,-1.260,-1.890,-0.560
1319.137618,-0.003,-0.023,1.055,-1.120,-1.680,-0.560
