right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
-41.92302592083172,-68.05028802001961,6.807425936664629,5.17419738825339,2.046790681417832,3.0416678014099148,9.063360903275054,6.773167122801823,-5.833244109338352,-7.45014641705481,-41.71992915209043,-65.21908558287501,-89.79690323125863,-87.16879756285533,-82.98947729459398,-81.99460017460191,2.3482547186694944,92.6698674478634,-0.974097493260274,86.71413755812569,-75.97290707273679,-78.26310085321,-81.80615118207513,-85.71324727026483
-42.16293899581234,-68.55784328610537,6.772869798176259,4.982028539024498,2.1618693600172776,2.9691981394265667,9.180184687581288,7.101467093740723,-6.131568566585514,-7.928993948121672,-41.86663140288337,-65.66336565461535,-89.70369240707093,-87.10552236850991,-82.93082260889467,-82.12349382948538,2.336474937794378,92.72629144076359,-0.960746670436663,86.87777231590121,-75.91250728133069,-77.99122487517123,-82.0440758479162,-85.92021882329291
-42.109509617605795,-68.98110901107967,6.775551229783616,4.872810469448666,2.3247059710961935,2.9767946230630287,9.316331859665894,7.313758507095827,-6.436163004631851,-8.168994013481125,-41.74504847483698,-66.06181845600905,-89.63553885723108,-87.0807094449293,-82.85998762744747,-82.20789897548062,2.334898506461059,92.81829307039527,-0.8659779011527462,87.03869060131285,-75.86836173887778,-77.87093509144782,-82.30452474350966,-86.03992910492896
-41.8377303906951,-69.49707740739979,6.875690913093109,4.865640982428914,2.533306097796384,3.0607643451887725,9.410052154789355,7.317214910133686,-6.627931018408447,-7.973524273042841,-41.49059783155491,-66.61243667020302,-89.65286744085975,-87.11535926280315,-82.77717652776663,-82.24971828037424,2.343964273428071,92.9440820974146,-0.6735295680212801,87.11931877693587,-75.90043047077366,-77.99326771542931,-82.52836148918213,-85.96679198847215
-41.48633566584357,-70.0349339527908,7.021636175642243,4.943516831844107,2.74536759790152,3.172255105886137,9.420244506410313,7.182927252079338,-6.654142912833493,-7.54185069815864,-41.20842658206536,-67.25201801722984,-89.72209091622173,-87.21708406443896,-82.70045474057947,-82.27356723259487,2.3606442074910774,93.07942181033263,-0.4310576070487002,87.06550366887387,-76.02557783207067,-78.26289508640166,-82.6797207449042,-85.80474578456028
-41.036941176277196,-70.19780305399323,7.03927115634869,5.077917304845073,2.874858359734901,3.2742519675576602,9.351526137634607,7.063114076248297,-6.5437651258611425,-7.232500410275776,-40.75857498632482,-67.55868940471446,-89.72163381004754,-87.36088635072116,-82.68236265369882,-82.28296904587609,2.381274881699568,93.19082048528537,-0.22174562088864036,86.90165060916274,-76.20569487579914,-78.49410693718546,-82.7494600016603,-85.72660734746124
-40.552195415356294,-69.84310392311222,6.859535358895442,5.196663759616769,2.8811695381909317,3.3476366207870285,9.244401142784284,7.0449306878804805,-6.386542651683186,-7.1763767009549895,-40.16236711769801,-67.32393694357918,-89.61017170234162,-87.48083302046689,-82.75063634344616,-82.2841692608501,2.402911154863915,93.26540535348869,-0.09367874581778324,86.67589877402435,-76.38740473885284,-78.58687519375663,-82.77394739053604,-85.76325189471163
-40.23638244565029,-69.29723254351055,6.638474101000924,5.209923445310949,2.8313089173727803,3.376620966826465,9.169077728415829,7.1474343949711,-6.324302539761675,-7.257075682301604,-39.7283618489476,-66.81534924166422,-89.49197940329724,-87.51811669815358,-82.85350530229628,-82.30819325284264,2.4230259604751723,93.31841369152068,-0.017914713340360322,86.41239233490637,-76.51573649125329,-78.53737982469801,-82.84003903101497,-85.79445550699963
-40.09276757228017,-68.83044814621894,6.545692770227419,5.120355576121852,2.8229783872487815,3.3713439677015913,9.19242170306319,7.389917823209515,-6.4611913977617235,-7.355935899831053,-39.55751714261089,-66.32149494199136,-89.46474957033065,-87.4910467957723,-82.91905680010323,-82.37069121965045,2.439100813245318,93.37563465920357,0.0719620086080397,86.15631122791376,-76.54961348428886,-78.35211736414252,-83.01080488205058,-85.70805326397358
-39.8864155103461,-68.28675623460555,6.552871524223946,5.046300614641808,2.871545584935916,3.388216199381475,9.328431143551796,7.758297825324746,-6.758937849425621,-7.443221421324722,-39.384683507587795,-65.76178270781958,-89.49826799724163,-87.4750264732139,-82.94539647301768,-82.42872585857212,2.4494282802346277,93.45054152980515,0.19735840972168717,85.9703608774355,-76.48851091440179,-78.05864423262885,-83.24744876382742,-85.50186565395357
-39.58853242472128,-67.48863187989241,6.5506801640862875,5.102624472303262,2.934450158130801,3.483183093964442,9.515144985767307,8.142628009304417,-7.04825648617404,-7.4722856294688995,-39.102138043634056,-65.00544887118858,-89.5136056189127,-87.51681699129604,-82.96292545482645,-82.41419251899282,2.4542598966173443,93.5309750848088,0.34983645153852194,85.85952957119241,-76.38223062718994,-77.7547476036528,-83.430487113364,-85.22703323312172
-39.48627241072336,-66.82062397411549,6.562333729426541,5.2992186128170715,3.0214193306774177,3.653116139108988,9.651902201532693,8.404693577196952,-7.141706287456458,-7.3439769614072645,-38.99455967197463,-64.43409931032579,-89.50828726125124,-87.61347533621017,-82.94595353182473,-82.31425672339314,2.4554257315772077,93.60097233435368,0.5510909095063425,85.79425426783382,-76.31547066096941,-77.56267928530517,-83.4571769484259,-84.90665624671243
-39.68743090785807,-66.97505795880366,6.66263226343321,5.5401190401323674,3.1797442590178377,3.8507787919292866,9.699393904302212,8.526429463032542,-6.985474766653937,-7.064741685809167,-39.21410347268596,-64.7081827674193,-89.52667256482783,-87.73312480861553,-82.86404030139464,-82.1930057684832,2.4549266966054972,93.67738403226406,0.7942728925952451,85.80254163145759,-76.34439065611026,-77.51735509737992,-83.32986542276424,-84.5820967831891
-39.97029158241432,-68.13633411925248,6.78284659380148,5.6872955487876595,3.3948176367929364,4.030798506268468,9.708802457997905,8.636797515232985,-6.711348322210057,-6.823911465076179,-39.519932908302025,-65.95444353065085,-89.54964132588763,-87.8181094113983,-82.76679473208618,-82.13081386261064,2.454103244020814,93.7952118407307,0.9992728398788984,85.95088507061593,-76.45280991088119,-77.52481485364609,-83.16415823309129,-84.3487263187223
-40.23907166164048,-69.8469524189328,6.802608681477295,5.657597873558245,3.6124211241688045,4.164967157401918,9.723598615350284,8.867777130921013,-6.469547012829253,-6.795023311433937,-39.755717186297716,-67.66604110243793,-89.51664552465719,-87.81908868350506,-82.71403684317988,-82.16149080994681,2.453569673344674,93.96005743920028,1.1165197572212833,86.23314026462072,-76.60285935199842,-77.45868083642767,-83.0724063648277,-84.25370414786161
-40.631907343070594,-71.5540390180677,6.743957058444664,5.489909949696312,3.8152473734684804,4.250297910026433,9.721416030333273,9.230451570102105,-6.2464056803299,-6.972115024298148,-40.066440815179334,-69.29947484487018,-89.43453347210868,-87.74543582680239,-82.69057641366399,-82.25552587710608,2.453412259512504,94.13942325898404,1.175521490998932,86.51328334849734,-76.78440775679921,-77.27537221703037,-83.03081343712911,-84.24748724132853
-41.1483115256579,-72.86421455476265,6.701202863876688,5.310084433669829,3.9967896177819284,4.311881093469964,9.683853293099276,9.633902692266162,-5.96147670294863,-7.233700566296733,-40.51271860237955,-70.52241172558944,-89.3644070767216,-87.65819717082668,-82.66320421284489,-82.34811273715688,2.4533774537698605,94.29359330247837,1.1994105233102061,86.61790939826574,-76.97614053752756,-77.02609113836064,-82.93761724047621,-84.25979170465743
