epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.5023875283384027,0.4360902191727959,0.708793008104907,0.48447679414657385,0.2271542752860432,0.2969749825199391,0.4766070449395846,0.7678294039499842
2,0.17689195789612228,0.2504396675010007,0.42058525639413735,0.8170283183680572,0.11601723743230878,0.1996357142379492,0.34061303180047114,0.8816915842323301
3,0.09256799518600428,0.17545197949266633,0.30424988937714387,0.9037974413372258,0.11849573634873196,0.20058061417180206,0.34423209662774323,0.8787814789320664
4,0.06331303289229137,0.14491621285124648,0.251620811723298,0.9342002861440308,0.048542112255615485,0.12513070107434973,0.2203227456610313,0.9504244827373106
5,0.07012711588147974,0.14870729412640019,0.26481524858187405,0.9273140813274812,0.046935762745949725,0.12329884433366091,0.21664663105146528,0.9522144585051193
6,0.04568293528641478,0.12181734468379313,0.21373566685608367,0.9523388261823458,0.03461268891066758,0.1092844043053898,0.18604485725401704,0.9646597680435312
7,0.031191649660746428,0.10383375223912648,0.1766115785013724,0.9674646008040095,0.03183302867953776,0.10417730373197587,0.17841812878611232,0.9674084524279939
8,0.038686410529296944,0.11198638514229249,0.19668861311549518,0.9599245448700486,0.02673155680410403,0.09934427893546909,0.16349788012113195,0.9726078364083122
9,0.020549711723264218,0.08659853079377348,0.14335170638420813,0.9786225807836869,0.017376728546700547,0.08163592406095804,0.13182081985293728,0.9821830674674378
10,0.01724364303557417,0.0799205343530386,0.13131505258565818,0.9819985022132471,0.02677513717853996,0.09439089751050372,0.16363110089020352,0.9724199103239046
11,0.030013086350636153,0.09741449695894656,0.17324285367840184,0.9687861791341665,0.016214801395983067,0.07693388719083781,0.12733735271311034,0.9834893172424461
12,0.019068532009285627,0.08088203810195715,0.13808885548546496,0.9801004184298815,0.023399424478464624,0.09145789385535943,0.15296870424522993,0.9759483850328774
13,0.017751836612212246,0.07991813332690162,0.1332360184492626,0.9814155835839631,0.012840109303771215,0.07063886959048506,0.11331420609866714,0.986777524276122
14,0.011064980288348283,0.06582499891715053,0.10519021004042288,0.9884715084475492,0.01112545268839323,0.06599245680417591,0.10547726147560539,0.9886362927057611
15,0.0105506089967466,0.06410230701917188,0.10271615742786819,0.9889840772863723,0.011371208859668365,0.06412110448768243,0.10663587041736174,0.9883487788595914
16,0.02123458449181079,0.08192479325002937,0.1457209130214699,0.9779821977168384,0.015723929120387455,0.07671222546561605,0.1253950920905099,0.9839386562557405
17,0.009752640451227923,0.06226043584875096,0.09875545783007601,0.9898635509886221,0.009788554895471481,0.060838545240917585,0.09893712597135355,0.9899873193061183
18,0.007546514468739865,0.056043251260917124,0.08687067669092871,0.9921147882268231,0.00782366543084722,0.055457915826057365,0.08845148631225605,0.9919578091009823
19,0.007888555501353131,0.05609142427800813,0.08881754050497645,0.9917476156600452,0.009908881029874235,0.06029393762319128,0.09954336256061594,0.9898439466298353
20,0.013776609822236763,0.0681502256257805,0.1173738038159996,0.9857001188071726,0.008418243195170608,0.05779899968207942,0.09175098470954199,0.991355430048277
