Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
680382,0.111,0.597,0.844,0.630,-1.960,-1.260
680396,0.110,0.595,0.842,0.840,-2.170,-1.190
680419,0.109,0.594,0.842,0.840,-2.450,-0.700
680440,0.112,0.598,0.841,0.910,-2.450,-0.490
680461,0.109,0.598,0.845,1.050,-2.450,-0.630
680480,0.107,0.593,0.843,0.910,-2.590,-0.560
680536,0.113,0.595,0.843,1.050,-2.800,-0.560
680553,0.113,0.598,0.840,0.910,-2.520,-0.770
680576,0.111,0.597,0.842,0.280,-2.030,-0.840
680597,0.112,0.597,0.840,0.700,-2.240,-0.840
680621,0.109,0.596,0.843,1.120,-2.520,-0.420
680641,0.111,0.597,0.844,1.820,-3.290,-0.420
680704,0.110,0.598,0.842,0.840,-2.590,-0.560
680726,0.110,0.594,0.843,0.910,-2.730,-0.770
680747,0.113,0.596,0.841,0.910,-2.590,-0.560
680764,0.114,0.598,0.841,0.770,-2.100,-1.120
680787,0.112,0.597,0.844,1.120,-2.170,-1.260
680806,0.111,0.595,0.843,0.910,-2.170,-1.260
680876,0.110,0.595,0.843,0.070,-1.890,-1.190
680895,0.110,0.595,0.844,0.840,-2.520,-0.770
680914,0.112,0.595,0.842,0.840,-2.730,-0.420
680939,0.113,0.596,0.843,1.190,-2.870,-0.140
680959,0.113,0.595,0.841,1.330,-2.590,-0.350
680979,0.112,0.594,0.844,0.980,-2.170,-0.840
681039,0.111,0.595,0.842,0.770,-2.310,-0.840
681057,0.108,0.594,0.841,0.560,-2.590,-0.280
681078,0.110,0.596,0.844,1.050,-3.150,0.140
681102,0.112,0.596,0.842,0.560,-2.870,0.000
681126,0.112,0.595,0.844,1.120,-2.660,-0.560
681143,0.114,0.594,0.841,0.980,-2.380,-1.120
681198,0.113,0.596,0.843,0.700,-1.960,-1.330
681217,0.110,0.597,0.844,0.630,-2.450,-0.910
681237,0.111,0.596,0.845,0.700,-2.380,-0.630
681256,0.112,0.595,0.845,0.770,-2.520,-0.350
681275,0.112,0.591,0.845,1.190,-2.800,-0.280
681297,0.113,0.597,0.843,0.910,-2.450,-0.350
