Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
752946,0.065,0.045,1.033,0.280,-2.590,-0.560
752966,0.066,0.045,1.032,0.280,-2.520,-0.700
752986,0.065,0.045,1.031,0.280,-2.520,-0.560
753005,0.066,0.047,1.034,0.350,-2.520,-0.560
753030,0.066,0.048,1.033,0.350,-2.450,-0.700
753050,0.064,0.046,1.032,0.350,-2.520,-0.630
753067,0.066,0.045,1.028,0.490,-2.520,-0.630
753087,0.064,0.043,1.030,0.490,-2.310,-0.560
753106,0.064,0.044,1.034,0.140,-2.380,-0.560
753130,0.064,0.044,1.031,0.280,-2.380,-0.630
753150,0.064,0.045,1.028,0.210,-2.380,-0.630
753172,0.063,0.047,1.029,0.210,-2.450,-0.630
753196,0.062,0.044,1.031,0.280,-2.450,-0.560
753215,0.066,0.046,1.034,0.210,-2.520,-0.630
753231,0.062,0.046,1.028,0.490,-2.380,-0.560
753256,0.064,0.044,1.034,0.560,-2.520,-0.560
753276,0.067,0.048,1.033,0.350,-2.520,-0.490
753296,0.065,0.048,1.033,0.140,-2.380,-0.560
753314,0.068,0.045,1.030,0.490,-2.240,-0.630
753334,0.064,0.046,1.030,0.630,-2.310,-0.560
753353,0.065,0.046,1.032,0.420,-2.310,-0.560
753373,0.062,0.046,1.026,0.350,-2.380,-0.560
753398,0.066,0.045,1.030,0.420,-2.450,-0.700
753418,0.065,0.045,1.032,0.420,-2.450,-0.560
753438,0.064,0.045,1.033,0.420,-2.380,-0.560
753457,0.066,0.046,1.030,0.350,-2.310,-0.490
753482,0.065,0.046,1.030,0.420,-2.380,-0.490
753506,0.066,0.046,1.031,0.420,-2.380,-0.560
753526,0.066,0.045,1.032,0.280,-2.170,-0.630
753546,0.064,0.047,1.031,0.210,-2.380,-0.630
753563,0.066,0.046,1.029,0.210,-2.520,-0.560
753583,0.063,0.046,1.031,0.350,-2.590,-0.560
753606,0.065,0.046,1.033,0.420,-2.520,-0.630
753630,0.066,0.045,1.032,0.350,-2.520,-0.560
753649,0.064,0.045,1.026,0.560,-2.450,-0.630
753670,0.065,0.045,1.030,0.490,-2.450,-0.560
753690,0.066,0.044,1.032,0.420,-2.380,-0.630
753710,0.064,0.048,1.032,0.280,-2.450,-0.630
753730,0.063,0.046,1.028,0.140,-2.380,-0.630
753750,0.065,0.046,1.032,0.210,-2.520,-0.560
753770,0.066,0.046,1.031,0.140,-2.380,-0.560
753794,0.066,0.047,1.029,0.280,-2.520,-0.490
753812,0.065,0.047,1.029,0.350,-2.450,-0.630
753832,0.064,0.045,1.033,0.350,-2.450,-0.630
753851,0.065,0.045,1.033,0.280,-2.310,-0.490
753871,0.064,0.046,1.027,0.210,-2.170,-0.630
753891,0.064,0.046,1.029,0.490,-2.380,-0.560
753916,0.067,0.045,1.032,0.350,-2.310,-0.420
753935,0.063,0.047,1.035,0.280,-2.380,-0.420
753955,0.063,0.048,1.031,0.210,-2.380,-0.490
753979,0.064,0.046,1.029,0.140,-2.660,-0.490
754003,0.066,0.048,1.030,0.420,-2.730,-0.630
754023,0.065,0.044,1.034,0.350,-2.520,-0.630
754043,0.066,0.045,1.031,0.420,-2.450,-0.630
754063,0.065,0.043,1.028,0.350,-2.310,-0.630
754083,0.064,0.044,1.027,0.490,-2.380,-0.630
754103,0.065,0.047,1.030,0.490,-2.520,-0.630
754123,0.065,0.047,1.029,0.490,-2.590,-0.560
754138,0.063,0.048,1.032,0.280,-2.520,-0.560
754161,0.064,0.047,1.032,0.210,-2.590,-0.630
754185,0.064,0.048,1.030,0.350,-2.590,-0.490
754204,0.064,0.046,1.029,0.280,-2.660,-0.630
