Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743902555.2124732,0.056,-0.070,1.032,0.490,-2.590,-0.700
1743902555.2324731,0.057,-0.071,1.028,0.560,-2.450,-0.700
1743902555.252473,0.058,-0.071,1.029,0.420,-2.380,-0.910
1743902555.272473,0.057,-0.070,1.032,0.560,-2.520,-0.630
1743902555.292473,0.057,-0.071,1.034,0.490,-2.590,-0.770
1743902555.312473,0.057,-0.070,1.031,0.420,-2.450,-0.700
1743902555.2281322,0.056,-0.068,1.030,0.490,-2.520,-0.700
1743902555.2481322,0.057,-0.070,1.029,0.560,-2.450,-0.700
1743902555.2681322,0.056,-0.073,1.033,0.490,-2.450,-0.770
1743902555.2881322,0.058,-0.071,1.033,0.420,-2.520,-0.630
1743902555.3081322,0.059,-0.069,1.030,0.490,-2.520,-0.840
1743902555.3281322,0.056,-0.070,1.034,0.560,-2.520,-0.700
1743902555.273327,0.057,-0.072,1.034,0.490,-2.520,-0.770
1743902555.293327,0.058,-0.071,1.035,0.490,-2.520,-0.630
1743902555.313327,0.058,-0.070,1.028,0.560,-2.380,-0.770
1743902555.333327,0.058,-0.072,1.033,0.490,-2.310,-0.700
1743902555.353327,0.057,-0.069,1.036,0.490,-2.660,-0.770
1743902555.373327,0.055,-0.072,1.032,0.490,-2.520,-0.770
1743902555.3184521,0.058,-0.069,1.030,0.420,-2.310,-0.770
1743902555.338452,0.058,-0.069,1.028,0.490,-2.380,-0.770
1743902555.358452,0.056,-0.071,1.036,0.490,-2.450,-0.700
1743902555.378452,0.058,-0.070,1.034,0.420,-2.380,-0.700
1743902555.398452,0.058,-0.070,1.031,0.420,-2.450,-0.770
1743902555.418452,0.057,-0.072,1.032,0.420,-2.450,-0.700
1743902555.34831,0.057,-0.071,1.035,0.420,-2.450,-0.770
1743902555.36831,0.056,-0.070,1.030,0.420,-2.380,-0.700
1743902555.38831,0.056,-0.072,1.030,0.490,-2.310,-0.770
1743902555.40831,0.059,-0.071,1.035,0.490,-2.520,-0.770
1743902555.42831,0.054,-0.073,1.034,0.350,-2.520,-0.700
1743902555.44831,0.058,-0.070,1.032,0.490,-2.380,-0.700
1743902555.408948,0.055,-0.069,1.033,0.420,-2.380,-0.700
1743902555.428948,0.056,-0.071,1.032,0.350,-2.520,-0.700
1743902555.448948,0.057,-0.073,1.031,0.490,-2.380,-0.770
1743902555.468948,0.058,-0.070,1.032,0.420,-2.450,-0.770
