time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
57.160000000000004,-64.30251916063331,-70.87960851112331,-2.818365914898894,0.0038419661518586503,-2.9407995972167567,-2.2911676300643604,4.954676626335171,2.297011965031105,175.85905744977984,170.99082180971732,-58.23386450793158,-66.98271579189331,-83.93134534729819,-86.10310728076988,-86.76820569251285,-86.11857372536046,2.852250491591833,92.06193108402246,2.8907898109652685,92.23012927439306,-78.87272946938643,-81.530394130265,96.98632798081893,89.46042767945234
57.18,-64.3038551741258,-70.92343055424682,-2.752715934650721,-0.39526956394030677,-2.7817681178909264,-2.4632602430322574,4.7897251438855015,2.568623252811639,176.02064629944297,170.91797555567695,-58.22261746244515,-66.93079226271585,-83.91876228831927,-86.0073617084689,-86.68043797716027,-86.3619301023016,2.8472767291733447,92.13319484799628,3.005951535415221,92.28564991143521,-79.10894471560277,-81.3300466064577,96.9117015840591,89.58792894921925
57.2,-63.860107751361994,-70.5310959716078,-2.6078315354798516,-0.8257504506761649,-2.5493856347593646,-2.5773671671696468,4.65849080685556,2.7702239718719905,176.25418161414922,170.9135329263566,-57.78931906706033,-66.44424667896942,-83.92921131569825,-85.91315070736151,-86.53941509218117,-86.56739662459145,2.844277714253387,92.22455444614658,3.068902917010193,92.56879511633063,-79.33153865063339,-81.21980548554981,96.92264296358293,89.69372744080677
57.22,-63.27640006223067,-69.97451071637813,-2.443577651726408,-1.1057040951584662,-2.28069175059325,-2.6029542387664777,4.615387931075356,2.906181548731843,176.42488557520738,171.02266279724867,-57.2101656028051,-65.83003023887443,-83.93376554057433,-85.8555195224962,-86.37655869912648,-86.6988211872997,2.8330234058522388,92.33039193725568,3.108728364711017,93.01636085418889,-79.4804790174477,-81.18968539980136,96.94440655774945,89.83297739744727
57.24,-62.674198179441845,-69.32949346467181,-2.2986578605842705,-1.2031565676219353,-2.027808532925719,-2.613292395860333,4.620494655236631,2.9895487194253336,176.4695072354027,171.26505576426376,-56.59642225204873,-65.18031732797031,-83.9222240726068,-85.85082386329842,-86.21928649644698,-86.80477035938158,2.8051661451384495,92.4260029522422,3.1318501511001986,93.47649793112463,-79.5709833082513,-81.20192924409591,96.89852392711799,90.06312652016781
57.26,-62.241113191582855,-68.74637357895512,-2.178928114264196,-1.1537592971449073,-1.837449322963611,-2.654282157419416,4.565078095982423,3.016694576861882,176.44106420403148,171.65023268899432,-56.1522693486697,-64.66208091083678,-83.91115615708675,-85.91570733188159,-86.08878964618022,-86.90562248063598,2.749696184437611,92.48586531193683,3.138765736272099,93.79704398221516,-79.68626222720496,-81.2346457463547,96.75480197679727,90.41558694263956
57.28,-62.39949770171294,-68.53034145820791,-2.1014071204322216,-0.9718022499507813,-1.739191221745182,-2.6807236677534565,4.39682173216994,2.9966181756293335,176.43211353449493,172.12048738217933,-56.320467689638114,-64.5960513703707,-83.92096998792508,-86.06570991216273,-86.02165993923528,-86.96319238524352,2.6554790979552774,92.51699370621016,3.1481234281578825,93.90802072364674,-79.88564698530303,-81.28585054186074,96.54646654917477,90.83463684031854
57.300000000000004,-63.385922698707034,-68.66981450202894,-2.116784678515551,-0.676316838490421,-1.7483663678782655,-2.64552246358077,4.159456706150344,2.926892755457195,176.4625609056291,172.56287702835942,-57.31989430905926,-64.95720212824784,-83.93397161035212,-86.28738762621882,-86.05050183413874,-86.94765792984121,2.541940429204328,92.53666045498063,3.1640395042990788,93.84910732332591,-80.14267876010345,-81.37524271080325,96.31988214551896,91.1876343175561
57.32,-64.84205809790019,-68.80968092337764,-2.2504541366647475,-0.3549701061010235,-1.8566535683512015,-2.572954583502967,3.9282866168356434,2.7968736522204107,176.4773348069673,172.86495764303467,-58.74961003550231,-65.31893526144567,-83.90755193760201,-86.50925433806793,-86.15800543135295,-86.8743064465047,2.467398914798317,92.53587685172205,3.156926566891169,93.70253264774563,-80.37306524616551,-81.50447821078131,96.10426956080117,91.36047943225326
57.34,-66.08979721931465,-68.80656346347075,-2.4291923529758446,-0.12477898545592547,-1.99887176248933,-2.5045770356030372,3.748571919479806,2.6544598498234198,176.46747234145374,172.9571602207284,-59.92971688312708,-65.44119190545605,-83.83991966381232,-86.6346284419852,-86.26919985028972,-86.77490512340343,2.4586319826626166,92.5048530765208,3.105322511961601,93.52671099198878,-80.52175616832233,-81.61586823797695,95.94571617313315,91.34129198275136
57.36,-66.68554756405985,-68.84327286042493,-2.515317196164416,-0.028951135451898313,-2.0756164847243763,-2.4361548137200706,3.6333121181008003,2.587217744496686,176.50219901821555,172.87421556364646,-60.478983042279914,-65.47196152590845,-83.79343547821998,-86.62868866548344,-86.30883918604404,-86.66937751503974,2.4655272986313017,92.46774769004011,3.035527980556669,93.35485178160992,-80.59991058322078,-81.64600495682295,95.90228843499672,91.22821060682341
57.38,-66.58206815318044,-69.0226289619267,-2.46958890682809,-0.022449921114893197,-2.047819763291969,-2.3487788009991943,3.5804264562330297,2.623421025601634,176.63615772116913,172.74175352788498,-60.3856855915404,-65.56824624648627,-83.80361743835988,-86.5456172845595,-86.27326079807459,-86.57421983578182,2.448922707457875,92.45996602350309,2.988734771270482,93.20681791131719,-80.64501457855084,-81.60202000918096,95.99114314261958,91.13973351870396
57.4,-65.96254282597388,-69.2408392556832,-2.3988190336152306,-0.048261999869371235,-1.951238726851972,-2.2528741610372545,3.5821730784692187,2.7223973687611256,176.83635552993013,172.6364188989385,-59.77360238057144,-65.70217577207782,-83.81105955459749,-86.46133651639457,-86.20990200593369,-86.51153744011897,2.455213837952842,92.49318826780218,2.9759372152111787,93.09743364391525,-80.67649020061306,-81.53626591032057,96.15986532931765,91.10015298861786
57.42,-65.10999118688574,-69.3830180318278,-2.3870374321764825,-0.06321074709743696,-1.8228537736141424,-2.16533393484403,3.6355212694115844,2.838287180308071,176.985114749414,172.5342500605136,-58.863192467901236,-65.80286132344573,-83.75320128101545,-86.41984329161787,-86.14024278751234,-86.48272294874222,2.53496883169847,92.55191400261869,2.995057731446747,93.03024587700862,-80.68186774448674,-81.47910183359011,96.30324700492743,91.05514822692344
57.44,-64.3657550016007,-69.42598196839876,-2.4093597497524057,-0.017121953334626846,-1.6989964920529639,-2.0872710928231637,3.731176712246805,2.9115866428520802,176.9776333455171,172.46246679751337,-58.02252658125906,-65.86446389415987,-83.6567715796583,-86.43848192576104,-86.06612719051547,-86.45440179128566,2.6559560640282616,92.60165568718301,3.0544414418457557,92.97472926550053,-80.63595398621563,-81.4555440556104,96.34167935930145,91.00692274190286
57.46,-63.96632568025811,-69.40707936459084,-2.4423155617792562,0.09940746667074278,-1.6471726339637625,-2.038891223041164,3.8341914470292005,2.859353230791643,176.84007793511023,172.5688352277211,-57.54427290426457,-65.9198228479157,-83.57794722400641,-86.5127434833248,-86.0202573032108,-86.41197589228818,2.755138198010549,92.60760965796754,3.1437243649458138,92.90000667450364,-80.53889322221772,-81.51373143845537,96.30118471289245,91.05510378926562
57.480000000000004,-63.872799063924354,-69.40670687819404,-2.51977834549293,0.19043892345561836,-1.7108493443344512,-2.0755077960010015,3.932054494420616,2.6715792921148873,176.67902130696794,172.96121207920868,-57.398445017573636,-66.00839136280501,-83.52564595364922,-86.60168448461091,-86.04542035197949,-86.41007880364602,2.812469490981635,92.56909599636555,3.210044696848942,92.8309235084958,-80.40251651322436,-81.66299171553014,96.27650479374357,91.29822036367844
57.5,-63.9339636898351,-69.55595196392011,-2.649181026132767,0.12005456829495476,-1.8463990591703376,-2.226352639660399,4.088727292591036,2.472034567410133,176.54394260291025,173.5992723678462,-57.42425639338165,-66.19596090056065,-83.49029270354646,-86.64000893664047,-86.13947175806531,-86.51942533855537,2.8392527825865095,92.52759768761547,3.2039228854758797,92.82020831649528,-80.20434540630391,-81.82103813148485,96.3395971966063,91.77823423636129
57.52,-64.06189878568479,-69.90042247816616,-2.755384038746863,-0.12678378839785356,-1.9492240935863958,-2.435998504595788,4.384156737324385,2.431739720475177,176.464592425993,174.36478528646055,-57.54970480929481,-66.50259410629062,-83.4878060236099,-86.60217162812437,-86.24318949772372,-86.7299639087331,2.8434445516022286,92.52849039285779,3.131006930901555,92.89302285687434,-79.90980866681294,-81.86222568366213,96.55478375918004,92.50255960279839
57.54,-64.10688382618106,-70.2408080430445,-2.7543599678141595,-0.41858444569679865,-1.9507835743170596,-2.6177678466793255,4.83342562368296,2.6383833644685084,176.5622286254446,175.14627886375095,-57.64558651330628,-66.77833904680466,-83.53870268712508,-86.53753100376008,-86.29306278570239,-86.96004705806467,2.8289710467346767,92.5768042001058,3.026703539631091,93.03919275070692,-79.50885358770239,-81.70389584691681,97.05337503774216,93.44238301683409
57.56,-63.86811428657725,-70.279657471648,-2.6594595072531972,-0.6073998555798192,-1.9031467852265826,-2.7378984755207374,5.396601060945749,3.0618198439821107,176.97766029605916,175.87018911164554,-57.504900984679644,-66.79518257690177,-83.63678669810226,-86.51552510525369,-86.29624653012132,-87.13099822041549,2.806429635162722,92.6276247336152,2.902352422645746,93.22387588019326,-78.996498683949,-81.3312799009126,97.9811616121101,94.53890921073287
57.58,-63.42208023760509,-69.9700174476373,-2.5594281018355,-0.5945903486198947,-1.923402154520568,-2.779887345438457,6.039958710749321,3.638883435734227,177.6786030054339,176.506694419129,-57.179185153560034,-66.53692173076107,-83.75710491595483,-86.56690428312368,-86.31653329138037,-87.17301848229827,2.7873487204292977,92.62765612558029,2.7554853725791464,93.4162684530135,-78.35317242611049,-80.75424770112556,99.32543057932338,95.75244671800331
57.6,-63.19970192238787,-69.63359766316573,-2.5105731719239577,-0.35438046026067604,-2.0455165959226003,-2.6972929045374183,6.772048188793941,4.334321124249468,178.45832961618572,177.08753662291548,-57.069515462425414,-66.30197206375894,-83.86981354003744,-86.66837440059314,-86.380386867828,-87.03216317644282,2.7748334062181135,92.56939526062588,2.6076561966822283,93.6234662932546,-77.56282208311147,-80.00054914765593,100.89550753307428,97.08698747525945
57.620000000000005,-63.513199002835805,-69.60081557225288,-2.5202201525203716,-0.003488324233883136,-2.2084224353843633,-2.492142243641708,7.609722896160596,5.116209546887963,179.1712916127974,177.68796711726964,-57.450997403682244,-66.34556830538692,-83.93779840084635,-86.74475273313395,-86.45801861137318,-86.74173841963052,2.766802186578847,92.4841211647093,2.483895417865562,93.85016433163814,-76.63987327982822,-79.13338662910085,102.5314183329692,98.55458048816871
57.64,-64.21839000867381,-69.82488856666278,-2.5971463152945446,0.2335007459826036,-2.3665329599958556,-2.276492945697595,8.546878241873904,5.962047546279554,179.84006008895844,178.34768177200982,-58.14608875634831,-66.53859609659148,-83.92769874767443,-86.7137075299286,-86.5248450657654,-86.43480505146715,2.7627099626546103,92.39283709449006,2.390543955551738,94.03171162008904,-75.61143386389567,-78.19626455949003,104.2286262250628,100.15141721251975
57.660000000000004,-64.97215268812266,-70.0897501530854,-2.7055241789855584,0.20527740463388858,-2.500745219290631,-2.1809164895983986,9.593724313327087,6.878357076639947,180.54874551901497,179.09997434446666,-58.83014646003463,-66.6482923208216,-83.85799377191192,-86.55854216773609,-86.56351793347785,-86.24368920378564,2.764453133867942,92.29729770290776,2.3461686884650432,94.08272211572678,-74.46904840086017,-77.18441563754733,106.07969711815484,101.91555870691928
57.68,-65.55348441822747,-70.4017811267047,-2.7113445317873652,-0.033534584495710826,-2.5497326925240715,-2.233371495844701,10.798254430338318,7.8799890893199445,181.3630902224379,179.99867145648162,-59.36859394351795,-66.75737792637955,-83.81510952529042,-86.35559679967474,-86.52645403899243,-86.21009284231307,2.7734674339270313,92.21124633518887,2.3813395291733306,94.00896050639096,-73.17846691613008,-76.09673225714846,108.18462330630784,103.90193919933313
57.7,-65.87814354144106,-70.81905883697111,-2.508240940548118,-0.29545223368728535,-2.4397348024810728,-2.3746798133049944,12.19114790722035,9.005643765752804,182.26293684852726,180.92832826756083,-59.73802503891625,-67.03726957327427,-83.85988149747511,-86.21821073630306,-86.36812242631227,-86.30306743713619,2.7890126071010775,92.16291261255172,2.4942846516893122,93.8893716712194,-71.73723971661089,-74.92274385807843,110.52569713191639,106.00558440948235
57.72,-65.90613184993373,-71.16133609707755,-2.149883495186108,-0.45753765648683115,-2.18218376579662,-2.5525173298067942,13.74970590515388,10.352189790190488,183.0951640248445,181.5693698715557,-59.86022615164961,-67.3571463033756,-83.95409430171577,-86.19581020629795,-86.10397779168463,-86.4743113556948,2.8090909682379266,92.15631901460854,2.6521220376193924,93.75876363878291,-70.17208812073417,-73.56960423569755,112.92307590411038,107.99976563585808
57.74,-65.64983030483535,-71.30966198746661,-1.7686891622930165,-0.5503592653340486,-1.8695733005117654,-2.741298099537974,15.441159797169181,12.039059484888657,183.7309833964017,181.76453567738193,-59.68859608587082,-67.54805482357096,-84.03876578103535,-86.23839283610425,-85.80745494227442,-86.67917974130062,2.8316783168114465,92.1724066304832,2.825889222541396,93.61835349374913,-68.49672184459351,-71.89882215687403,115.23426155180826,109.86571352050787
57.76,-65.25099454847941,-71.43363023383539,-1.4411174636959498,-0.668884783227745,-1.5799019702290682,-2.9111849312813467,17.257390930391416,14.105783563892277,184.2655701193456,181.77805140614146,-59.36720682397978,-67.69875787506817,-84.11621227550025,-86.26512764123268,-85.55732973997466,-86.88861270102693,2.8546745528994704,92.21195275846611,2.9859267328915253,93.52301578337106,-66.7200368393542,-69.87164420585333,117.54553327999142,111.90640720028811
57.78,-64.93437442447394,-71.57455507510547,-1.1979280867012108,-0.8422466921597234,-1.3498629270304399,-3.0293704817815126,19.182193580593708,16.426830522593306,184.9323793055853,182.09319695770586,-59.132537196891384,-67.81441323140113,-84.19816277241733,-86.23985815629558,-85.39609086024976,-87.07559841500084,2.8749060467768364,92.28075292193982,3.077604764073095,93.5327025429505,-64.86403435262561,-67.61939741062601,120.06834495295968,114.47379954707982
57.800000000000004,-64.86788277242512,-71.43302789499333,-1.1032225763545882,-0.9739283646967095,-1.2251620141002089,-3.0649223030046904,21.19067519479998,18.757500052483106,185.84413899713803,183.05738295266733,-59.101445670305246,-67.62625333942097,-84.23356289788003,-86.19322544442757,-85.3367854750753,-87.1765457639798,2.8871770807132004,92.3461484496956,3.0459700509126333,93.62378680792908,-62.92094826617511,-65.35412340849197,122.9231907309629,117.70325954417534
57.82,-65.11773061686942,-70.85363377911602,-1.221153477788501,-0.9046288538593996,-1.2453859013138417,-2.9860058156004334,23.327574664701004,20.932597414058055,186.96819370353234,184.74116950602937,-59.27311588238085,-67.05467481066104,-84.15538526551134,-86.20104103154496,-85.37653874373247,-87.11715865801908,2.8847702268072823,92.36567783113912,2.8911557302923754,93.73135502837276,-60.803578177717604,-63.19855542836056,126.16461552581468,121.54261407766883
57.84,-65.61059421314845,-70.16475796606187,-1.4901258920050102,-0.5748248394455865,-1.3618711705398732,-2.7837927463212475,25.691601429533872,23.035415853596476,188.41649196847374,187.06396801243085,-59.59269402958152,-66.47605903188936,-83.98209981643299,-86.31130106582742,-85.47222570857075,-86.89414728435214,2.863293478824975,92.34487952675137,2.674512001724282,93.83997848199195,-58.41875310849699,-61.07493868443438,129.99773885997666,125.98902932799645
57.86,-66.07712637597538,-69.73706794389885,-1.751407148171315,-0.10734402446291653,-1.4652171626780013,-2.5042287371629985,28.27185046655046,25.313996873489856,190.65775747835437,190.01043365175488,-59.87856331867924,-66.21769358416752,-83.80143694270376,-86.48062564026857,-85.55284409085506,-86.59185566534009,2.8268168845041064,92.32215191689757,2.470683824709039,93.97514784064408,-55.81577646162661,-58.773630054687196,134.84198101672766,131.23680359706762
57.88,-66.21039686640577,-69.51899549152529,-1.913340180916117,0.29540486756045925,-1.5015080768895994,-2.2402795657396397,30.852775705327048,27.927099649426324,194.3739035598535,193.6419602717312,-59.87866436959146,-66.13375065838672,-83.66826750318559,-86.61475516686131,-85.5816076840359,-86.32037917288596,2.7881160259925686,92.31462459586682,2.3225873658419105,94.13875034538218,-53.22732390181927,-56.15299995771997,141.1465796580341,137.4889603140111
57.9,-65.92863331288132,-69.24488086648569,-1.964106695467078,0.5224298741718707,-1.4675110760327776,-2.0611939234635184,33.13803963053911,30.803246102510816,200.05008651383307,197.9264063730874,-59.51962679928557,-65.91643402646756,-83.59099348640416,-86.67155315998177,-85.55510018181354,-86.1487830292443,2.7588602572039425,92.32211409450129,2.2338086921802116,94.29847595503381,-50.94954947524167,-53.28434300326995,149.10053703859128,144.64206336981732
57.92,-65.36207822123956,-68.73270048169944,-1.8926495840261521,0.6139108408292928,-1.3489425297715003,-1.9538914191931374,35.013562077284085,33.70637457260214,207.60779665576905,202.9268442877578,-58.942443718872596,-65.42526726733819,-83.58036549763295,-86.69256678563865,-85.4730150816253,-86.07796397104694,2.7414426049818585,92.35859754057431,2.1828765460848976,94.41621886724514,-49.110510474569715,-50.41769797925166,158.4972861811992,152.50914630850602
57.94,-64.5872212881258,-67.9007645988259,-1.7282943133713693,0.6395423092867644,-1.1648383393056745,-1.8791337120030558,36.65785230607966,36.419719645555766,216.5679221231233,209.23564959622064,-58.227822235083394,-64.62405904472551,-83.6406009469575,-86.72329444589951,-85.36889526031571,-86.08319063301309,2.732319302348678,92.43858190973053,2.13433953064117,94.48249123814759,-47.54620461493038,-47.78433727545428,169.0217175081928,161.45131232076625
57.96,-63.55951684698901,-66.79804629484926,-1.5732206627910523,0.5829531988771297,-1.0023530494896422,-1.851138720036997,38.36339164014805,38.90222452480443,226.62222184451792,217.69128522159568,-57.30067354032956,-63.54447356946198,-83.74115669334047,-86.74642727461264,-85.31437735613032,-86.1631630266777,2.72932364683873,92.54654929536117,2.0670515846142736,94.51811160776616,-45.94863266649263,-45.40979978183627,180.6735891780252,172.28148543975928
57.980000000000004,-62.41177408216193,-65.69655502734678,-1.503996028174543,0.42217727186961673,-0.9371526632271665,-1.895534224455576,40.384363173125166,41.28080917165262,237.57483122271822,228.33299926098556,-56.25000627974915,-62.41945244723565,-83.83823219758716,-86.7228974198888,-85.3422282257651,-86.30060978699353,2.733190087927115,92.63960055125843,1.9929136121723925,94.52517255254233,-44.02071238941277,-43.12426639088534,193.55411883330538,185.2087328701001
58.0,-61.6053018881122,-65.03045828513456,-1.493608587457773,0.24692215083591237,-0.956563466395121,-1.9704984879863454,42.970180093931376,43.74478438374476,248.5041612277799,239.7609767996592,-55.51142941212611,-61.69105184735458,-83.90612752401387,-86.66059356221994,-85.39973611147538,-86.41367113306664,2.7441763347380483,92.67769763380073,1.925208635493524,94.48172812702236,-41.47299255114889,-40.69838826133552,207.03116867663095,199.06258853832364
58.02,-61.47712134842265,-64.98781006061637,-1.4682191561751927,0.1845570579674476,-0.9947491044439175,-2.0097898246925197,46.300445452976625,46.58069601282389,257.73792224415365,249.82192229574875,-55.41978962704777,-61.59825717834634,-83.94266827862508,-86.61044711772988,-85.41088743480275,-86.42592815505138,2.7593338561710947,92.65066331907931,1.8592356777533317,94.37165935361371,-38.115692877382216,-37.83544231753496,219.62222936677136,211.9864799782138
58.04,-61.75435415695216,-65.2816267507878,-1.4132580472073777,0.23032434379773895,-1.0203849331254726,-2.017384917308711,50.341269908835415,50.292654713919966,264.0778442362455,256.94352037723104,-55.712851767380094,-61.88066921461138,-83.95849761042786,-86.59904246382351,-85.37175565763638,-86.36875564181966,2.772047922294785,92.58589571323141,1.791299751009269,94.17947361178801,-34.010100815675514,-34.05871601059098,230.0677434205699,222.88480436664003
58.06,-61.95602442433237,-65.65841161819863,-1.394393496317027,0.25884010188026296,-1.0482192576649816,-2.042093583718721,54.96528923819121,55.41664396068352,267.44856202682524,260.6485904637323,-55.90831392945489,-62.257785430358446,-83.95228950512242,-86.59937381215974,-85.34668300143973,-86.3405573274935,2.7714779368241045,92.53298873249524,1.7306381722641029,93.91197304543745,-29.333174505583546,-28.88181978309125,238.11538752124167,231.76677068064097
58.08,-62.14048129483476,-66.28204094754571,-1.474697416253051,0.2140737368488926,-1.0807705171543205,-2.0882907721333033,60.1717779963477,62.07651594147383,268.3573439323101,261.2221047424308,-56.038546390757766,-62.876387294890925,-83.89806509592292,-86.59434634734514,-85.37276251217584,-86.38028276715482,2.7417523766155014,92.526516983742,1.7009334911578486,93.60164863692681,-24.120213998673826,-22.215476053547697,244.23712993363628,239.00662868888307
58.1,-62.74210314592539,-67.28297472755234,-1.6395147818751072,0.17457531816671953,-1.0865537553207005,-2.1183877178864075,66.00322395410927,69.83585160063768,267.3550399678503,259.3256364646633,-56.515261417660824,-63.902055294822866,-83.77315827173534,-86.61908056727046,-85.41267305361022,-86.44450701617593,2.665631598830278,92.56064428701,1.7346573459431798,93.23975731657391,-18.32289534418026,-14.490267697651845,249.0321446236701,244.83536876701146
58.120000000000005,-63.89439417879045,-68.40959310654175,-1.7997197353805323,0.2052902882507312,-1.025766835445216,-2.1187959453251644,72.34652508633923,78.01294340715509,264.9444304037439,255.72143037503213,-57.494724898309485,-65.10796475470853,-83.60033071951895,-86.69837164816674,-85.40005045489929,-86.49307956477925,2.539222658494046,92.60880860817456,1.844781940628116,92.80327506379801,-12.027758533114863,-6.361340212298985,252.91667187062913,249.36009016273312
58.14,-65.362140420626,-69.44664740695163,-1.8397516739311413,0.2538270776572271,-0.8675331554069409,-2.1152466669028134,79.12044908615215,86.11940121403119,261.45302981720147,251.04436792351538,-58.81331790493168,-66.23911953224402,-83.45117748430559,-86.79247212529233,-85.29092915823661,-86.53864266973251,2.4019371625160693,92.65792099155016,1.9891868229461882,92.3633324279089,-5.302946916677544,1.6960052112015207,256.150082900524,252.74037313471686
58.160000000000004,-66.8075646980678,-70.51543897896835,-1.6877013928798195,0.2423826513038555,-0.6082042114239141,-2.1206375707411937,86.54443092877442,94.04704740394276,256.8987612668174,245.6771696421589,-60.205139914337316,-67.35553331069711,-83.39757521626943,-86.84009433172872,-85.08527660914919,-86.5977099684665,2.3378916998821313,92.71159738644577,2.0947563632483734,92.03816793313996,2.0673585310491283,9.569975006217467,258.9661197978666,255.24714464837632
58.18,-67.85435919893494,-71.67900613307069,-1.3812152089258158,0.18087126780756185,-0.30960528960380906,-2.1084306579987455,94.69247228431192,101.82661753976839,251.38731036289138,239.88370244978807,-61.31355098874999,-68.4991106231374,-83.45919178981498,-86.82010449006667,-84.84040699874078,-86.63923236713573,2.3938118901751984,92.76532669785746,2.1382009207124986,91.82207648662492,10.16167057517498,17.29581583063142,261.5489809380664,257.1795182804194
58.2,-68.30234069189754,-72.67031686973691,-1.0730194690902588,0.1546929834161157,-0.09619782708227531,-2.0528322023140677,102.90075310248346,109.28905815704837,245.56722217872715,234.04296177067383,-61.88419679252052,-69.43652004298755,-83.58185610062291,-86.76620317325057,-84.65487556971318,-86.611509944945,2.5147540050541126,92.7932027313514,2.152056039408788,91.58415929140548,18.3420753598526,24.73038041441745,263.9092975385798,258.7733421850912
58.22,-68.37040702832934,-73.25465164173764,-0.9549354954150674,0.227318470362358,-0.055446153529521106,-1.9609983110332154,110.18151721728233,116.11292139994742,240.3263286541008,228.5777148010426,-62.02138481016639,-69.99343549013986,-83.65097778183697,-86.73878384840215,-84.60591327725207,-86.51146543475575,2.6098879896448235,92.78499211244304,2.148593299142667,91.26909041759386,25.631050093559836,31.562454276224866,265.9573787476607,260.14016907726744
58.24,-68.4505452771844,-73.51537509696328,-1.1198990725969855,0.335141814296668,-0.13861151772681263,-1.875428523292676,116.1126423859891,122.08870743190843,236.1580117012375,223.71147814040484,-62.018335001074085,-70.27502257245482,-83.5677897238896,-86.75964747549143,-84.68768879648661,-86.42450580205244,2.632865080790164,92.78360226748028,2.111056406973885,90.9833784427289,31.563565107229326,37.53963015314862,267.72157680846686,261.25110829355344
58.26,-68.72966355555108,-73.60170433938323,-1.4717525783914804,0.3319151994099462,-0.22519419330763246,-1.854144598647166,121.0156060508293,127.19572239099008,232.9179272846602,219.4290969006364,-62.081451317461976,-70.38611016577387,-83.35178776191083,-86.78440582639053,-84.8235403403023,-86.45249074564181,2.5714684591232793,92.83287113571515,2.0497727021030667,90.84693349688251,36.41725990383463,42.597376243995406,269.33518718849484,262.0264731446318
58.28,-69.11809287748338,-73.50154144518034,-1.8095131730358867,0.16329077261944436,-0.2618225662495097,-1.9210456690498576,125.40847937199703,131.50051150969406,230.10784558006208,215.6711516248193,-62.251031235695784,-70.26650678424626,-83.13293835821231,-86.76496533906584,-84.94245153124818,-86.60167463404854,2.424956372007487,92.91515395371918,1.992485849853256,90.88467294631012,40.72785040699832,46.81988254469539,270.8356959870604,262.49103416951465
58.300000000000004,-69.36896848184654,-73.2448317422115,-2.0089373440441336,-0.08530616477154929,-0.26645984433995124,-2.039289317658009,129.47476793353653,135.03232552696085,227.3779575917566,212.58628082356913,-62.387459236172255,-69.95978312396949,-83.01849075432563,-86.71495138175791,-85.02742809836973,-86.80025757168781,2.2383259517400473,92.99549324275029,1.929890931226724,91.09532270183671,44.713799679506714,50.27135727293108,272.0917572712633,262.8576380965002
58.32,-69.30026394816063,-73.10148648711645,-2.096305463109665,-0.27407886172039736,-0.25111839789526985,-2.127355946306444,133.11744816337534,137.8128522179392,224.66757744607415,210.4696281934623,-62.30201661351678,-69.80170330106021,-83.00175266535607,-86.70021681394373,-85.09805812846571,-86.9742956768769,2.112255115410711,93.0814647192909,1.8384546175446372,91.48970566480014,48.2705084328049,52.96591248736876,272.938085878879,263.4355406808311
58.34,-68.96960890325191,-73.36431663831192,-2.1479135532250804,-0.30682548599686116,-0.19479224505011794,-2.1085060586605042,136.3780834299726,140.03576220988595,221.98324495829632,209.28137037964478,-61.980651610453286,-70.13016123390712,-83.01104270720131,-86.76584459559517,-85.1589562604264,-87.0726700740368,2.094714158659781,93.19868900409666,1.7509250085055554,92.02542918228198,51.41391941459637,55.0715981945097,273.39716437289263,264.35296857415454
58.36,-68.61270004925188,-74.07024122267656,-2.157482694246538,-0.20417344192061682,-0.07627660370010204,-1.9887229970452003,139.4751859283205,142.03034208032273,219.33124907629858,208.4893120242753,-61.63208737390244,-70.95538420084208,-83.0193873246505,-86.88514297816546,-85.17687001889702,-87.08931641224213,2.1084172497650804,93.33511840391722,1.7529446337997143,92.5460806394801,54.37459251312365,56.92974866512583,273.7058415894223,265.4190606894012
58.38,-68.48378734651229,-75.0488261321746,-2.062232846058328,-0.0822303453380818,0.06515427204101104,-1.880821456663046,142.44843453388413,143.9646142935488,216.80233974722393,207.61871997891183,-61.55421184867871,-72.04522886884459,-83.07042450216638,-86.9964027366699,-85.13265734822468,-87.07863307692874,2.0790386110695076,93.43233660898593,1.9085736385157284,92.80049129384331,57.250622913618464,58.76680267328312,274.05296266084247,266.385522652195
58.4,-68.7409561375053,-76.02462956276008,-1.8771034462341678,-0.059811877996438736,0.14234959573701625,-1.908919150820459,145.05794510294848,145.73874497633278,214.5668289355479,206.69949157958132,-61.93285513216161,-73.08508887447445,-83.19189899465626,-87.06045931171427,-85.0690024408904,-87.12027118744788,2.04994779142077,93.44587702534774,2.1958886881125066,92.63109694783734,59.846593066321084,60.527392939705344,274.41342200186904,267.2268845192867
58.42,-69.34900092210911,-76.66252741140524,-1.7082739287156892,-0.16465178811547806,0.11808591381597262,-2.0768757904633155,147.14473730175305,147.23372909766462,212.74429828094145,206.02207370667392,-62.68773912961796,-73.73984946425072,-83.33873820750877,-87.07732205284539,-85.04701213622444,-87.24197384050375,2.0741475112473644,93.39962303876116,2.5110856509308643,92.16073608255881,61.979639251712626,62.068631047624194,274.7239375326541,268.09070475429814
