epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.4323639969680896,0.40493688385129956,0.6575439125777758,0.5539846563996571,0.19672603591423704,0.26768641343517147,0.44353808845942083,0.7988547235751747
2,0.14981342938111544,0.22604004369860026,0.38705739804467687,0.8448849140132532,0.1158479724203798,0.19519598082254538,0.3403644699735561,0.8819883169030723
3,0.08900613314939268,0.17083500969630866,0.2983389568081793,0.908021658888702,0.081129090658775,0.16559027612961993,0.2848316882981509,0.9166908659493429
4,0.050388541355209655,0.12943981926779138,0.22447392132541735,0.9476164178211175,0.040172425391916074,0.1154445712318938,0.20043059993902146,0.9589781114162692
5,0.04093215618345214,0.1171768655418081,0.2023169695884459,0.9575309423163249,0.048668587639685935,0.12430125588889929,0.2206095819308081,0.9501584763212292
6,0.052823120571356165,0.13127701760016136,0.22983281004102996,0.9445671379888779,0.03996377805826155,0.11582049092391214,0.1999094246359124,0.9589466987225485
7,0.02477375200307101,0.0944119767113508,0.15739679794414818,0.974174205324776,0.02364727803471083,0.09234593494222051,0.15377671486512784,0.9758637134955722
8,0.03590167623577309,0.1060226753701369,0.1894773765803535,0.9627751276470785,0.0440012765378827,0.11380709955410837,0.20976481243974812,0.9550747331135101
9,0.024058638856128287,0.09157129020815238,0.155108474481984,0.9750183096707865,0.019197980733738528,0.08305793444469277,0.13855677801442456,0.9804545403934455
10,0.016618895775264292,0.0784083446544298,0.12891429624081377,0.9826901386925345,0.013280616821777709,0.07297233569114066,0.11524155857058559,0.98636441354786
11,0.013866964257082705,0.0724756813157171,0.11775807512473488,0.9855752275886677,0.04597763420635883,0.10975997458996979,0.2144239590306056,0.9534795922936654
12,0.026307502813923866,0.09202648786677932,0.16219587791902687,0.9725752577690961,0.013743602092731828,0.07096195705746156,0.11723311005314083,0.9860478558730892
13,0.011245337691984412,0.06629173517930997,0.10604403656964596,0.9882913210637164,0.010497089078996992,0.064762281619987,0.10245530283492892,0.9892502992617024
14,0.01913883769264412,0.08111270492916837,0.1383431880962851,0.9801546170722943,0.01322896913213681,0.07114876575475966,0.11501725580162661,0.9864758209859484
15,0.009369692429437198,0.06153086327273092,0.09679717159833338,0.9902341760705706,0.008811655442373414,0.059287569303392795,0.09387041835622878,0.9910104252658273
16,0.008423628788507945,0.0578875889986754,0.09178032898452666,0.9911850393410403,0.007947264184564058,0.05665373149378489,0.08914742948938044,0.9918225903811596
17,0.008624529391682631,0.05797964737055777,0.09286834440046098,0.9909811379749764,0.00969455031616885,0.06282066385741962,0.09846090755304285,0.9900489680581855
18,0.013923490235559015,0.06873547661073559,0.11799783996141207,0.9854555914183344,0.011699550322797712,0.06611237398237813,0.10816445961034388,0.9879526599515868
19,0.007355843882049645,0.05493871160464547,0.08576621643776555,0.9923414157359582,0.006465351329144492,0.051662661809671155,0.08040740842201353,0.9933539866417107
20,0.00713055893248081,0.05180767386804693,0.08444263693467187,0.9925878692301507,0.027689440052481643,0.08668440601547192,0.1664014424591375,0.9719983380332077
