Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743947096.418644,-0.518,-0.426,0.794,1.050,-0.420,-0.280
1743947096.438644,-0.515,-0.430,0.805,-0.070,0.000,-0.630
1743947096.458644,-0.514,-0.435,0.811,-1.610,0.490,-1.260
1743947096.478644,-0.519,-0.438,0.815,-2.520,0.560,-3.150
1743947096.498644,-0.518,-0.435,0.813,-5.740,0.350,-3.150
1743947096.518644,-0.518,-0.446,0.797,-4.970,-0.070,-3.990
1743947096.509541,-0.529,-0.434,0.788,5.460,-5.250,0.420
1743947096.529541,-0.530,-0.431,0.805,4.690,-5.460,-0.280
1743947096.549541,-0.526,-0.431,0.812,2.100,-4.480,-1.680
1743947096.569541,-0.516,-0.432,0.812,0.070,-2.030,-2.800
1743947096.589541,-0.505,-0.435,0.805,-3.920,-0.630,-3.080
1743947096.609541,-0.504,-0.436,0.799,-5.670,0.490,-3.500
1743947096.614379,-0.512,-0.442,0.781,6.580,-5.530,1.750
1743947096.634379,-0.516,-0.437,0.784,7.490,-5.950,1.820
1743947096.654379,-0.517,-0.433,0.799,7.140,-5.950,1.470
1743947096.674379,-0.519,-0.432,0.805,4.620,-4.970,0.630
1743947096.694379,-0.519,-0.431,0.817,2.520,-2.520,-0.770
1743947096.714379,-0.512,-0.430,0.815,-0.700,-1.120,-1.610
1743947096.674339,-0.507,-0.446,0.767,1.540,-2.870,0.350
1743947096.694339,-0.509,-0.443,0.771,2.590,-3.920,0.770
1743947096.714339,-0.510,-0.443,0.777,4.130,-3.850,1.050
1743947096.734339,-0.511,-0.442,0.789,4.270,-3.990,0.700
1743947096.754339,-0.513,-0.436,0.796,3.010,-3.220,0.350
1743947096.774339,-0.509,-0.435,0.797,1.190,-1.960,-0.490
1743947096.793330,-0.510,-0.437,0.778,3.640,-3.710,0.770
1743947096.813330,-0.509,-0.431,0.776,3.990,-3.570,0.910
1743947096.833330,-0.510,-0.429,0.785,4.130,-2.450,1.400
1743947096.853330,-0.508,-0.431,0.793,3.010,-1.330,0.770
1743947096.873330,-0.515,-0.433,0.799,1.540,-0.700,0.070
1743947096.893330,-0.521,-0.441,0.803,1.190,-0.490,-0.490
1743947096.869615,-0.508,-0.437,0.781,0.700,-2.730,-0.980
1743947096.889615,-0.509,-0.441,0.783,0.980,-2.730,-0.770
1743947096.909615,-0.511,-0.437,0.783,0.980,-2.800,-0.630
1743947096.929615,-0.511,-0.436,0.781,1.400,-2.660,-0.490
1743947096.949615,-0.518,-0.439,0.781,2.030,-2.730,-0.420
1743947096.969615,-0.546,-0.465,0.790,5.040,-3.850,-1.820
1743947096.960255,-0.512,-0.449,0.788,1.540,-2.520,-0.350
1743947096.980255,-0.515,-0.437,0.791,1.120,-3.360,-0.630
1743947097.000255,-0.518,-0.427,0.796,0.140,-4.270,-2.380
1743947097.020255,-0.520,-0.432,0.763,0.350,-6.370,0.280
1743947097.040255,-0.517,-0.445,0.761,4.970,-6.160,-0.630
1743947097.060255,-0.510,-0.436,0.782,7.490,-6.160,-0.560
1743947097.035237,-0.513,-0.441,0.758,-0.140,-2.660,-1.470
1743947097.055237,-0.503,-0.444,0.792,4.270,-2.030,0.490
1743947097.075237,-0.504,-0.443,0.794,0.980,-1.890,0.490
1743947097.095237,-0.513,-0.426,0.788,2.030,0.490,-0.560
1743947097.115237,-0.502,-0.435,0.795,3.360,1.400,-2.100
1743947097.135237,-0.519,-0.407,0.816,-5.460,2.520,-2.730
1743947097.170107,-0.514,-0.436,0.788,5.880,-5.250,-0.420
1743947097.190107,-0.514,-0.426,0.802,2.940,-3.640,-0.630
1743947097.210107,-0.508,-0.431,0.797,0.000,-1.750,-0.770
1743947097.230107,-0.508,-0.430,0.795,-1.050,-0.280,-1.120
1743947097.250107,-0.512,-0.431,0.795,-1.330,0.420,-1.750
1743947097.270107,-0.514,-0.436,0.791,-2.380,0.350,-1.400
1743947097.230391,-0.514,-0.435,0.790,2.240,-2.940,-0.420
1743947097.250391,-0.513,-0.437,0.793,1.400,-2.310,-0.490
1743947097.270391,-0.510,-0.437,0.791,0.770,-1.960,-0.700
1743947097.290391,-0.511,-0.436,0.792,0.000,-1.540,-0.980
1743947097.310391,-0.512,-0.439,0.792,-0.490,-1.330,-1.120
1743947097.330391,-0.512,-0.439,0.789,-0.560,-1.260,-0.910
1743947097.319243,-0.512,-0.438,0.789,1.470,-2.660,-0.490
1743947097.339243,-0.516,-0.439,0.788,1.330,-2.520,-0.630
1743947097.359243,-0.516,-0.437,0.789,0.910,-2.520,-0.840
1743947097.379243,-0.516,-0.434,0.789,0.770,-2.520,-0.910
1743947097.399243,-0.513,-0.435,0.788,0.560,-2.380,-1.050
1743947097.419243,-0.513,-0.435,0.786,0.490,-2.170,-0.840
1743947097.470160,-0.516,-0.434,0.787,1.120,-2.450,-0.420
1743947097.490160,-0.514,-0.433,0.785,0.560,-1.960,-0.490
1743947097.510160,-0.513,-0.431,0.788,0.280,-1.190,-0.630
1743947097.530160,-0.516,-0.435,0.786,0.070,-1.050,-0.700
1743947097.550160,-0.515,-0.438,0.788,-0.070,-1.050,-0.630
1743947097.570160,-0.516,-0.440,0.786,0.000,-1.680,-0.770
1743947097.514530,-0.511,-0.430,0.786,-0.070,-1.400,-0.560
1743947097.534530,-0.512,-0.432,0.786,-0.140,-0.910,-0.630
1743947097.554530,-0.515,-0.435,0.784,-0.560,-0.700,-0.630
1743947097.574530,-0.513,-0.438,0.786,-0.630,-0.560,-0.630
1743947097.594530,-0.515,-0.438,0.784,-0.630,-0.630,-0.490
1743947097.614530,-0.514,-0.436,0.781,-0.210,-0.980,-0.560
1743947097.604691,-0.511,-0.428,0.778,2.800,-3.430,0.070
1743947097.624691,-0.508,-0.431,0.783,2.660,-3.010,0.210
1743947097.644691,-0.509,-0.433,0.785,1.470,-1.050,0.070
1743947097.664691,-0.511,-0.432,0.784,-0.280,-0.070,-0.350
1743947097.684691,-0.518,-0.433,0.784,-0.280,0.070,-0.560
1743947097.704691,-0.520,-0.443,0.786,0.070,-0.280,-0.420
1743947097.695045,-0.517,-0.436,0.789,0.350,-1.400,-0.560
1743947097.715045,-0.519,-0.439,0.787,0.000,-1.470,-0.700
1743947097.735045,-0.519,-0.439,0.788,-0.140,-1.470,-0.980
1743947097.755045,-0.522,-0.438,0.786,-0.070,-1.960,-1.050
1743947097.775045,-0.518,-0.443,0.788,0.210,-2.170,-1.050
1743947097.795045,-0.520,-0.446,0.782,0.490,-2.520,-1.120
1743947097.784354,-0.517,-0.434,0.784,1.260,-2.310,-0.560
1743947097.804354,-0.517,-0.436,0.784,1.330,-2.450,-0.630
1743947097.824354,-0.519,-0.440,0.785,1.330,-2.730,-0.700
1743947097.844354,-0.521,-0.440,0.787,1.540,-3.220,-0.910
1743947097.864354,-0.521,-0.441,0.789,1.610,-3.780,-1.120
1743947097.884354,-0.520,-0.439,0.789,1.540,-4.060,-1.260
1743947097.920247,-0.514,-0.436,0.781,0.280,-2.590,-1.050
1743947097.940247,-0.512,-0.436,0.778,0.560,-2.450,-0.840
1743947097.960247,-0.515,-0.437,0.779,0.980,-2.590,-0.840
1743947097.980247,-0.516,-0.439,0.781,0.980,-2.660,-0.770
1743947098.000247,-0.517,-0.437,0.782,1.400,-2.730,-0.770
1743947098.020247,-0.517,-0.441,0.783,1.470,-2.940,-0.910
1743947097.980969,-0.510,-0.433,0.785,1.960,-3.920,-0.910
1743947098.000969,-0.510,-0.431,0.785,1.820,-3.640,-0.980
1743947098.020969,-0.512,-0.432,0.784,1.470,-2.940,-0.840
1743947098.040969,-0.511,-0.437,0.783,1.260,-2.380,-0.700
1743947098.060969,-0.512,-0.432,0.785,1.050,-2.310,-0.700
1743947098.080969,-0.513,-0.434,0.787,1.050,-2.240,-0.420
1743947098.070026,-0.515,-0.435,0.788,0.350,-1.750,-0.560
1743947098.090026,-0.515,-0.435,0.787,0.070,-1.750,-0.770
1743947098.110026,-0.515,-0.437,0.786,0.070,-1.820,-0.770
1743947098.130026,-0.513,-0.438,0.784,-0.070,-1.750,-0.770
1743947098.150026,-0.514,-0.439,0.785,0.000,-1.540,-0.700
1743947098.170026,-0.511,-0.440,0.781,0.280,-1.470,-0.630
1743947098.160311,-0.516,-0.438,0.783,2.170,-3.430,-0.490
1743947098.180311,-0.513,-0.438,0.785,2.310,-3.430,-0.350
1743947098.200311,-0.514,-0.433,0.786,2.100,-3.080,-0.280
