Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743950978.409077,-0.030,0.838,0.594,0.980,-2.380,-0.840
1743950978.429077,-0.033,0.839,0.591,0.840,-2.310,-0.840
1743950978.449077,-0.031,0.840,0.592,0.000,-2.100,-2.660
1743950978.469077,-0.050,0.839,0.592,9.660,0.840,-8.190
1743950978.489077,0.051,0.862,0.607,15.330,3.290,-7.070
1743950978.509077,-0.031,0.844,0.582,16.100,7.420,-8.540
1743950978.455806,-0.044,0.837,0.603,-2.660,-9.940,8.470
1743950978.475806,-0.034,0.839,0.606,-0.070,-6.510,9.590
1743950978.495806,-0.026,0.841,0.598,3.710,-5.110,7.210
1743950978.515806,-0.031,0.843,0.591,0.420,-4.130,4.270
1743950978.535806,-0.026,0.851,0.585,-2.870,-4.690,0.700
1743950978.555806,-0.029,0.853,0.583,-10.500,-5.180,0.070
1743950978.516094,-0.032,0.834,0.592,6.440,-11.550,2.800
1743950978.536094,-0.025,0.842,0.593,4.970,-8.330,3.220
1743950978.556094,-0.022,0.845,0.595,3.640,-4.620,2.660
1743950978.576094,-0.022,0.846,0.595,3.780,-3.220,2.310
1743950978.596094,-0.022,0.840,0.596,4.200,-2.730,1.610
1743950978.616094,-0.027,0.837,0.597,6.020,-3.080,1.050
1743950978.591045,-0.028,0.841,0.591,-0.770,-0.840,-4.200
1743950978.611045,-0.028,0.840,0.590,-0.630,-1.190,-3.640
1743950978.631045,-0.033,0.840,0.590,-0.210,-1.260,-3.010
1743950978.651045,-0.032,0.840,0.591,0.140,-1.330,-2.800
1743950978.671045,-0.031,0.842,0.590,0.420,-1.330,-2.450
1743950978.691045,-0.029,0.838,0.591,0.770,-1.610,-2.100
1743950978.709311,-0.029,0.841,0.594,1.400,-3.150,0.840
1743950978.729311,-0.029,0.842,0.592,1.260,-3.220,0.910
1743950978.749311,-0.026,0.842,0.592,0.910,-3.290,0.630
1743950978.769311,-0.024,0.843,0.590,0.770,-3.220,0.560
1743950978.789311,-0.027,0.841,0.593,0.420,-3.080,0.140
1743950978.809311,-0.024,0.844,0.593,-0.140,-2.870,-0.070
1743950978.771185,-0.028,0.841,0.591,2.100,-1.890,-1.820
1743950978.791185,-0.028,0.843,0.592,2.170,-1.820,-2.030
1743950978.811185,-0.028,0.842,0.588,1.890,-1.750,-2.030
1743950978.831185,-0.030,0.843,0.590,1.610,-2.030,-1.680
1743950978.851185,-0.030,0.843,0.590,1.120,-2.240,-1.400
1743950978.871185,-0.032,0.842,0.592,0.980,-2.450,-0.980
1743950978.832320,-0.028,0.841,0.591,0.140,-3.010,0.000
