Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
15800.0,-1.026,0.036,-0.025,-2.376,-9.986,2.39,-1.01,0.138,0.115,-2.013,-6.579,2.226,0.46,-0.145,-0.323,-125.951,-112.09,69.738,-0.071,0.104,-0.145,146.81,-259.516,-31.484
15820.0,-0.983,0.069,-0.084,-2.622,-8.238,2.26,-1.002,0.154,0.102,-3.632,-6.251,1.911,0.455,-0.169,-0.386,-98.859,-89.923,63.656,-0.007,0.099,-0.085,74.886,-219.485,-60.246
15840.0,-0.968,0.037,-0.086,-3.092,-4.332,1.635,-0.99,0.142,0.109,-3.01,-5.39,1.05,0.582,-0.414,-0.471,-95.569,-75.497,57.139,-0.158,-0.488,-0.321,78.351,-203.222,-59.459
15860.0,-0.952,0.0,-0.091,-4.42,-1.093,0.411,-0.989,0.145,0.122,-1.68,-4.27,0.0,0.656,-0.537,-0.542,-99.27,-57.24,44.514,0.014,-0.685,-0.428,187.949,-207.014,-17.946
15880.0,-0.969,0.011,-0.109,-5.818,0.836,-0.608,-0.988,0.134,0.128,-2.782,-2.476,-1.139,0.705,-0.617,-0.539,-77.883,-38.398,33.749,0.308,0.091,-0.384,197.423,-211.316,-10.963
15900.0,-0.978,0.045,-0.102,-4.983,1.917,-0.77,-0.984,0.105,0.141,-0.78,-0.627,-1.902,0.792,-0.766,-0.56,-41.993,-20.781,19.967,0.629,0.542,-0.371,95.854,-139.463,-39.941
15920.0,-0.959,0.021,-0.088,-4.968,1.893,-0.19,-0.999,0.167,0.129,-0.821,1.304,-3.192,0.898,-0.756,-0.528,-21.541,1.967,5.452,0.522,0.115,-0.681,81.728,-89.786,-35.232
15940.0,-0.955,-0.027,-0.109,-4.328,1.512,-1.387,-1.01,0.162,0.117,-0.964,1.81,-3.181,0.949,-0.725,-0.467,-21.456,17.142,-7.331,0.777,0.299,-0.652,124.984,-102.665,-9.755
15960.0,-0.982,-0.01,-0.112,-3.001,1.925,-3.154,-1.014,0.131,0.117,-0.48,2.454,-3.0,0.964,-0.603,-0.323,-34.661,25.765,-20.18,1.072,0.553,-0.48,103.53,-72.8,-10.22
15980.0,-1.028,0.028,-0.098,0.033,3.914,-3.398,-1.011,0.112,0.111,1.692,2.055,-2.428,0.99,-0.504,-0.14,-26.369,32.964,-24.231,1.006,0.543,-0.309,58.03,-13.02,-26.18
16000.0,-1.068,0.024,-0.057,2.152,2.644,-2.726,-1.007,0.13,0.111,2.359,2.0,-2.015,0.987,-0.428,-0.061,-24.051,40.302,-19.054,1.125,0.387,-0.247,59.896,-14.781,-20.992
16020.0,-1.077,0.02,-0.045,3.947,-2.203,-1.904,-1.02,0.134,0.104,1.55,1.207,-1.141,0.973,-0.404,0.03,-15.296,41.568,-17.573,1.27,0.656,-0.274,106.069,-0.821,11.418
16040.0,-1.05,0.078,-0.044,8.52,-2.409,-0.391,-1.027,0.121,0.091,0.222,-0.28,0.389,0.918,-0.48,0.054,18.903,29.779,-3.35,1.292,1.011,-0.053,87.268,18.363,25.597
16060.0,-1.015,0.073,0.021,10.46,-0.947,4.572,-1.012,0.111,0.089,0.194,-1.652,1.654,0.907,-0.305,0.2,38.302,21.558,9.903,0.984,0.862,0.34,-16.555,34.899,15.41
16080.0,-0.984,-0.024,0.022,9.927,-5.438,5.778,-1.005,0.124,0.095,0.362,-2.799,1.836,0.901,-0.361,0.219,34.327,14.028,17.078,0.971,0.313,0.349,-57.524,19.076,6.046
16100.0,-0.936,-0.049,-0.054,8.223,-6.981,2.874,-1.006,0.131,0.107,0.063,-3.114,1.474,0.905,-0.47,0.218,29.495,14.218,16.172,0.933,-0.013,0.335,-52.498,0.313,-3.072
16120.0,-0.924,0.005,-0.079,5.926,1.176,-0.059,-1.0,0.128,0.111,-0.084,-3.133,1.05,0.871,-0.55,0.204,15.464,13.627,10.461,0.843,0.011,0.247,-23.477,-24.514,-6.592
16140.0,-0.987,0.034,-0.066,4.447,3.304,-0.751,-1.009,0.132,0.1,0.539,-3.969,1.189,0.878,-0.675,0.173,24.832,12.79,8.065,1.089,0.369,0.017,4.372,-24.353,-1.685
16160.0,-1.003,0.04,-0.046,4.907,3.935,-0.56,-1.016,0.124,0.105,0.696,-4.406,1.953,0.889,-0.662,0.158,39.03,10.74,9.029,1.117,0.62,0.023,-21.838,-1.114,-3.497
16180.0,-1.003,0.035,-0.008,3.795,5.518,0.516,-1.008,0.12,0.11,0.657,-4.224,2.31,0.918,-0.595,0.113,63.91,10.22,12.471,0.905,0.337,0.16,-23.805,9.631,-6.397
16200.0,-1.022,0.029,0.011,3.686,6.74,0.611,-1.007,0.106,0.11,1.3,-3.87,2.749,0.979,-0.521,-0.005,72.612,12.248,13.51,0.795,0.209,0.333,-23.072,10.336,-15.552
16220.0,-1.024,0.042,-0.044,4.85,4.453,-0.293,-1.009,0.118,0.115,2.023,-3.694,2.706,0.996,-0.523,-0.142,69.323,22.217,11.614,0.833,0.259,0.359,-23.748,6.029,-26.798
16240.0,-1.012,0.039,-0.104,3.753,3.465,-0.725,-1.011,0.142,0.12,2.669,-3.45,1.827,0.996,-0.603,-0.271,68.528,59.507,2.824,0.927,0.408,0.291,-16.478,3.763,-26.203
16260.0,-1.024,0.055,-0.094,4.811,8.371,0.764,-1.027,0.167,0.108,0.567,-4.594,2.392,0.964,-0.597,-0.327,68.989,73.061,-10.778,1.0,0.72,0.178,-15.325,6.961,-16.978
16280.0,-1.056,0.035,-0.052,4.984,11.216,2.525,-1.03,0.118,0.095,0.94,-5.656,3.587,0.899,-0.537,-0.37,68.43,92.349,-23.699,1.029,0.839,0.074,-27.482,16.299,-2.649
16300.0,-1.067,0.007,-0.013,5.493,9.468,3.248,-1.01,0.14,0.107,0.972,-6.043,4.06,0.841,-0.536,-0.419,82.248,122.254,-28.337,1.017,0.728,0.018,-56.936,32.577,2.89
16320.0,-1.052,-0.002,-0.021,7.459,4.487,2.736,-1.009,0.135,0.106,-0.529,-6.3,4.059,0.766,-0.439,-0.472,119.142,148.825,-29.986,0.973,0.534,0.013,-75.849,42.086,0.318
16340.0,-1.036,-0.001,-0.052,9.306,-2.021,1.416,-1.002,0.118,0.112,-1.046,-6.302,3.99,0.713,-0.121,-0.408,119.264,192.061,-33.536,0.91,0.137,0.051,-70.452,48.307,1.891
16360.0,-1.02,0.003,-0.125,10.672,-7.717,-0.3,-1.004,0.128,0.114,-0.112,-6.648,4.06,0.508,0.081,-0.342,91.296,221.847,-43.42,0.897,0.116,-0.087,-52.789,60.936,5.162
16380.0,-0.99,0.017,-0.145,10.19,-4.846,-1.976,-1.001,0.131,0.122,0.608,-6.264,3.736,0.321,-0.004,-0.332,85.141,255.629,-41.618,0.967,0.331,-0.335,-49.08,88.443,11.688
16400.0,-0.953,0.052,-0.118,7.351,2.266,-2.08,-0.988,0.143,0.137,0.908,-4.218,2.692,0.139,-0.092,-0.355,117.598,288.937,-28.522,0.987,0.546,-0.493,-66.435,127.783,23.534
16420.0,-0.927,0.069,-0.112,5.413,9.804,-2.32,-0.994,0.141,0.136,1.252,-2.616,1.947,-0.107,0.058,-0.311,154.954,306.096,-27.71,0.951,0.557,-0.546,-103.672,174.484,31.837
16440.0,-0.939,0.071,-0.074,4.195,15.28,-1.685,-1.006,0.144,0.122,1.506,-1.921,1.517,-0.342,0.33,-0.289,149.206,333.921,-38.476,0.797,0.292,-0.552,-131.871,251.357,27.209
16460.0,-0.962,0.049,-0.076,5.311,17.318,-0.177,-1.005,0.136,0.117,1.616,-1.989,1.369,-0.559,0.387,-0.288,116.126,344.455,-48.106,0.217,-0.305,-0.477,-113.663,276.808,23.574
16480.0,-0.971,-0.003,-0.104,7.983,19.459,0.88,-1.001,0.128,0.119,2.219,-1.849,1.288,-0.663,0.243,-0.231,95.94,344.659,-50.737,-0.062,-0.592,-0.436,-60.755,261.489,31.008
16500.0,-0.977,-0.006,-0.092,9.338,23.303,0.01,-1.007,0.134,0.123,2.471,-1.524,1.21,-0.749,0.243,-0.119,104.251,360.7,-50.477,-0.078,-0.229,-0.09,-35.411,273.745,30.27
16520.0,-0.985,0.027,-0.038,7.205,22.709,-3.242,-1.01,0.142,0.118,1.53,-1.47,1.371,-0.933,0.431,0.078,120.234,400.082,-51.329,-0.135,-0.034,-0.076,-83.23,321.949,7.082
16540.0,-0.992,0.05,-0.033,3.477,21.678,-7.726,-1.01,0.135,0.107,0.167,-1.913,2.141,-1.288,0.544,0.159,112.077,430.448,-55.873,-0.404,-0.249,-0.211,-77.788,368.489,11.814
16560.0,-1.006,0.055,-0.05,2.488,23.376,-11.571,-1.01,0.119,0.106,0.099,-3.12,3.063,-1.476,0.309,-0.064,105.869,398.915,-44.96,-0.606,-0.246,-0.179,-58.888,364.567,18.446
16580.0,-1.068,0.055,0.024,3.976,26.696,-11.83,-1.005,0.141,0.119,0.203,-3.099,3.317,-1.532,0.302,-0.115,111.483,403.496,-33.921,-0.731,-0.071,-0.187,-41.435,370.382,13.441
16600.0,-1.091,0.043,0.069,5.328,21.468,-8.522,-1.005,0.143,0.125,-0.77,-2.532,2.993,-1.862,0.423,-0.105,83.015,400.551,-33.181,-0.973,-0.327,0.059,-33.512,386.391,6.937
16620.0,-1.058,-0.02,0.028,-2.297,15.493,-7.125,-1.004,0.125,0.126,-1.613,-1.797,2.766,-2.14,0.49,-0.127,51.852,392.913,-38.407,-1.41,-0.261,0.054,-17.905,385.511,5.687
16640.0,-1.023,-0.034,-0.035,-7.402,12.912,-7.855,-1.006,0.138,0.113,-1.901,-1.784,3.08,-2.317,0.38,-0.074,43.858,381.998,-38.414,-1.464,-0.037,0.277,-29.563,374.298,-6.096
16660.0,-0.966,0.046,-0.093,-4.479,16.36,-10.569,-1.009,0.159,0.112,-2.403,-2.169,3.079,-2.503,0.233,-0.031,48.958,367.091,-30.576,-1.39,0.144,0.362,-58.639,392.842,-17.314
16680.0,-0.943,0.093,-0.075,-2.156,21.058,-10.31,-1.004,0.142,0.115,-2.8,-2.03,2.94,-2.565,0.188,-0.059,55.93,362.223,-30.34,-1.586,0.03,0.264,-60.396,416.124,-12.45
16700.0,-0.962,0.022,-0.073,-4.112,24.937,-10.045,-1.0,0.139,0.12,-2.38,-2.03,2.73,-2.659,0.155,-0.118,55.504,348.758,-31.393,-1.948,-0.197,0.084,-26.096,400.305,9.009
16720.0,-0.957,0.01,-0.113,-7.141,29.502,-11.256,-1.001,0.157,0.124,-2.735,-2.03,2.149,-2.693,0.124,-0.128,61.003,327.873,-24.761,-2.075,-0.047,0.081,13.541,386.077,27.566
16740.0,-0.976,0.034,-0.13,-7.539,32.608,-10.03,-1.007,0.143,0.121,-2.798,-2.14,1.81,-2.669,0.159,-0.112,70.021,303.96,-15.541,-2.325,0.243,0.225,13.594,414.409,28.718
16760.0,-1.01,0.003,-0.136,-8.041,30.988,-6.011,-1.005,0.144,0.119,-1.734,-2.349,1.544,-2.577,0.161,-0.03,81.25,281.162,-2.492,-2.661,0.293,0.186,-3.316,381.942,24.617
16780.0,-1.003,-0.031,-0.137,-7.86,26.861,-3.4,-1.0,0.159,0.112,-1.942,-2.447,0.767,-2.543,0.25,0.004,87.361,248.371,7.656,-2.602,0.287,0.157,-20.709,355.073,24.266
16800.0,-0.992,-0.039,-0.159,-5.46,20.37,-3.01,-0.996,0.147,0.113,-2.808,-2.323,-0.062,-2.455,0.299,0.092,88.38,239.225,16.343,-2.571,0.337,0.087,-30.934,341.46,29.194
16820.0,-0.986,-0.033,-0.207,-2.145,14.631,-2.089,-1.001,0.154,0.12,-1.76,-2.377,-0.727,-2.211,0.353,0.283,76.705,205.574,22.13,-2.594,0.472,0.009,-49.44,310.543,29.448
16840.0,-0.991,-0.046,-0.227,-2.006,12.099,-2.076,-0.994,0.17,0.121,-0.862,-1.385,-1.233,-2.028,0.252,0.355,58.219,177.497,28.275,-2.566,0.493,0.006,-79.35,273.321,23.801
16860.0,-1.016,-0.006,-0.262,-3.473,4.31,-3.786,-0.972,0.169,0.136,-5.273,2.922,-3.324,-1.814,0.29,0.362,49.355,144.836,30.505,-2.478,0.388,0.022,-98.474,238.209,17.927
16880.0,-1.002,0.053,-0.328,-6.019,-1.453,-2.898,-0.976,0.094,0.156,-4.209,6.576,-6.48,-1.65,0.2,0.553,26.455,134.454,30.934,-2.354,0.281,0.064,-116.578,210.048,11.532
16900.0,-0.968,0.062,-0.346,-7.12,-0.419,-0.905,-0.985,0.127,0.152,0.98,10.467,-8.861,-1.581,0.146,0.55,16.422,104.77,30.101,-2.156,0.279,0.178,-135.714,190.223,-0.221
16920.0,-0.945,0.036,-0.313,-6.758,3.033,1.284,-0.994,0.136,0.137,4.643,13.195,-11.506,-1.456,0.102,0.532,13.098,79.212,30.234,-1.928,0.081,0.313,-105.483,146.383,-11.219
16940.0,-0.948,-0.01,-0.298,-3.65,3.255,3.226,-1.018,0.132,0.111,5.584,13.987,-12.29,-1.314,0.076,0.517,18.744,65.26,28.428,-1.725,-0.029,0.411,-93.696,127.707,-17.482
16960.0,-0.973,-0.065,-0.303,0.838,3.51,3.38,-1.024,0.117,0.092,6.211,13.567,-11.99,-1.22,0.054,0.495,34.592,36.059,25.198,-1.612,0.006,0.561,-59.871,109.629,-16.231
16980.0,-1.016,-0.083,-0.311,3.191,3.827,0.951,-1.02,0.098,0.081,6.675,12.261,-10.996,-1.16,0.14,0.495,33.559,13.907,21.014,-1.508,0.034,0.571,-46.18,74.669,-13.854
17000.0,-1.028,-0.04,-0.299,4.036,0.889,0.21,-1.029,0.115,0.074,7.012,11.378,-10.391,-1.11,0.239,0.488,12.727,-14.106,9.55,-1.292,-0.043,0.533,-21.322,50.719,-8.177
17020.0,-1.014,-0.002,-0.276,4.106,-2.333,0.121,-1.029,0.104,0.065,7.5,8.886,-9.347,-1.098,0.25,0.475,-1.89,-36.75,1.26,-1.098,-0.048,0.556,-14.238,39.421,-3.588
17040.0,-0.994,0.019,-0.257,3.352,-4.988,-0.52,-1.044,0.112,0.031,3.931,4.914,-5.98,-1.111,0.253,0.422,-16.52,-57.54,-5.46,-1.055,-0.014,0.586,-2.512,29.919,-0.288
17060.0,-0.98,0.025,-0.256,2.053,-5.406,-1.29,-1.05,0.086,0.007,1.458,-2.377,-0.939,-1.161,0.24,0.36,-19.03,-74.782,-8.479,-1.01,-0.093,0.613,16.255,15.154,4.435
17080.0,-1.025,0.025,-0.248,0.954,-6.158,-1.218,-1.042,0.08,0.038,0.875,-7.682,3.016,-1.253,0.289,0.307,-22.903,-90.751,-11.292,-1.033,-0.045,0.63,39.537,0.995,8.784
17100.0,-1.057,0.01,-0.241,-0.173,-9.45,-0.1,-1.03,0.104,0.064,-1.007,-9.941,4.439,-1.36,0.323,0.338,-31.434,-113.525,-10.872,-1.026,0.033,0.588,45.143,-16.401,9.026
17120.0,-1.053,-0.005,-0.248,-0.204,-13.655,0.674,-1.016,0.115,0.078,-2.504,-10.777,5.17,-1.57,0.445,0.436,-44.41,-123.424,-8.816,-1.05,0.024,0.528,43.743,-28.423,8.36
17140.0,-0.977,-0.02,-0.25,0.983,-17.273,0.754,-1.012,0.107,0.082,-3.36,-10.512,5.622,-1.871,0.435,0.442,-58.944,-144.869,-1.759,-1.116,-0.001,0.428,46.897,-48.931,11.127
17160.0,-0.896,-0.013,-0.272,2.026,-18.049,0.57,-0.998,0.102,0.098,-3.343,-8.82,5.706,-2.054,0.257,0.361,-51.167,-197.196,17.542,-1.229,0.056,0.4,52.105,-71.566,14.085
17180.0,-0.857,0.01,-0.28,3.01,-14.46,0.612,-0.99,0.099,0.11,-2.6,-6.399,4.53,-2.255,0.12,0.314,-20.618,-241.882,46.442,-1.287,0.114,0.424,38.593,-90.317,9.523
17200.0,-0.85,0.022,-0.246,2.922,-11.161,0.233,-0.982,0.118,0.126,-0.632,-2.479,2.186,-2.539,0.172,0.283,7.773,-282.955,80.226,-1.333,0.13,0.407,21.234,-107.227,-0.335
17220.0,-0.892,0.004,-0.211,0.276,-13.499,-0.399,-0.983,0.131,0.124,-0.284,1.29,-0.874,-2.715,0.368,0.285,16.631,-324.999,113.532,-1.475,0.221,0.447,-3.738,-129.321,-19.779
17240.0,-0.942,-0.026,-0.214,17.71,-18.69,-0.84,-1.01,0.126,0.089,-0.323,3.265,-3.191,-2.949,0.45,0.161,2.14,-377.29,130.605,-1.769,0.1,0.469,-23.008,-161.952,-37.896
17260.0,-0.993,-0.027,-0.249,4.003,-21.064,-2.152,-1.017,0.086,0.087,2.413,2.455,-2.149,-2.779,0.566,0.099,-20.426,-432.39,141.206,-1.927,0.115,0.499,-21.065,-190.96,-50.852
17280.0,-1.072,-0.007,-0.234,5.247,-20.589,-2.745,-1.019,0.091,0.078,3.553,1.761,-0.773,-2.701,0.701,0.249,-59.068,-441.751,133.19,-2.164,0.204,0.558,-29.238,-236.256,-64.08
17300.0,-1.134,0.026,-0.189,5.157,-22.576,-1.616,-1.036,0.119,0.063,4.369,-0.82,0.592,-2.761,0.761,0.364,-99.245,-457.004,118.569,-2.369,0.208,0.614,-43.1,-269.06,-83.07
17320.0,-1.166,0.031,-0.131,4.69,-28.14,0.168,-1.039,0.108,0.056,2.244,-3.543,2.841,-2.662,0.715,0.309,-117.642,-470.065,110.195,-2.645,0.169,0.6,-36.084,-304.156,-92.538
17340.0,-1.144,0.014,-0.095,4.69,-31.58,1.798,-1.043,0.098,0.067,1.997,-7.121,5.381,-2.377,0.738,0.245,-115.531,-470.765,111.758,-2.771,0.111,0.526,-22.017,-346.803,-100.402
17360.0,-1.086,-0.013,-0.096,4.622,-33.021,3.425,-1.037,0.117,0.065,1.549,-10.161,7.663,-2.044,0.878,0.169,-115.382,-469.539,114.19,-2.841,0.124,0.584,-10.517,-375.602,-101.358
17380.0,-1.06,-0.024,-0.091,5.09,-29.808,4.712,-1.031,0.118,0.067,-0.541,-12.658,8.253,-1.807,0.938,0.139,-119.25,-464.555,112.463,-2.843,0.139,0.6,2.022,-403.104,-99.251
17400.0,-1.045,-0.033,-0.034,7.244,-26.462,5.729,-1.025,0.122,0.078,-1.838,-14.0,8.326,-1.528,0.695,0.114,-134.859,-460.902,107.736,-2.794,0.114,0.575,7.074,-426.224,-95.797
17420.0,-1.036,-0.028,-0.005,9.708,-26.588,5.949,-1.016,0.127,0.095,-3.518,-14.203,8.33,-1.258,0.678,0.178,-130.008,-424.687,112.436,-2.699,-0.061,0.503,9.787,-439.953,-94.013
17440.0,-1.006,-0.006,0.027,9.87,-30.45,4.9,-0.997,0.114,0.102,-4.815,-12.375,7.867,-1.278,0.62,0.021,-140.103,-417.815,124.168,-2.399,-0.125,0.256,31.267,-456.696,-88.747
17460.0,-0.95,0.022,0.046,7.35,-34.44,4.48,-1.0,0.12,0.107,-4.951,-12.317,7.066,-0.714,0.618,0.202,-129.911,-369.319,135.917,-2.019,-0.078,0.28,32.827,-457.849,-97.12
17480.0,-0.917,0.042,0.025,6.163,-34.926,3.922,-1.011,0.122,0.104,-5.021,-12.072,6.433,-0.623,0.696,0.117,-158.434,-347.848,127.5,-1.814,-0.185,0.281,26.691,-438.102,-123.44
17500.0,-0.979,0.052,0.005,6.812,-33.686,4.471,-1.022,0.116,0.1,-4.358,-12.093,6.243,-0.539,0.548,0.043,-214.664,-326.168,107.08,-1.596,-0.492,0.176,36.416,-407.924,-132.897
17520.0,-0.989,0.057,-0.029,4.62,-31.08,4.69,-1.022,0.117,0.106,-2.969,-12.831,6.58,-0.407,0.23,0.067,-217.889,-284.66,95.755,-1.248,-0.569,0.065,86.069,-382.214,-123.558
17540.0,-0.972,0.051,-0.035,2.33,-21.822,3.893,-1.012,0.115,0.113,-1.988,-13.421,6.798,-0.335,0.192,0.025,-205.198,-259.79,86.786,-1.058,-0.428,-0.037,137.92,-369.961,-96.271
17560.0,-0.991,0.036,0.008,0.162,-17.015,3.089,-1.003,0.11,0.116,-0.783,-13.843,6.054,-0.241,0.166,-0.155,-198.684,-248.967,78.371,-0.937,-0.214,-0.047,164.586,-364.407,-83.05
17580.0,-1.005,0.037,0.017,-1.973,-17.059,2.398,-1.0,0.125,0.126,1.399,-13.964,5.157,-0.138,-0.013,-0.2,-182.825,-240.638,74.52,-0.67,-0.149,0.065,145.145,-339.527,-83.595
17600.0,-0.99,0.043,0.009,-6.539,-16.975,1.477,-0.993,0.139,0.143,-1.621,-12.267,4.142,0.01,-0.21,-0.139,-134.609,-215.136,71.499,-0.364,-0.071,0.063,114.338,-309.4,-76.274
17620.0,-0.952,0.051,-0.013,-9.206,-15.909,0.845,-0.976,0.18,0.156,-16.143,-9.939,2.819,0.159,-0.203,-0.27,-105.794,-159.687,65.715,-0.234,-0.063,0.03,106.668,-260.81,-78.323
17640.0,-0.946,0.049,-0.037,-8.031,-11.672,0.037,-0.979,0.157,0.165,-3.087,-6.376,1.396,0.257,-0.107,-0.375,-117.468,-135.101,61.866,-0.325,-0.158,0.016,126.035,-246.436,-70.54
17660.0,-0.963,0.037,-0.03,-6.313,-9.712,0.025,-0.969,0.125,0.172,-3.107,-2.398,-0.599,0.305,-0.284,-0.457,-132.804,-116.512,59.75,-0.337,-0.039,0.143,126.677,-230.753,-76.757
17680.0,-0.981,0.021,-0.027,-6.499,-9.81,0.048,-0.971,0.151,0.166,-2.489,1.177,-2.152,0.473,-0.366,-0.493,-132.72,-83.029,44.033,-0.226,-0.197,-0.081,129.99,-216.088,-57.657
17700.0,-0.987,0.02,-0.044,-8.469,-8.677,-0.292,-0.975,0.163,0.169,-3.428,5.731,-4.137,0.573,-0.544,-0.517,-104.582,-58.993,29.712,0.059,0.08,-0.242,139.724,-210.27,-45.753
17720.0,-0.996,0.019,-0.056,-11.076,-8.02,-1.218,-0.99,0.176,0.159,-4.293,9.221,-6.332,0.646,-0.658,-0.584,-72.979,-35.469,31.978,0.109,0.1,-0.153,132.882,-202.634,-43.33
17740.0,-1.007,0.018,-0.063,-11.698,-8.277,-3.364,-1.006,0.133,0.131,-4.342,10.335,-7.759,0.714,-0.598,-0.5,-50.398,-26.032,29.041,0.368,0.325,-0.344,141.093,-194.938,-24.746
17760.0,-1.02,0.04,-0.057,-10.124,-8.253,-4.69,-1.008,0.111,0.122,-1.946,10.56,-8.117,0.781,-0.574,-0.333,-7.465,-8.409,25.694,0.657,0.517,-0.423,134.888,-155.369,-11.182
17780.0,-1.033,0.051,-0.037,-7.889,-9.458,-4.347,-1.002,0.11,0.118,1.428,10.224,-7.966,0.807,-0.421,-0.155,-6.652,2.435,14.543,0.808,0.533,-0.556,126.63,-114.87,10.92
17800.0,-1.003,0.028,-0.036,-6.759,-8.199,-2.312,-1.011,0.123,0.122,1.807,10.302,-7.813,0.885,-0.451,-0.061,-28.275,19.158,13.709,0.693,0.477,-0.413,137.552,-85.369,36.887
17820.0,-0.995,0.005,-0.017,-5.685,-6.582,-1.317,-1.036,0.117,0.104,0.507,8.714,-7.333,0.899,-0.573,-0.149,-27.984,23.472,5.81,0.878,0.904,-0.398,73.57,-91.28,35.77
17840.0,-1.008,-0.007,-0.018,-4.422,-6.576,-1.278,-1.042,0.088,0.081,0.369,6.482,-5.397,0.806,-0.735,-0.179,2.373,7.599,6.416,1.165,0.33,-0.206,6.09,-25.69,16.31
17860.0,-1.015,-0.01,-0.027,-3.624,-5.176,-1.971,-1.026,0.083,0.088,3.055,3.771,-3.655,0.912,-0.633,-0.098,11.913,11.086,2.732,0.768,-0.046,-0.112,50.12,-4.9,27.09
17880.0,-1.033,0.009,-0.01,-2.15,-5.205,-3.028,-1.03,0.114,0.084,1.513,1.942,-2.597,0.967,-0.646,-0.016,24.17,4.407,-6.406,0.904,0.179,-0.067,66.99,-23.987,18.16
17900.0,-1.06,0.0,-0.001,-0.91,-10.92,-3.08,-1.037,0.1,0.087,-0.277,0.434,-0.946,0.918,-0.539,0.066,44.896,2.843,-8.484,1.154,0.502,-0.105,11.114,6.097,-2.633
17920.0,-1.027,-0.007,-0.041,-2.272,-12.705,-3.436,-1.023,0.086,0.08,-1.183,-2.188,0.875,0.958,-0.394,0.136,35.608,-4.707,-11.453,1.08,0.307,-0.2,-25.274,24.184,-10.206
17940.0,-0.988,0.024,-0.034,-5.038,-6.142,-3.499,-1.014,0.1,0.076,-0.847,-5.531,2.539,0.945,-0.445,0.184,37.755,-8.362,-5.772,1.067,0.351,-0.143,-3.817,24.987,-3.509
17960.0,-0.984,0.036,0.008,-4.157,-2.502,-3.22,-1.025,0.103,0.084,-0.84,-6.995,3.475,0.897,-0.346,0.263,45.518,-12.718,0.313,1.133,0.494,-0.071,-12.612,24.656,-4.671
17980.0,-0.986,0.027,0.018,1.182,-0.388,-2.111,-1.011,0.119,0.103,-2.237,-6.414,3.804,0.922,-0.371,0.239,34.623,-8.203,7.068,0.979,0.312,0.187,-25.029,26.775,-2.071
18000.0,-0.988,0.003,0.035,4.984,2.216,-0.447,-1.008,0.105,0.11,-2.051,-6.258,3.988,0.895,-0.471,0.169,22.031,-10.426,12.633,0.857,0.209,0.388,-43.898,17.352,-11.292
18020.0,-0.993,-0.006,0.047,4.814,2.63,0.215,-1.0,0.11,0.111,-1.838,-5.194,3.504,0.866,-0.602,0.174,22.542,-11.123,13.36,0.865,-0.003,0.438,-37.189,6.704,-15.241
18040.0,-0.999,0.002,0.024,5.669,2.553,0.151,-1.014,0.105,0.11,-0.7,-5.11,3.5,0.883,-0.654,0.136,19.238,-6.624,10.754,0.856,0.117,0.363,-6.726,-12.078,-14.009
18060.0,-1.012,0.022,0.014,5.658,2.814,-0.115,-1.017,0.105,0.107,0.098,-4.979,3.839,0.866,-0.71,0.111,20.09,1.684,6.135,1.005,0.543,0.268,-7.749,-18.552,-12.55
18080.0,-1.004,0.03,0.013,3.472,4.487,0.037,-1.006,0.114,0.115,1.039,-4.712,3.989,0.832,-0.688,0.139,15.278,7.438,-0.519,1.012,0.686,0.215,-26.434,-8.062,-8.574
18100.0,-1.013,0.037,0.01,3.294,7.401,-0.026,-1.007,0.119,0.116,1.12,-3.64,3.71,0.809,-0.673,0.137,14.63,10.786,-5.419,0.951,0.615,0.238,-23.547,-5.615,1.692
18120.0,-1.012,0.034,-0.01,3.36,8.791,0.171,-1.004,0.118,0.116,1.249,-2.714,3.397,0.812,-0.641,0.106,18.049,14.358,-9.014,0.962,0.59,0.194,-27.824,-1.246,5.931
18140.0,-0.982,0.012,-0.022,4.019,11.77,0.301,-1.004,0.124,0.116,1.155,-2.027,2.705,0.821,-0.582,0.011,17.187,17.72,-13.348,0.943,0.49,0.201,-34.914,-1.467,3.464
18160.0,-0.973,0.009,-0.016,4.839,16.858,-0.202,-1.001,0.122,0.117,1.055,-1.501,2.104,0.852,-0.579,-0.107,10.594,25.811,-19.441,0.877,0.307,0.303,-29.749,0.973,-1.291
18180.0,-0.986,0.021,-0.013,4.873,17.629,-0.42,-1.003,0.12,0.109,1.181,-1.574,1.828,0.854,-0.645,-0.228,11.918,38.034,-26.902,0.851,0.234,0.326,-10.336,2.568,-3.818
18200.0,-1.008,0.032,-0.011,4.215,16.059,-0.119,-1.01,0.123,0.104,0.983,-2.291,2.013,0.824,-0.705,-0.321,32.462,58.235,-31.142,0.902,0.403,0.245,-7.35,7.07,-6.44
18220.0,-1.027,0.039,-0.012,2.337,12.081,0.685,-1.025,0.119,0.094,0.355,-3.968,2.939,0.766,-0.686,-0.39,55.246,88.078,-35.674,0.942,0.485,0.11,-11.34,17.71,-3.78
