Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743437298.658259,-0.581,0.646,0.510,2.730,-2.520,-0.630
1743437298.678259,-0.586,0.649,0.512,2.660,-2.800,-0.490
1743437298.6982589,-0.580,0.672,0.529,-2.380,-1.400,-0.070
1743437298.7182589,-0.586,0.651,0.516,-0.490,-2.450,0.000
1743437298.7382588,-0.586,0.647,0.510,-3.290,-1.610,-0.070
1743437298.7582588,-0.583,0.652,0.506,-1.820,-2.240,-0.070
1743437298.7782588,-0.578,0.654,0.513,-3.080,-1.680,-0.490
1743437298.7982588,-0.582,0.649,0.517,-3.500,-1.190,-0.490
1743437298.8182588,-0.580,0.652,0.514,-3.220,-1.610,-0.560
1743437298.8382587,-0.582,0.652,0.511,-2.170,-1.890,-0.420
1743437298.8582587,-0.580,0.650,0.516,-1.330,-2.100,-0.420
1743437298.8782587,-0.580,0.648,0.511,-0.210,-1.960,-0.140
1743437298.8982587,-0.581,0.647,0.513,1.470,-2.450,-0.210
1743437298.9182587,-0.580,0.645,0.516,2.520,-2.590,-0.280
1743437298.9382586,-0.582,0.645,0.518,2.730,-2.520,-0.280
1743437298.9582586,-0.582,0.646,0.520,1.960,-2.030,-0.350
1743437298.9782586,-0.582,0.645,0.518,1.330,-1.820,-0.350
1743437298.9982586,-0.582,0.644,0.516,1.190,-1.820,-0.280
1743437299.0182586,-0.582,0.645,0.514,0.980,-1.960,-0.210
1743437299.0382586,-0.583,0.645,0.514,0.700,-2.380,-0.210
1743437299.0582585,-0.583,0.647,0.511,0.140,-2.590,-0.210
1743437299.0782585,-0.583,0.648,0.511,0.210,-3.010,-0.140
1743437299.0982585,-0.581,0.646,0.509,0.350,-3.360,-0.140
1743437299.1182585,-0.579,0.648,0.509,0.560,-3.500,0.000
1743437299.1382585,-0.578,0.650,0.508,0.840,-3.150,-0.070
1743437299.1582584,-0.578,0.651,0.509,0.910,-3.080,0.000
1743437299.1782584,-0.580,0.651,0.511,0.840,-2.800,0.140
1743437299.1982584,-0.584,0.655,0.515,0.770,-2.520,0.070
1743437299.2182584,-0.583,0.657,0.516,0.490,-2.030,-0.070
1743437299.2382584,-0.584,0.655,0.516,0.490,-2.030,-0.280
1743437299.2582583,-0.584,0.653,0.518,0.280,-1.890,-0.280
1743437299.2782583,-0.584,0.651,0.516,-0.070,-1.890,-0.490
1743437299.2982583,-0.583,0.648,0.517,-0.210,-1.820,-0.630
1743437299.3182583,-0.582,0.647,0.514,-0.210,-1.890,-0.630
1743437299.3382583,-0.584,0.646,0.514,-0.070,-2.030,-0.700
1743437299.3582582,-0.581,0.647,0.513,-0.070,-2.100,-0.700
1743437299.3782582,-0.578,0.645,0.512,0.070,-2.100,-0.770
1743437299.3982582,-0.579,0.645,0.511,0.070,-2.310,-0.630
1743437299.4182582,-0.583,0.646,0.512,0.140,-2.520,-0.630
1743437299.4382582,-0.580,0.643,0.509,0.280,-2.800,-0.420
1743437299.4582582,-0.579,0.644,0.510,0.700,-2.800,-0.350
1743437299.4782581,-0.582,0.646,0.513,0.700,-2.870,-0.210
1743437299.498258,-0.581,0.647,0.513,0.770,-2.870,-0.140
1743437299.518258,-0.583,0.648,0.514,0.630,-2.730,-0.140
1743437299.538258,-0.584,0.650,0.517,0.630,-2.660,17.850
1743437299.558258,-0.580,0.651,0.517,0.420,-2.450,-0.140
1743437299.578258,-0.581,0.651,0.517,0.280,-2.450,-0.350
1743437299.598258,-0.580,0.654,0.514,0.210,-2.380,-0.350
1743437299.618258,-0.579,0.651,0.513,0.350,-2.380,-0.490
1743437299.638258,-0.579,0.651,0.514,0.280,-2.310,-0.490
1743437299.658258,-0.581,0.652,0.514,0.280,-2.240,-0.560
1743437299.678258,-0.581,0.652,0.512,0.140,-1.960,-0.630
1743437299.698258,-0.583,0.647,0.510,0.140,-1.890,-0.560
1743437299.718258,-0.581,0.646,0.512,0.140,-2.100,-0.560
1743437299.738258,-0.583,0.646,0.513,0.350,-2.240,-0.630
1743437299.7582579,-0.578,0.643,0.511,0.560,-2.450,-0.560
1743437299.7782578,-0.580,0.646,0.512,0.490,-2.240,-0.560
1743437299.7982578,-0.582,0.648,0.512,0.420,-2.240,-0.420
1743437299.8182578,-0.584,0.648,0.514,0.490,-2.520,-0.140
1743437299.8382578,-0.586,0.649,0.516,0.560,-2.660,-0.140
1743437299.8582578,-0.581,0.647,0.516,0.420,-2.730,-0.280
1743437299.8782578,-0.580,0.646,0.513,0.210,-2.520,-0.280
1743437299.8982577,-0.577,0.646,0.514,0.350,-2.380,-0.420
1743437299.9182577,-0.578,0.645,0.508,0.700,-2.520,-0.280
1743437299.9382577,-0.578,0.649,0.511,0.980,-2.450,-0.210
1743437299.9582577,-0.583,0.650,0.513,0.980,-2.520,-0.210
1743437299.9782577,-0.584,0.654,0.514,0.840,-2.520,-0.210
1743437299.9982576,-0.585,0.653,0.512,0.700,-2.380,-0.280
1743437300.0182576,-0.583,0.651,0.514,0.560,-2.240,-0.420
1743437300.0382576,-0.582,0.648,0.515,0.280,-2.450,-0.700
1743437300.0582576,-0.580,0.648,0.515,0.210,-2.310,-0.770
1743437300.0782576,-0.582,0.648,0.511,0.280,-2.660,-0.700
1743437300.0982575,-0.582,0.649,0.510,0.210,-2.730,-0.630
1743437300.1182575,-0.581,0.652,0.510,0.350,-2.660,-0.490
1743437300.1382575,-0.583,0.652,0.511,0.490,-2.450,-0.420
1743437300.1582575,-0.585,0.653,0.512,0.560,-1.890,-0.280
1743437300.1782575,-0.580,0.651,0.513,0.420,-1.750,-0.420
1743437300.1982574,-0.581,0.649,0.511,0.280,-1.890,-0.420
1743437300.2182574,-0.577,0.649,0.515,0.280,-2.030,-0.350
1743437300.2382574,-0.579,0.647,0.513,0.140,-2.380,-0.490
1743437300.2582574,-0.579,0.648,0.516,0.350,-2.590,-0.420
1743437300.2782574,-0.579,0.648,0.513,0.210,-2.170,-0.420
1743437300.2982574,-0.584,0.649,0.514,0.210,-2.310,-0.560
1743437300.3182573,-0.584,0.648,0.516,0.210,-2.310,-0.630
1743437300.3382573,-0.586,0.648,0.516,0.280,-2.520,-0.560
