epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,1826.11474609375,28.867773056030273,42.733063851001255,0.29351067543029785,1320.3197021484375,22.953367233276367,36.336203738811754,0.49020129442214966
2,900.5218505859375,17.866270065307617,30.00869624935308,0.6516051292419434,634.0676879882812,14.43274211883545,25.18070070487081,0.7551752924919128
3,526.5548095703125,12.917457580566406,22.94678211798579,0.79628586769104,450.7377624511719,11.689931869506836,21.230585541882068,0.8259621858596802
4,356.7545471191406,10.434863090515137,18.887947138827464,0.8619784116744995,299.2976379394531,9.514659881591797,17.3002207482868,0.8844358921051025
5,285.71136474609375,9.27044677734375,16.902998690945157,0.8894636631011963,237.45925903320312,8.510551452636719,15.409713139224985,0.9083127975463867
6,221.07115173339844,8.265599250793457,14.868461646498552,0.9144717454910278,196.2273712158203,7.8873491287231445,14.008118046897675,0.9242331385612488
7,188.27525329589844,7.661618232727051,13.721342984412948,0.92715984582901,182.417724609375,7.607456207275391,13.506210593996194,0.9295653104782104
8,161.0875244140625,7.174100875854492,12.692026016915602,0.9376782774925232,156.1893768310547,7.081402778625488,12.497574837985756,0.939692497253418
9,138.62220764160156,6.7588348388671875,11.77379325627903,0.9463697075843811,121.19194793701172,6.406898021697998,11.008721448788307,0.9532056450843811
10,116.98167419433594,6.337291240692139,10.815806682551974,0.9547420144081116,105.71774291992188,6.0890960693359375,10.281913388077234,0.9591805338859558
11,110.15705108642578,6.133147239685059,10.49557292797424,0.957382321357727,109.3162612915039,6.115105628967285,10.455441707144844,0.9577910900115967
12,81.2471923828125,5.493836402893066,9.013722448734068,0.9685670137405396,81.3575210571289,5.430600166320801,9.019840411954577,0.9685864448547363
13,94.48130798339844,5.738597393035889,9.720149586472342,0.9634469747543335,85.26265716552734,5.611056327819824,9.233778054811982,0.9670785665512085
14,73.70726013183594,5.244838237762451,8.585293246700193,0.9714840650558472,72.5477294921875,5.1528401374816895,8.517495494110197,0.9719880223274231
15,75.5624008178711,5.210054874420166,8.692663620425623,0.9707663655281067,94.32433319091797,5.651179313659668,9.712071519038457,0.9635797142982483
16,65.55033874511719,4.960753440856934,8.096316368887594,0.9746398329734802,56.978214263916016,4.704418659210205,7.548391501764864,0.9779996871948242
17,62.3450927734375,4.7926716804504395,7.8958908790229305,0.9758798480033875,96.84727478027344,5.596792697906494,9.841101299157195,0.9626055359840393
18,63.20399475097656,4.847132205963135,7.950094008939552,0.9755475521087646,55.808921813964844,4.640508651733398,7.47053691604324,0.9784511923789978
19,46.71244430541992,4.351639270782471,6.834650269430026,0.9819278717041016,48.86260223388672,4.387959957122803,6.9901789843956585,0.9811332821846008
20,58.145111083984375,4.637065887451172,7.6252941637673475,0.9775047302246094,53.989601135253906,4.551753997802734,7.3477616411567075,0.9791536331176758
21,50.33095932006836,4.356302261352539,7.0944315713148125,0.9805278778076172,90.0453872680664,5.238821029663086,9.489224798057343,0.9652318954467773
22,55.37321472167969,4.529594421386719,7.441318076905441,0.9785771369934082,42.547061920166016,4.15380334854126,6.522810891032027,0.9835718274116516
23,38.75275802612305,3.985767126083374,6.2251713250418295,0.9850072860717773,50.47579574584961,4.283168792724609,7.104631992288525,0.980510413646698
24,37.94348907470703,3.9490268230438232,6.159828656278276,0.9853203892707825,43.63298416137695,4.136311054229736,6.605526789089342,0.9831525087356567
25,32.6692008972168,3.7534282207489014,5.715697761185138,0.9873608946800232,37.55358123779297,3.9122354984283447,6.1280976850726665,0.985499918460846
26,50.24374008178711,4.237882137298584,7.088281885040063,0.9805616736412048,94.04359436035156,5.463841915130615,9.69760766170459,0.9636881351470947
27,41.77272033691406,4.05959939956665,6.463181904984112,0.9838389158248901,37.560333251953125,3.8606507778167725,6.12864856652371,0.9854972958564758
28,28.977705001831055,3.565340518951416,5.3830943705113565,0.9887890815734863,37.25822448730469,3.8647382259368896,6.103951546932912,0.9856139421463013
29,27.90433692932129,3.5077779293060303,5.2824555776003725,0.9892043471336365,32.44329833984375,3.657317638397217,5.695901889941903,0.9874730706214905
30,54.21634292602539,4.245909214019775,7.363174785785367,0.9790247082710266,81.93730163574219,5.1719818115234375,9.051922538098864,0.96836256980896
