epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.5082740559113866,0.43744777035143306,0.7129334161837181,0.4775220396386704,0.23215770697736374,0.29409465650792344,0.4818274659848313,0.7606166382855442
2,0.1774426166660924,0.2555827824141819,0.42123938166568947,0.8168008099735726,0.13475346586461823,0.22522589558378273,0.36708781764670184,0.8611401350776922
3,0.1164254739984538,0.20778345847863247,0.3412117729481997,0.8792328592462103,0.09911547838377616,0.19190202579622992,0.3148261081673122,0.8975230775003505
4,0.10561489109770782,0.1970676106147414,0.32498444747050254,0.8905744628419848,0.08924031312846027,0.18381912424250718,0.29873117200663923,0.9077246323722226
5,0.084306922226427,0.17673951456197945,0.2903565432815782,0.9126557430086186,0.18850824614712833,0.2498875666040602,0.43417536335808865,0.8050041148954059
6,0.09731322145057099,0.18661491549211162,0.3119506715020357,0.8990474228670955,0.08040613640724209,0.17005905733037766,0.283559758088559,0.91723964928004
7,0.06849063028995767,0.1615826957548511,0.26170714604297235,0.9287967358022257,0.09757367689251059,0.19078292572209046,0.31236785508837267,0.9002769691355015
8,0.0907586351820647,0.1815048410377373,0.3012617386626863,0.9056182098329164,0.08326927740337575,0.17630443445397131,0.28856416514074607,0.9137904817480633
9,0.07449082891254209,0.16626363814194192,0.27293008062971386,0.922609692336445,0.0887945456287897,0.17872568995905566,0.297984136538826,0.9081494932312284
10,0.0669119531261697,0.15895478068461788,0.25867344882335663,0.9304503885281779,0.082354321156381,0.17320726224455787,0.2869744259622815,0.9150527142863355
11,0.07415618894613892,0.16494402132802,0.2723163398441947,0.9230636703820146,0.09725124523880026,0.18227620475613537,0.3118513191230723,0.8994953599583094
12,0.0642695957455947,0.15531413582732867,0.2535144882360665,0.9330639134936465,0.06570143228179022,0.15586560950902353,0.25632290627602955,0.9318982834906411
13,0.07660340969458153,0.16417898867724448,0.27677320985706244,0.9204584181088307,0.08975281609219136,0.1752491976342814,0.29958774356136697,0.907601071911027
14,0.3267991170831446,0.3239439961274511,0.5716634648839688,0.6626203228249383,0.44176022372799845,0.3943526370639898,0.6646504522890196,0.5463746907626722
15,0.45544984834747,0.40481429499684957,0.6748702455638935,0.5299049484236545,0.45697515918373666,0.40634010179274627,0.6759993780941937,0.5330743817558066
16,0.39323690453280485,0.37641882139651,0.6270860423680349,0.5935203410558418,0.36138303897879503,0.3580078795066054,0.6011514276609472,0.6283952456690245
17,0.3952637890992417,0.3778211715545485,0.6287000788128165,0.5913893250503948,0.48246469794514857,0.4174124059807038,0.6945967880325596,0.5040198501787687
18,0.44795267042708187,0.40529540567961964,0.6692926642561398,0.5376109490793948,0.4180462678016167,0.3896505423775851,0.6465649756997488,0.5703618159455446
19,0.4324417063078762,0.39827387205679904,0.6576030005313815,0.5531696790088539,0.47243081504688655,0.4187348098199654,0.6873360277527191,0.5144772817510369
20,0.4634719253157555,0.415409683541611,0.6807877241223989,0.5209632619644498,0.45008047839725723,0.41228661435956204,0.6708803756238941,0.5369991994708094
