Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
660.0,-0.959,-0.203,0.247,-1.755,1.544,3.303,-0.985,-0.252,0.004,-0.079,-2.25,0.406,-0.975,0.052,0.049,0.906,6.808,8.222
680.0,-0.961,-0.199,0.255,-3.191,2.21,3.629,-0.986,-0.255,0.006,-0.256,-2.293,0.42,-0.985,0.045,0.042,-0.019,11.149,5.799
700.0,-0.969,-0.202,0.265,-3.566,1.625,3.64,-0.986,-0.251,0.007,-0.024,-2.266,0.42,-1.003,0.054,0.0,-0.954,12.27,3.043
720.0,-0.973,-0.201,0.272,-2.746,0.721,4.109,-0.986,-0.25,0.006,0.327,-2.24,0.338,-1.017,0.06,-0.05,0.926,9.055,1.273
740.0,-0.97,-0.198,0.275,-1.574,0.313,4.687,-0.987,-0.249,0.008,0.674,-2.24,0.28,-1.018,0.072,-0.034,-2.211,0.487,-0.418
760.0,-0.972,-0.196,0.274,-0.74,-0.505,5.371,-0.987,-0.248,0.01,0.48,-2.2,0.2,-0.998,0.041,-0.003,-2.909,-3.709,0.608
780.0,-0.97,-0.193,0.273,-0.57,-1.137,5.46,-0.986,-0.251,0.008,0.141,-2.223,0.176,-0.979,0.032,-0.007,9.841,0.77,3.559
800.0,-0.964,-0.189,0.272,-0.425,-1.723,5.661,-0.986,-0.253,0.006,0.032,-2.274,0.334,-1.005,0.1,-0.015,11.356,3.654,3.686
820.0,-0.966,-0.184,0.266,-0.354,-2.269,5.773,-0.988,-0.252,0.01,-0.274,-2.17,0.393,-0.992,0.08,-0.027,8.97,4.842,3.827
840.0,-0.967,-0.187,0.263,-1.023,-1.693,6.101,-0.984,-0.248,0.01,-0.841,-2.126,0.372,-0.993,0.086,-0.027,8.89,7.269,4.231
860.0,-0.966,-0.187,0.261,-0.675,-1.54,6.16,-0.984,-0.25,0.008,-1.05,-1.906,0.41,-0.993,0.109,-0.017,8.084,9.517,5.387
880.0,-0.97,-0.185,0.268,-0.399,-1.431,6.041,-0.984,-0.253,0.005,-0.978,-1.57,0.36,-0.994,0.11,-0.024,6.141,10.526,5.114
900.0,-0.973,-0.181,0.271,-0.252,-1.504,5.649,-0.986,-0.256,0.007,-0.475,-1.168,0.54,-1.003,0.106,-0.049,4.531,10.005,4.451
920.0,-0.975,-0.178,0.272,-0.35,-1.915,5.273,-0.984,-0.259,0.002,-0.862,-1.589,0.718,-1.02,0.11,-0.042,0.688,5.045,2.755
940.0,-0.975,-0.176,0.273,-0.44,-2.356,5.06,-0.988,-0.252,-0.003,-0.879,-1.81,0.782,-0.992,0.102,-0.04,0.93,3.598,2.227
960.0,-0.975,-0.171,0.272,-0.161,-2.739,4.97,-0.983,-0.255,-0.003,-0.49,-2.17,0.84,-0.993,0.109,-0.042,2.442,3.737,1.865
980.0,-0.973,-0.167,0.273,0.694,-3.462,5.055,-0.984,-0.254,0.005,-0.56,-2.38,0.91,-1.003,0.135,-0.04,0.821,2.121,0.804
1000.0,-0.972,-0.166,0.268,1.428,-3.878,5.115,-0.984,-0.253,0.005,-0.939,-2.48,1.016,-0.988,0.109,-0.037,-3.965,2.213,-1.034
1020.0,-0.969,-0.166,0.263,1.456,-3.845,5.069,-0.987,-0.259,0.003,-0.367,-2.544,1.212,-0.987,0.102,-0.036,-2.783,4.059,-1.681
1040.0,-0.964,-0.167,0.262,1.044,-3.237,5.11,-0.985,-0.26,0.001,0.0,-2.1,1.26,-0.997,0.138,-0.046,-5.88,2.63,-4.154
1060.0,-0.965,-0.169,0.265,1.041,-2.94,5.126,-0.982,-0.258,0.006,-0.28,-2.03,1.19,-1.004,0.152,-0.087,-22.854,-1.814,-8.619
1080.0,-0.971,-0.17,0.271,1.751,-2.97,5.222,-0.98,-0.253,0.007,0.07,-1.82,1.26,-0.997,0.032,-0.095,-25.786,-1.592,-7.986
1100.0,-0.975,-0.164,0.273,2.715,-3.065,5.301,-0.989,-0.246,0.004,0.388,-1.549,1.11,-0.985,0.058,-0.06,-12.482,-0.107,-6.395
1120.0,-0.97,-0.161,0.272,3.047,-2.709,5.112,-0.991,-0.243,0.001,-0.354,-1.998,1.014,-1.012,0.054,-0.052,-3.256,2.218,-2.428
1140.0,-0.965,-0.152,0.275,2.901,-2.24,4.882,-0.989,-0.257,0.004,-0.036,-2.211,0.917,-0.993,0.065,-0.087,-0.318,3.033,0.033
1160.0,-0.966,-0.146,0.281,2.596,-2.354,4.669,-0.984,-0.256,0.004,-0.49,-1.96,0.98,-1.001,0.097,-0.078,0.455,1.03,0.277
1180.0,-0.973,-0.144,0.283,2.688,-3.249,4.48,-0.986,-0.251,0.003,-0.84,-2.17,0.98,-0.99,0.039,-0.098,4.015,0.672,1.921
1200.0,-0.975,-0.146,0.277,3.209,-4.054,4.472,-0.985,-0.254,-0.0,-0.415,-2.238,1.055,-0.984,0.069,-0.095,5.318,2.146,2.646
1220.0,-0.969,-0.141,0.267,3.066,-3.868,4.314,-0.985,-0.254,-0.001,-0.351,-1.905,1.185,-0.998,0.081,-0.092,4.858,0.844,2.935
1240.0,-0.969,-0.149,0.266,3.017,-3.056,4.112,-0.987,-0.251,0.002,-0.81,-2.324,1.124,-1.0,0.081,-0.097,6.32,0.072,3.977
1260.0,-0.969,-0.15,0.272,3.358,-2.034,3.933,-0.992,-0.242,0.004,-0.63,-2.52,1.26,-0.986,0.094,-0.103,8.363,0.319,5.28
1280.0,-0.966,-0.142,0.276,3.019,-2.78,3.404,-0.981,-0.267,0.0,0.482,-1.677,1.204,-0.994,0.103,-0.103,7.089,-0.764,6.1
1300.0,-0.961,-0.134,0.269,3.43,-2.8,3.08,-0.986,-0.247,0.001,-0.569,-2.551,1.125,-0.99,0.087,-0.1,8.38,-0.578,6.973
1320.0,-0.966,-0.133,0.28,4.48,-1.19,3.29,-0.983,-0.251,0.004,-0.386,-2.346,1.12,-0.991,0.092,-0.081,10.676,-1.301,8.447
1340.0,-0.965,-0.138,0.272,4.822,-1.134,3.123,-0.985,-0.255,0.002,-1.134,-2.506,1.229,-1.001,0.103,-0.063,11.263,-3.11,7.858
1360.0,-0.962,-0.134,0.261,4.203,-0.44,2.51,-0.986,-0.258,-0.002,-0.896,-2.267,1.57,-1.007,0.111,-0.058,9.66,-1.82,7.84
1380.0,-0.963,-0.134,0.265,2.753,1.21,2.005,-0.985,-0.254,0.0,-0.752,-2.447,1.671,-1.011,0.099,-0.05,10.827,-1.82,5.93
1400.0,-0.968,-0.134,0.273,2.313,1.696,1.523,-0.986,-0.253,0.001,-0.508,-2.52,1.68,-0.995,0.109,-0.044,10.46,0.906,4.868
1420.0,-0.974,-0.13,0.281,3.124,2.016,1.263,-0.987,-0.255,-0.085,-0.094,-2.52,1.757,-1.008,0.093,-0.039,9.812,2.087,4.265
1440.0,-0.978,-0.13,0.285,4.366,2.096,1.445,-0.986,-0.254,-0.04,0.042,-2.553,1.928,-1.007,0.099,-0.034,9.869,1.583,3.456
1460.0,-0.977,-0.13,0.283,4.48,1.879,1.47,-0.986,-0.253,-0.001,0.224,-2.666,1.912,-1.012,0.106,-0.037,8.453,-0.133,3.089
1480.0,-0.976,-0.128,0.276,4.113,1.47,1.32,-0.987,-0.252,-0.001,0.28,-2.983,1.916,-1.013,0.106,-0.046,7.944,-1.043,2.86
1500.0,-0.975,-0.127,0.274,3.852,1.522,1.096,-0.987,-0.254,0.002,0.44,-3.118,1.992,-1.006,0.108,-0.057,6.162,-2.192,2.622
1520.0,-0.974,-0.121,0.265,3.194,1.744,0.854,-0.99,-0.255,0.003,0.245,-3.36,2.075,-1.002,0.108,-0.069,7.153,-2.123,2.975
1540.0,-0.975,-0.121,0.277,2.945,1.75,0.775,-0.989,-0.252,0.002,0.098,-3.575,2.021,-0.996,0.117,-0.078,6.451,-2.61,2.96
1560.0,-0.98,-0.118,0.268,2.891,1.128,0.512,-0.984,-0.25,0.003,0.405,-3.314,1.858,-0.996,0.121,-0.083,5.519,-3.091,2.776
1580.0,-0.978,-0.113,0.266,2.389,1.168,0.02,-0.985,-0.246,0.008,0.329,-3.129,1.799,-0.996,0.123,-0.084,4.816,-2.776,2.237
1600.0,-0.98,-0.114,0.263,1.408,1.026,-0.172,-0.988,-0.246,0.01,0.28,-2.979,1.77,-0.996,0.129,-0.083,4.338,-2.325,1.423
1620.0,-0.978,-0.111,0.264,0.71,0.922,-0.469,-0.987,-0.248,0.004,0.216,-2.638,1.82,-0.997,0.135,-0.082,4.091,-2.24,0.533
1640.0,-0.978,-0.109,0.266,0.292,0.934,-0.56,-0.987,-0.247,0.006,0.14,-2.59,1.82,-0.992,0.134,-0.081,3.945,-2.213,-0.21
1660.0,-0.979,-0.108,0.265,-0.11,1.194,-0.491,-0.988,-0.249,0.009,0.08,-2.59,1.792,-0.983,0.14,-0.077,2.734,-1.279,-0.21
1680.0,-0.979,-0.109,0.265,-0.386,1.299,-0.385,-0.988,-0.249,0.007,-0.444,-2.59,1.584,-0.994,0.141,-0.08,2.186,-1.882,-0.203
1700.0,-0.978,-0.112,0.266,-0.564,1.339,-0.328,-0.988,-0.249,0.004,-0.63,-2.596,1.564,-0.99,0.14,-0.081,1.116,-1.766,0.027
1720.0,-0.978,-0.114,0.267,-0.753,1.53,-0.227,-0.99,-0.247,0.005,-0.741,-2.726,1.666,-0.996,0.14,-0.083,0.469,-2.4,0.276
1740.0,-0.98,-0.12,0.268,-0.883,1.392,-0.168,-0.99,-0.247,0.005,-1.133,-2.966,1.618,-0.995,0.139,-0.08,-0.89,-2.519,0.027
1760.0,-0.983,-0.121,0.27,-1.107,0.858,-0.327,-0.988,-0.249,0.003,-0.583,-3.001,1.702,-0.993,0.134,-0.077,-2.899,-2.463,-0.252
1780.0,-0.983,-0.119,0.266,-1.501,0.242,-0.486,-0.986,-0.252,0.006,-0.37,-2.919,1.75,-0.996,0.131,-0.062,-3.494,-0.83,-0.517
1800.0,-0.98,-0.12,0.262,-1.571,0.157,-0.711,-0.988,-0.25,0.007,-0.57,-2.871,1.749,-1.002,0.115,-0.055,-4.491,-0.624,-1.467
1820.0,-0.977,-0.119,0.259,-1.427,0.243,-0.949,-0.989,-0.244,0.007,-0.766,-2.939,1.68,-0.992,0.1,-0.07,1.748,0.624,-1.339
1840.0,-0.977,-0.119,0.257,-1.4,0.315,-1.083,-0.989,-0.25,0.006,-0.513,-2.871,1.68,-1.003,0.149,-0.092,2.305,-0.095,-0.851
1860.0,-0.98,-0.119,0.255,-1.4,0.313,-1.14,-0.989,-0.247,0.007,-0.321,-3.007,1.527,-1.029,0.157,-0.057,-7.7,-1.96,-2.87
1880.0,-0.981,-0.123,0.256,-1.458,0.074,-1.222,-0.987,-0.244,0.006,-0.143,-2.941,1.471,-0.992,0.088,-0.065,-6.21,-4.021,-1.986
1900.0,-0.98,-0.121,0.256,-1.68,-0.095,-1.367,-0.991,-0.244,0.006,-0.14,-3.08,1.47,-0.979,0.105,-0.079,-2.678,-0.015,-0.552
1920.0,-0.982,-0.12,0.258,-1.66,-0.224,-1.604,-0.99,-0.244,0.005,0.033,-2.856,1.47,-0.998,0.122,-0.088,2.324,0.017,-0.606
1940.0,-0.981,-0.119,0.26,-1.292,-0.314,-1.541,-0.988,-0.246,0.009,0.2,-2.541,1.533,-0.997,0.14,-0.077,-16.746,0.678,-0.748
1960.0,-0.982,-0.124,0.263,-0.98,-1.718,-1.656,-0.985,-0.249,0.005,-0.137,-2.651,1.475,-1.003,0.124,-0.091,-12.662,-5.265,-1.611
1980.0,-0.976,-0.12,0.247,-0.98,-2.59,-2.001,-0.989,-0.245,0.009,-0.603,-2.61,1.47,-0.993,0.101,-0.108,-8.173,-6.021,-0.973
2000.0,-0.976,-0.12,0.258,-0.918,-2.345,-2.03,-0.985,-0.243,0.006,-0.63,-2.41,1.407,-0.988,0.098,-0.113,-4.911,-5.968,0.354
2020.0,-0.98,-0.118,0.263,-0.385,-1.407,-2.021,-0.988,-0.246,0.008,-0.319,-2.32,1.4,-0.989,0.103,-0.11,-2.879,-6.185,1.005
2040.0,-0.983,-0.123,0.255,0.239,-1.672,-1.91,-0.989,-0.244,0.008,-0.391,-2.491,1.355,-0.985,0.099,-0.099,-1.653,-6.154,1.02
2060.0,-0.978,-0.123,0.254,-0.978,-2.066,-2.348,-0.986,-0.244,0.007,-0.445,-2.529,1.33,-0.994,0.101,-0.098,-0.882,-6.827,0.235
2080.0,-0.975,-0.123,0.258,-2.1,-1.547,-2.567,-0.987,-0.244,0.008,-0.42,-2.177,1.33,-0.988,0.109,-0.092,-1.266,-6.882,-0.39
2100.0,-0.979,-0.123,0.26,-2.017,-1.74,-2.8,-0.987,-0.243,0.01,-0.651,-2.1,1.191,-0.981,0.109,-0.087,0.147,-5.497,-0.61
2120.0,-0.982,-0.126,0.259,-1.006,-1.96,-2.798,-0.985,-0.246,0.009,-0.586,-2.069,1.142,-0.986,0.117,-0.072,0.861,-3.657,-0.697
2140.0,-0.977,-0.126,0.259,-0.368,-1.871,-2.59,-0.986,-0.247,0.007,-0.389,-2.058,1.219,-0.992,0.112,-0.064,-0.808,-4.361,-0.454
2160.0,-0.976,-0.128,0.263,-0.452,-1.858,-2.605,-0.988,-0.244,0.005,-0.431,-2.23,1.26,-0.996,0.111,-0.063,0.197,-4.58,-0.073
2180.0,-0.978,-0.13,0.264,-0.073,-2.225,-2.66,-0.987,-0.246,0.005,-0.124,-2.288,1.25,-1.003,0.123,-0.065,-0.315,-6.146,-0.14
2200.0,-0.979,-0.13,0.264,0.462,-2.802,-2.66,-0.988,-0.247,0.007,0.108,-2.156,1.18,-0.998,0.114,-0.057,-1.61,-6.23,0.07
2220.0,-0.979,-0.129,0.258,0.666,-3.292,-2.618,-0.99,-0.244,0.007,0.27,-2.108,1.088,-1.0,0.108,-0.055,-0.701,-5.861,0.468
2240.0,-0.98,-0.133,0.262,0.422,-2.8,-2.313,-0.988,-0.246,0.008,0.034,-2.256,0.91,-0.996,0.115,-0.051,-0.77,-5.74,0.978
2260.0,-0.974,-0.128,0.253,0.547,-2.8,-2.508,-0.988,-0.242,0.009,-0.292,-2.362,0.895,-0.994,0.108,-0.06,-0.084,-6.22,1.038
2280.0,-0.973,-0.128,0.261,0.681,-1.891,-2.589,-0.99,-0.246,0.005,0.21,-2.149,0.77,-0.981,0.108,-0.051,1.307,-5.805,1.521
2300.0,-0.974,-0.13,0.259,1.048,-1.48,-2.382,-0.988,-0.245,0.007,0.198,-2.103,0.767,-0.999,0.116,-0.055,2.425,-3.337,1.181
2320.0,-0.975,-0.128,0.26,0.921,-1.364,-2.38,-0.986,-0.248,0.005,-0.07,-2.17,0.7,-0.984,0.11,-0.062,1.731,-1.373,0.772
2340.0,-0.977,-0.128,0.263,1.199,-0.837,-2.38,-0.989,-0.244,0.008,-0.56,-2.38,0.63,-0.988,0.114,-0.072,-0.894,-0.872,0.969
2360.0,-0.977,-0.13,0.264,1.389,-0.719,-2.38,-0.989,-0.244,0.005,-0.037,-2.386,0.63,-0.988,0.101,-0.071,0.49,0.21,1.19
2380.0,-0.975,-0.128,0.265,1.4,-0.564,-2.38,-0.991,-0.248,0.004,0.199,-2.715,0.63,-0.982,0.095,-0.071,3.85,0.84,2.73
2400.0,-0.976,-0.128,0.262,1.3,-0.336,-2.247,-0.988,-0.247,0.004,0.259,-2.78,0.63,-0.993,0.102,-0.071,4.9,-0.21,4.41
2420.0,-0.976,-0.129,0.261,1.034,-0.311,-2.17,-0.988,-0.248,0.005,0.415,-2.915,0.585,-1.005,0.14,-0.075,5.134,-1.804,4.016
2440.0,-0.977,-0.131,0.263,0.944,-0.35,-2.136,-0.988,-0.246,0.007,0.725,-2.72,0.511,-0.999,0.113,-0.072,5.653,-2.511,2.847
2460.0,-0.977,-0.132,0.262,1.084,-0.385,-1.991,-0.989,-0.244,0.007,0.422,-2.758,0.441,-0.99,0.118,-0.074,7.873,-0.506,1.785
2480.0,-0.975,-0.137,0.26,1.235,-0.325,-1.925,-0.992,-0.245,0.009,0.418,-2.91,0.315,-0.984,0.118,-0.083,7.313,0.247,2.139
2500.0,-0.974,-0.138,0.26,1.481,-0.049,-1.871,-0.991,-0.249,0.01,0.638,-2.879,0.28,-0.993,0.107,-0.085,8.102,0.83,1.946
2520.0,-0.975,-0.136,0.259,1.881,0.216,-1.738,-0.986,-0.25,0.009,0.699,-2.835,0.28,-0.996,0.12,-0.08,7.396,-1.23,1.71
2540.0,-0.978,-0.133,0.259,2.282,0.481,-1.481,-0.986,-0.248,0.008,0.56,-2.998,0.235,-0.991,0.115,-0.075,9.45,-2.485,1.88
2560.0,-0.977,-0.132,0.261,2.303,0.617,-1.346,-0.988,-0.248,0.006,0.667,-3.164,0.101,-0.991,0.105,-0.074,12.04,-3.185,2.355
2580.0,-0.976,-0.134,0.263,2.215,0.419,-1.19,-0.987,-0.249,0.008,0.633,-3.37,0.07,-0.992,0.114,-0.075,12.536,-3.467,2.126
2600.0,-0.976,-0.136,0.264,2.285,0.346,-1.146,-0.988,-0.251,0.012,0.207,-3.538,0.062,-0.988,0.108,-0.081,12.977,-3.381,1.274
2620.0,-0.979,-0.136,0.263,2.933,0.468,-0.922,-0.989,-0.262,0.003,1.073,-3.674,-0.031,-0.985,0.11,-0.083,13.115,-3.777,0.896
2640.0,-0.981,-0.132,0.268,3.44,0.495,-0.57,-0.985,-0.257,0.002,2.219,-3.7,-0.055,-0.987,0.129,-0.084,13.3,-4.126,0.093
2660.0,-0.975,-0.121,0.263,2.814,0.357,-0.429,-0.982,-0.258,0.009,4.405,-3.538,0.058,-0.983,0.125,-0.097,13.657,-3.468,-0.437
2680.0,-0.975,-0.113,0.251,2.116,-0.438,-0.479,-0.995,-0.244,0.014,4.581,-3.576,-0.237,-0.986,0.129,-0.098,15.134,-1.303,0.687
2700.0,-0.981,-0.104,0.256,1.715,1.34,0.129,-0.993,-0.267,0.015,4.008,-4.654,-0.7,-1.006,0.168,-0.095,13.906,-2.19,-1.029
2720.0,-0.99,-0.101,0.266,2.05,2.659,0.505,-0.978,-0.262,0.011,6.782,-3.355,-0.714,-0.986,0.152,-0.098,7.857,-4.008,-3.254
2740.0,-0.993,-0.104,0.262,2.564,1.818,0.569,-0.986,-0.243,0.012,5.789,-4.213,-0.984,-0.992,0.143,-0.101,4.902,-3.08,-5.239
2760.0,-0.984,-0.109,0.248,0.388,1.334,-0.29,-0.99,-0.231,0.021,4.949,-4.78,-1.825,-0.998,0.131,-0.097,4.616,-2.891,-6.041
2780.0,-0.972,-0.108,0.241,-1.223,2.342,-1.323,-0.985,-0.239,0.031,4.566,-4.179,-2.392,-0.998,0.126,-0.097,5.791,-2.109,-6.326
2800.0,-0.973,-0.106,0.239,-1.349,3.512,-1.82,-0.998,-0.229,0.022,2.922,-4.093,-2.81,-1.005,0.133,-0.097,6.842,-2.197,-6.402
2820.0,-0.974,-0.106,0.241,-0.582,4.579,-2.141,-0.983,-0.249,0.017,2.182,-3.835,-3.441,-1.007,0.134,-0.096,5.902,-3.786,-6.413
2840.0,-0.971,-0.109,0.241,-0.426,5.568,-2.719,-0.983,-0.257,0.023,3.84,-3.508,-3.569,-1.005,0.118,-0.1,5.87,-4.501,-6.111
2860.0,-0.971,-0.112,0.238,-0.509,6.775,-3.271,-0.985,-0.267,0.02,2.691,-4.452,-3.433,-1.001,0.137,-0.104,9.192,-4.331,-5.041
2880.0,-0.978,-0.11,0.237,-1.163,7.628,-3.597,-0.983,-0.25,0.022,4.122,-3.157,-3.693,-1.006,0.239,-0.101,10.82,-5.358,-4.161
2900.0,-0.983,-0.11,0.238,-1.991,7.549,-3.685,-0.989,-0.258,0.016,2.397,-4.799,-4.308,-1.005,0.115,-0.102,10.415,-6.306,-3.712
2920.0,-0.985,-0.115,0.234,-2.462,7.022,-3.927,-0.989,-0.271,0.021,2.031,-5.318,-4.47,-0.994,0.119,-0.1,11.229,-5.333,-3.808
2940.0,-0.99,-0.119,0.232,-2.794,7.116,-4.236,-0.989,-0.26,0.027,3.825,-4.961,-4.775,-0.993,0.123,-0.102,9.795,-5.487,-4.172
2960.0,-0.981,-0.122,0.22,-2.635,6.85,-4.547,-0.984,-0.259,0.022,3.873,-5.35,-5.33,-0.979,0.126,-0.099,6.788,-4.852,-4.513
2980.0,-0.976,-0.122,0.218,-2.583,7.879,-4.719,-0.975,-0.277,0.026,4.781,-5.157,-5.581,-0.984,0.122,-0.09,3.81,-5.226,-5.596
3000.0,-0.978,-0.123,0.222,-2.405,7.9,-5.003,-0.977,-0.273,0.036,3.256,-5.283,-5.6,-0.979,0.101,-0.089,3.51,-5.319,-6.09
3020.0,-0.983,-0.122,0.221,-1.85,7.067,-4.985,-0.984,-0.272,0.029,2.018,-5.633,-6.004,-0.979,0.109,-0.088,4.162,-5.162,-6.088
3040.0,-0.99,-0.124,0.217,-1.482,6.779,-4.69,-0.981,-0.284,0.031,2.042,-6.293,-6.41,-0.976,0.105,-0.087,4.925,-4.131,-5.683
3060.0,-0.995,-0.126,0.222,-0.389,6.624,-4.69,-0.982,-0.278,0.036,3.945,-5.804,-7.011,-0.985,0.104,-0.096,6.514,-3.851,-5.279
3080.0,-0.996,-0.122,0.223,1.292,5.696,-4.687,-0.982,-0.265,0.04,4.447,-4.697,-7.907,-0.997,0.101,-0.096,7.629,-4.504,-4.259
