Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1230.635192,0.061,0.014,1.035,1.260,-1.960,-0.770
1230.65433,0.076,0.012,1.019,0.140,-0.560,-0.700
1230.674223,0.071,0.014,1.035,2.590,-1.890,-0.770
1230.692291,0.075,0.013,1.031,1.540,-1.400,-0.560
1230.711762,0.064,0.014,1.036,0.630,-2.310,-0.700
1230.736636,0.060,0.018,1.033,-0.140,-2.730,-0.700
1230.755944,0.062,0.020,1.031,-0.910,-2.940,-0.770
1230.776675,0.057,0.014,1.036,0.770,-3.920,-0.840
1230.796915,0.061,0.008,1.032,-0.070,-3.150,-0.840
1230.816681,0.066,0.007,1.034,0.070,-2.450,-0.980
1230.835329,0.065,0.010,1.037,0.560,-2.520,-0.980
1230.856864,0.072,0.013,1.034,0.700,-2.380,-0.840
1230.876618,0.069,0.014,1.037,0.560,-2.310,-0.700
1230.896659,0.066,0.013,1.033,0.280,-2.310,-0.700
1230.913932,0.065,0.017,1.034,0.280,-2.310,-0.700
1230.934708,0.064,0.016,1.034,0.140,-2.170,-0.700
1230.956639,0.064,0.014,1.035,0.210,-2.590,-0.700
1230.97274,0.065,0.017,1.036,0.210,-2.520,-0.700
1230.992184,0.069,0.014,1.037,0.280,-2.240,-0.700
1231.012134,0.064,0.014,1.036,0.000,-2.380,-0.770
1231.03404,0.066,0.015,1.038,0.070,-2.240,-0.770
1231.056291,0.065,0.016,1.031,0.560,-2.310,-0.700
1231.07377,0.063,0.015,1.036,0.070,-2.590,-0.630
1231.096176,0.067,0.012,1.034,0.070,-2.520,-0.630
1231.114206,0.067,0.012,1.036,0.700,-2.380,-0.700
1231.133353,0.067,0.010,1.038,0.910,-2.380,-0.770
1231.152301,0.072,0.011,1.036,1.540,-2.100,-0.840
1231.17575,0.068,0.013,1.037,1.680,-2.100,-0.840
1231.196703,0.065,0.014,1.037,2.100,-2.170,-0.700
1231.216612,0.064,0.016,1.037,2.100,-1.960,-0.700
1231.236634,0.066,0.018,1.035,2.380,-1.610,-0.840
