Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
580.0,-1.006,0.003,0.169,-3.308,-1.124,-0.482,-1.004,0.043,0.192,-0.411,-2.154,1.05,-0.968,0.261,-0.047,-2.991,-2.565,0.709
600.0,-1.004,0.004,0.168,-3.475,-0.676,-0.49,-1.005,0.043,0.193,-0.406,-2.1,1.022,-0.973,0.259,-0.049,-3.82,-2.194,0.83
620.0,-1.004,0.006,0.172,-3.445,-0.093,-0.435,-1.004,0.042,0.193,-0.48,-1.905,0.903,-0.974,0.263,-0.049,-5.106,-1.997,0.927
640.0,-1.006,0.004,0.179,-3.43,-0.259,-0.42,-1.003,0.042,0.191,-0.559,-1.68,0.864,-0.973,0.257,-0.048,-6.469,-1.421,1.336
660.0,-1.004,-0.003,0.177,-3.48,-0.317,-0.507,-1.007,0.042,0.19,-0.42,-1.68,0.886,-0.976,0.245,-0.053,-6.459,-1.466,1.779
680.0,-1.001,-0.001,0.17,-3.399,0.016,-0.601,-1.009,0.042,0.187,-0.377,-1.691,0.718,-0.972,0.237,-0.049,-5.507,-1.307,1.956
700.0,-0.999,0.003,0.166,-3.437,0.175,-0.838,-1.01,0.043,0.19,-0.163,-1.786,0.609,-0.974,0.238,-0.043,-4.247,-0.662,1.789
720.0,-0.993,0.002,0.162,-3.783,0.589,-1.162,-1.007,0.043,0.19,-0.837,-1.99,0.552,-0.975,0.244,-0.032,-4.305,-0.63,1.493
740.0,-0.991,0.001,0.163,-4.037,1.902,-1.325,-1.006,0.04,0.19,-15.179,-2.234,0.49,-0.978,0.245,-0.027,-5.517,-0.845,1.407
760.0,-1.005,0.001,0.17,-4.014,2.171,-1.476,-1.01,0.038,0.191,-0.254,-2.158,0.494,-0.982,0.24,-0.019,-6.345,-1.235,1.429
780.0,-1.012,-0.002,0.167,-3.654,1.07,-1.712,-1.004,0.036,0.191,-0.141,-1.95,0.629,-0.994,0.226,-0.006,-5.706,-2.302,1.722
800.0,-1.005,-0.004,0.152,-3.305,0.551,-1.907,-1.004,0.04,0.19,-0.218,-1.893,0.543,-1.001,0.217,0.016,-3.151,-3.705,2.657
820.0,-0.986,-0.006,0.149,-3.27,3.665,-2.003,-1.007,0.039,0.187,-0.276,-2.04,0.282,-1.004,0.215,0.035,0.421,-5.295,3.671
840.0,-0.998,-0.003,0.166,-2.076,5.508,-2.169,-1.009,0.038,0.189,-0.027,-2.096,0.337,-1.005,0.217,0.046,4.076,-8.052,4.37
860.0,-1.017,-0.002,0.166,-2.829,4.734,-1.704,-1.005,0.041,0.188,0.108,-1.975,0.239,-1.001,0.235,0.061,5.781,-10.204,4.632
880.0,-1.02,-0.005,0.166,-0.252,2.112,-1.787,-1.007,0.04,0.188,-0.032,-1.913,0.408,-1.005,0.26,0.097,4.969,-11.878,3.899
900.0,-1.046,0.005,0.178,-1.536,0.507,-0.995,-1.009,0.04,0.187,-0.049,-2.081,0.453,-1.019,0.263,0.108,3.215,-15.574,3.356
920.0,-1.021,-0.006,0.136,-2.97,1.503,-0.638,-1.008,0.037,0.185,0.135,-2.463,0.202,-1.021,0.26,0.101,1.781,-20.003,2.956
940.0,-1.022,-0.007,0.153,-3.707,2.57,-1.1,-1.012,0.035,0.187,0.42,-3.196,0.07,-1.015,0.253,0.073,1.631,-25.959,2.085
960.0,-1.02,-0.012,0.162,-3.331,2.798,-1.464,-1.007,0.033,0.186,0.905,-3.376,0.073,-0.984,0.216,0.036,7.468,-29.258,1.427
980.0,-1.017,-0.01,0.151,-2.946,1.779,-1.032,-1.01,0.035,0.189,0.727,-3.427,0.152,-0.982,0.205,0.024,16.5,-30.605,1.847
1000.0,-1.004,-0.007,0.137,-3.426,2.608,-0.636,-1.008,0.035,0.189,0.421,-3.35,0.21,-0.984,0.21,0.007,24.711,-29.836,2.078
1020.0,-0.995,-0.014,0.146,-3.361,2.658,-0.855,-1.006,0.036,0.191,0.485,-3.29,0.21,-0.998,0.23,-0.011,28.785,-30.043,2.949
1040.0,-0.995,-0.017,0.155,-3.5,2.057,-1.349,-1.009,0.038,0.191,1.116,-3.29,0.071,-0.988,0.249,-0.007,30.961,-30.587,3.957
1060.0,-0.997,-0.011,0.169,-3.5,0.525,-1.676,-1.003,0.04,0.195,0.56,-2.87,0.07,-0.977,0.246,0.016,33.089,-27.807,5.116
1080.0,-1.006,-0.001,0.16,-2.707,-1.553,-1.517,-1.005,0.038,0.198,-0.084,-2.72,0.14,-0.979,0.258,0.012,33.513,-24.673,6.782
1100.0,-1.009,-0.008,0.144,-3.396,-2.377,-0.775,-1.007,0.037,0.195,-0.276,-2.414,0.073,-0.97,0.244,0.016,32.296,-23.203,8.32
1120.0,-0.997,-0.013,0.131,-3.919,-1.656,-0.77,-1.004,0.034,0.195,-0.144,-2.259,0.138,-0.954,0.221,-0.022,35.406,-20.554,9.244
1140.0,-1.008,-0.008,0.147,-4.089,-1.091,-0.77,-1.002,0.034,0.191,-0.338,-1.921,0.14,-0.952,0.236,-0.042,35.91,-19.32,9.73
1160.0,-1.012,-0.008,0.15,-4.458,-1.101,-0.664,-1.009,0.032,0.191,-0.342,-1.803,0.205,-0.948,0.241,-0.036,35.0,-19.95,9.1
1180.0,-1.017,-0.003,0.151,-3.769,-1.742,-0.185,-1.005,0.029,0.191,0.084,-1.534,0.0,-0.935,0.262,-0.02,32.492,-19.144,7.953
1200.0,-1.014,-0.002,0.153,-2.62,-2.221,0.015,-1.009,0.034,0.191,0.275,-1.463,0.076,-0.927,0.279,-0.01,24.83,-17.6,5.26
1220.0,-1.015,-0.005,0.153,-2.004,-3.166,0.521,-1.004,0.034,0.19,-0.1,-1.401,0.134,-0.917,0.284,0.005,16.336,-14.712,1.849
1240.0,-1.014,-0.007,0.144,-1.591,-3.286,0.844,-1.006,0.036,0.192,-0.552,-1.4,0.201,-0.925,0.292,-0.0,9.848,-11.724,-1.421
1260.0,-1.003,-0.008,0.147,-1.747,-2.653,1.2,-1.01,0.027,0.188,-0.46,-1.348,0.337,-0.933,0.289,-0.001,5.596,-9.63,-4.19
1280.0,-0.997,-0.015,0.155,-1.715,-1.264,1.503,-1.008,0.029,0.188,-0.242,-1.27,0.35,-0.938,0.293,0.003,-0.298,-6.401,-6.089
1300.0,-0.998,-0.016,0.156,-1.211,-0.066,1.504,-1.008,0.032,0.188,-0.577,-1.505,0.46,-0.946,0.292,0.014,-3.914,-4.681,-6.439
1320.0,-1.001,-0.017,0.152,-0.828,0.381,1.167,-1.007,0.029,0.191,-0.495,-1.54,0.553,-0.953,0.294,0.027,-6.44,-3.71,-6.16
1340.0,-0.999,-0.02,0.152,-0.807,0.633,0.899,-1.012,0.031,0.187,-0.556,-1.672,0.627,-0.943,0.28,0.022,-5.87,-2.746,-4.905
1360.0,-1.0,-0.019,0.155,-0.728,0.385,0.772,-1.006,0.029,0.185,-0.338,-1.569,0.586,-0.95,0.284,0.017,-4.524,-1.512,-3.477
1380.0,-1.005,-0.013,0.153,0.017,0.518,0.595,-1.005,0.029,0.186,-0.28,-1.842,0.522,-0.96,0.279,0.025,-3.209,-0.912,-1.845
1400.0,-1.008,-0.009,0.148,0.252,1.112,0.52,-1.008,0.029,0.187,-0.28,-1.904,0.233,-0.966,0.277,0.041,-1.479,-0.148,-0.118
1420.0,-1.011,-0.008,0.144,-0.798,-0.313,0.553,-1.008,0.028,0.188,-0.098,-1.826,0.313,-0.967,0.275,0.043,0.854,0.867,1.431
1440.0,-1.004,-0.01,0.148,0.32,-1.192,0.08,-1.008,0.03,0.188,-0.103,-1.82,0.448,-0.965,0.277,0.042,2.576,1.533,2.54
1460.0,-1.017,-0.003,0.162,0.082,-0.447,0.016,-1.011,0.029,0.185,-0.321,-2.117,0.542,-0.965,0.281,0.046,2.549,2.155,2.8
1480.0,-1.004,-0.005,0.13,-1.291,0.872,0.343,-1.009,0.028,0.187,-0.259,-2.27,0.56,-0.968,0.286,0.046,0.794,2.857,2.652
1500.0,-1.002,0.0,0.153,-1.592,1.147,0.161,-1.007,0.03,0.19,-0.18,-2.307,0.53,-0.972,0.289,0.051,-2.024,2.929,1.923
1520.0,-1.014,-0.0,0.158,-1.312,0.685,0.002,-1.01,0.027,0.187,-0.137,-2.435,0.437,-0.973,0.283,0.069,-4.47,2.448,0.965
1540.0,-1.014,-0.003,0.143,-0.708,0.454,0.402,-1.009,0.028,0.186,0.03,-2.28,0.468,-0.969,0.277,0.077,-5.764,2.414,0.645
1560.0,-1.014,-0.006,0.138,-0.282,0.211,0.42,-1.009,0.027,0.187,0.231,-2.277,0.545,-0.974,0.274,0.077,-6.677,3.746,0.69
1580.0,-1.003,-0.007,0.138,-0.28,0.957,0.553,-1.009,0.026,0.186,0.044,-2.342,0.56,-0.983,0.27,0.083,-7.724,2.743,0.594
1600.0,-1.007,-0.005,0.143,-0.07,1.33,0.28,-1.008,0.027,0.185,-0.425,-2.423,0.616,-0.972,0.267,0.081,-8.005,2.844,0.353
1620.0,-1.002,-0.0,0.145,0.472,1.398,0.332,-1.006,0.026,0.186,-0.505,-2.566,0.795,-0.971,0.264,0.074,-7.181,2.885,-0.316
1640.0,-1.008,0.006,0.141,0.822,0.871,0.514,-1.009,0.025,0.188,-0.087,-2.777,0.84,-0.973,0.264,0.073,-6.988,1.629,-0.958
1660.0,-1.013,-0.005,0.141,0.526,0.026,0.755,-1.008,0.026,0.188,-0.05,-2.804,0.828,-0.974,0.26,0.085,-5.647,0.893,-1.097
1680.0,-1.016,0.001,0.152,1.126,-0.726,0.519,-1.008,0.026,0.185,-0.201,-2.59,0.747,-0.977,0.258,0.079,-4.556,-0.477,-0.466
1700.0,-1.019,0.01,0.152,1.484,-2.123,0.555,-1.007,0.028,0.185,-0.085,-2.573,0.685,-0.973,0.249,0.069,-2.753,-1.26,-0.07
1720.0,-1.028,0.007,0.144,2.31,-2.962,0.338,-1.007,0.027,0.19,0.209,-2.372,0.627,-0.967,0.246,0.063,-0.731,-1.282,-0.086
1740.0,-1.03,0.015,0.141,2.925,-4.472,0.372,-1.008,0.025,0.191,-0.009,-2.23,0.56,-0.974,0.258,0.059,0.067,-1.872,-0.666
1760.0,-1.025,0.018,0.146,2.783,-6.529,0.92,-1.003,0.023,0.188,-0.129,-1.949,0.639,-0.965,0.256,0.054,0.025,-2.117,-1.584
1780.0,-1.02,0.01,0.133,3.522,-8.444,2.069,-1.008,0.025,0.191,0.092,-1.762,0.684,-0.973,0.255,0.045,-0.396,-2.358,-2.447
1800.0,-1.01,-0.001,0.113,3.67,-8.3,3.362,-1.01,0.026,0.188,-0.097,-1.396,0.51,-0.975,0.246,0.029,-1.118,-2.348,-3.356
1820.0,-0.99,-0.009,0.113,2.216,-6.681,4.162,-1.01,0.031,0.195,0.463,-1.456,0.17,-0.971,0.242,0.002,-1.031,-2.014,-4.219
1840.0,-0.977,-0.011,0.121,1.243,-3.615,4.708,-1.005,0.017,0.192,1.543,0.976,-0.495,-0.96,0.231,-0.017,0.283,-1.855,-4.807
1860.0,-0.968,-0.008,0.121,1.157,-0.074,5.072,-1.0,0.024,0.193,2.099,1.808,-0.717,-0.939,0.22,-0.022,2.871,-1.543,-4.625
1880.0,-0.953,-0.01,0.126,0.84,2.792,4.995,-0.989,0.038,0.193,1.637,3.376,-1.119,-0.925,0.215,-0.033,5.384,-0.494,-3.537
1900.0,-0.946,-0.013,0.141,0.679,6.067,4.869,-1.01,0.045,0.213,-0.35,5.11,-0.91,-0.915,0.205,-0.06,7.913,-0.08,-1.863
1920.0,-0.961,-0.013,0.159,2.141,8.593,5.506,-1.027,0.02,0.189,-0.698,5.193,-0.909,-0.905,0.196,-0.103,10.661,-0.672,-1.074
1940.0,-0.99,-0.027,0.167,3.765,10.336,7.327,-1.005,0.015,0.171,-0.102,6.087,-0.763,-0.898,0.19,-0.149,13.233,-2.091,-1.513
1960.0,-1.013,-0.04,0.174,5.619,10.926,9.012,-1.008,0.012,0.164,0.983,5.293,-0.634,-0.9,0.189,-0.163,14.685,-2.302,-4.668
1980.0,-1.03,-0.045,0.183,7.061,8.144,10.079,-1.015,0.019,0.158,1.157,4.702,-0.746,-0.922,0.183,-0.157,16.321,-2.021,-6.883
2000.0,-1.022,-0.046,0.165,11.498,7.387,10.406,-1.016,0.017,0.177,3.551,4.133,-0.909,-0.909,0.186,-0.136,19.603,4.566,-8.004
2020.0,-1.027,-0.039,0.156,13.474,7.236,11.068,-1.007,0.041,0.199,4.686,4.13,0.157,-0.905,0.181,-0.086,20.385,13.523,-10.03
2040.0,-1.007,-0.027,0.114,13.686,9.24,11.98,-1.003,0.027,0.139,-0.071,6.181,1.077,-0.876,0.241,-0.011,6.09,28.84,-12.88
2060.0,-1.0,-0.029,0.106,14.208,13.948,12.703,-1.026,0.02,0.145,-2.715,1.74,1.67,-0.906,0.258,-0.02,-20.484,47.179,-17.78
2080.0,-0.988,-0.041,0.083,13.361,19.994,13.455,-1.021,0.009,0.148,0.319,0.284,2.461,-0.922,0.198,-0.059,-32.509,60.018,-23.54
2100.0,-0.995,-0.001,0.107,11.585,23.519,15.452,-1.014,0.021,0.158,0.785,-0.693,3.125,-0.934,0.15,-0.097,-28.344,76.619,-23.937
2120.0,-1.007,0.027,0.126,9.25,23.261,18.422,-1.008,0.008,0.144,-0.672,0.046,3.512,-0.965,0.138,-0.052,-17.026,88.188,-22.543
2140.0,-0.993,0.048,0.11,9.346,21.77,20.607,-1.014,-0.001,0.156,1.485,-1.159,4.505,-1.006,0.156,0.08,0.552,102.346,-18.872
2160.0,-0.977,0.045,0.081,11.169,22.473,22.826,-1.014,0.028,0.168,2.091,-0.977,4.848,-1.142,0.098,0.221,-4.024,97.639,-12.577
2180.0,-0.978,0.037,0.079,13.672,24.537,25.029,-0.991,0.04,0.169,-1.4,2.371,5.165,-1.192,-0.215,0.411,133.099,78.944,15.498
2200.0,-0.989,0.053,0.072,16.631,27.463,29.603,-1.026,0.032,0.145,-0.595,1.769,5.122,-1.323,0.282,0.404,180.245,44.571,36.661
2220.0,-0.993,0.05,0.062,19.747,30.483,34.616,-1.027,0.013,0.145,-1.975,-2.636,4.592,-1.248,0.756,0.273,118.543,-29.127,29.766
2240.0,-0.979,0.059,0.044,21.382,33.334,37.488,-1.01,0.015,0.165,0.081,-3.405,5.737,-0.903,0.56,0.247,29.211,-34.246,14.156
2260.0,-0.948,0.083,0.019,21.484,37.305,40.893,-1.021,0.019,0.138,1.974,-1.982,5.963,-0.869,0.282,0.204,8.972,-21.36,1.558
2280.0,-0.939,0.095,0.008,20.728,41.495,46.013,-1.019,0.023,0.139,2.981,-4.462,5.521,-0.961,0.145,0.155,12.111,-19.079,-8.768
2300.0,-0.939,0.1,0.016,19.93,43.514,51.564,-0.999,0.028,0.166,5.967,-5.095,5.567,-0.935,0.072,0.167,25.061,-19.993,-16.59
2320.0,-0.925,0.115,0.013,20.307,44.71,56.628,-0.993,0.057,0.164,4.288,-2.091,5.484,-0.938,0.11,0.104,34.535,-27.93,-21.673
2340.0,-0.874,0.169,-0.068,21.255,50.291,59.427,-1.02,0.056,0.149,2.215,-3.166,5.834,-0.924,0.102,-0.006,49.822,-36.351,-24.68
2360.0,-0.863,0.208,-0.09,18.343,62.35,58.54,-1.016,0.048,0.146,2.611,-6.771,6.408,-0.884,0.113,-0.052,54.004,-44.68,-27.583
2380.0,-0.85,0.248,-0.082,10.773,69.716,56.77,-1.01,0.045,0.157,5.132,-10.302,6.132,-0.841,0.068,-0.065,54.318,-48.905,-29.237
2400.0,-0.831,0.335,-0.063,10.211,72.267,59.918,-1.01,0.044,0.161,6.082,-11.117,4.94,-0.846,0.048,-0.05,58.649,-50.908,-29.34
2420.0,-0.834,0.366,-0.068,13.189,74.703,66.644,-1.001,0.044,0.148,5.203,-9.541,4.072,-0.797,0.082,-0.029,72.913,-44.625,-27.617
2440.0,-0.846,0.363,-0.113,14.72,77.852,72.558,-1.02,0.024,0.169,5.22,-8.18,4.425,-0.764,0.122,-0.094,80.3,-34.173,-27.033
2460.0,-0.836,0.361,-0.201,12.512,81.608,76.172,-1.005,0.048,0.144,3.437,-7.846,4.281,-0.756,0.122,-0.161,78.54,-32.69,-28.56
2480.0,-0.794,0.367,-0.248,11.594,87.049,76.323,-1.005,0.058,0.168,3.306,-8.885,3.41,-0.702,0.124,-0.207,68.6,-24.78,-29.82
2500.0,-0.773,0.39,-0.248,14.157,89.127,75.318,-1.008,0.036,0.181,4.104,-6.85,3.341,-0.733,0.146,-0.253,60.13,-22.75,-31.78
2520.0,-0.781,0.405,-0.236,16.009,88.149,74.914,-1.004,0.038,0.187,8.056,-5.301,3.116,-0.741,0.083,-0.303,47.182,-18.86,-33.244
2540.0,-0.815,0.413,-0.234,10.102,81.608,75.57,-1.013,0.071,0.2,8.214,-1.793,2.175,-0.76,0.043,-0.332,44.73,-15.47,-32.06
2560.0,-0.732,0.459,-0.34,1.638,81.332,75.928,-0.988,0.078,0.191,4.225,2.286,1.689,-0.786,-0.003,-0.372,42.795,-11.644,-31.207
2580.0,-0.671,0.515,-0.385,-6.456,88.312,76.543,-1.002,0.072,0.195,2.435,4.01,1.183,-0.759,-0.058,-0.384,45.234,-10.396,-30.41
2600.0,-0.611,0.512,-0.428,-9.72,92.256,77.134,-0.986,0.041,0.185,-1.499,8.347,0.7,-0.735,-0.1,-0.399,58.27,-4.313,-29.897
2620.0,-0.587,0.517,-0.462,-8.745,93.918,75.632,-0.996,0.009,0.185,1.502,11.962,1.483,-0.781,-0.027,-0.379,62.095,0.641,-31.347
2640.0,-0.611,0.552,-0.455,-13.261,93.39,72.056,-0.974,0.076,0.235,7.048,17.498,2.094,-0.793,-0.017,-0.378,59.53,3.857,-30.833
2660.0,-0.637,0.582,-0.45,-17.888,94.308,66.498,-0.987,0.039,0.203,2.8,23.17,1.19,-0.78,-0.039,-0.356,53.701,9.62,-29.81
2680.0,-0.619,0.654,-0.443,-23.223,94.905,64.988,-0.984,0.116,0.222,0.63,27.79,3.71,-0.809,-0.058,-0.353,45.787,12.424,-27.869
2700.0,-0.591,0.671,-0.48,-25.106,94.33,65.857,-1.034,0.075,0.191,-0.581,30.867,-0.586,-0.812,-0.067,-0.351,34.711,17.057,-27.689
2720.0,-0.574,0.634,-0.55,-24.08,94.22,65.31,-1.01,0.033,0.079,-8.268,29.407,-1.85,-0.883,-0.013,-0.333,18.728,18.882,-30.517
2740.0,-0.547,0.614,-0.576,-21.195,95.053,63.529,-1.035,0.032,0.079,-1.309,21.882,-1.498,-0.971,-0.028,-0.268,-2.261,16.026,-33.238
2760.0,-0.529,0.601,-0.529,-20.72,90.09,57.61,-1.029,0.05,0.103,5.497,14.816,-4.183,-0.937,-0.156,-0.274,-11.55,13.93,-32.41
2780.0,-0.483,0.614,-0.523,-20.51,84.91,53.34,-1.039,0.035,0.084,-1.109,16.234,-4.018,-0.904,-0.228,-0.249,-5.027,19.054,-30.064
2800.0,-0.443,0.612,-0.516,-14.706,79.378,48.984,-1.007,0.012,0.026,2.739,11.112,-2.9,-0.98,-0.205,-0.213,-4.27,28.066,-29.752
2820.0,-0.437,0.654,-0.583,-8.986,75.942,45.557,-0.987,0.003,0.059,13.946,15.075,-2.421,-1.063,-0.176,-0.24,-6.848,24.688,-31.394
2840.0,-0.432,0.846,-0.593,-8.162,74.62,41.479,-0.94,0.024,0.055,9.474,24.714,-4.369,-1.075,-0.144,-0.274,-10.779,19.716,-32.619
2860.0,-0.41,0.79,-0.579,-4.178,72.141,40.811,-1.072,0.035,0.05,8.036,19.541,-8.227,-1.056,-0.233,-0.298,-11.186,15.686,-32.945
2880.0,-0.39,0.791,-0.576,-1.617,70.513,42.202,-1.095,0.056,0.036,5.279,19.044,-8.8,-1.052,-0.279,-0.28,-1.452,15.299,-30.532
2900.0,-0.371,0.774,-0.613,-0.599,67.96,43.957,-1.05,0.069,0.032,1.271,19.136,-7.491,-1.051,-0.23,-0.205,1.43,16.971,-29.419
2920.0,-0.326,0.781,-0.699,1.945,66.909,43.317,-0.999,0.059,0.033,2.334,15.944,-4.633,-1.074,-0.181,-0.191,-1.598,16.543,-30.738
2940.0,-0.294,0.819,-0.713,2.64,68.896,41.037,-0.973,0.027,-0.028,3.35,10.683,-5.474,-1.074,-0.197,-0.329,-1.27,15.78,-30.701
2960.0,-0.298,0.841,-0.678,3.691,67.053,40.359,-1.051,-0.017,-0.049,4.189,1.842,-5.832,-1.056,-0.228,-0.325,7.186,15.605,-26.868
2980.0,-0.285,0.82,-0.677,6.933,63.125,39.517,-1.045,0.013,-0.005,8.762,-1.392,-4.763,-1.088,-0.211,-0.227,9.352,14.909,-23.739
3000.0,-0.226,0.795,-0.695,11.562,61.704,37.813,-1.045,0.079,-0.019,5.156,-2.502,-4.969,-1.145,-0.217,-0.22,9.073,14.594,-21.316
3020.0,-0.199,0.747,-0.695,13.021,60.846,34.088,-1.043,0.06,-0.005,0.522,-3.564,-6.049,-1.142,-0.227,-0.267,11.981,12.689,-17.505
3040.0,-0.203,0.727,-0.644,12.269,58.454,29.588,-1.022,0.018,0.027,-2.511,-4.447,-5.166,-1.138,-0.19,-0.262,13.091,13.14,-15.173
3060.0,-0.191,0.779,-0.646,12.954,53.349,26.248,-1.032,-0.005,0.011,-2.659,-6.886,-1.831,-1.171,-0.18,-0.239,7.578,13.81,-13.694
3080.0,-0.125,0.818,-0.756,17.584,51.276,24.315,-1.046,-0.002,0.011,0.77,-10.582,0.8,-1.177,-0.22,-0.222,5.7,11.57,-11.556
3100.0,-0.066,0.838,-0.82,18.971,51.84,23.462,-1.026,0.038,0.016,2.442,-11.835,1.426,-1.092,-0.239,-0.214,11.531,12.676,-8.85
3120.0,-0.086,0.845,-0.686,14.16,47.28,21.533,-1.001,0.016,0.016,0.472,-10.892,0.933,-1.047,-0.239,-0.22,17.3,17.431,-6.495
3140.0,-0.11,0.86,-0.666,12.676,40.302,20.133,-0.991,0.043,0.074,-2.171,-8.404,2.893,-1.093,-0.247,-0.244,22.008,17.733,-4.697
3160.0,-0.114,0.87,-0.7,11.709,35.533,18.891,-0.992,0.057,0.117,-4.912,-7.649,4.454,-1.111,-0.171,-0.243,23.233,15.442,-3.327
