Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743909997.207581,-39530782747768734128834562897215488.000,-0.034,-0.046,1.052,0.770,-2.380
1743909997.227581,-39580394432783135028731420199616512.000,-0.033,-0.047,1.051,0.770,-2.380
1743909997.247581,-39629887275553764532121887186092032.000,-0.034,-0.049,1.052,0.840,-2.520
1743909997.267581,-39679261276080622639005963856642048.000,-0.034,-0.046,1.053,0.910,-2.380
1743909997.287581,-39728892768135652104987219545030656.000,-0.034,-0.046,1.050,0.840,-2.380
1743909997.327676,-39776006290150775107489330414747648.000,-0.033,-0.048,1.052,0.840,-2.380
1743909997.347676,-39819279722164034860378704201121792.000,-0.035,-0.047,1.055,0.840,-2.450
1743909997.367676,-39865298905184429586717804245024768.000,-0.035,-0.048,1.053,0.840,-2.380
1743909997.387676,-39922164918829042815025570415378432.000,-0.033,-0.046,1.055,0.910,-2.380
1743909997.407676,-39976364409629035334221203872153600.000,-0.033,-0.049,1.052,0.840,-2.450
1743909997.403831,-40021115942049201831158807212851200.000,-0.033,-0.047,1.055,0.840,-2.450
1743909997.423831,-40074188907413444654304282466582528.000,-0.034,-0.049,1.054,0.840,-2.450
1743909997.443831,-40116328386350718998861848655167488.000,-0.034,-0.046,1.054,0.840,-2.450
1743909997.463831,-40166197562893291257855884975407104.000,-0.033,-0.047,1.052,0.840,-2.520
1743909997.483831,-40211855267422214653154714475036672.000,-0.034,-0.047,1.053,0.840,-2.520
1743909997.508864,-40261417434835044137840575812468736.000,-0.035,-0.049,1.054,0.840,-2.380
1743909997.528864,-40323004951789491806516807242612736.000,-0.035,-0.049,1.051,0.910,-2.520
1743909997.548864,-40367694587207694034440665627099136.000,-0.034,-0.047,1.053,0.840,-2.450
1743909997.568864,-40409975191309446912349570315845632.000,-0.033,-0.047,1.053,0.910,-2.380
1743909997.588864,-40459465558199997844979487504072704.000,-0.032,-0.047,1.054,0.910,-2.380
1743909997.614015,-40509906663040719949660527219703808.000,-0.035,-0.048,1.051,0.770,-2.450
1743909997.634015,-40558500761342828266971417441992704.000,-0.033,-0.049,1.053,0.840,-2.380
1743909997.654015,-40615299926225320084744339059638272.000,-0.034,-0.048,1.051,0.910,-2.450
1743909997.674015,-40668561058475534285691598980251648.000,-0.033,-0.049,1.054,0.770,-2.380
1743909997.694015,-40718083611807106638208663545708544.000,-0.034,-0.046,1.053,0.910,-2.380
1743909997.704930,-40767410570612471900642294049538048.000,-0.035,-0.048,1.054,0.980,-2.380
1743909997.724930,-40817138621990565626284991869616128.000,-0.034,-0.047,1.051,0.910,-2.380
1743909997.744930,-40867703520835216268993521497669632.000,-0.035,-0.049,1.054,0.840,-2.520
1743909997.764930,-40917198839485924343144538282393600.000,-0.034,-0.050,1.054,0.910,-2.520
1743909997.784930,-40965584963861432716569245451812864.000,-0.034,-0.045,1.052,0.910,-2.380
1743909997.810074,-41005107437555657767225674891788288.000,-0.036,-0.047,1.054,0.840,-2.380
1743909997.830074,-41054904813575951474163767062822912.000,-0.033,-0.049,1.053,0.840,-2.380
1743909997.850074,-41104234248261395307357947364900864.000,-0.034,-0.048,1.052,0.840,-2.450
1743909997.870074,-41164863599625436091701406872895488.000,-0.034,-0.048,1.051,0.840,-2.450
1743909997.890074,-41214475284639836991598264175296512.000,-0.035,-0.049,1.053,0.840,-2.450
1743909997.927490,-41261559096094017144973777466032128.000,-0.035,-0.048,1.053,0.840,-2.380
1743909997.947490,-41302579477235777505762834846318592.000,-0.035,-0.049,1.054,0.840,-2.380
1743909997.967490,-41354189197473585009423379335217152.000,-0.033,-0.048,1.053,0.770,-2.380
1743909997.987490,-41400309891577201136945021107306496.000,-0.034,-0.048,1.051,0.840,-2.450
1743909998.007490,-41461889980891413093339603142705152.000,-0.034,-0.050,1.055,0.840,-2.450
1743909998.062358,-41504175536753323112769607427948544.000,-0.034,-0.049,1.053,0.840,-2.450
1743909998.082358,-41566976234946270454115239999832064.000,-0.035,-0.047,1.055,0.770,-2.450
1743909998.102358,-41682768194460867783508204483248128.000,-0.034,-0.048,1.054,0.770,-2.380
1743909998.122358,-41781743976481812507246939263205376.000,-0.033,-0.049,1.052,0.840,-2.450
1743909998.142358,-41880600916258985834479283727237120.000,-0.033,-0.048,1.053,0.770,-2.450
1743909998.107664,-41979581650040087699739118103691264.000,-0.033,-0.047,1.051,0.840,-2.520
1743909998.127664,-42069104521921049259698723171074048.000,-0.034,-0.049,1.054,0.840,-2.380
1743909998.147664,-42156161417243754342150729183002624.000,-0.034,-0.049,1.054,0.910,-2.450
1743909998.167664,-42268378205924895493309784995659776.000,-0.034,-0.048,1.052,0.910,-2.520
1743909998.187664,-42375667993249680830974742293905408.000,-0.033,-0.048,1.054,0.840,-2.450
1743909998.212427,-42470157480568255336597242647674880.000,-0.034,-0.048,1.052,0.910,-2.450
1743909998.232427,-42573758206575970241043000555732992.000,-0.035,-0.050,1.052,0.840,-2.450
1743909998.252427,-42672872637881314927372524037603328.000,-0.033,-0.047,1.052,0.770,-2.450
1743909998.272427,-42772799157852430823162381344964608.000,-0.034,-0.047,1.053,0.840,-2.380
1743909998.292427,-42871116355772475724594869790834688.000,-0.034,-0.049,1.052,0.840,-2.310
1743909998.361692,-42965561277249635956527473776132096.000,-0.033,-0.047,1.052,0.700,-2.310
1743909998.381692,-43064338988864295019422224696213504.000,-0.034,-0.047,1.053,0.770,-2.450
1743909998.401692,-43168103122957195594064269288669184.000,-0.034,-0.047,1.052,0.840,-2.380
1743909998.421692,-43267088808498454600845203261620224.000,-0.033,-0.046,1.050,0.770,-2.520
1743909998.441692,-43366148770442070730442631182024704.000,-0.035,-0.049,1.054,0.840,-2.520
1743909998.409991,-43440969866416479114257534250123264.000,-0.035,-0.046,1.055,0.910,-2.380
1743909998.429991,-43540099153002295225150356521484288.000,-0.035,-0.049,1.053,0.770,-2.380
1743909998.449991,-43639069983263082807367991704944640.000,-0.034,-0.050,1.053,0.840,-2.380
1743909998.469991,-43738120041686384653923220432355328.000,-0.036,-0.046,1.054,0.770,-2.450
1743909998.489991,-43861631795285965614710455854432256.000,-0.033,-0.050,1.053,0.840,-2.450
1743909998.527791,-43938775266774073371921069679575040.000,-0.033,-0.048,1.054,0.840,-2.450
1743909998.547791,-44042272005818488304423736061198336.000,-0.033,-0.050,1.052,0.770,-2.380
1743909998.567791,-44134250950737392058848740991041536.000,-0.033,-0.047,1.055,0.840,-2.450
1743909998.587791,-44257317045922830282737012728397824.000,-0.034,-0.051,1.053,0.910,-2.450
1743909998.607791,-44356471091309432101235332982243328.000,-0.036,-0.048,1.051,0.840,-2.380
1743909998.662173,-44451034855030363729674327283466240.000,-0.034,-0.049,1.054,0.910,-2.450
1743909998.682173,-44547861573143109033255837183770624.000,-0.032,-0.051,1.053,0.770,-2.310
1743909998.702173,-44646129253461582519477329664671744.000,-0.034,-0.048,1.051,0.840,-2.450
1743909998.722173,-44752913961250339421990128120233984.000,-0.035,-0.048,1.053,0.770,-2.450
1743909998.742173,-44851889743271284145728862900191232.000,-0.034,-0.046,1.053,0.840,-2.450
1743909998.722479,-44951028933377414539663884364546048.000,-0.035,-0.049,1.052,0.840,-2.450
1743909998.742479,-45049702658028773630615543758192640.000,-0.033,-0.047,1.056,0.770,-2.450
1743909998.762479,-45148762619972389760212971678597120.000,-0.033,-0.048,1.053,0.840,-2.450
1743909998.782479,-45239444203730122436109882326253568.000,-0.035,-0.049,1.050,0.910,-2.310
1743909998.802479,-45346709232254122066169341642014720.000,-0.034,-0.048,1.052,0.770,-2.450
1743909998.830205,-45436232104135083626128946709397504.000,-0.034,-0.048,1.054,0.840,-2.380
1743909998.850205,-45520946816903460769100843578294272.000,-0.034,-0.048,1.051,0.840,-2.450
1743909998.870205,-45619808708440791237854287638822912.000,-0.035,-0.049,1.051,0.840,-2.380
1743909998.890205,-45730881640525632697639336660697088.000,-0.035,-0.051,1.051,0.840,-2.310
1743909998.910205,-45829812856705163147688175072182272.000,-0.035,-0.049,1.053,0.770,-2.380
1743909998.961554,-45928580664799507927540726799269888.000,-0.034,-0.049,1.054,0.770,-2.380
1743909998.981554,-46023496003491596603977792451772416.000,-0.034,-0.047,1.052,0.910,-2.450
1743909999.001554,-46114900544232271941955244187975680.000,-0.035,-0.047,1.050,0.910,-2.380
1743909999.021554,-46214024879057930911326966862839808.000,-0.033,-0.047,1.053,0.700,-2.380
1743909999.041554,-46319888559457459490915240369979392.000,-0.034,-0.046,1.053,0.910,-2.380
1743909999.007682,-46436383668914370916304347555954688.000,-0.034,-0.049,1.052,0.910,-2.520
1743909999.027682,-46530838493911845431279150734245888.000,-0.034,-0.045,1.053,0.840,-2.450
1743909999.047682,-46634513496321917458541402589757440.000,-0.035,-0.047,1.056,0.770,-2.380
1743909999.067682,-46733469471302233616195738983727104.000,-0.035,-0.048,1.053,0.840,-2.450
1743909999.087682,-46832301652278621235822585465274368.000,-0.035,-0.047,1.053,0.840,-2.520
1743909999.115278,-46926682200873738627980894696112128.000,-0.034,-0.046,1.053,0.770,-2.450
1743909999.135278,-47030134374076739286793664709263360.000,-0.033,-0.050,1.053,0.910,-2.450
1743909999.155278,-47119800847002257950865158075056128.000,-0.033,-0.047,1.053,0.840,-2.380
1743909999.175278,-47226328063262843494280777512779776.000,-0.033,-0.047,1.053,0.770,-2.450
1743909999.195278,-47327750014801416129442712962203648.000,-0.033,-0.049,1.055,0.770,-2.380
1743909999.261387,-47417371921885520519824309959524352.000,-0.034,-0.048,1.053,0.840,-2.450
1743909999.281387,-47517115226730822179333482196500480.000,-0.034,-0.049,1.052,0.770,-2.450
1743909999.301387,-47624771444307235989559809635516416.000,-0.035,-0.049,1.054,0.770,-2.450
1743909999.321387,-47723757129848494996340743608467456.000,-0.033,-0.049,1.053,0.910,-2.450
1743909999.341387,-47822871561153839682670267090337792.000,-0.033,-0.047,1.054,0.840,-2.310
1743909999.308442,-47921877053735727255535599449276416.000,-0.033,-0.050,1.053,0.840,-2.450
1743909999.328442,-48012766611420059875318693149802496.000,-0.033,-0.047,1.052,0.840,-2.450
1743909999.348442,-48110514356922033501824727998529536.000,-0.034,-0.050,1.053,0.840,-2.450
1743909999.368442,-48216734564052876270932172453445632.000,-0.033,-0.049,1.050,0.840,-2.450
1743909999.388442,-48315779670716020975966301584359424.000,-0.035,-0.049,1.053,0.700,-2.450
1743909999.413892,-48400276506037483892009816207392768.000,-0.034,-0.050,1.053,0.910,-2.450
1743909999.433892,-48506427388526126679821866311352320.000,-0.035,-0.049,1.050,0.770,-2.450
1743909999.453892,-48612806051981997977604497854169088.000,-0.034,-0.048,1.052,0.840,-2.450
1743909999.473892,-48702343779143430962127401711042560.000,-0.034,-0.048,1.054,0.840,-2.450
1743909999.493892,-48800933323872118647220367964241920.000,-0.034,-0.049,1.055,0.770,-2.520
1743909999.505540,-48912338023887488588919089951408128.000,-0.035,-0.049,1.055,0.770,-2.380
1743909999.525540,-49011318757668590454178924327862272.000,-0.034,-0.048,1.055,0.840,-2.450
1743909999.545540,-49110443092494249423550647002726400.000,-0.033,-0.047,1.054,0.700,-2.310
1743909999.565540,-49209215852348751344924298326310912.000,-0.035,-0.048,1.054,0.840,-2.450
1743909999.585540,-49305913824697410968957218717696000.000,-0.033,-0.048,1.054,0.910,-2.450
1743909999.610813,-49395614959944029623676409258967040.000,-0.034,-0.048,1.052,0.910,-2.380
1743909999.630813,-49490733320802561102478558367842304.000,-0.033,-0.049,1.053,0.770,-2.380
1743909999.650813,-49588119587813063397944322672295936.000,-0.034,-0.048,1.051,0.910,-2.380
1743909999.670813,-49680380783060924219072004602462208.000,-0.035,-0.047,1.054,0.910,-2.450
1743909999.690813,-49803615238091705254677662620712960.000,-0.035,-0.051,1.054,0.840,-2.450
1743909999.715558,-49893237145175809645059259618033664.000,-0.034,-0.046,1.052,0.770,-2.380
1743909999.735558,-50002279855596223081193474076180480.000,-0.033,-0.047,1.051,0.700,-2.520
1743909999.755558,-50100483163032653727640671802621952.000,-0.032,-0.047,1.052,0.700,-2.380
1743909999.775558,-50199463896813755592900506179076096.000,-0.033,-0.048,1.054,0.910,-2.450
1743909999.795558,-50298598135159728845314428046934016.000,-0.034,-0.050,1.051,0.840,-2.380
1743909999.862175,-50383030597599148921583647915507712.000,-0.034,-0.050,1.052,0.770,-2.450
1743909999.882175,-50484576343141650094773073277353984.000,-0.034,-0.048,1.052,0.700,-2.380
1743909999.902175,-50571459926858855223986593411891200.000,-0.033,-0.049,1.053,0.840,-2.450
1743909999.922175,-50695036053340479024548123588427776.000,-0.034,-0.049,1.051,0.840,-2.380
1743909999.942175,-50794011835361423748286858368385024.000,-0.034,-0.048,1.053,0.840,-2.450
