epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,1420.5096435546875,24.157039642333984,37.68964902403162,0.45043158531188965,817.5348510742188,16.82032585144043,28.592566360405964,0.6843353509902954
2,609.4282836914062,14.04017448425293,24.686601298911242,0.7642236948013306,460.2843933105469,11.982941627502441,21.454239518345712,0.8222760558128357
3,420.7707214355469,11.27888011932373,20.512696591027392,0.8372117877006531,430.0075378417969,11.34625244140625,20.73662310603626,0.8339664936065674
4,329.70526123046875,9.926560401916504,18.157787894742818,0.8724432587623596,284.5587463378906,9.24329662322998,16.868869148164336,0.8901268243789673
5,270.4224853515625,8.985037803649902,16.44452751986394,0.8953786492347717,244.47938537597656,8.55795955657959,15.635836574228337,0.905602216720581
6,229.2381591796875,8.349573135375977,15.14061290634192,0.9113121032714844,211.24781799316406,8.065183639526367,14.534366790237684,0.9184334874153137
7,195.8213348388672,7.79954195022583,13.993617646586861,0.9242404103279114,181.25314331054688,7.541910171508789,13.463028756953127,0.930014967918396
8,177.9994354248047,7.461975574493408,13.34164290575957,0.9311354160308838,266.66925048828125,8.427534103393555,16.33001073141966,0.8970342874526978
9,210.8516845703125,7.949074745178223,14.52073292125134,0.918425440788269,172.7178955078125,7.221086025238037,13.142218058905144,0.9333105683326721
10,134.4178924560547,6.707023620605469,11.59387305675091,0.9479962587356567,132.57476806640625,6.68729829788208,11.514111692458357,0.9488105177879333
11,122.51018524169922,6.4481635093688965,11.06843192334394,0.9526031017303467,129.83941650390625,6.559787750244141,11.394710022809104,0.9498667120933533
12,135.03663635253906,6.610202312469482,11.620526509265364,0.9477568864822388,139.2295379638672,6.762794017791748,11.79955668505674,0.946241021156311
13,108.16429138183594,6.139863014221191,10.400206314387995,0.958153247833252,105.0897445678711,5.985980033874512,10.251328917163427,0.9594230055809021
14,91.82247161865234,5.731477737426758,9.582404271301245,0.9644756317138672,116.90763092041016,6.233514785766602,10.812383221122444,0.9548599123954773
15,93.83685302734375,5.782788276672363,9.686942398267048,0.963696300983429,91.8041000366211,5.649298191070557,9.581445613091017,0.9645528197288513
16,100.97007751464844,5.915837287902832,10.048386811555796,0.9609365463256836,90.46728515625,5.615153789520264,9.511429185787486,0.9650689959526062
17,76.49374389648438,5.341305732727051,8.746070197322016,0.9704059958457947,80.61665344238281,5.443993091583252,8.978677711243611,0.9688724875450134
18,72.78358459472656,5.215817928314209,8.531329591261057,0.9718413949012756,82.37955474853516,5.363722801208496,9.07631834768565,0.9681918025016785
19,73.75751495361328,5.215117454528809,8.588219545028718,0.9714646339416504,70.6325912475586,5.13229513168335,8.40431979684011,0.9727275371551514
20,77.3266372680664,5.2904582023620605,8.793556576725166,0.9700837731361389,85.33985900878906,5.44666051864624,9.237957512826581,0.9670487642288208
21,62.71746063232422,4.9200263023376465,7.9194356258715946,0.9757357835769653,66.60001373291016,4.95722770690918,8.160883146627585,0.9742845892906189
22,56.61210250854492,4.72519588470459,7.524101441936102,0.9780978560447693,59.73345184326172,4.774918556213379,7.7287419314699415,0.976935863494873
23,58.97760009765625,4.745659828186035,7.6796875,0.9771826863288879,101.24724578857422,5.7611470222473145,10.062169039952282,0.9609066247940063
24,89.12468719482422,5.502326488494873,9.440587227223963,0.965519368648529,59.073123931884766,4.843008518218994,7.685904236450306,0.9771908521652222
25,47.21697998046875,4.461784362792969,6.87146126966228,0.9817326664924622,51.044761657714844,4.537189483642578,7.144561684086354,0.9802907109260559
26,46.168373107910156,4.378842830657959,6.7947312756215865,0.9821383357048035,50.94912338256836,4.505719184875488,7.137865464028329,0.9803276658058167
27,45.560272216796875,4.331043720245361,6.749834977004762,0.9823735952377319,65.63541412353516,4.7065277099609375,8.101568621170541,0.9746569991111755
28,90.52040100097656,5.4442973136901855,9.514220987604638,0.964979350566864,69.5140151977539,5.104100227355957,8.337506533595874,0.9731594324111938
29,50.11545944213867,4.544134616851807,7.079227319569465,0.980611264705658,51.20212173461914,4.541768550872803,7.15556578717708,0.9802299737930298
30,40.38566970825195,4.184894561767578,6.354972046221128,0.984375536441803,44.54197692871094,4.29493522644043,6.673977594261981,0.9828015565872192
31,40.58837127685547,4.156400203704834,6.370900350567059,0.9842971563339233,51.64146423339844,4.445799350738525,7.186199568158293,0.980060338973999
32,50.79795455932617,4.440805912017822,7.127268379914297,0.980347216129303,52.525794982910156,4.493302822113037,7.247468177433424,0.9797188639640808
33,47.630977630615234,4.302596569061279,6.901519950751084,0.9815724492073059,48.02487564086914,4.358457565307617,6.929998242486728,0.9814567565917969
34,36.3697509765625,3.9744796752929688,6.030733867164302,0.9859292507171631,41.68527603149414,4.136280059814453,6.456413557966539,0.9839046001434326
35,55.031429290771484,4.497514247894287,7.4183171468178335,0.9787093997001648,51.16608810424805,4.409641265869141,7.1530474697326065,0.9802438616752625
36,37.85900115966797,4.022242069244385,6.1529668583268,0.9853530526161194,40.52698516845703,4.0777363777160645,6.366080832698956,0.9843518137931824
37,34.592857360839844,3.856158971786499,5.881569294060884,0.9866166710853577,44.17172622680664,4.206628322601318,6.646181326657183,0.9829444885253906
38,42.04300308227539,4.0960259437561035,6.484057609419844,0.9837343692779541,51.09955596923828,4.396496772766113,7.148395342259568,0.9802695512771606
39,33.597991943359375,3.8363893032073975,5.796377484546652,0.9870015978813171,42.07805633544922,4.067849159240723,6.486760079997503,0.9837529063224792
40,37.61507034301758,3.9253053665161133,6.1331126145716235,0.9854474663734436,54.53116989135742,4.478528022766113,7.384522319781925,0.9789445400238037
41,55.96802520751953,4.536309242248535,7.481178062813338,0.9783470630645752,41.21006774902344,4.132383346557617,6.419506815092841,0.9840880632400513
42,31.98705291748047,3.776907205581665,5.65570976248609,0.9876248240470886,36.02553176879883,3.9026386737823486,6.002127270293327,0.9860898852348328
43,29.239091873168945,3.6373977661132812,5.40731836247589,0.9886879324913025,38.20347213745117,3.8859903812408447,6.180895739085976,0.9852489829063416
44,30.53048324584961,3.6589794158935547,5.525439642765959,0.9881883263587952,45.26594924926758,4.147451877593994,6.727997417453992,0.9825220108032227
45,32.55860900878906,3.722623348236084,5.706015160231268,0.9874036908149719,43.7774543762207,4.070215225219727,6.6164533079453305,0.9830967783927917
46,31.644302368164062,3.6848056316375732,5.62532686767303,0.9877574443817139,42.10820007324219,4.067451477050781,6.489083145810523,0.983741283416748
47,44.8560676574707,4.045463562011719,6.697467256916655,0.9826460480690002,69.959228515625,4.858166217803955,8.36416334821511,0.9729875326156616
48,34.49342346191406,3.8411905765533447,5.873110203453879,0.9866551756858826,32.453487396240234,3.717982769012451,5.696796239663152,0.9874691367149353
49,34.783180236816406,3.8216214179992676,5.897726700756522,0.9865430593490601,36.678226470947266,3.9406018257141113,6.056255152397996,0.9858378767967224
50,27.34851837158203,3.5578536987304688,5.229581089492927,0.9894194006919861,32.1703987121582,3.72410249710083,5.671895513155915,0.9875784516334534
