epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,2034.219482421875,31.150388717651367,45.102322361735155,0.21299904584884644,1984.88427734375,30.80290412902832,44.55204010304971,0.2336011528968811
2,1802.26611328125,28.51123809814453,42.45310487209681,0.30273741483688354,1529.651611328125,25.752382278442383,39.110760812442976,0.40937453508377075
3,1312.6641845703125,22.80933380126953,36.23070775696098,0.4921550750732422,976.2518920898438,18.43832015991211,31.24502987820373,0.6230518817901611
4,876.7058715820312,17.3030948638916,29.60921936799468,0.6608190536499023,667.5914916992188,14.85275650024414,25.837791927701925,0.7422311305999756
5,605.5687255859375,13.878782272338867,24.60830602837053,0.7657168507575989,649.0801391601562,14.301902770996094,25.477051225763084,0.7493786811828613
6,465.5196533203125,11.873923301696777,21.575904461234355,0.8198992013931274,422.4856262207031,11.18570327758789,20.5544551428809,0.8368708491325378
7,375.8457336425781,10.546360969543457,19.386741181606002,0.8545924425125122,341.24468994140625,10.093942642211914,18.472809476130216,0.8682394027709961
8,304.3165283203125,9.480545997619629,17.44467048471574,0.8822656869888306,275.59832763671875,9.043436050415039,16.60115440674891,0.8935866355895996
9,271.0669860839844,8.987174987792969,16.464112064851367,0.8951293230056763,272.4903259277344,8.886272430419922,16.507280997418516,0.8947866559028625
10,228.04531860351562,8.335817337036133,15.101169444897822,0.9117735624313354,206.77804565429688,7.9630560874938965,14.379779054432543,0.9201593399047852
11,219.93736267089844,8.168715476989746,14.83028531994238,0.9149103760719299,191.80043029785156,7.7038445472717285,13.849203236932137,0.9259424805641174
12,173.56393432617188,7.4159650802612305,13.1743665626159,0.9328513741493225,162.81549072265625,7.2258172035217285,12.75991734779878,0.9371340870857239
13,155.677490234375,7.086816787719727,12.477078593740403,0.939771294593811,157.59193420410156,7.1408305168151855,12.553562610036307,0.9391509890556335
14,134.54058837890625,6.679060935974121,11.599163262016198,0.9479488134384155,153.64808654785156,6.9291205406188965,12.395486539375998,0.9406737685203552
15,144.1389923095703,6.825470924377441,12.005789949419002,0.9442353248596191,133.23426818847656,6.625896453857422,11.54271494010298,0.9485558867454529
16,127.13668823242188,6.486908435821533,11.275490598303112,0.9508132338523865,109.67776489257812,6.126142978668213,10.472715258832263,0.9576514959335327
17,95.17842102050781,5.832556247711182,9.75594285656224,0.9631772637367249,94.46419525146484,5.782090663909912,9.719269275591907,0.9635257124900818
18,98.89071655273438,5.881904125213623,9.94438115483987,0.9617410898208618,112.34693908691406,6.168500900268555,10.599383901289455,0.9566208720207214
19,92.73353576660156,5.73376989364624,9.629825323784516,0.9641231298446655,88.5393295288086,5.597897529602051,9.409533969799385,0.965813398361206
20,80.60653686523438,5.408144474029541,8.978114326807962,0.9688148498535156,113.62562561035156,5.9889678955078125,10.65953214781735,0.9561271667480469
21,74.58138275146484,5.255629062652588,8.636051340251797,0.9711458683013916,74.48152923583984,5.228121280670166,8.630268201848645,0.9712413549423218
22,68.61701965332031,5.083977222442627,8.283539077792796,0.9734533429145813,93.5670166015625,5.586193084716797,9.673004528147525,0.9638721346855164
23,78.10797119140625,5.289700508117676,8.837871417451504,0.9697815179824829,63.913719177246094,4.977696418762207,7.994605629876066,0.9753217697143555
24,52.736812591552734,4.6324992179870605,7.2620116077814645,0.9795970916748047,58.83768844604492,4.763957977294922,7.67057288903801,0.9772817492485046
25,77.00322723388672,5.237276077270508,8.77514827418242,0.9702089428901672,59.9067268371582,4.819540500640869,7.739943593926134,0.9768689274787903
26,50.57040786743164,4.514793872833252,7.111287356550264,0.9804352521896362,52.30050277709961,4.547794342041016,7.231908653813294,0.9798058271408081
27,50.789730072021484,4.482635021209717,7.126691383245207,0.9803504347801208,57.46916580200195,4.659555912017822,7.580842024603992,0.9778101444244385
28,57.16876983642578,4.636819839477539,7.561003229494468,0.9778825044631958,56.86914825439453,4.673003196716309,7.541163587563562,0.9780418276786804
29,41.582847595214844,4.187742233276367,6.4484763778132,0.9839123487472534,50.1685676574707,4.445796489715576,7.082977315894122,0.980629026889801
30,67.5991439819336,4.937689304351807,8.221869859218984,0.9738471508026123,53.196598052978516,4.586235523223877,7.293599800714221,0.9794598817825317
31,41.64457321166992,4.164704322814941,6.453260665095586,0.9838885068893433,54.37032699584961,4.546793460845947,7.373623735711608,0.9790066480636597
32,39.246673583984375,4.039194107055664,6.264716560546405,0.9848161935806274,45.88054656982422,4.28699254989624,6.773518034952311,0.9822847247123718
33,37.625308990478516,3.994230270385742,6.133947260164414,0.9854434728622437,45.33837890625,4.251008033752441,6.733377971438259,0.982494056224823
34,53.92903518676758,4.392786979675293,7.343639096985062,0.9791358709335327,73.89437866210938,5.010534763336182,8.596183959298997,0.9714680910110474
35,42.73530960083008,4.159023761749268,6.537224915882127,0.9834665060043335,37.46651077270508,3.9899582862854004,6.120989362244071,0.9855335354804993
36,32.65371322631836,3.753279209136963,5.714342764160929,0.9873669147491455,41.4146842956543,4.021973133087158,6.435424173716469,0.9840090870857239
37,31.391830444335938,3.7005250453948975,5.602841283164814,0.987855076789856,44.82295227050781,4.055164813995361,6.6949945683703,0.982693076133728
38,44.395416259765625,4.122138500213623,6.662988538168562,0.9828242659568787,35.61785125732422,3.8549554347991943,5.968069307349255,0.9862473011016846
39,28.52888298034668,3.574784278869629,5.341243579949025,0.988962709903717,45.100101470947266,4.098971366882324,6.715660910956364,0.9825860261917114
40,35.05718994140625,3.7798728942871094,5.920911242486772,0.9864370226860046,33.942874908447266,3.7728376388549805,5.826051399399706,0.9868940711021423
41,57.84757995605469,4.429832935333252,7.6057596567374315,0.9776198863983154,51.22661209106445,4.4544525146484375,7.1572768628204155,0.9802204966545105
42,31.594945907592773,3.7416839599609375,5.620938169700213,0.987776517868042,32.90159606933594,3.7464160919189453,5.735991289161442,0.9872961044311523
43,25.301124572753906,3.418492078781128,5.030022323285842,0.9902114868164062,30.790477752685547,3.6202731132507324,5.548916808953397,0.9881112575531006
44,25.433076858520508,3.4028868675231934,5.0431217374281685,0.9901604056358337,32.743995666503906,3.708599328994751,5.722236946029403,0.987356960773468
45,35.97246170043945,3.770782947540283,5.997704702670802,0.986082911491394,39.25847625732422,3.9399116039276123,6.265658485532404,0.9848415851593018
46,27.985580444335938,3.507422924041748,5.290139926725562,0.9891729354858398,38.77780532836914,3.7773611545562744,6.227182776213425,0.9850271940231323
47,25.886465072631836,3.3891685009002686,5.087874317692196,0.9899849891662598,33.59090805053711,3.7432448863983154,5.795766390266011,0.9870299696922302
48,36.112300872802734,3.810119390487671,6.009351119114504,0.9860288500785828,32.31589889526367,3.674983263015747,5.684707459075064,0.9875222444534302
49,22.52715492248535,3.2498412132263184,4.746278007290065,0.9912846684455872,26.904163360595703,3.4071125984191895,5.186922339942608,0.989611804485321
50,22.726144790649414,3.213360548019409,4.7671946457690835,0.9912076592445374,28.103221893310547,3.468985080718994,5.3012472016791055,0.9891488552093506
