Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
18060.0,-0.988,0.066,0.317,-6.392,0.797,0.828,-0.995,0.19,-0.101,-0.658,-0.952,-0.083,-1.478,0.821,0.946,145.983,145.752,-32.523
18080.0,-0.982,0.04,0.282,-6.547,2.679,0.665,-0.984,0.19,-0.101,-0.56,-0.419,-0.447,-1.428,0.901,0.828,44.412,116.837,-28.21
18100.0,-0.999,0.001,0.292,-7.693,4.817,3.265,-0.991,0.186,-0.094,-0.56,-0.214,-0.542,-1.199,0.469,0.713,-8.829,79.153,-30.849
18120.0,-1.031,-0.032,0.292,-7.356,2.545,3.611,-1.0,0.19,-0.099,-0.423,-0.729,-0.744,-0.92,-0.26,1.224,26.199,22.157,-33.122
18140.0,-1.03,-0.0,0.267,-3.177,2.712,1.605,-0.988,0.199,-0.106,-0.311,-0.806,-1.578,-1.073,-0.141,1.573,156.901,-23.066,-21.396
18160.0,-1.034,0.069,0.294,2.934,6.288,0.223,-0.99,0.166,-0.108,1.121,-0.924,-2.796,-1.232,0.821,0.785,208.873,22.695,-11.09
18180.0,-1.026,0.104,0.302,2.759,5.117,-0.201,-0.987,0.172,-0.096,3.081,-1.801,-2.525,-1.012,0.946,0.783,84.446,11.058,-12.467
18200.0,-1.012,0.05,0.28,-1.798,3.396,0.905,-0.992,0.155,-0.099,-1.208,-3.04,-1.38,-0.904,0.707,0.505,30.688,-16.475,-5.987
18220.0,-0.955,-0.028,0.28,-2.707,0.914,0.326,-1.021,0.17,-0.102,-2.169,-3.255,0.397,-1.036,0.549,0.284,-12.029,-26.457,2.164
18240.0,-0.982,-0.049,0.272,1.59,2.884,-3.618,-1.004,0.215,-0.094,2.483,-3.528,0.37,-1.005,0.444,0.15,-49.167,-34.671,5.407
18260.0,-1.01,0.0,0.258,3.85,-3.99,-4.62,-0.973,0.206,-0.09,-0.522,-1.43,0.835,-0.923,0.378,0.015,-78.793,-30.066,9.813
18280.0,-0.984,0.07,0.265,3.918,-1.161,-3.585,-0.983,0.195,-0.086,-3.271,0.515,3.215,-0.91,0.288,-0.02,-86.275,-21.551,11.829
18300.0,-0.988,0.113,0.325,3.43,0.21,-2.66,-0.997,0.206,-0.088,-0.158,-1.869,3.369,-0.959,0.234,-0.036,-85.232,-17.935,14.1
18320.0,-1.005,0.056,0.323,0.632,-6.225,-1.179,-0.994,0.204,-0.109,-2.1,-1.842,2.17,-0.969,0.165,-0.049,-68.029,-17.003,15.586
18340.0,-0.969,0.01,0.291,-0.327,-4.825,-1.052,-1.004,0.195,-0.112,-1.637,-1.848,1.799,-0.976,0.149,-0.059,-53.63,-12.082,16.072
18360.0,-0.97,0.02,0.297,1.04,-2.538,-1.328,-0.996,0.174,-0.11,-0.205,-2.487,2.477,-0.977,0.162,-0.05,-45.313,-8.519,17.139
18380.0,-0.971,0.043,0.296,0.979,-0.139,-1.306,-0.986,0.191,-0.109,1.003,-3.025,2.551,-0.975,0.174,-0.033,-36.329,-5.709,18.194
18400.0,-0.973,0.046,0.312,0.91,0.697,-0.979,-0.983,0.205,-0.107,0.139,-3.169,1.501,-0.964,0.181,-0.021,-34.886,-4.124,0.481
18420.0,-0.985,0.028,0.324,1.605,-0.331,-0.605,-0.993,0.193,-0.102,-1.25,-2.624,0.605,-0.964,0.169,0.006,-36.171,-2.699,16.012
18440.0,-0.982,0.014,0.322,1.82,-1.773,-0.157,-0.993,0.18,-0.104,-1.53,-2.492,0.802,-0.953,0.15,0.078,-36.318,2.002,15.581
18460.0,-0.964,0.017,0.308,1.942,-2.148,0.169,-0.989,0.181,-0.103,-0.829,-2.38,1.353,-0.975,0.149,0.138,-37.486,1.054,14.098
18480.0,-0.961,0.03,0.309,2.144,-2.019,0.141,-0.989,0.186,-0.1,-0.807,-2.364,1.569,-0.99,0.206,0.22,-53.688,1.854,10.258
18500.0,-0.97,0.029,0.312,2.15,-2.28,-0.238,-0.99,0.185,-0.099,-1.104,-2.197,1.847,-1.028,0.139,0.236,-39.866,-2.594,8.423
18520.0,-0.978,0.03,0.315,1.9,-2.981,-0.683,-0.991,0.184,-0.101,-1.353,-1.912,1.992,-0.995,0.216,0.339,-33.722,-4.236,3.088
18540.0,-0.979,0.033,0.314,1.316,-3.115,-0.946,-0.992,0.185,-0.109,-0.495,-2.303,2.1,-0.967,-0.063,0.327,-10.351,-4.367,2.267
18560.0,-0.981,0.024,0.309,1.441,-2.195,-1.323,-0.992,0.186,-0.106,0.458,-2.692,2.066,-0.982,0.035,0.33,5.974,-2.283,0.773
18580.0,-0.984,0.022,0.311,3.013,-1.391,-1.604,-0.987,0.194,-0.104,0.741,-2.722,1.675,-0.976,0.114,0.268,11.058,-2.414,-0.675
18600.0,-0.986,0.033,0.312,4.333,-1.915,-1.487,-0.992,0.192,-0.102,0.452,-2.483,1.152,-0.975,0.151,0.229,13.381,-4.072,-0.284
18620.0,-0.988,0.042,0.31,4.143,-2.529,-0.896,-0.995,0.184,-0.103,0.504,-2.462,1.086,-0.976,0.195,0.209,11.739,-7.325,0.683
18640.0,-0.978,0.041,0.313,3.931,-3.139,-0.63,-0.992,0.192,-0.099,0.747,-2.508,1.23,-0.955,0.212,0.197,10.278,-6.77,0.943
18660.0,-0.975,0.037,0.31,4.467,-3.055,-0.645,-0.996,0.201,-0.096,-0.206,-2.373,1.052,-0.957,0.219,0.238,12.079,-8.244,1.392
18680.0,-0.97,0.031,0.316,5.12,-2.958,-0.889,-0.999,0.189,-0.106,0.278,-2.15,1.259,-0.973,0.229,0.291,15.983,-9.617,4.081
18700.0,-0.97,0.041,0.324,5.287,-3.294,-1.014,-0.991,0.183,-0.1,-0.109,-1.447,1.19,-0.964,0.26,0.337,17.565,-14.679,7.892
18720.0,-0.969,0.042,0.329,4.837,-3.709,-0.71,-0.986,0.191,-0.106,-0.413,-1.332,1.191,-0.967,0.268,0.389,10.52,-21.647,9.864
18740.0,-0.976,0.036,0.336,4.55,-4.06,-0.84,-0.994,0.183,-0.106,0.046,-1.527,1.26,-1.001,0.229,0.526,3.705,-31.202,13.206
18760.0,-0.981,0.05,0.327,3.965,-5.03,-0.673,-0.991,0.187,-0.11,0.537,-1.936,1.193,-1.038,0.221,0.669,11.314,-48.413,21.896
18780.0,-0.978,0.055,0.307,2.476,-4.56,-0.188,-0.994,0.186,-0.112,0.972,-2.568,1.138,-1.06,0.293,0.779,34.859,-63.603,33.778
18800.0,-0.985,0.054,0.296,2.913,-4.707,0.307,-0.992,0.187,-0.105,1.235,-2.785,1.031,-1.138,0.397,0.939,50.978,-79.045,48.104
18820.0,-0.983,0.039,0.312,0.162,-7.138,0.474,-0.993,0.195,-0.1,0.479,-2.471,0.767,-1.37,0.492,1.065,68.289,-112.984,77.248
18840.0,-0.942,0.065,0.28,-1.242,-4.919,0.696,-0.983,0.193,-0.104,-0.133,-1.835,0.566,-1.549,0.607,1.124,112.111,-149.783,132.855
18860.0,-0.942,0.058,0.308,2.212,0.806,0.378,-0.987,0.187,-0.106,-0.924,-1.29,0.757,-1.674,0.711,1.164,133.985,-188.819,179.781
18880.0,-0.983,0.032,0.319,3.141,-1.412,-0.62,-1.104,0.175,-0.106,-0.98,-1.442,1.731,-1.748,0.903,1.175,143.374,-240.634,226.132
18900.0,-0.995,0.025,0.328,2.604,-1.806,-0.991,-1.003,0.185,-0.111,-0.008,-2.151,2.797,-1.622,1.17,1.383,113.64,-282.625,259.025
18920.0,-0.962,0.072,0.319,1.913,-0.594,-1.045,-0.995,0.187,-0.108,-0.653,-2.549,3.008,-1.555,1.201,1.409,52.111,-312.82,272.198
18940.0,-0.938,0.084,0.305,0.56,4.06,-0.07,-0.993,0.177,-0.109,-0.388,-2.439,3.525,-1.401,1.13,1.282,-6.501,-328.098,276.193
18960.0,-0.968,0.059,0.343,-0.781,5.03,0.276,-1.0,0.182,-0.109,-0.426,-3.044,4.628,-1.359,1.079,0.965,-56.437,-347.17,276.195
18980.0,-1.0,0.037,0.346,-1.116,1.646,-0.128,-0.995,0.187,-0.111,-0.715,-3.762,5.031,-1.313,1.11,0.857,-85.112,-372.979,271.868
19000.0,-0.999,0.043,0.347,-0.82,0.886,0.332,-0.987,0.191,-0.109,-0.607,-3.996,5.253,-1.042,0.828,0.761,-83.743,-385.568,263.085
19020.0,-0.99,0.022,0.344,0.436,0.918,0.246,-0.99,0.199,-0.105,-0.629,-4.338,5.3,-0.983,0.772,0.674,-62.584,-367.463,259.554
19040.0,-0.963,0.018,0.335,3.536,3.767,0.394,-0.992,0.2,-0.104,-0.949,-4.451,5.158,-0.931,0.806,0.579,-58.59,-355.04,250.46
19060.0,-0.98,0.049,0.355,5.41,4.786,0.98,-0.989,0.2,-0.103,-1.05,-4.27,4.634,-0.731,0.712,0.417,-67.69,-347.62,231.77
19080.0,-0.986,0.058,0.358,5.451,5.287,0.738,-0.989,0.204,-0.101,-0.999,-4.144,3.866,-0.427,0.501,0.249,-45.71,-314.65,213.92
19100.0,-0.978,0.063,0.362,5.35,7.847,-0.176,-0.988,0.206,-0.099,-0.599,-3.826,2.884,-0.296,0.501,0.231,-44.689,-300.276,200.592
19120.0,-0.975,0.051,0.381,5.101,7.893,-0.35,-0.988,0.204,-0.1,-0.302,-3.8,1.895,-0.264,0.563,0.212,-67.781,-294.857,186.918
19140.0,-0.979,0.05,0.385,4.472,5.202,-0.788,-0.992,0.201,-0.101,-0.027,-4.142,1.42,-0.022,0.492,0.164,-85.383,-270.303,175.264
19160.0,-0.976,0.043,0.378,2.599,1.784,-1.957,-0.988,0.204,-0.097,0.857,-4.151,0.931,-0.013,0.396,0.085,-99.794,-252.661,158.999
19180.0,-0.97,0.031,0.351,1.679,-0.388,-3.338,-0.988,0.21,-0.098,0.988,-3.725,0.143,-0.002,0.379,0.061,-112.94,-243.243,137.934
19200.0,-0.968,0.06,0.33,2.433,-3.002,-4.432,-0.986,0.198,-0.093,0.413,-2.95,-0.102,0.003,0.266,-0.033,-110.059,-230.092,114.783
19220.0,-0.947,0.071,0.306,0.858,-4.626,-3.935,-0.991,0.192,-0.09,0.108,-2.804,0.544,0.301,0.085,-0.045,-80.603,-201.312,83.699
19240.0,-0.944,0.067,0.279,-2.227,-3.364,-2.306,-0.989,0.195,-0.097,0.0,-2.281,1.141,0.344,0.127,-0.061,-66.153,-199.822,65.548
19260.0,-0.968,0.039,0.273,-2.498,1.686,-2.838,-0.99,0.198,-0.099,0.026,-2.222,1.294,0.349,0.052,-0.132,-40.577,-191.858,58.373
19280.0,-1.004,0.02,0.293,-0.973,6.371,-4.737,-0.99,0.2,-0.096,0.414,-1.998,0.584,0.527,-0.022,-0.202,-28.518,-163.868,51.556
19300.0,-1.007,0.046,0.326,-2.57,6.202,-4.754,-0.987,0.198,-0.1,0.176,-1.705,0.342,0.541,0.016,-0.292,-34.22,-140.362,43.627
19320.0,-1.003,0.091,0.327,-7.12,2.517,-3.828,-0.992,0.201,-0.094,-0.195,-1.345,0.024,0.545,0.052,-0.413,-41.608,-119.536,35.732
19340.0,-0.994,0.05,0.262,-6.303,3.331,-3.301,-0.993,0.201,-0.103,-0.07,-1.456,-0.209,0.639,0.038,-0.487,-41.284,-94.707,25.906
19360.0,-0.995,0.0,0.26,-4.984,5.425,-3.364,-0.986,0.201,-0.098,-0.071,-1.175,-0.644,0.682,0.014,-0.575,-26.176,-70.155,18.476
19380.0,-0.988,0.001,0.318,-9.972,1.085,-3.188,-0.991,0.195,-0.097,-0.368,-0.835,-0.839,0.708,0.018,-0.676,-2.757,-50.085,13.502
19400.0,-0.97,0.033,0.322,-11.029,-4.019,-3.168,-0.994,0.2,-0.101,-0.852,-0.782,-0.639,0.645,0.097,-0.535,5.846,-39.909,-2.41
19420.0,-0.95,0.059,0.33,-7.068,-7.65,-1.559,-0.987,0.199,-0.102,-1.18,-0.571,-0.797,0.869,-0.037,-0.388,11.861,-39.423,-3.026
19440.0,-0.955,0.046,0.268,-2.321,-13.215,-0.14,-0.995,0.198,-0.107,-0.993,-0.889,-1.24,1.118,-0.03,-0.471,25.869,-22.649,-8.403
19460.0,-0.959,0.009,0.254,-1.681,-13.769,-0.057,-0.985,0.197,-0.102,-0.98,-0.299,-1.201,1.112,0.016,-0.5,14.796,-2.83,-12.708
19480.0,-0.951,0.007,0.288,-1.931,-15.307,0.289,-0.994,0.193,-0.102,-1.311,-0.346,-1.015,1.33,-0.019,-0.378,17.36,35.91,-15.82
19500.0,-0.957,0.023,0.28,1.988,-15.094,-0.899,-0.985,0.192,-0.103,-1.33,0.044,-0.753,1.214,0.001,-0.345,26.291,17.153,-15.957
19520.0,-0.955,0.051,0.262,8.677,-15.308,-1.588,-0.992,0.184,-0.105,-0.887,-0.392,-0.193,1.235,0.048,-0.248,38.85,18.48,-15.19
19540.0,-0.97,0.008,0.251,9.374,-13.334,-1.994,-0.996,0.186,-0.112,0.226,-1.025,-0.011,1.249,0.088,-0.261,47.74,34.16,-13.93
19560.0,-0.979,0.004,0.272,8.323,-6.357,-3.288,-0.994,0.183,-0.103,1.231,-1.437,0.5,1.141,0.096,-0.292,50.879,35.675,-14.016
19580.0,-1.001,0.036,0.3,7.514,-4.863,-4.603,-0.996,0.186,-0.107,1.761,-1.56,0.806,1.036,0.009,-0.188,47.389,39.613,-16.725
19600.0,-0.997,0.043,0.324,5.553,-3.523,-5.084,-0.987,0.196,-0.111,1.195,-1.907,0.793,1.101,0.039,-0.187,35.724,38.303,-22.022
19620.0,-0.988,0.044,0.321,3.527,-3.972,-4.461,-0.997,0.186,-0.11,1.513,-2.306,0.713,1.063,0.046,-0.263,25.838,56.404,-26.95
19640.0,-0.994,0.036,0.297,1.826,-4.4,-2.972,-0.997,0.19,-0.107,1.786,-2.765,0.664,0.959,0.002,-0.391,29.336,97.361,-37.208
19660.0,-0.992,0.051,0.316,0.21,-4.27,-1.47,-0.988,0.199,-0.104,1.239,-2.815,0.231,0.859,-0.175,-0.462,44.527,132.218,-52.948
19680.0,-0.955,0.051,0.359,-0.691,-6.228,-1.022,-0.987,0.193,-0.103,0.213,-2.345,0.097,0.716,-0.226,-0.452,59.429,158.366,-73.044
19700.0,-0.934,0.031,0.315,0.6,-5.675,-0.294,-0.996,0.186,-0.105,0.106,-2.558,0.474,0.604,-0.174,-0.424,64.54,184.547,-96.372
19720.0,-0.97,0.029,0.304,1.103,-4.416,0.66,-0.992,0.189,-0.105,0.231,-2.657,0.539,0.482,-0.067,-0.39,61.338,208.397,-121.69
19740.0,-0.99,0.022,0.324,1.418,-6.473,1.248,-0.989,0.192,-0.102,0.225,-2.24,0.176,0.325,0.013,-0.34,46.543,230.56,-145.376
19760.0,-0.994,0.022,0.331,2.789,-9.122,0.798,-0.991,0.19,-0.104,0.057,-1.823,-0.417,0.158,0.071,-0.286,28.939,251.341,-165.256
19780.0,-0.996,0.042,0.332,4.895,-9.629,-0.024,-0.992,0.186,-0.105,0.114,-1.821,-0.589,-0.004,0.135,-0.207,16.219,267.451,-184.566
19800.0,-0.989,0.037,0.337,5.983,-10.569,-0.996,-0.993,0.185,-0.104,0.806,-2.154,-0.758,-0.112,0.199,-0.076,5.137,279.034,-201.331
19820.0,-0.981,0.017,0.335,6.96,-12.715,-1.774,-0.991,0.185,-0.105,1.474,-2.39,-1.039,-0.22,0.288,0.057,-31.581,291.853,-208.93
19840.0,-0.974,0.021,0.327,7.689,-14.445,-2.907,-0.988,0.187,-0.105,1.801,-2.513,-1.111,-0.287,0.371,0.075,-61.367,326.607,-211.138
19860.0,-0.97,0.028,0.332,5.375,-15.24,-3.788,-0.99,0.181,-0.102,1.26,-2.31,-0.77,-0.531,0.372,0.056,-64.018,337.39,-207.975
19880.0,-0.965,0.029,0.334,2.092,-15.606,-4.471,-0.994,0.176,-0.107,0.91,-2.17,0.0,-0.699,0.433,0.115,-85.78,339.83,-200.526
19900.0,-0.947,0.06,0.328,0.649,-11.764,-4.48,-0.996,0.177,-0.111,1.05,-2.52,0.7,-0.746,0.328,0.11,-95.123,348.409,-196.819
19920.0,-0.957,0.039,0.377,1.212,-10.853,-4.285,-0.99,0.182,-0.111,1.314,-2.853,0.649,-0.883,0.271,0.091,-105.468,405.022,-209.083
19940.0,-0.941,0.033,0.385,2.823,-12.478,-3.809,-0.994,0.185,-0.104,1.21,-2.87,0.454,-1.281,0.261,0.333,-135.747,431.099,-222.091
19960.0,-0.951,0.017,0.421,6.817,-16.31,-3.126,-0.982,0.19,-0.102,0.979,-2.617,-0.421,-1.653,0.244,0.6,-154.897,420.191,-225.896
19980.0,-0.899,0.021,0.373,8.19,-20.72,-1.75,-0.988,0.181,-0.101,0.26,-1.439,-0.402,-2.018,0.347,0.827,-168.787,384.992,-213.464
20000.0,-0.879,0.049,0.379,2.047,-9.896,0.637,-0.997,0.181,-0.104,-0.167,-1.165,-0.296,-2.153,0.346,1.162,-188.354,345.701,-172.082
20020.0,-0.914,0.075,0.46,-0.843,-4.094,0.53,-0.99,0.186,-0.102,0.129,-0.98,-0.655,-2.006,0.128,1.274,-199.666,248.952,-127.561
20040.0,-0.908,0.04,0.451,-4.636,-3.85,2.515,-0.991,0.19,-0.103,-0.205,-0.176,-1.478,-1.825,-0.152,0.935,-171.688,248.289,-88.737
20060.0,-0.873,0.022,0.459,-6.327,1.405,1.082,-0.988,0.194,-0.107,-1.181,0.237,-3.119,-1.769,-0.476,0.576,-102.066,281.487,-56.47
20080.0,-0.873,0.02,0.508,-1.421,9.717,1.678,-0.982,0.192,-0.111,-1.47,0.504,-4.174,-1.65,-0.483,0.954,-8.664,213.431,-28.103
20100.0,-0.816,0.081,0.475,10.94,9.772,0.223,-0.991,0.171,-0.112,-1.5,0.312,-4.119,-1.611,-0.498,1.119,63.742,215.725,-14.507
20120.0,-0.762,0.13,0.407,9.928,23.436,0.071,-0.996,0.156,-0.111,-1.786,0.232,-2.834,-1.6,-0.465,1.053,124.557,227.61,-4.269
20140.0,-0.835,0.082,0.455,-0.421,35.959,3.41,-1.001,0.159,-0.113,-1.729,0.179,-1.21,-1.854,-0.301,0.92,224.679,219.832,-11.742
20160.0,-0.946,0.08,0.526,-12.658,28.071,1.787,-1.004,0.172,-0.117,-1.65,-0.637,-0.605,-1.587,0.468,1.284,238.111,167.685,-43.153
20180.0,-1.107,0.087,0.451,-17.869,3.168,2.048,-0.997,0.17,-0.124,-1.648,-1.086,-0.189,-1.458,0.738,1.167,278.707,170.044,-43.744
20200.0,-1.089,0.082,0.267,-20.273,-3.197,5.529,-0.988,0.164,-0.124,-1.172,-1.193,0.031,-1.348,0.982,1.017,204.838,145.152,-57.133
20220.0,-1.008,0.001,0.22,-25.442,0.471,7.839,-0.989,0.169,-0.109,-0.458,-1.251,0.029,-1.346,0.795,0.764,126.208,94.219,-61.826
20240.0,-0.969,-0.086,0.252,-25.971,9.967,5.85,-0.993,0.177,-0.107,-1.43,-1.065,0.021,-1.267,0.31,0.829,141.458,43.799,-51.018
20260.0,-0.962,-0.043,0.291,-11.153,17.096,2.482,-0.991,0.185,-0.118,-2.741,-1.166,-0.474,-1.054,0.426,0.864,171.04,19.69,-31.742
20280.0,-1.006,0.05,0.316,5.949,19.439,3.468,-0.992,0.165,-0.122,-2.757,-1.622,-0.271,-0.953,0.751,0.687,143.024,23.685,-17.997
20300.0,-1.039,0.037,0.318,6.484,17.346,5.842,-1.002,0.146,-0.121,-0.941,-3.0,0.596,-1.025,0.696,0.545,68.335,15.933,-5.696
20320.0,-1.025,-0.011,0.309,-1.029,15.969,5.155,-1.006,0.149,-0.119,1.75,-3.907,2.55,-1.034,0.671,0.435,24.179,-0.062,4.068
20340.0,-0.98,-0.023,0.308,-3.825,15.762,1.425,-1.005,0.152,-0.121,3.025,-3.774,3.624,-0.949,0.557,0.31,-16.777,2.288,15.728
20360.0,-0.972,-0.014,0.305,-0.727,12.345,-1.126,-0.98,0.196,-0.115,0.043,-2.828,3.065,-1.016,0.471,0.148,-57.456,-2.787,23.992
20380.0,-0.977,0.027,0.288,3.786,7.6,-2.11,-0.996,0.148,-0.109,-1.424,-3.358,4.761,-1.014,0.395,0.027,-93.325,-5.421,27.927
20400.0,-0.969,0.051,0.269,5.886,6.173,-2.342,-0.987,0.164,-0.103,0.585,-3.296,6.05,-0.998,0.285,-0.036,-110.807,-11.763,31.631
20420.0,-0.958,0.051,0.276,6.986,6.788,-2.547,-0.995,0.178,-0.111,1.023,-3.594,6.861,-0.973,0.151,-0.055,-112.736,-6.346,34.486
20440.0,-0.965,0.047,0.281,6.769,6.834,-2.594,-0.991,0.168,-0.119,-1.96,-3.811,7.583,-0.957,0.087,-0.036,-103.076,-3.272,35.024
20460.0,-1.001,0.04,0.285,3.572,4.422,-1.926,-0.999,0.162,-0.115,0.034,-4.088,8.561,-0.973,0.082,-0.043,-82.483,0.377,33.68
20480.0,-0.982,0.046,0.272,3.64,7.42,-1.82,-0.994,0.175,-0.107,2.17,-4.76,8.61,-1.002,0.117,-0.052,-67.588,-0.781,31.532
20500.0,-0.992,0.044,0.315,6.44,7.77,-1.54,-0.984,0.203,-0.107,1.54,-4.83,8.05,-1.034,0.184,-0.059,-69.657,-2.292,23.186
20520.0,-1.009,0.06,0.297,3.906,6.097,-1.016,-0.996,0.214,-0.107,0.89,-4.569,6.199,-1.003,0.115,-0.05,-77.856,-6.528,17.265
20540.0,-0.994,0.075,0.307,1.26,7.519,-0.287,-0.976,0.209,-0.109,-1.334,-3.958,3.608,-0.97,0.074,-0.041,-79.864,-6.72,13.38
20560.0,-0.986,0.062,0.315,1.307,8.786,-0.1,-0.982,0.201,-0.106,-2.167,-2.945,1.758,-0.933,0.026,0.01,-73.456,-3.251,8.11
20580.0,-0.988,0.051,0.314,1.92,9.163,-0.001,-0.989,0.188,-0.102,-1.591,-3.133,1.96,-0.935,-0.107,0.147,-35.43,-0.223,6.626
20600.0,-1.008,0.041,0.322,2.532,7.123,-0.228,-0.995,0.184,-0.103,-1.66,-2.867,2.482,-0.893,-0.132,0.231,-9.467,-5.67,0.424
20620.0,-1.017,0.05,0.309,2.62,2.218,-0.793,-0.997,0.18,-0.106,-1.37,-2.749,3.428,-1.056,-0.077,0.327,17.734,-1.345,-4.952
20640.0,-0.996,0.064,0.289,0.554,0.72,-0.902,-0.988,0.195,-0.108,-1.641,-2.304,3.085,-0.968,-0.024,0.292,36.273,5.499,-5.224
20660.0,-0.985,0.063,0.287,-1.166,-0.364,-0.704,-0.986,0.196,-0.105,-1.688,-2.17,2.94,-1.032,0.137,0.205,38.005,-1.489,-7.545
20680.0,-0.957,0.042,0.286,-0.727,-1.869,-1.029,-0.989,0.185,-0.105,-0.976,-2.17,3.019,-1.035,0.197,0.19,30.636,-0.173,-6.508
20700.0,-0.975,0.029,0.279,-0.16,-4.295,-1.497,-0.99,0.188,-0.105,-0.283,-1.932,2.943,-1.023,0.209,0.172,20.094,-1.94,-2.79
20720.0,-0.997,0.045,0.27,-0.07,-4.139,-1.888,-0.987,0.2,-0.106,0.124,-1.648,2.22,-1.002,0.229,0.126,11.736,-4.918,1.214
20740.0,-1.011,0.059,0.269,-0.556,-4.001,-1.543,-0.989,0.205,-0.107,0.134,-1.68,1.102,-0.974,0.254,0.089,3.612,-3.816,1.77
20760.0,-1.001,0.047,0.277,-0.257,-3.521,-1.596,-0.992,0.204,-0.108,-0.315,-1.575,0.13,-0.985,0.239,0.068,-5.081,-6.006,2.262
20780.0,-0.979,0.037,0.276,1.234,-1.969,-1.673,-0.99,0.193,-0.11,-0.5,-1.43,-0.182,-0.951,0.212,0.062,-6.433,-5.278,2.689
20800.0,-0.965,0.038,0.284,3.367,0.912,-1.613,-0.99,0.185,-0.109,0.061,-1.523,0.102,-0.939,0.192,0.063,-3.254,-3.932,1.994
20820.0,-0.978,0.042,0.302,3.563,0.517,-1.672,-0.989,0.185,-0.111,0.396,-1.514,0.432,-0.944,0.198,0.078,-2.192,-3.187,0.951
20840.0,-0.996,0.053,0.302,2.446,-1.834,-1.445,-0.992,0.186,-0.113,0.529,-1.871,0.811,-0.958,0.216,0.077,-4.502,-1.144,0.599
20860.0,-0.99,0.049,0.289,0.762,-2.934,-1.144,-0.991,0.19,-0.113,0.77,-2.495,0.953,-0.986,0.218,0.083,-8.257,-0.014,0.756
20880.0,-0.977,0.041,0.285,0.426,-2.896,-0.823,-0.986,0.194,-0.109,0.655,-2.606,0.609,-1.0,0.195,0.115,-9.675,-0.97,1.985
20900.0,-0.976,0.042,0.286,1.123,-2.87,-0.723,-0.984,0.196,-0.108,0.12,-2.259,0.393,-0.983,0.183,0.133,-10.286,-0.354,3.12
20920.0,-0.98,0.051,0.288,1.605,-3.046,-0.255,-0.991,0.193,-0.108,-0.216,-2.196,0.401,-0.961,0.209,0.161,-18.287,1.776,2.783
20940.0,-0.989,0.053,0.29,1.736,-3.632,-0.026,-0.991,0.19,-0.109,0.07,-2.31,0.625,-0.978,0.255,0.222,-36.821,5.876,3.536
20960.0,-1.001,0.043,0.29,0.422,-5.638,0.095,-0.991,0.19,-0.107,0.0,-2.244,0.496,-0.987,0.258,0.236,-46.742,6.48,5.564
20980.0,-0.987,0.042,0.275,-0.776,-5.867,0.059,-0.986,0.193,-0.106,-0.432,-1.89,0.192,-0.984,0.216,0.176,-48.276,1.344,5.569
21000.0,-0.971,0.045,0.292,1.017,-3.603,-0.358,-0.99,0.193,-0.112,-0.484,-1.89,0.033,-1.01,0.175,0.093,-48.424,-3.639,3.463
21020.0,-0.98,0.041,0.301,2.971,-5.321,-0.652,-0.992,0.187,-0.113,-0.288,-1.89,-0.279,-1.012,0.169,0.077,-46.995,-5.53,1.046
21040.0,-0.989,0.043,0.287,2.808,-8.1,-0.666,-0.984,0.189,-0.115,-0.14,-1.54,-0.28,-0.976,0.169,0.104,-43.194,-4.233,1.286
21060.0,-0.982,0.052,0.3,1.208,-6.678,-0.26,-0.991,0.187,-0.104,-0.15,-1.541,-0.144,-0.975,0.161,0.12,-38.941,-5.063,1.433
21080.0,-0.988,0.048,0.314,0.614,-6.361,0.046,-0.994,0.188,-0.112,-0.62,-1.6,-0.346,-0.962,0.151,0.148,-32.264,-6.852,2.612
21100.0,-0.991,0.043,0.306,0.676,-6.357,-0.157,-0.992,0.187,-0.111,0.443,-2.075,-0.284,-0.961,0.151,0.164,-27.006,-8.574,3.365
21120.0,-0.987,0.041,0.303,1.67,-7.077,-0.638,-0.995,0.188,-0.117,0.836,-1.924,-0.521,-0.951,0.194,0.181,-24.922,-9.426,4.67
21140.0,-0.971,0.046,0.295,1.387,-7.324,-0.93,-0.981,0.185,-0.11,-0.41,-1.125,-1.047,-0.96,0.242,0.253,-24.866,-9.077,7.492
21160.0,-0.963,0.05,0.293,1.137,-6.6,-1.146,-0.989,0.178,-0.11,-0.355,-1.745,-0.722,-1.04,0.266,0.357,-32.497,-13.878,11.732
21180.0,-0.96,0.045,0.309,2.025,-5.42,-1.168,-0.991,0.177,-0.111,-0.093,-1.75,-0.112,-1.058,0.251,0.414,-41.538,-25.917,16.934
21200.0,-0.967,0.042,0.316,2.353,-6.236,-0.845,-0.994,0.18,-0.112,0.237,-1.805,0.488,-1.002,0.201,0.39,-51.122,-31.18,16.201
21220.0,-0.975,0.04,0.299,2.046,-7.619,-0.462,-0.991,0.188,-0.112,0.129,-1.53,0.472,-1.013,0.181,0.447,-51.238,-36.314,18.87
21240.0,-0.981,0.036,0.286,3.048,-5.598,-0.42,-0.989,0.188,-0.113,-0.056,-1.529,0.16,-1.111,0.21,0.675,-46.638,-53.844,25.361
