epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.4733654956710643,0.4311127595923946,0.6880156216766188,0.5046467365553381,0.2843752764981842,0.33275665012078054,0.5332684844411717,0.7008008806537512
2,0.2338457272969123,0.2975153471908657,0.4835759788253675,0.7529230993922821,0.17669775469769491,0.25792367105738884,0.4203543204223015,0.8131730104656358
3,0.1485805794521744,0.2317925855886869,0.38546151487817093,0.8422712057138806,0.13063845103892133,0.21154621241522298,0.361439415447349,0.8632018309105496
4,0.11338902051003728,0.19832320323071034,0.3367328622365766,0.8798789602736025,0.11589418675376072,0.20250247192557422,0.34043235268370237,0.8778545895762708
5,0.09632177355967546,0.1839822401677629,0.31035749315857586,0.897567731642324,0.08258941270247726,0.17335873844926916,0.2873837377140141,0.9130337822402755
6,0.07468343438749729,0.1629519844837467,0.273282700490714,0.9205851507980909,0.08461675546371514,0.17360144322762994,0.2908895932544084,0.9103871089725304
7,0.06626619127441581,0.15370420361408288,0.25742220431504315,0.9293333321859177,0.07073625695147058,0.1599392001934245,0.265962886417392,0.9248830811302539
8,0.05566827065752813,0.1423029877547717,0.23594124407896158,0.9404723619964732,0.04848295782528374,0.13428717024366588,0.2201884597913427,0.9484976859224842
9,0.058152628153658646,0.1432533878363059,0.24114856033917897,0.9378561180388796,0.048582481796861234,0.13450534883783757,0.22041434117783995,0.9484219097365328
10,0.04593836453593338,0.12955454335866276,0.21433236931442107,0.9508680628901456,0.04723752890308092,0.13014004531112297,0.21734196305150305,0.9496314476283905
11,0.04329554995051194,0.12545694603767565,0.20807582740556851,0.9537728150445279,0.040152842801858504,0.1222477863144339,0.20038174268595058,0.957399448472411
12,0.044117028093945417,0.12571171045123627,0.21004053916790782,0.9525269017403454,0.04447468710925733,0.1268521648507278,0.2108902252577329,0.9527596824578446
13,0.04030674548293028,0.12136489118688511,0.20076539911780186,0.9570134316372657,0.03447996358896022,0.11310368555902803,0.18568781217128985,0.963231243972942
14,0.03340311204507364,0.11193632942690275,0.18276518280316315,0.964324267442346,0.03566632673572717,0.1151226831846122,0.1888553063478153,0.9620669286824539
15,0.03235424496433678,0.1103769164561539,0.17987285777553205,0.9653569855849675,0.03577083292810026,0.11529828447842654,0.18913178719638923,0.9620892763359336
16,0.03336727124619496,0.11036459981665439,0.1826671049921002,0.9644131686132394,0.028600886647563595,0.10556901683807438,0.16911796666103693,0.9696171598733628
17,0.03039713089261813,0.10663019817333148,0.17434772981779295,0.9675206879896714,0.027232377155340715,0.1024778750557883,0.16502235350200503,0.9710498056548824
18,0.027597042466214593,0.10275828245005862,0.1661235758891994,0.9704939864270314,0.02703822092941832,0.10014645943907094,0.1644330287059699,0.9711159781633834
19,0.026079276985178822,0.1002684556992021,0.1614907953574408,0.9720333546433191,0.027938416370524535,0.10385586008744702,0.1671478877237895,0.9700843420661707
20,0.024810101803731586,0.09825868358132347,0.1575122274737158,0.9734568496308065,0.024392857092865382,0.09631718756529115,0.15618212795600328,0.9740156164688967
