Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
20340.0,-0.98,-0.023,0.308,-3.825,15.762,1.425,-1.005,0.152,-0.121,3.025,-3.774,3.624,-0.998,-0.066,0.045,-1.544,-6.922,0.059,-0.949,0.557,0.31,-16.777,2.288,15.728,-1.349,0.511,0.488,-231.559,-46.567,-85.148
20360.0,-0.972,-0.014,0.305,-0.727,12.345,-1.126,-0.98,0.196,-0.115,0.043,-2.828,3.065,-1.001,-0.084,0.051,-0.14,-6.878,-1.707,-1.016,0.471,0.148,-57.456,-2.787,23.992,-1.181,-0.099,0.289,-159.097,-47.722,-34.238
20380.0,-0.977,0.027,0.288,3.786,7.6,-2.11,-0.996,0.148,-0.109,-1.424,-3.358,4.761,-1.003,-0.106,0.05,7.156,-5.918,-2.484,-1.014,0.395,0.027,-93.325,-5.421,27.927,-1.105,-0.212,0.205,-83.886,-40.02,-2.793
20400.0,-0.969,0.051,0.269,5.886,6.173,-2.342,-0.987,0.164,-0.103,0.585,-3.296,6.05,-1.005,-0.079,0.05,9.468,-5.27,-2.626,-0.998,0.285,-0.036,-110.807,-11.763,31.631,-1.021,-0.4,0.111,-23.263,-34.986,14.61
20420.0,-0.958,0.051,0.276,6.986,6.788,-2.547,-0.995,0.178,-0.111,1.023,-3.594,6.861,-1.001,-0.056,0.053,3.24,-6.361,-2.866,-0.973,0.151,-0.055,-112.736,-6.346,34.486,-0.945,-0.375,0.032,29.337,-26.381,25.412
20440.0,-0.965,0.047,0.281,6.769,6.834,-2.594,-0.991,0.168,-0.119,-1.96,-3.811,7.583,-1.001,-0.09,0.058,1.215,-6.631,-2.074,-0.957,0.087,-0.036,-103.076,-3.272,35.024,-0.917,-0.321,-0.037,44.112,-20.89,28.406
20460.0,-1.001,0.04,0.285,3.572,4.422,-1.926,-0.999,0.162,-0.115,0.034,-4.088,8.561,-0.988,-0.094,0.069,1.029,-5.301,-1.197,-0.973,0.082,-0.043,-82.483,0.377,33.68,-0.914,-0.333,-0.086,43.65,-18.538,25.293
20480.0,-0.982,0.046,0.272,3.64,7.42,-1.82,-0.994,0.175,-0.107,2.17,-4.76,8.61,-0.989,-0.087,0.07,1.154,-3.776,-0.822,-1.002,0.117,-0.052,-67.588,-0.781,31.532,-0.925,-0.323,-0.124,39.797,-17.743,13.615
20500.0,-0.992,0.044,0.315,6.44,7.77,-1.54,-0.984,0.203,-0.107,1.54,-4.83,8.05,-1.001,-0.08,0.06,0.83,-2.883,-0.7,-1.034,0.184,-0.059,-69.657,-2.292,23.186,-0.927,-0.366,-0.151,35.568,-17.912,6.32
20520.0,-1.009,0.06,0.297,3.906,6.097,-1.016,-0.996,0.214,-0.107,0.89,-4.569,6.199,-0.998,-0.085,0.057,0.969,-2.754,-0.67,-1.003,0.115,-0.05,-77.856,-6.528,17.265,-0.963,-0.382,-0.176,36.181,-21.689,1.139
20540.0,-0.994,0.075,0.307,1.26,7.519,-0.287,-0.976,0.209,-0.109,-1.334,-3.958,3.608,-1.006,-0.073,0.051,0.285,-3.125,-0.595,-0.97,0.074,-0.041,-79.864,-6.72,13.38,-0.934,-0.372,-0.132,35.024,-22.456,-6.403
20560.0,-0.986,0.062,0.315,1.307,8.786,-0.1,-0.982,0.201,-0.106,-2.167,-2.945,1.758,-1.008,-0.077,0.041,-0.5,-4.394,-0.957,-0.933,0.026,0.01,-73.456,-3.251,8.11,-0.924,-0.397,-0.122,54.433,-23.853,-8.464
20580.0,-0.988,0.051,0.314,1.92,9.163,-0.001,-0.989,0.188,-0.102,-1.591,-3.133,1.96,-1.008,-0.084,0.052,-0.823,-5.695,-1.26,-0.935,-0.107,0.147,-35.43,-0.223,6.626,-0.951,-0.383,-0.204,71.711,-19.302,-6.47
20600.0,-1.008,0.041,0.322,2.532,7.123,-0.228,-0.995,0.184,-0.103,-1.66,-2.867,2.482,-0.998,-0.089,0.058,0.445,-5.936,-1.257,-0.893,-0.132,0.231,-9.467,-5.67,0.424,-0.965,-0.396,-0.238,75.805,-12.809,-0.9
20620.0,-1.017,0.05,0.309,2.62,2.218,-0.793,-0.997,0.18,-0.106,-1.37,-2.749,3.428,-0.993,-0.087,0.07,1.091,-5.096,-1.019,-1.056,-0.077,0.327,17.734,-1.345,-4.952,-1.001,-0.331,-0.29,108.227,-12.471,-5.349
20640.0,-0.996,0.064,0.289,0.554,0.72,-0.902,-0.988,0.195,-0.108,-1.641,-2.304,3.085,-0.993,-0.081,0.069,0.07,-4.17,-0.592,-0.968,-0.024,0.292,36.273,5.499,-5.224,-0.958,-0.1,-0.195,118.359,-12.133,-9.468
20660.0,-0.985,0.063,0.287,-1.166,-0.364,-0.704,-0.986,0.196,-0.105,-1.688,-2.17,2.94,-0.995,-0.086,0.071,-0.075,-3.234,-0.363,-1.032,0.137,0.205,38.005,-1.489,-7.545,-0.981,0.077,-0.168,117.502,-10.656,-13.441
20680.0,-0.957,0.042,0.286,-0.727,-1.869,-1.029,-0.989,0.185,-0.105,-0.976,-2.17,3.019,-1.005,-0.077,0.065,-1.89,-2.73,-0.56,-1.035,0.197,0.19,30.636,-0.173,-6.508,-1.011,0.201,-0.16,114.325,-6.768,-5.191
20700.0,-0.975,0.029,0.279,-0.16,-4.295,-1.497,-0.99,0.188,-0.105,-0.283,-1.932,2.943,-0.998,-0.083,0.065,-1.19,-1.89,-0.63,-1.023,0.209,0.172,20.094,-1.94,-2.79,-1.038,0.4,-0.132,85.327,1.815,2.018
20720.0,-0.997,0.045,0.27,-0.07,-4.139,-1.888,-0.987,0.2,-0.106,0.124,-1.648,2.22,-0.998,-0.087,0.065,0.457,-1.155,-0.563,-1.002,0.229,0.126,11.736,-4.918,1.214,-1.091,0.41,-0.127,21.64,3.531,3.317
20740.0,-1.011,0.059,0.269,-0.556,-4.001,-1.543,-0.989,0.205,-0.107,0.134,-1.68,1.102,-0.997,-0.072,0.06,0.926,-0.56,-1.141,-0.974,0.254,0.089,3.612,-3.816,1.77,-1.069,0.23,-0.123,-26.381,1.648,3.613
20760.0,-1.001,0.047,0.277,-0.257,-3.521,-1.596,-0.992,0.204,-0.108,-0.315,-1.575,0.13,-1.001,-0.079,0.055,1.156,-0.56,-1.496,-0.985,0.239,0.068,-5.081,-6.006,2.262,-1.04,0.078,-0.11,-62.17,-0.302,3.193
20780.0,-0.979,0.037,0.276,1.234,-1.969,-1.673,-0.99,0.193,-0.11,-0.5,-1.43,-0.182,-1.007,-0.074,0.054,1.4,-0.91,-1.75,-0.951,0.212,0.062,-6.433,-5.278,2.689,-1.003,-0.088,-0.103,-75.975,-1.14,1.242
20800.0,-0.965,0.038,0.284,3.367,0.912,-1.613,-0.99,0.185,-0.109,0.061,-1.523,0.102,-1.01,-0.07,0.054,-0.202,-1.599,-1.89,-0.939,0.192,0.063,-3.254,-3.932,1.994,-0.996,-0.212,-0.106,-74.284,-0.266,-3.578
20820.0,-0.978,0.042,0.302,3.563,0.517,-1.672,-0.989,0.185,-0.111,0.396,-1.514,0.432,-1.001,-0.081,0.055,0.202,-2.119,-1.89,-0.944,0.198,0.078,-2.192,-3.187,0.951,-0.991,-0.284,-0.102,-65.766,2.12,-7.397
20840.0,-0.996,0.053,0.302,2.446,-1.834,-1.445,-0.992,0.186,-0.113,0.529,-1.871,0.811,-1.011,-0.08,0.055,-0.207,-2.657,-1.959,-0.958,0.216,0.077,-4.502,-1.144,0.599,-0.985,-0.311,-0.077,-49.716,2.417,-10.429
20860.0,-0.99,0.049,0.289,0.762,-2.934,-1.144,-0.991,0.19,-0.113,0.77,-2.495,0.953,-1.002,-0.088,0.061,0.756,-2.534,-1.642,-0.986,0.218,0.083,-8.257,-0.014,0.756,-0.967,-0.305,-0.046,-31.427,1.583,-9.662
20880.0,-0.977,0.041,0.285,0.426,-2.896,-0.823,-0.986,0.194,-0.109,0.655,-2.606,0.609,-0.998,-0.079,0.061,1.119,-1.689,-1.401,-1.0,0.195,0.115,-9.675,-0.97,1.985,-0.963,-0.279,-0.043,-20.927,1.168,-8.802
20900.0,-0.976,0.042,0.286,1.123,-2.87,-0.723,-0.984,0.196,-0.108,0.12,-2.259,0.393,-1.001,-0.079,0.064,0.103,-1.919,-1.58,-0.983,0.183,0.133,-10.286,-0.354,3.12,-0.968,-0.256,-0.042,-16.1,1.655,-10.354
20920.0,-0.98,0.051,0.288,1.605,-3.046,-0.255,-0.991,0.193,-0.108,-0.216,-2.196,0.401,-1.005,-0.081,0.06,0.918,-1.96,-1.555,-0.961,0.209,0.161,-18.287,1.776,2.783,-0.985,-0.247,-0.034,-7.213,1.723,-10.339
20940.0,-0.989,0.053,0.29,1.736,-3.632,-0.026,-0.991,0.19,-0.109,0.07,-2.31,0.625,-1.003,-0.08,0.057,0.202,-1.77,-1.54,-0.978,0.255,0.222,-36.821,5.876,3.536,-1.006,-0.226,-0.027,2.083,1.555,-8.416
20960.0,-1.001,0.043,0.29,0.422,-5.638,0.095,-0.991,0.19,-0.107,0.0,-2.244,0.496,-0.998,-0.085,0.058,0.48,-1.551,-1.479,-0.987,0.258,0.236,-46.742,6.48,5.564,-1.023,-0.18,-0.019,9.609,1.052,-5.153
20980.0,-0.987,0.042,0.275,-0.776,-5.867,0.059,-0.986,0.193,-0.106,-0.432,-1.89,0.192,-1.003,-0.067,0.055,0.45,-1.801,-1.721,-0.984,0.216,0.176,-48.276,1.344,5.569,-1.044,-0.13,-0.017,16.137,-1.79,-1.364
21000.0,-0.971,0.045,0.292,1.017,-3.603,-0.358,-0.99,0.193,-0.112,-0.484,-1.89,0.033,-1.007,-0.08,0.057,0.128,-1.82,-1.813,-1.01,0.175,0.093,-48.424,-3.639,3.463,-1.038,-0.113,-0.036,17.395,-5.557,3.464
21020.0,-0.98,0.041,0.301,2.971,-5.321,-0.652,-0.992,0.187,-0.113,-0.288,-1.89,-0.279,-0.999,-0.083,0.064,0.23,-1.429,-1.516,-1.012,0.169,0.077,-46.995,-5.53,1.046,-1.031,-0.121,-0.08,17.192,-5.775,6.03
21040.0,-0.989,0.043,0.287,2.808,-8.1,-0.666,-0.984,0.189,-0.115,-0.14,-1.54,-0.28,-0.996,-0.078,0.061,-0.433,0.261,-1.337,-0.976,0.169,0.104,-43.194,-4.233,1.286,-1.017,-0.124,-0.088,15.868,-4.325,6.085
21060.0,-0.982,0.052,0.3,1.208,-6.678,-0.26,-0.991,0.187,-0.104,-0.15,-1.541,-0.144,-1.002,-0.081,0.053,0.593,0.298,-1.357,-0.975,0.161,0.12,-38.941,-5.063,1.433,-1.008,-0.131,-0.085,13.454,-3.079,5.049
21080.0,-0.988,0.048,0.314,0.614,-6.361,0.046,-0.994,0.188,-0.112,-0.62,-1.6,-0.346,-1.002,-0.078,0.05,0.576,0.236,-1.531,-0.962,0.151,0.148,-32.264,-6.852,2.612,-1.001,-0.147,-0.087,11.612,-3.103,3.898
21100.0,-0.991,0.043,0.306,0.676,-6.357,-0.157,-0.992,0.187,-0.111,0.443,-2.075,-0.284,-1.006,-0.078,0.046,-0.14,-0.594,-1.717,-0.961,0.151,0.164,-27.006,-8.574,3.365,-0.992,-0.15,-0.087,9.06,-3.49,2.462
21120.0,-0.987,0.041,0.303,1.67,-7.077,-0.638,-0.995,0.188,-0.117,0.836,-1.924,-0.521,-1.007,-0.08,0.047,0.119,-1.283,-1.561,-0.951,0.194,0.181,-24.922,-9.426,4.67,-0.994,-0.138,-0.074,4.195,-3.504,0.55
21140.0,-0.971,0.046,0.295,1.387,-7.324,-0.93,-0.981,0.185,-0.11,-0.41,-1.125,-1.047,-1.003,-0.083,0.048,0.984,-1.379,-1.48,-0.96,0.242,0.253,-24.866,-9.077,7.492,-0.988,-0.137,-0.058,0.929,-3.861,0.763
21160.0,-0.963,0.05,0.293,1.137,-6.6,-1.146,-0.989,0.178,-0.11,-0.355,-1.745,-0.722,-1.003,-0.08,0.049,1.085,-1.33,-1.779,-1.04,0.266,0.357,-32.497,-13.878,11.732,-1.001,-0.161,-0.061,-1.678,-3.434,0.566
21180.0,-0.96,0.045,0.309,2.025,-5.42,-1.168,-0.991,0.177,-0.111,-0.093,-1.75,-0.112,-1.005,-0.077,0.05,0.98,-1.286,-1.849,-1.058,0.251,0.414,-41.538,-25.917,16.934,-1.007,-0.181,-0.058,-1.135,-2.688,-0.693
21200.0,-0.967,0.042,0.316,2.353,-6.236,-0.845,-0.994,0.18,-0.112,0.237,-1.805,0.488,-1.001,-0.081,0.049,0.884,-1.275,-1.716,-1.002,0.201,0.39,-51.122,-31.18,16.201,-1.009,-0.171,-0.028,2.852,-2.593,-1.043
21220.0,-0.975,0.04,0.299,2.046,-7.619,-0.462,-0.991,0.188,-0.112,0.129,-1.53,0.472,-0.999,-0.077,0.051,0.234,-1.039,-1.699,-1.013,0.181,0.447,-51.238,-36.314,18.87,-1.041,-0.118,0.009,8.391,-3.582,0.896
21240.0,-0.981,0.036,0.286,3.048,-5.598,-0.42,-0.989,0.188,-0.113,-0.056,-1.529,0.16,-1.003,-0.077,0.05,0.054,-0.98,-1.77,-1.111,0.21,0.675,-46.638,-53.844,25.361,-1.068,-0.105,0.022,12.367,-7.07,8.763
21260.0,-0.989,0.042,0.324,4.353,-3.653,-0.42,-0.992,0.182,-0.11,0.083,-1.54,-0.176,-1.004,-0.081,0.047,1.115,-0.904,-1.841,-1.209,0.142,0.917,-48.51,-77.652,42.109,-1.08,-0.104,0.004,14.226,-11.367,14.08
21280.0,-0.997,0.044,0.334,5.056,-4.153,-0.453,-0.994,0.183,-0.11,0.455,-1.799,-0.254,-0.999,-0.081,0.051,1.508,-0.654,-1.915,-1.332,0.247,1.024,-27.542,-118.704,62.73,-1.022,-0.125,0.029,20.119,-9.102,18.376
21300.0,-0.998,0.045,0.318,1.738,-9.212,-0.624,-0.992,0.183,-0.114,0.615,-1.797,-0.417,-1.003,-0.079,0.039,0.721,-1.006,-1.874,-1.429,0.188,1.102,31.854,-133.222,101.215,-0.974,0.048,0.192,39.151,-3.709,30.683
21320.0,-0.958,0.066,0.225,-5.284,-10.361,-0.429,-0.986,0.183,-0.112,0.434,-1.519,-0.356,-1.011,-0.085,0.037,0.881,-2.045,-1.374,-1.688,0.392,1.201,75.878,-172.994,137.543,-1.204,0.21,0.254,70.371,-3.637,61.214
21340.0,-0.921,0.042,0.294,-6.004,0.758,-1.054,-0.993,0.177,-0.11,-0.44,-1.295,0.258,-1.006,-0.078,0.04,-0.355,-3.328,-1.372,-1.658,0.402,1.3,118.868,-201.177,176.237,-1.529,0.471,0.441,79.984,-23.182,84.398
21360.0,-0.976,0.07,0.346,-3.965,0.779,-2.004,-0.995,0.172,-0.115,-0.56,-1.323,1.344,-1.011,-0.078,0.033,-0.725,-4.502,-1.772,-1.717,0.603,1.595,121.793,-259.92,208.194,-1.664,0.771,0.686,52.356,-76.434,96.045
21380.0,-0.982,0.053,0.317,-2.734,-2.763,-1.1,-0.994,0.177,-0.118,-0.723,-1.732,2.151,-1.016,-0.076,0.027,0.55,-5.903,-1.876,-1.783,0.963,1.643,54.885,-335.212,217.44,-1.942,1.025,0.801,-6.226,-123.275,87.872
21400.0,-0.993,0.049,0.3,-5.11,-4.2,0.07,-0.996,0.178,-0.113,-1.561,-2.075,2.556,-1.013,-0.083,0.037,1.326,-7.456,-1.701,-1.562,0.881,1.527,-6.304,-331.995,218.86,-2.276,1.026,0.644,-82.019,-199.917,94.345
21420.0,-0.969,0.081,0.294,-5.735,-0.873,0.63,-0.992,0.17,-0.112,-1.557,-2.145,3.194,-1.01,-0.075,0.043,0.508,-8.648,-1.501,-1.593,1.118,1.408,-50.006,-371.836,208.622,-2.325,1.056,0.708,-146.787,-270.397,81.401
21440.0,-0.95,0.065,0.3,-4.146,0.584,0.529,-0.991,0.184,-0.118,-1.584,-2.572,4.129,-1.009,-0.077,0.046,-0.324,-9.211,-1.4,-1.687,1.073,1.454,-129.324,-417.186,199.485,-2.369,1.103,0.884,-228.97,-314.86,55.72
21460.0,-0.954,0.061,0.317,-1.62,5.948,-0.105,-0.995,0.182,-0.118,-2.31,-2.87,5.176,-1.007,-0.074,0.054,-1.226,-10.241,-1.398,-1.833,1.115,1.248,-145.598,-451.901,198.861,-2.539,0.845,0.791,-279.294,-360.957,40.067
21480.0,-1.001,0.07,0.382,-4.157,5.195,-0.783,-1.0,0.171,-0.111,-2.244,-3.302,6.71,-0.999,-0.065,0.047,-1.863,-10.514,-1.19,-1.81,0.935,0.884,-127.449,-462.053,192.628,-2.443,0.057,0.566,-255.383,-390.588,50.053
21500.0,-0.998,0.066,0.376,-6.63,3.315,-1.445,-0.996,0.186,-0.112,-1.918,-3.721,7.55,-0.999,-0.067,0.057,-2.866,-10.798,-1.193,-1.509,0.581,0.571,-39.127,-450.867,175.983,-2.465,-0.2,0.659,-186.1,-425.116,52.402
21520.0,-0.976,0.033,0.391,-3.819,4.555,-0.713,-0.984,0.198,-0.118,-2.77,-3.795,7.193,-0.999,-0.087,0.062,-1.903,-11.262,-1.738,-1.067,0.563,0.357,86.218,-426.764,181.49,-2.656,-0.452,0.758,-109.009,-454.161,60.198
21540.0,-0.948,0.01,0.35,-0.516,7.674,-0.772,-0.987,0.184,-0.109,-2.001,-3.955,7.145,-1.007,-0.081,0.083,-1.212,-10.619,-1.359,-0.925,0.733,0.31,101.386,-415.676,191.169,-2.962,-0.64,0.676,-36.596,-487.898,72.617
21560.0,-0.921,0.004,0.366,-1.308,16.803,-1.061,-0.996,0.198,-0.108,-1.418,-4.286,7.144,-1.0,-0.088,0.094,-1.716,-7.664,-0.304,-0.809,0.666,0.253,60.206,-395.307,190.823,-2.915,-0.798,0.312,35.461,-541.309,87.537
21580.0,-0.954,0.01,0.429,-2.331,23.566,-2.719,-0.994,0.21,-0.106,-0.947,-4.547,6.093,-0.977,-0.096,0.09,-0.623,-4.186,0.041,-0.706,0.551,0.048,15.261,-390.032,193.913,-2.334,-0.556,0.046,30.243,-553.346,78.98
21600.0,-1.026,0.026,0.451,-2.813,21.64,-6.428,-0.978,0.221,-0.107,-0.142,-3.809,3.866,-0.998,-0.078,0.076,0.592,-2.504,0.07,-0.613,0.497,-0.14,-19.291,-386.569,194.881,-1.917,-0.521,-0.084,3.013,-553.142,50.547
21620.0,-1.032,0.052,0.429,-2.695,12.813,-8.01,-0.98,0.22,-0.101,-0.586,-2.902,1.364,-1.001,-0.081,0.073,1.853,-2.168,-0.059,-0.423,0.372,-0.279,-41.992,-364.012,189.634,-1.527,-0.408,-0.088,-20.995,-529.959,17.13
21640.0,-1.007,0.061,0.362,-2.595,4.42,-8.155,-0.989,0.202,-0.102,-1.113,-2.315,0.982,-1.003,-0.087,0.07,2.97,-1.663,-0.375,-0.24,0.184,-0.336,-53.581,-321.552,175.492,-1.184,-0.193,-0.178,-38.108,-492.134,-13.508
21660.0,-0.999,0.037,0.299,-3.684,-0.504,-7.945,-1.001,0.187,-0.111,0.347,-3.087,1.26,-0.999,-0.079,0.07,4.24,-1.481,-0.219,-0.143,0.098,-0.329,-57.007,-273.09,154.73,-0.854,-0.144,-0.337,-40.311,-458.852,-42.845
21680.0,-1.001,0.028,0.217,-4.229,-1.057,-8.08,-0.986,0.195,-0.113,1.524,-3.147,1.183,-0.994,-0.071,0.069,3.935,-1.28,-0.386,0.001,0.051,-0.392,-44.655,-233.687,137.6,-0.55,-0.217,-0.435,-27.158,-431.966,-59.427
21700.0,-0.981,0.002,0.226,-5.204,3.491,-9.909,-0.983,0.202,-0.106,1.819,-2.896,1.111,-1.0,-0.067,0.068,2.854,-1.025,-0.71,0.082,-0.009,-0.55,-32.855,-199.849,116.957,-0.347,-0.318,-0.491,-3.736,-410.619,-56.576
21720.0,-0.954,0.035,0.24,-5.89,4.881,-9.664,-0.98,0.207,-0.105,1.737,-1.993,0.97,-0.997,-0.073,0.072,2.697,-0.566,-1.131,0.32,-0.084,-0.645,-42.772,-164.183,97.556,-0.162,-0.407,-0.502,49.772,-375.242,-42.769
21740.0,-0.982,0.004,0.266,-10.215,0.694,-10.137,-0.991,0.203,-0.105,0.776,-1.401,0.61,-0.997,-0.063,0.077,1.057,0.416,-1.108,0.358,-0.085,-0.598,-50.783,-149.915,81.218,-0.004,-0.364,-0.499,99.43,-330.091,-25.514
21760.0,-1.024,0.075,0.244,-10.906,-3.711,-7.099,-0.988,0.203,-0.106,1.539,-1.466,0.101,-0.987,-0.077,0.076,-1.188,1.633,-0.972,0.547,-0.206,-0.638,-52.929,-132.348,63.261,0.121,-0.214,-0.525,107.821,-301.266,-12.053
21780.0,-1.05,-0.008,0.246,-6.97,-5.096,-4.0,-0.979,0.215,-0.103,1.28,-0.716,-1.386,-0.997,-0.079,0.064,-0.676,2.379,-0.422,0.682,-0.265,-0.691,-28.9,-78.751,54.063,0.319,-0.131,-0.655,111.636,-270.995,6.244
21800.0,-0.979,-0.052,0.268,-0.356,-3.965,-4.321,-0.99,0.21,-0.108,1.161,-0.7,-2.918,-1.004,-0.068,0.055,-0.315,2.314,-0.284,0.689,-0.233,-0.717,-13.51,-37.87,35.98,0.582,0.009,-0.729,114.777,-231.443,25.905
21820.0,-0.966,0.001,0.266,0.599,-10.511,-1.447,-0.983,0.204,-0.114,0.727,-0.095,-4.505,-1.003,-0.068,0.052,-1.429,1.524,-0.929,0.854,-0.156,-0.622,-1.4,-20.02,22.61,0.653,0.036,-0.729,111.622,-194.025,28.213
21840.0,-0.99,0.001,0.228,2.423,-14.995,0.267,-0.989,0.199,-0.113,-0.034,0.258,-4.817,-1.004,-0.08,0.051,-1.03,0.872,-1.26,0.898,-0.069,-0.506,-3.684,-1.957,9.268,0.718,0.044,-0.665,97.897,-154.514,21.582
21860.0,-0.991,-0.007,0.216,5.53,-15.05,0.77,-0.995,0.187,-0.113,-0.455,0.06,-4.22,-1.003,-0.075,0.055,0.1,0.466,-1.26,0.954,-0.071,-0.394,-10.244,6.135,1.876,0.909,0.074,-0.55,78.61,-108.912,13.798
21880.0,-0.978,0.024,0.228,5.739,-16.036,0.508,-0.994,0.177,-0.115,-0.49,0.11,-3.018,-1.001,-0.072,0.056,-0.675,0.319,-1.309,1.072,-0.198,-0.325,-8.08,19.281,-7.124,0.985,0.049,-0.501,56.862,-62.624,8.11
21900.0,-0.951,0.043,0.255,3.64,-17.71,0.0,-0.99,0.176,-0.117,-0.056,-0.209,-1.87,-1.003,-0.077,0.052,-0.437,0.223,-1.389,1.113,-0.168,-0.23,-0.987,18.358,-11.893,0.985,-0.02,-0.465,40.312,-30.791,5.365
21920.0,-0.943,0.051,0.262,0.35,-16.66,-1.4,-0.989,0.177,-0.12,0.607,-0.609,-0.915,-1.008,-0.077,0.054,0.925,0.025,-1.396,1.127,-0.126,-0.191,6.405,22.135,-14.02,1.019,-0.069,-0.381,36.843,-12.788,6.79
21940.0,-0.954,0.017,0.272,-0.84,-15.47,-2.1,-0.992,0.178,-0.115,1.429,-1.117,-0.034,-1.003,-0.073,0.055,0.739,0.451,-1.677,1.149,-0.062,-0.271,7.411,25.144,-14.187,1.081,-0.069,-0.309,43.192,4.916,9.39
21960.0,-0.966,-0.025,0.269,1.029,-12.799,-2.1,-0.99,0.187,-0.114,1.213,-1.141,0.325,-1.003,-0.073,0.044,1.036,0.293,-1.519,1.149,-0.082,-0.361,-0.603,43.202,-22.049,1.162,-0.007,-0.228,48.37,19.918,13.852
21980.0,-0.965,-0.031,0.279,0.726,-11.759,-1.61,-0.99,0.189,-0.117,0.723,-1.216,0.664,-1.01,-0.076,0.044,0.932,-0.66,-1.591,1.123,-0.162,-0.297,-2.69,52.701,-28.524,1.214,0.082,-0.143,50.563,32.969,15.971
22000.0,-0.964,0.007,0.298,2.096,-6.261,-1.347,-0.995,0.184,-0.117,0.803,-1.48,0.727,-1.0,-0.077,0.053,0.8,-0.564,-1.448,1.107,-0.153,-0.269,5.481,60.499,-33.416,1.186,0.162,-0.118,47.161,38.081,19.585
22020.0,-0.975,0.02,0.336,3.929,-5.754,-1.019,-0.993,0.187,-0.116,0.675,-1.474,0.832,-0.999,-0.075,0.045,0.876,-0.225,-1.316,1.054,-0.082,-0.241,12.927,70.232,-37.703,1.232,0.161,-0.08,30.436,56.403,12.828
22040.0,-0.984,0.005,0.31,3.205,-7.346,-0.208,-0.991,0.189,-0.118,-0.084,-1.453,0.98,-1.007,-0.071,0.042,0.519,-1.222,-0.888,1.007,-0.063,-0.233,11.028,80.909,-43.507,1.307,0.133,-0.134,18.195,71.172,10.008
22060.0,-0.981,0.004,0.315,1.73,-6.108,0.181,-0.992,0.185,-0.118,-0.337,-1.724,1.021,-1.007,-0.066,0.041,0.099,-1.563,-0.79,0.995,-0.094,-0.29,10.748,91.778,-54.181,1.299,0.124,-0.164,1.4,85.4,7.07
22080.0,-0.97,0.021,0.319,2.182,-6.509,0.05,-0.992,0.184,-0.117,-0.219,-1.811,1.164,-1.01,-0.075,0.041,0.021,-2.582,-0.98,0.955,-0.137,-0.425,16.04,117.373,-66.637,1.276,0.096,-0.115,-7.468,97.009,10.274
22100.0,-0.967,0.02,0.307,2.38,-5.29,0.349,-0.995,0.183,-0.119,-0.329,-1.708,1.299,-0.999,-0.075,0.05,0.616,-2.45,-0.98,0.855,-0.138,-0.392,29.461,144.088,-78.82,1.208,0.045,-0.049,-6.578,108.249,14.615
22120.0,-0.97,0.017,0.308,3.377,-3.271,0.56,-0.987,0.186,-0.119,-0.626,-1.492,1.635,-1.005,-0.075,0.045,1.168,-2.463,-0.98,0.829,-0.057,-0.218,38.124,153.316,-89.903,1.151,0.042,-0.115,-4.165,124.109,20.725
22140.0,-0.986,0.015,0.33,5.102,-3.798,0.672,-0.99,0.182,-0.122,-0.502,-1.821,2.069,-1.001,-0.073,0.047,1.443,-3.017,-1.009,0.806,0.054,-0.202,31.516,171.789,-102.735,1.145,0.072,-0.239,-12.366,145.729,22.448
22160.0,-1.001,0.015,0.328,4.593,-8.704,0.989,-0.991,0.183,-0.122,-0.13,-2.119,2.179,-1.007,-0.064,0.041,0.903,-3.409,-1.26,0.749,0.112,-0.275,12.002,215.552,-117.991,1.053,0.076,-0.21,-23.711,175.337,16.265
22180.0,-1.0,0.009,0.326,2.466,-12.863,1.05,-0.988,0.186,-0.118,-0.002,-2.515,2.456,-1.007,-0.07,0.048,0.388,-3.835,-1.299,0.569,0.118,-0.282,12.009,236.768,-126.404,0.844,-0.057,-0.145,-35.812,200.569,6.18
22200.0,-0.971,0.012,0.324,3.271,-12.826,1.017,-0.984,0.187,-0.116,-0.371,-1.892,2.52,-0.998,-0.071,0.055,0.942,-3.541,-1.609,0.381,0.138,-0.2,13.612,249.494,-132.353,0.759,-0.141,-0.072,-35.588,219.249,-3.109
22220.0,-0.951,0.017,0.319,8.35,-9.861,1.045,-0.994,0.192,-0.121,-0.762,-2.281,2.512,-0.996,-0.077,0.056,1.781,-2.17,-1.541,0.255,0.229,-0.058,12.521,263.239,-137.868,0.684,-0.203,-0.048,-25.929,252.248,-5.348
22240.0,-0.967,0.002,0.333,10.452,-6.817,1.337,-0.987,0.188,-0.127,-0.262,-2.745,2.223,-1.006,-0.069,0.05,2.238,-2.171,-1.835,0.155,0.241,-0.058,-11.244,295.602,-149.73,0.512,-0.254,-0.032,-7.34,272.502,-8.408
