Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743902247.0050912,0.018,-0.084,1.029,0.140,-2.520,-0.630
1743902247.0250912,0.019,-0.082,1.031,0.210,-2.730,-0.700
1743902247.0450912,0.019,-0.081,1.028,0.070,-2.590,-0.630
1743902247.0650911,0.019,-0.081,1.033,0.000,-2.590,-0.700
1743902247.085091,0.018,-0.081,1.032,-0.210,-2.660,-0.700
1743902247.105091,0.019,-0.082,1.032,-0.420,-2.590,-0.700
1743902247.048201,0.020,-0.084,1.030,-0.350,-2.590,-0.630
1743902247.068201,0.020,-0.085,1.033,-0.350,-2.520,-0.700
1743902247.088201,0.016,-0.087,1.032,-0.910,-2.170,-0.770
1743902247.108201,0.018,-0.090,1.034,0.770,-3.290,-0.980
1743902247.128201,0.024,-0.076,1.026,0.000,-2.100,-0.770
1743902247.148201,0.021,-0.075,1.030,-2.240,-2.590,-0.700
1743902247.092116,0.012,-0.085,1.037,-1.890,-3.640,-0.700
1743902247.112116,0.015,-0.093,1.036,-0.560,-3.640,-0.770
1743902247.132116,0.021,-0.085,1.029,0.070,-1.820,-0.700
1743902247.152116,0.017,-0.082,1.027,-1.190,-2.800,-0.770
1743902247.172116,0.011,-0.086,1.029,-0.490,-3.010,-0.770
1743902247.192116,0.020,-0.092,1.037,-0.140,-2.240,-0.770
1743902247.122562,0.017,-0.087,1.030,0.000,-2.660,-0.700
1743902247.142562,0.018,-0.090,1.029,-0.490,-2.940,-0.700
1743902247.162562,0.018,-0.091,1.038,0.700,-2.170,-0.770
1743902247.1825619,0.020,-0.085,1.033,0.420,-2.590,-0.700
1743902247.2025619,0.019,-0.084,1.031,-0.140,-2.730,-0.630
1743902247.2225618,0.020,-0.088,1.031,0.140,-2.310,-0.700
1743902247.197424,0.021,-0.090,1.036,0.770,-2.450,-0.700
1743902247.217424,0.018,-0.086,1.033,0.490,-2.520,-0.630
1743902247.237424,0.020,-0.081,1.033,0.000,-2.590,-0.700
1743902247.2574239,0.021,-0.087,1.032,0.280,-2.310,-0.630
1743902247.2774239,0.020,-0.084,1.032,1.050,-2.310,-0.770
1743902247.2974238,0.020,-0.081,1.034,0.350,-2.380,-0.630
1743902247.212016,0.021,-0.081,1.030,0.210,-2.450,-0.630
1743902247.232016,0.020,-0.085,1.029,0.770,-2.380,-0.700
1743902247.252016,0.020,-0.085,1.034,0.630,-2.170,-0.770
1743902247.272016,0.018,-0.083,1.031,0.000,-2.450,-0.700
1743902247.292016,0.020,-0.086,1.028,0.280,-2.450,-0.700
1743902247.312016,0.020,-0.086,1.034,0.560,-2.240,-0.770
1743902247.2572222,0.018,-0.083,1.036,0.420,-2.520,-0.700
