Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
300.0,-0.984,0.003,0.303,0.917,-0.199,-0.901,-0.996,0.218,0.002,-0.194,-2.778,1.376,-0.858,-0.041,0.539,0.518,-4.775,1.181
320.0,-0.972,0.008,0.301,0.487,-1.375,-1.058,-0.997,0.215,0.002,-0.303,-2.8,1.454,-0.865,-0.027,0.545,1.286,-5.06,0.683
340.0,-0.969,0.006,0.294,0.28,-1.431,-1.159,-0.995,0.215,-0.0,-0.28,-2.8,1.47,-0.86,-0.026,0.545,0.963,-5.554,0.431
360.0,-0.976,0.001,0.291,0.274,-0.628,-1.19,-0.995,0.217,-0.0,-0.312,-2.709,1.379,-0.849,-0.027,0.538,0.678,-5.368,0.827
380.0,-0.979,-0.001,0.294,0.147,0.434,-1.182,-0.996,0.219,-0.001,-0.45,-2.66,1.33,-0.839,-0.031,0.538,-0.209,-4.9,1.488
400.0,-0.979,-0.005,0.299,0.052,1.322,-1.1,-0.996,0.215,-0.0,-0.378,-2.751,1.375,-0.836,-0.031,0.54,-1.098,-4.406,1.863
420.0,-0.976,-0.006,0.302,0.703,1.696,-0.983,-0.995,0.216,-0.001,-0.173,-2.709,1.4,-0.838,-0.028,0.54,-0.953,-3.66,2.072
440.0,-0.975,-0.005,0.296,0.801,2.347,-0.774,-0.996,0.217,-0.001,-0.231,-2.932,1.4,-0.845,-0.035,0.537,-0.609,-2.883,2.145
460.0,-0.974,-0.003,0.294,0.805,3.559,-0.711,-0.996,0.216,-0.0,-0.166,-3.08,1.355,-0.851,-0.038,0.534,0.191,-2.535,2.157
480.0,-0.978,-0.004,0.297,1.682,4.62,-0.743,-0.994,0.216,-0.062,0.023,-2.975,1.4,-0.853,-0.031,0.536,1.13,-2.001,2.24
500.0,-0.987,-0.004,0.294,2.02,3.657,-0.405,-0.993,0.215,-0.068,-0.026,-2.902,1.47,-0.852,-0.028,0.542,-0.67,-1.612,2.432
520.0,-0.981,-0.008,0.289,0.553,2.529,-0.141,-0.993,0.218,0.003,-0.097,-2.94,1.297,-0.856,-0.032,0.544,-1.247,-1.433,2.887
540.0,-0.978,0.003,0.29,0.551,3.568,-0.208,-0.994,0.217,0.001,-0.238,-2.817,1.281,-0.845,-0.034,0.542,-0.723,-0.93,2.999
560.0,-0.987,0.006,0.308,1.39,3.298,-0.069,-0.994,0.216,0.001,-0.386,-2.697,1.283,-0.84,-0.039,0.537,-0.537,-0.603,2.841
580.0,-0.988,-0.001,0.29,1.137,0.852,0.627,-0.994,0.217,0.003,-0.471,-2.567,1.132,-0.849,-0.035,0.549,-2.139,-0.424,2.178
600.0,-0.976,-0.002,0.269,0.494,1.757,0.431,-0.995,0.218,0.004,-0.54,-2.38,1.05,-0.854,-0.043,0.544,-0.394,-0.554,1.658
620.0,-0.981,0.006,0.281,0.907,3.491,0.211,-0.996,0.217,0.003,-0.458,-2.38,1.05,-0.855,-0.034,0.539,0.878,-0.254,1.54
640.0,-0.991,0.003,0.288,0.845,2.906,0.21,-0.993,0.216,0.001,-0.399,-2.38,1.086,-0.861,-0.029,0.549,-0.458,-0.087,1.519
660.0,-0.985,0.002,0.294,0.645,2.145,0.071,-0.995,0.216,0.0,-0.304,-2.446,1.173,-0.862,-0.037,0.547,-0.732,-0.45,1.086
680.0,-0.987,0.002,0.286,0.283,1.077,0.13,-0.996,0.219,0.002,-0.289,-2.57,1.14,-0.854,-0.042,0.547,1.451,-0.603,1.057
700.0,-0.984,0.003,0.279,0.347,0.363,-0.062,-0.995,0.218,0.003,-0.442,-2.283,1.176,-0.854,-0.024,0.552,2.09,-0.7,1.593
720.0,-0.983,0.005,0.277,0.42,0.21,-0.202,-0.996,0.215,0.002,-0.192,-2.228,1.127,-0.859,-0.024,0.548,1.118,-0.746,1.612
740.0,-0.984,0.004,0.277,0.327,0.404,-0.375,-0.995,0.216,0.006,-0.11,-2.14,1.15,-0.854,-0.032,0.549,0.993,-1.2,0.807
760.0,-0.983,0.003,0.274,0.103,0.908,-0.505,-0.997,0.217,0.003,-0.035,-2.065,1.012,-0.849,-0.037,0.553,3.141,-1.356,0.282
780.0,-0.985,0.007,0.279,-0.084,1.117,-0.564,-0.995,0.215,0.001,0.0,-2.064,1.031,-0.858,-0.023,0.557,3.817,-1.744,0.505
800.0,-0.99,0.005,0.287,-0.49,0.35,-0.7,-0.999,0.215,0.001,0.0,-2.161,1.19,-0.855,-0.015,0.551,3.15,-2.03,1.12
820.0,-0.979,0.003,0.276,-0.49,-0.56,-0.84,-0.993,0.214,0.003,-0.008,-2.054,1.19,-0.852,-0.031,0.54,2.38,-2.38,0.56
840.0,-0.981,0.003,0.276,-0.35,-0.7,-0.91,-0.996,0.218,0.0,-0.07,-2.24,1.196,-0.851,-0.021,0.552,1.47,-1.82,-0.56
860.0,-0.987,0.008,0.274,0.219,-0.768,-1.166,-0.994,0.215,0.004,-0.079,-2.24,1.271,-0.855,-0.016,0.546,1.133,-1.82,-1.494
880.0,-0.986,0.004,0.271,0.471,-0.378,-1.259,-0.995,0.22,0.005,-0.207,-2.236,1.327,-0.863,-0.005,0.532,1.434,-1.724,-0.392
900.0,-0.988,0.0,0.274,0.678,-0.221,-1.024,-0.995,0.216,0.001,-0.124,-2.173,1.25,-0.868,-0.003,0.521,1.238,-1.193,1.743
920.0,-0.99,0.001,0.274,0.426,-0.392,-1.075,-0.994,0.221,0.004,-0.001,-2.24,1.19,-0.873,-0.001,0.534,-0.061,-0.405,3.852
940.0,-0.992,0.008,0.277,0.557,-0.682,-1.185,-0.995,0.218,0.004,-0.278,-1.962,1.19,-0.867,-0.004,0.544,0.735,1.391,5.605
960.0,-0.992,0.007,0.277,0.925,-0.54,-1.064,-0.994,0.221,0.002,-0.28,-1.96,1.05,-0.876,0.015,0.538,-0.94,1.108,8.455
980.0,-0.986,0.001,0.275,0.578,0.009,-0.797,-0.993,0.218,0.004,-0.071,-1.682,0.98,-0.874,-0.02,0.524,-2.033,0.725,8.56
1000.0,-0.986,0.0,0.275,0.533,-0.011,-0.53,-0.994,0.219,0.002,-0.35,-1.75,0.98,-0.864,-0.038,0.526,-1.19,0.071,7.087
1020.0,-0.987,0.0,0.272,0.891,-0.04,-0.632,-0.998,0.215,0.003,-0.42,-1.68,0.98,-0.852,-0.037,0.53,3.102,-0.458,3.426
1040.0,-0.983,0.005,0.276,0.888,0.283,-0.7,-0.992,0.217,-0.001,-0.226,-1.745,0.98,-0.848,-0.022,0.524,6.057,-0.414,1.523
1060.0,-0.981,0.009,0.273,0.393,0.21,-0.847,-0.993,0.218,0.001,-0.335,-1.625,0.93,-0.849,-0.008,0.528,5.621,-0.055,1.792
1080.0,-0.982,0.009,0.265,0.038,0.152,-1.111,-0.996,0.216,-0.002,0.0,-1.61,0.77,-0.855,-0.0,0.532,4.909,0.187,3.763
1100.0,-0.98,0.003,0.268,-0.063,0.94,-1.281,-0.994,0.213,-0.001,0.109,-1.663,0.822,-0.86,0.001,0.524,4.98,0.673,3.844
1120.0,-0.981,-0.002,0.262,-0.293,1.885,-1.33,-1.002,0.218,-0.0,0.506,-1.79,1.031,-0.862,-0.008,0.537,2.918,1.271,2.077
1140.0,-0.985,-0.0,0.225,-2.277,5.827,-1.389,-1.0,0.217,0.002,0.628,-1.953,0.996,-0.861,-0.013,0.561,0.23,1.477,0.002
1160.0,-0.998,0.004,0.205,-6.089,16.384,-2.319,-0.993,0.216,0.003,0.592,-1.715,0.806,-0.854,-0.037,0.575,-0.324,2.136,-1.867
1180.0,-1.028,0.006,0.284,-5.669,18.447,-3.37,-0.993,0.211,0.0,0.394,-1.495,0.806,-0.881,-0.048,0.587,-1.545,0.956,-2.117
1200.0,-1.001,0.01,0.325,-2.513,9.425,-2.286,-0.992,0.213,-0.006,0.063,-1.59,0.924,-0.877,-0.046,0.583,-4.449,-1.438,-3.572
1220.0,-0.961,-0.001,0.297,0.845,1.776,-1.776,-0.993,0.214,-0.006,-0.043,-1.964,1.224,-0.858,-0.047,0.561,-6.363,-4.445,-5.882
1240.0,-0.955,-0.007,0.237,2.589,0.023,-1.688,-1.001,0.217,-0.005,-0.589,-2.413,1.526,-0.849,-0.054,0.533,-3.181,-5.985,-7.623
1260.0,-0.983,-0.0,0.228,2.268,1.345,-1.333,-0.996,0.217,0.001,-0.768,-2.725,1.609,-0.852,-0.044,0.521,3.794,-5.507,-8.163
1280.0,-1.006,0.006,0.237,0.809,3.314,-1.604,-0.996,0.221,0.001,-0.666,-2.438,1.51,-0.868,-0.021,0.513,7.923,-3.728,-8.369
1300.0,-1.014,0.01,0.261,0.645,3.765,-1.68,-0.995,0.221,0.001,-0.547,-2.33,1.299,-0.876,0.01,0.501,8.287,-3.499,-8.522
1320.0,-1.013,-0.001,0.27,1.917,0.695,-1.652,-0.996,0.217,0.001,-0.122,-2.265,1.31,-0.871,0.025,0.49,4.97,-2.939,-8.061
1340.0,-0.989,-0.006,0.234,0.703,0.271,-1.273,-0.993,0.217,-0.001,-0.05,-2.198,1.204,-0.855,0.033,0.502,0.235,-1.324,-6.055
1360.0,-0.987,-0.008,0.225,-0.186,3.023,-1.423,-0.994,0.216,-0.003,0.181,-2.091,1.006,-0.86,0.03,0.508,-2.579,0.202,-3.605
1380.0,-0.993,-0.001,0.247,0.123,3.522,-1.46,-0.993,0.218,0.002,0.238,-1.828,0.98,-0.859,0.008,0.494,-0.473,1.225,-1.72
1400.0,-0.99,-0.002,0.256,0.42,2.052,-1.126,-0.994,0.218,0.005,0.025,-1.569,0.98,-0.863,0.008,0.495,1.114,1.781,0.193
1420.0,-0.989,-0.006,0.253,0.42,0.052,-0.632,-0.995,0.218,-0.0,-0.122,-1.325,0.859,-0.86,0.005,0.495,2.588,2.507,0.999
1440.0,-0.998,-0.006,0.238,1.115,-0.628,-0.76,-0.996,0.218,-0.002,-0.14,-1.34,0.77,-0.865,0.025,0.515,2.409,2.974,1.106
1460.0,-0.998,0.007,0.235,0.98,0.14,-1.05,-0.993,0.217,0.0,-0.04,-1.366,0.72,-0.866,0.012,0.528,1.629,3.285,1.294
1480.0,-1.001,0.003,0.24,0.42,0.262,-0.876,-0.993,0.217,-0.003,-0.185,-1.085,0.7,-0.87,0.007,0.517,2.704,3.222,3.473
1500.0,-1.002,0.0,0.248,0.42,-0.443,-0.631,-0.994,0.216,-0.005,-0.28,-1.133,0.669,-0.874,-0.005,0.509,5.062,3.288,4.536
1520.0,-0.999,-0.002,0.242,0.559,-2.129,-0.894,-0.995,0.214,-0.004,-0.26,-1.31,0.669,-0.882,0.002,0.538,4.517,3.111,4.55
1540.0,-0.992,0.005,0.234,0.21,-2.59,-1.26,-0.996,0.216,-0.003,-0.388,-1.26,0.731,-0.872,0.0,0.541,2.313,2.524,3.836
1560.0,-0.993,0.005,0.231,-0.566,-2.515,-1.336,-0.994,0.217,-0.004,-0.828,-1.238,0.673,-0.878,-0.013,0.532,0.525,1.615,3.501
1580.0,-0.993,0.004,0.232,-0.63,-2.38,-1.54,-0.994,0.214,-0.005,-0.662,-1.204,0.77,-0.871,-0.026,0.525,0.14,2.17,3.57
1600.0,-0.993,0.001,0.236,-0.413,-2.641,-1.726,-0.995,0.215,-0.006,-0.49,-1.316,0.792,-0.877,-0.04,0.517,2.743,1.767,3.114
1620.0,-0.994,0.003,0.248,0.021,-3.591,-1.816,-0.994,0.214,-0.003,-0.541,-1.383,0.781,-0.876,-0.023,0.525,2.604,0.88,2.066
1640.0,-1.003,0.002,0.244,0.125,-3.843,-1.82,-0.994,0.215,0.001,-0.681,-1.334,0.546,-0.877,-0.02,0.519,1.119,0.908,0.957
1660.0,-1.003,-0.003,0.243,0.22,-3.85,-1.929,-0.997,0.216,-0.007,-0.229,-1.392,0.47,-0.878,-0.028,0.52,-0.068,0.91,-0.323
1680.0,-0.997,-0.006,0.242,0.82,-3.565,-1.96,-0.994,0.21,-0.006,0.016,-1.14,0.248,-0.879,-0.031,0.521,-0.026,0.838,-1.686
1700.0,-0.988,-0.01,0.241,0.856,-3.217,-1.96,-0.99,0.214,-0.012,0.07,-0.84,0.039,-0.878,-0.021,0.513,1.44,0.141,-1.953
1720.0,-0.988,-0.014,0.24,0.77,-3.039,-1.842,-0.997,0.207,-0.0,0.07,-0.84,-0.139,-0.876,-0.015,0.512,0.872,-0.223,-1.636
1740.0,-0.984,-0.013,0.241,0.77,-2.726,-1.776,-0.999,0.215,-0.01,-0.208,-0.972,-0.076,-0.876,-0.015,0.511,0.42,-0.321,-1.539
1760.0,-0.986,-0.014,0.244,0.924,-2.66,-1.621,-0.998,0.21,-0.008,0.396,-1.155,0.247,-0.877,-0.018,0.509,1.24,-0.616,-2.077
1780.0,-0.99,-0.014,0.248,1.274,-2.593,-1.44,-0.995,0.223,-0.001,0.452,-1.231,0.373,-0.877,-0.017,0.502,3.244,-1.021,-2.172
1800.0,-0.985,-0.012,0.251,1.33,-2.106,-1.35,-0.993,0.212,-0.007,-0.067,-0.842,0.482,-0.87,-0.005,0.492,3.691,-0.912,-1.509
1820.0,-0.985,-0.012,0.258,1.387,-1.845,-1.293,-0.996,0.211,-0.008,0.14,-1.05,0.77,-0.869,0.004,0.486,2.61,-0.289,-0.217
1840.0,-0.989,-0.017,0.26,1.847,-2.033,-1.115,-0.995,0.212,-0.008,0.432,-0.969,0.838,-0.875,0.033,0.491,-0.41,0.55,1.444
1860.0,-0.99,-0.023,0.255,3.118,-3.089,-1.075,-0.988,0.221,0.001,0.627,0.151,0.271,-0.877,0.044,0.522,-10.682,2.071,2.811
1880.0,-0.987,-0.023,0.239,3.64,-3.11,-1.35,-0.983,0.225,-0.002,-1.221,1.6,-0.34,-0.882,0.019,0.522,-12.534,1.8,3.832
1900.0,-0.985,-0.02,0.228,3.436,-0.38,-1.524,-0.995,0.201,-0.009,0.668,2.249,-0.809,-0.882,-0.024,0.511,-8.648,0.317,3.675
1920.0,-0.987,-0.02,0.234,2.681,2.58,-1.854,-0.994,0.214,-0.01,1.736,2.933,-1.026,-0.88,-0.029,0.509,4.564,-0.522,3.311
1940.0,-0.995,-0.019,0.246,2.719,3.246,-2.071,-0.995,0.216,-0.005,1.693,3.829,-1.336,-0.876,-0.003,0.512,10.89,-0.525,3.469
1960.0,-0.994,-0.022,0.251,2.638,3.451,-1.78,-0.992,0.203,-0.014,2.532,4.605,-1.762,-0.882,0.0,0.516,11.742,-1.043,3.844
1980.0,-0.999,-0.033,0.244,2.619,4.659,-1.47,-0.991,0.206,-0.013,2.73,5.092,-2.443,-0.895,-0.029,0.521,13.698,-1.37,4.627
2000.0,-1.005,-0.037,0.243,4.464,5.724,-1.47,-0.992,0.214,-0.014,3.229,6.297,-2.59,-0.895,-0.055,0.508,27.427,0.528,5.888
2020.0,-0.986,-0.041,0.231,5.734,4.351,-1.331,-1.006,0.196,-0.034,3.319,6.176,-2.771,-0.887,-0.024,0.461,36.076,-0.05,6.935
2040.0,-0.971,-0.049,0.214,5.311,5.365,-1.33,-0.996,0.189,-0.026,3.677,6.464,-2.413,-0.886,0.01,0.432,35.67,1.901,10.346
2060.0,-0.979,-0.055,0.219,4.499,7.76,-1.543,-0.985,0.186,-0.024,4.024,7.49,-2.066,-0.896,0.017,0.419,31.579,2.911,13.521
2080.0,-0.978,-0.057,0.225,4.19,8.381,-2.253,-0.973,0.183,-0.029,3.937,9.086,-2.135,-0.903,0.004,0.411,31.702,3.884,14.35
2100.0,-0.97,-0.057,0.221,3.012,9.028,-2.38,-0.978,0.221,-0.023,1.996,10.278,-1.598,-0.89,0.0,0.403,31.581,5.61,14.407
2120.0,-0.963,-0.055,0.209,0.563,9.834,-2.285,-1.01,0.208,-0.027,-0.981,10.702,0.075,-0.88,0.01,0.405,33.439,6.752,14.382
2140.0,-0.968,-0.05,0.204,-0.27,10.209,-2.202,-1.019,0.161,-0.061,-3.057,10.581,2.223,-0.883,0.026,0.415,34.182,9.47,17.798
2160.0,-0.979,-0.044,0.204,-0.894,10.677,-2.084,-1.016,0.161,-0.086,-3.561,6.31,5.503,-0.898,0.032,0.423,38.12,10.163,23.812
2180.0,-0.987,-0.036,0.198,-1.939,11.366,-1.831,-1.041,0.169,-0.092,-1.476,-6.332,9.858,-0.906,0.06,0.43,44.623,12.794,28.708
2200.0,-0.992,-0.029,0.191,-3.476,12.452,-1.36,-1.026,0.174,-0.096,0.146,-13.736,12.714,-0.922,0.082,0.447,53.83,12.81,32.13
2220.0,-1.005,-0.022,0.196,-5.858,13.402,-0.705,-1.018,0.199,-0.054,-4.294,-18.556,12.691,-0.914,0.129,0.447,58.1,11.41,32.48
2240.0,-1.012,-0.02,0.206,-7.832,13.231,-0.037,-0.991,0.199,-0.103,-2.695,-19.55,11.49,-0.885,0.136,0.452,59.664,11.966,31.268
2260.0,-1.009,-0.024,0.208,-8.459,11.369,0.651,-0.959,0.253,-0.097,-5.607,-9.507,10.945,-0.887,0.158,0.464,60.338,10.928,30.545
2280.0,-0.995,-0.025,0.201,-8.462,9.323,1.316,-0.999,0.326,0.022,-21.904,6.426,10.596,-0.882,0.182,0.46,59.736,11.332,30.139
2300.0,-1.004,-0.027,0.186,-8.866,8.79,1.75,-1.012,0.156,0.01,-22.145,6.519,10.248,-0.887,0.202,0.445,58.2,10.008,28.965
2320.0,-1.002,-0.038,0.161,-9.238,9.456,1.675,-0.955,0.104,-0.017,2.595,8.83,14.007,-0.875,0.227,0.449,52.752,9.511,26.809
2340.0,-0.999,-0.031,0.148,-10.682,11.317,1.168,-0.979,0.191,-0.048,12.954,10.685,15.35,-0.891,0.266,0.472,40.016,9.162,25.254
2360.0,-0.999,-0.009,0.158,-11.063,12.26,1.082,-1.013,0.249,-0.041,10.114,10.424,14.904,-0.896,0.25,0.473,26.716,8.5,24.073
2380.0,-1.003,0.015,0.163,-13.563,13.252,1.88,-0.978,0.235,-0.031,8.337,10.523,14.096,-0.895,0.242,0.468,23.241,8.526,23.453
2400.0,-1.02,0.035,0.168,-16.19,13.907,2.321,-0.976,0.227,-0.074,11.732,8.943,12.492,-0.883,0.262,0.464,17.827,8.138,21.624
2420.0,-1.037,0.054,0.198,-17.108,12.115,2.395,-0.983,0.287,-0.088,13.28,7.249,9.802,-0.861,0.271,0.464,10.691,8.583,18.842
2440.0,-1.05,0.063,0.216,-14.224,7.126,2.762,-0.95,0.288,-0.06,6.185,9.598,7.467,-0.859,0.279,0.463,4.162,8.514,15.315
2460.0,-1.039,0.047,0.221,-11.377,3.914,3.148,-0.981,0.272,-0.109,2.717,8.057,5.022,-0.851,0.285,0.465,-2.186,7.515,10.275
2480.0,-1.037,0.032,0.221,-9.685,1.644,2.918,-1.003,0.277,-0.112,1.888,7.082,3.125,-0.848,0.289,0.467,-7.415,7.089,3.404
2500.0,-1.049,0.041,0.224,-7.909,0.357,2.815,-0.986,0.237,-0.085,-3.55,7.073,3.026,-0.851,0.304,0.468,-11.566,6.399,-3.097
2520.0,-1.044,0.041,0.254,-5.351,-1.327,2.563,-1.006,0.226,-0.116,2.37,5.103,1.95,-0.865,0.318,0.467,-16.971,4.359,-8.054
2540.0,-1.038,0.043,0.279,-3.222,-4.254,1.514,-0.999,0.294,-0.119,-1.889,2.286,1.02,-0.881,0.316,0.454,-22.48,1.982,-12.273
2560.0,-1.014,0.049,0.255,-1.059,-5.943,0.425,-1.0,0.307,-0.119,-6.828,-1.942,0.823,-0.897,0.297,0.437,-22.096,0.948,-16.188
2580.0,-0.995,0.06,0.238,3.979,-5.886,0.42,-0.977,0.274,-0.086,-0.404,-2.577,0.04,-0.905,0.278,0.429,-18.507,-0.074,-18.576
2600.0,-0.987,0.077,0.199,6.168,-4.216,0.979,-0.96,0.352,-0.062,0.869,-2.192,-2.202,-0.913,0.261,0.421,-6.769,-2.271,-19.733
2620.0,-0.978,0.077,0.176,5.415,-3.085,0.886,-0.975,0.245,-0.108,1.556,-1.492,-4.673,-0.905,0.259,0.408,10.555,-5.155,-20.54
2640.0,-0.961,0.087,0.151,4.335,-0.095,0.298,-0.961,0.262,-0.086,4.768,-1.212,-5.974,-0.896,0.272,0.403,20.153,-7.183,-21.169
2660.0,-0.958,0.096,0.152,3.245,3.246,-0.364,-0.98,0.294,-0.063,5.322,0.25,-6.656,-0.881,0.284,0.399,23.899,-8.418,-21.123
2680.0,-0.967,0.097,0.17,2.87,2.806,-1.195,-0.998,0.234,-0.067,6.208,3.11,-7.864,-0.853,0.302,0.389,23.872,-8.562,-20.792
2700.0,-0.981,0.102,0.185,3.532,0.091,-2.28,-0.993,0.245,-0.122,6.531,3.32,-9.615,-0.845,0.302,0.372,19.349,-7.123,-22.376
2720.0,-1.014,0.102,0.2,7.147,-2.481,-3.307,-0.984,0.237,-0.104,7.919,3.038,-11.074,-0.87,0.295,0.375,15.921,-5.673,-24.347
2740.0,-1.042,0.099,0.198,8.555,-4.451,-4.43,-0.99,0.239,-0.09,10.017,3.649,-13.159,-0.9,0.324,0.411,12.285,-6.582,-28.001
2760.0,-1.049,0.103,0.19,7.997,-5.172,-4.887,-0.991,0.263,-0.111,8.566,4.168,-15.184,-0.915,0.328,0.421,8.928,-9.607,-33.055
2780.0,-1.047,0.111,0.205,5.561,-6.647,-5.129,-0.99,0.226,-0.109,9.92,3.518,-17.204,-0.904,0.312,0.404,4.781,-11.8,-35.896
2800.0,-1.031,0.115,0.209,4.814,-10.097,-5.373,-0.963,0.236,-0.078,14.42,4.5,-20.688,-0.911,0.313,0.404,5.03,-13.238,-35.544
2820.0,-1.015,0.118,0.193,4.55,-11.514,-5.32,-0.949,0.271,-0.068,9.765,9.128,-25.892,-0.906,0.311,0.416,6.047,-13.501,-34.009
2840.0,-1.007,0.122,0.187,4.715,-12.164,-5.32,-0.997,0.24,-0.097,12.448,9.757,-30.423,-0.914,0.291,0.427,10.492,-13.452,-30.682
2860.0,-1.031,0.104,0.208,6.675,-14.5,-5.393,-0.983,0.239,-0.078,19.258,13.237,-37.765,-0.927,0.236,0.386,17.71,-13.318,-30.903
2880.0,-1.038,0.08,0.21,9.305,-16.914,-5.905,-0.971,0.272,-0.054,21.962,21.675,-43.916,-0.948,0.252,0.4,19.012,-12.2,-32.576
2900.0,-1.037,0.06,0.193,11.633,-17.988,-6.792,-1.012,0.27,-0.056,21.635,28.776,-48.633,-0.947,0.262,0.44,13.025,-13.057,-34.765
2920.0,-1.042,0.035,0.187,13.396,-19.066,-7.817,-1.09,0.146,-0.061,21.225,34.155,-52.695,-0.956,0.248,0.435,5.779,-16.307,-35.627
2940.0,-1.035,0.025,0.173,14.807,-19.63,-9.679,-1.106,0.081,-0.04,24.925,40.574,-53.711,-0.959,0.216,0.409,1.532,-18.291,-35.77
2960.0,-1.029,0.02,0.162,15.254,-19.077,-10.981,-1.176,0.097,-0.035,27.125,46.243,-53.55,-0.971,0.199,0.409,-1.031,-17.976,-35.093
2980.0,-1.012,-0.001,0.156,15.535,-15.786,-11.593,-1.244,0.106,-0.063,30.858,51.565,-53.318,-0.987,0.184,0.418,-0.897,-18.803,-31.771
3000.0,-1.005,-0.011,0.143,15.067,-10.645,-11.814,-1.359,0.169,-0.005,67.363,39.06,-48.573,-0.985,0.159,0.425,1.545,-20.426,-27.109
3020.0,-1.011,-0.027,0.125,13.58,-3.99,-11.62,-1.301,0.218,0.037,84.547,36.68,-48.874,-0.965,0.124,0.445,9.746,-21.655,-21.667
3040.0,-0.976,-0.066,0.128,13.79,1.26,-12.11,-0.937,0.156,-0.248,15.681,69.824,-64.805,-0.928,0.101,0.484,17.264,-24.316,-15.584
3060.0,-0.897,-0.143,0.154,16.274,8.519,-13.257,-0.922,0.037,-0.35,-26.297,67.207,-65.183,-0.864,0.155,0.481,13.607,-29.168,-11.304
3080.0,-0.852,-0.207,0.201,18.14,11.94,-13.617,-0.818,-0.044,-0.021,-46.469,30.652,-46.638,-0.784,0.175,0.507,-7.903,-33.441,-3.763
3100.0,-0.85,-0.251,0.239,20.676,9.137,-13.995,-0.789,0.504,0.538,-60.682,-58.199,-4.399,-0.741,0.107,0.588,-11.315,-28.086,8.384
3120.0,-0.968,-0.259,0.251,21.944,-0.551,-14.675,-0.637,0.454,0.252,-60.218,-103.994,34.703,-0.807,0.108,0.639,-11.428,-21.289,18.293
3140.0,-1.096,-0.21,0.245,21.84,-11.83,-16.87,-0.892,0.158,0.022,-57.143,-140.07,59.939,-0.915,0.096,0.692,-10.811,-16.947,25.293
3160.0,-1.129,-0.124,0.185,14.892,-13.124,-17.278,-0.955,0.041,-0.108,-45.139,-140.07,65.675,-0.972,0.145,0.724,-3.073,-20.864,32.631
