Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743435534.084321,0.002,0.012,1.052,0.84,-2.66,-0.84
1743435534.104321,0.001,0.011,1.055,0.77,-2.66,-0.84
1743435534.124321,0.002,0.009,1.054,1.05,-2.52,-0.84
1743435534.144321,0.0,0.011,1.052,0.7,-2.59,-0.77
1743435534.164321,-0.001,0.01,1.053,0.84,-2.52,-0.84
1743435534.184321,0.0,0.011,1.055,0.84,-2.66,-0.77
1743435534.204321,-0.001,0.011,1.055,0.84,-2.38,-0.77
1743435534.224321,0.0,0.011,1.056,0.77,-2.45,-0.77
1743435534.2443209,0.002,0.01,1.053,0.98,-2.59,-0.84
1743435534.2643209,-0.0,0.01,1.054,0.77,-2.45,-0.77
1743435534.2843208,0.0,0.013,1.055,0.84,-2.66,-0.7
1743435534.3043208,-0.001,0.012,1.052,0.84,-2.45,-0.84
1743435534.3243208,0.002,0.01,1.054,0.84,-2.52,-0.77
1743435534.3443208,0.004,0.01,1.055,0.91,-2.59,-0.84
1743435534.3643208,0.0,0.011,1.055,0.84,-2.38,-0.77
1743435534.3843207,0.004,0.009,1.056,0.91,-2.38,-0.7
1743435534.4043207,0.002,0.012,1.054,0.91,-2.24,-0.77
1743435534.4243207,0.001,0.013,1.056,0.98,-2.31,-0.77
1743435534.444321,0.0,0.015,1.053,0.84,-2.24,-0.7
1743435534.464321,-0.002,0.012,1.052,0.91,-2.31,-0.77
1743435534.4843206,-0.002,0.015,1.053,0.63,-2.45,-0.77
1743435534.5043206,-0.002,0.011,1.056,0.77,-2.38,-0.84
1743435534.5243206,-0.002,0.012,1.051,0.84,-2.52,-0.77
1743435534.5443206,-0.002,0.01,1.054,0.98,-2.66,-0.77
1743435534.5643206,-0.001,0.01,1.053,0.77,-2.59,-0.77
1743435534.5843203,-0.002,0.012,1.054,0.84,-2.52,-0.84
1743435534.6043203,-0.002,0.011,1.055,0.91,-2.52,-0.84
1743435534.6243205,-0.0,0.011,1.053,0.91,-2.66,-0.77
1743435534.6443205,0.0,0.011,1.053,1.05,-2.73,-0.84
1743435534.6643205,0.001,0.011,1.053,0.84,-2.66,-0.77
1743435534.6843204,0.0,0.012,1.058,0.98,-2.52,-0.7
1743435534.7043204,-0.0,0.013,1.053,0.84,-2.45,-0.77
1743435534.7243204,0.124,0.011,1.055,0.84,-2.45,-0.7
1743435534.7443204,0.0,0.011,1.055,0.98,-2.38,-0.7
1743435534.7643204,-0.001,0.011,1.055,0.77,-2.52,-0.84
1743435534.7843204,0.0,0.011,1.054,0.91,-2.45,-0.84
1743435534.8043203,-0.0,0.012,1.053,0.98,-2.45,-0.84
1743435534.8243203,-0.001,0.011,1.054,0.84,-2.38,-0.77
1743435534.8443203,-0.0,0.01,1.055,0.91,-2.52,-0.77
1743435534.8643205,0.0,0.009,1.053,0.91,-2.38,-0.77
1743435534.8843205,0.0,0.011,1.055,0.84,-2.45,-0.77
1743435534.9043202,0.002,0.009,1.058,0.91,-2.31,-0.77
1743435534.9243202,0.003,0.008,1.053,0.91,-2.31,-0.77
1743435534.9443202,0.0,0.011,1.053,0.91,-2.38,-0.77
1743435534.9643202,0.0,0.012,1.056,0.63,-2.45,-0.84
1743435534.9843202,0.001,0.006,1.055,1.12,-2.17,-0.77
1743435535.00432,-0.001,0.012,1.053,0.91,-2.38,-0.77
1743435535.02432,0.0,0.01,1.057,0.63,-2.45,-0.84
1743435535.04432,-0.001,0.008,1.051,1.19,-2.17,-0.91
1743435535.06432,-0.003,0.012,1.054,1.12,-2.24,-0.84
1743435535.08432,0.0,0.011,1.055,0.84,-2.52,-0.84
1743435535.10432,-0.002,0.01,1.056,1.47,-2.24,-0.84
1743435535.12432,-0.004,0.017,1.055,0.63,-2.59,-0.77
1743435535.14432,-0.005,0.013,1.054,1.05,-2.59,-0.77
1743435535.16432,-0.002,0.014,1.05,0.63,-2.59,-0.77
1743435535.18432,-0.002,0.013,1.05,0.91,-2.59,-0.84
1743435535.20432,0.001,0.015,1.053,0.63,-2.73,-0.77
1743435535.22432,-0.001,0.01,1.051,0.7,-2.59,-0.7
1743435535.24432,-0.004,0.011,1.056,0.84,-2.66,-0.84
1743435535.26432,0.0,0.009,1.054,0.7,-2.66,-0.84
1743435535.28432,-0.001,0.012,1.051,1.05,-2.59,-0.84
1743435535.30432,-0.002,0.009,1.056,0.7,-2.59,-0.84
1743435535.3243198,0.0,0.006,1.055,0.98,-2.38,-0.84
1743435535.3443198,-0.0,0.01,1.054,0.7,-2.52,-0.84
1743435535.3643198,0.002,0.007,1.054,0.98,-2.38,-0.77
1743435535.3843198,-0.0,0.008,1.054,0.7,-2.38,-0.77
1743435535.4043198,-0.001,0.008,1.055,0.91,-2.31,-0.7
1743435535.4243195,0.002,0.011,1.056,0.98,-2.31,-0.7
1743435535.4443195,-0.0,0.01,1.052,0.84,-2.31,-0.77
1743435535.4643197,-0.0,0.011,1.053,1.12,-2.45,-0.77
1743435535.4843197,-0.0,0.012,1.054,0.63,-2.45,-0.77
1743435535.5043197,-0.005,0.011,1.052,1.05,-2.45,-0.77
1743435535.5243196,-0.0,0.013,1.055,0.84,-2.59,-0.84
1743435535.5443196,0.0,0.012,1.055,1.05,-2.52,-0.77
1743435535.5643196,-0.0,0.013,1.055,0.77,-2.59,-0.84
1743435535.5843196,-0.002,0.01,1.055,0.77,-2.52,-0.7
1743435535.6043196,-0.0,0.013,1.053,0.77,-2.52,-0.77
1743435535.6243196,-0.001,0.011,1.053,0.84,-2.52,-0.7
1743435535.6443195,0.0,0.009,1.057,0.91,-2.38,-0.84
1743435535.6643195,0.0,0.012,1.051,0.98,-2.59,-0.77
1743435535.6843195,-0.002,0.012,1.054,0.91,-2.38,-0.84
1743435535.7043197,-0.0,0.011,1.055,0.98,-2.52,-0.91
1743435535.7243197,-0.0,0.012,1.052,0.77,-2.52,-0.84
1743435535.7443194,-0.002,0.011,1.057,0.84,-2.45,-0.7
1743435535.7643194,-0.001,0.013,1.051,0.91,-2.45,-0.77
1743435535.7843194,-0.002,0.012,1.052,0.91,-2.52,-0.84
1743435535.8043194,0.001,0.012,1.054,0.77,-2.52,-0.7
1743435535.8243194,-0.0,0.011,1.053,0.98,-2.45,-0.77
