Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743902446.2774472,0.043,-0.066,1.033,0.070,-2.590,-0.770
1743902446.2974472,0.042,-0.068,1.030,0.070,-2.520,-0.770
1743902446.3174472,0.047,-0.066,1.032,0.280,-2.310,-0.770
1743902446.3374472,0.044,-0.067,1.035,0.420,-2.660,-0.770
1743902446.3574471,0.043,-0.068,1.034,0.210,-2.520,-0.770
1743902446.3774471,0.046,-0.066,1.032,0.210,-2.380,-0.840
1743902446.321196,0.044,-0.065,1.031,0.420,-2.450,-0.770
1743902446.341196,0.048,-0.066,1.033,0.280,-2.450,-0.700
1743902446.361196,0.041,-0.064,1.031,0.070,-2.380,-0.770
1743902446.381196,0.041,-0.067,1.027,0.490,-2.730,-0.840
1743902446.401196,0.044,-0.066,1.036,0.420,-2.520,-0.770
1743902446.421196,0.043,-0.061,1.035,-0.280,-2.590,-0.770
1743902446.3644543,0.042,-0.067,1.027,0.070,-2.660,-0.910
1743902446.3844543,0.042,-0.069,1.036,0.700,-2.660,-0.770
1743902446.4044542,0.048,-0.063,1.036,0.280,-2.520,-0.770
1743902446.4244542,0.044,-0.062,1.030,-0.070,-2.590,-0.840
1743902446.4444542,0.045,-0.068,1.032,0.420,-2.590,-0.840
1743902446.4644542,0.044,-0.065,1.031,0.350,-2.520,-0.700
1743902446.395497,0.045,-0.064,1.031,0.000,-2.450,-0.840
1743902446.415497,0.043,-0.068,1.030,0.420,-2.520,-0.700
1743902446.435497,0.044,-0.067,1.031,0.420,-2.590,-0.770
1743902446.455497,0.045,-0.065,1.034,0.140,-2.450,-0.770
1743902446.475497,0.045,-0.068,1.033,0.070,-2.450,-0.770
1743902446.495497,0.044,-0.067,1.032,0.560,-2.520,-0.700
1743902446.471286,0.045,-0.065,1.034,0.070,-2.450,-0.700
1743902446.491286,0.042,-0.065,1.033,0.350,-2.450,-0.700
1743902446.511286,0.044,-0.067,1.033,0.630,-2.520,-0.770
1743902446.531286,0.044,-0.064,1.034,0.140,-2.450,-0.630
1743902446.551286,0.044,-0.066,1.030,0.350,-2.590,-0.630
1743902446.571286,0.047,-0.065,1.035,0.280,-2.380,-0.700
1743902446.501224,0.043,-0.065,1.035,0.140,-2.590,-0.770
1743902446.521224,0.044,-0.064,1.030,0.420,-2.520,-0.630
1743902446.541224,0.043,-0.066,1.030,0.210,-2.310,-0.840
1743902446.561224,0.042,-0.069,1.035,0.280,-2.450,-0.700
1743902446.581224,0.044,-0.066,1.033,0.350,-2.450,-0.770
1743902446.601224,0.043,-0.067,1.032,0.280,-2.520,-0.700
1743902446.5453782,0.045,-0.066,1.032,0.210,-2.660,-0.700
1743902446.5653782,0.046,-0.067,1.031,0.420,-2.660,-0.770
1743902446.5853782,0.045,-0.068,1.033,0.350,-2.380,-0.700
1743902446.6053782,0.045,-0.065,1.032,0.210,-2.520,-0.700
1743902446.6253781,0.045,-0.065,1.030,0.420,-2.450,-0.770
1743902446.645378,0.046,-0.064,1.032,0.420,-2.310,-0.770
1743902446.5763903,0.046,-0.067,1.034,0.280,-2.520,-0.700
1743902446.5963902,0.044,-0.066,1.031,0.350,-2.590,-0.700
1743902446.6163902,0.046,-0.066,1.028,0.140,-2.310,-0.700
1743902446.6363902,0.042,-0.066,1.035,0.280,-2.590,-0.700
1743902446.6563902,0.045,-0.066,1.034,0.420,-2.590,-0.770
1743902446.6763902,0.044,-0.064,1.030,0.140,-2.380,-0.770
1743902446.6205282,0.043,-0.066,1.030,0.280,-2.590,-0.770
1743902446.6405282,0.045,-0.067,1.032,0.490,-2.590,-0.770
1743902446.6605282,0.045,-0.067,1.036,0.490,-2.450,-0.700
1743902446.6805282,0.046,-0.063,1.034,0.070,-2.520,-0.700
1743902446.7005281,0.044,-0.067,1.030,0.280,-2.520,-0.770
1743902446.7205281,0.045,-0.065,1.033,0.350,-2.380,-0.770
1743902446.665698,0.046,-0.065,1.035,0.280,-2.660,-0.630
1743902446.685698,0.046,-0.066,1.033,0.350,-2.380,-0.630
1743902446.705698,0.043,-0.065,1.031,0.350,-2.240,-0.840
1743902446.725698,0.041,-0.065,1.033,0.070,-2.730,-0.770
1743902446.745698,0.044,-0.068,1.034,0.350,-2.450,-0.700
1743902446.765698,0.044,-0.066,1.032,0.280,-2.590,-0.700
1743902446.710597,0.044,-0.066,1.033,0.210,-2.870,-0.770
1743902446.730597,0.045,-0.064,1.036,0.350,-2.520,-0.770
1743902446.750597,0.047,-0.064,1.033,0.140,-2.240,-0.770
1743902446.770597,0.042,-0.066,1.029,0.350,-2.590,-0.840
1743902446.790597,0.045,-0.065,1.031,0.280,-2.450,-0.700
1743902446.810597,0.048,-0.064,1.036,0.210,-2.380,-0.630
1743902446.770885,0.045,-0.066,1.032,0.420,-2.450,-0.770
1743902446.790885,0.042,-0.065,1.031,0.210,-2.730,-0.840
1743902446.810885,0.046,-0.067,1.032,0.070,-2.380,-0.700
1743902446.830885,0.046,-0.067,1.033,0.350,-2.450,-0.840
1743902446.850885,0.042,-0.065,1.034,0.140,-2.590,-0.700
1743902446.870885,0.044,-0.066,1.028,0.000,-2.660,-0.700
1743902446.786335,0.043,-0.068,1.031,0.280,-2.590,-0.840
1743902446.806335,0.042,-0.067,1.032,0.280,-2.660,-0.770
1743902446.826335,0.047,-0.067,1.034,0.210,-2.450,-0.700
1743902446.846335,0.045,-0.066,1.031,0.070,-2.380,-0.770
1743902446.866335,0.045,-0.065,1.034,0.280,-2.590,-0.770
1743902446.886335,0.047,-0.065,1.034,0.210,-2.520,-0.700
1743902446.8305821,0.047,-0.063,1.036,0.140,-2.590,-0.770
1743902446.8505821,0.042,-0.067,1.030,0.210,-2.730,-0.770
1743902446.870582,0.047,-0.070,1.033,0.280,-2.380,-0.840
1743902446.890582,0.044,-0.069,1.036,0.350,-2.380,-0.770
1743902446.910582,0.044,-0.069,1.033,0.210,-2.520,-0.700
1743902446.930582,0.044,-0.065,1.034,0.420,-2.450,-0.770
1743902446.8756232,0.044,-0.068,1.033,0.350,-2.380,-0.840
1743902446.8956232,0.044,-0.065,1.035,0.350,-2.310,-0.770
1743902446.9156232,0.044,-0.066,1.031,0.420,-2.590,-0.700
1743902446.9356232,0.047,-0.064,1.032,0.210,-2.310,-0.910
1743902446.9556231,0.044,-0.066,1.033,0.280,-2.450,-0.840
1743902446.9756231,0.044,-0.067,1.033,0.280,-2.660,-0.770
1743902446.920705,0.046,-0.066,1.030,0.280,-2.520,-0.770
1743902446.940705,0.045,-0.067,1.032,0.000,-2.450,-0.700
1743902446.960705,0.044,-0.067,1.032,0.280,-2.450,-0.840
1743902446.980705,0.044,-0.067,1.034,0.420,-2.660,-0.840
