Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743439594.1338592,-0.118,-0.027,-0.977,0.21,-2.03,-0.49
1743439594.1538591,-0.118,-0.026,-0.976,0.28,-1.89,-0.35
1743439594.1738591,-0.118,-0.027,-0.976,0.14,-3.08,-0.28
1743439594.193859,-0.124,-0.028,-0.977,0.35,-1.68,-0.35
1743439594.213859,-0.111,-0.026,-0.977,0.42,-3.29,-0.28
1743439594.233859,-0.115,-0.031,-0.976,1.05,-2.87,-0.42
1743439594.253859,-0.116,-0.025,-0.975,17.85,-2.38,-0.63
1743439594.273859,-0.12,-0.033,-0.977,0.07,-2.59,-0.28
1743439594.293859,-0.114,-0.03,-0.979,-0.14,-2.66,-0.28
1743439594.313859,-0.121,-0.03,-0.976,0.84,-2.17,-0.49
1743439594.333859,-0.115,-0.029,-0.976,0.42,-2.45,-0.35
1743439594.353859,-0.115,-0.032,-0.977,0.14,-2.59,-0.28
1743439594.373859,-0.117,-0.026,-0.978,0.56,-2.45,-0.35
1743439594.393859,-0.117,-0.03,-0.976,0.63,-2.52,-0.35
1743439594.413859,-0.115,-0.028,-0.976,0.28,-2.59,-0.35
1743439594.4338589,-0.119,-0.03,-0.975,0.35,-2.45,-0.35
1743439594.4538589,-0.117,-0.027,-0.976,0.56,-2.45,-0.35
1743439594.4738588,-0.115,-0.027,-0.975,0.35,-2.59,-0.49
1743439594.4938588,-0.119,-0.027,-0.975,0.28,-2.52,-0.42
1743439594.5138588,-0.116,-0.026,-0.977,0.56,-2.38,-0.35
1743439594.5338588,-0.118,-0.029,-0.976,0.49,-2.52,-0.42
1743439594.5538588,-0.117,-0.029,-0.977,0.56,-2.45,-0.42
1743439594.5738587,-0.116,-0.029,-0.979,0.56,-2.31,-0.42
1743439594.5938587,-0.117,-0.028,-0.976,0.77,-2.45,-0.42
1743439594.6138587,-0.117,-0.03,-0.976,0.56,-2.31,-0.28
1743439594.633859,-0.117,-0.031,-0.975,0.49,-2.45,-0.28
1743439594.653859,-0.116,-0.031,-0.976,0.49,-2.38,-0.35
1743439594.6738586,-0.117,-0.028,-0.975,0.42,-2.45,-0.28
1743439594.6938586,-0.117,-0.028,-0.978,0.49,-2.45,-0.42
1743439594.7138586,-0.115,-0.031,-0.976,0.42,-2.52,-0.42
1743439594.7338586,-0.115,-0.03,-0.977,0.56,-2.52,-0.35
1743439594.7538586,-0.117,-0.028,-0.977,0.49,-2.45,-0.35
1743439594.7738583,-0.115,-0.027,-0.976,0.28,-2.52,-0.35
