Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
864.628173,-0.014,0.102,1.046,1.610,-3.010,-0.770
864.632071,-0.018,0.106,1.047,1.750,-3.220,-0.770
864.641019,-0.016,0.104,1.050,1.680,-3.080,-0.770
864.649827,-0.016,0.104,1.047,1.400,-3.290,-0.700
864.656832,-0.012,0.101,1.046,2.380,-3.080,-0.770
864.664285,-0.014,0.111,1.049,0.980,-2.730,-0.910
864.67317,-0.012,0.104,1.049,0.770,-3.080,-0.770
864.682123,-0.015,0.102,1.046,2.310,-3.360,-0.770
864.686096,-0.013,0.110,1.048,2.100,-3.010,-0.770
864.695095,-0.013,0.103,1.046,2.170,-2.870,-0.840
864.706352,-0.016,0.105,1.051,3.150,-3.080,-0.840
864.711268,-0.013,0.109,1.049,2.870,-3.010,-0.840
864.720122,-0.012,0.108,1.049,2.450,-3.010,-0.910
864.728324,-0.011,0.107,1.051,2.660,-2.940,-0.840
864.737158,-0.011,0.107,1.049,2.730,-2.800,-0.840
864.748439,-0.012,0.109,1.050,2.380,-2.870,-0.700
864.753519,-0.012,0.109,1.053,2.380,-2.730,-0.840
864.757439,-0.014,0.113,1.052,1.750,-2.800,-0.980
864.766418,-0.009,0.107,1.052,2.170,-2.380,-0.840
864.774474,-0.010,0.110,1.050,1.610,-2.590,-0.840
864.781898,-0.012,0.108,1.053,1.330,-2.170,-0.840
864.786816,-0.013,0.107,1.050,1.400,-2.450,-0.700
864.795712,-0.014,0.109,1.053,1.260,-2.310,-0.840
864.804544,-0.008,0.112,1.055,0.770,-2.310,-0.840
864.808452,-0.010,0.110,1.052,0.560,-2.100,-0.840
864.823412,-0.013,0.109,1.051,0.350,-2.100,-0.770
864.832388,-0.012,0.108,1.052,0.280,-2.240,-0.630
864.836383,-0.012,0.106,1.049,0.210,-2.170,-0.700
864.845413,-0.012,0.111,1.051,-0.070,-2.240,-0.770
864.854417,-0.011,0.109,1.050,-0.420,-1.960,-0.700
864.865767,-0.013,0.110,1.051,-0.700,-1.960,-0.770
864.874769,-0.013,0.106,1.047,-0.700,-1.820,-0.770
864.883772,-0.011,0.107,1.048,-0.490,-2.030,-0.770
864.890633,-0.015,0.104,1.047,0.000,-2.030,-0.770
864.894536,-0.012,0.104,1.048,0.070,-2.100,-0.840
864.903927,-0.012,0.108,1.047,0.140,-2.100,-0.770
864.910984,-0.014,0.107,1.047,0.210,-2.030,-0.770
864.91489,-0.014,0.103,1.048,0.420,-2.100,-0.840
864.923781,-0.014,0.106,1.048,0.350,-2.170,-0.840
864.930788,-0.016,0.104,1.048,0.420,-2.310,-0.770
864.938315,-0.017,0.105,1.049,0.350,-2.240,-0.770
864.947141,-0.015,0.106,1.050,0.210,-2.240,-0.840
864.951167,-0.016,0.105,1.047,0.280,-2.380,-0.770
864.96011,-0.017,0.103,1.046,0.350,-2.310,-0.770
864.964068,-0.017,0.105,1.046,0.420,-2.240,-0.770
864.97654,-0.015,0.105,1.048,0.700,-2.450,-0.910
864.980496,-0.015,0.104,1.048,0.840,-2.450,-0.770
864.987469,-0.017,0.104,1.043,0.980,-2.520,-0.840
864.996413,-0.015,0.105,1.047,1.400,-2.590,-0.840
865.005169,-0.016,0.106,1.048,1.330,-2.730,-0.910
865.016462,-0.014,0.104,1.048,1.680,-2.730,-0.910
865.025457,-0.013,0.109,1.046,1.540,-2.730,-0.910
865.032463,-0.013,0.105,1.049,1.470,-2.730,-0.840
865.036422,-0.014,0.105,1.048,1.610,-2.870,-0.840
865.045404,-0.012,0.104,1.047,1.820,-2.940,-0.910
865.060979,-0.014,0.106,1.047,2.240,-3.010,-0.910
865.064883,-0.014,0.105,1.047,2.380,-3.080,-0.980
865.073774,-0.012,0.107,1.047,2.520,-3.080,-0.910
865.082787,-0.016,0.106,1.048,2.870,-3.150,-0.840
865.091778,-0.014,0.108,1.049,2.940,-3.220,-0.840
865.1031,-0.015,0.110,1.047,2.870,-3.150,-0.910
865.110136,-0.013,0.111,1.049,2.870,-3.080,-0.840
865.119163,-0.012,0.110,1.052,2.800,-3.150,-0.910
865.123116,-0.012,0.110,1.050,2.590,-3.010,-0.910
865.132012,-0.012,0.113,1.051,2.030,-2.870,-0.770
865.143346,-0.012,0.111,1.052,2.310,-3.080,-0.770
865.150434,-0.012,0.111,1.048,2.170,-2.800,-0.910
