epoch,train_mse,train_mae,train_rmse,train_r2,val_mse,val_mae,val_rmse,val_r2
1,0.6057997748260345,0.49203042220482074,0.7783314042398871,0.3785313654839412,0.3512496345664215,0.3603196099800393,0.5926631712587019,0.6391637769365413
2,0.3279986376497558,0.3695528550479127,0.5727116531464641,0.6614875387912192,0.1959245777337963,0.2679807773367814,0.4426336834604844,0.7980936394009087
3,0.2516209629147587,0.32399737867290607,0.5016183438778518,0.7397729773179925,0.163736296827535,0.23842064381434094,0.4046434193552825,0.8310130161327463
4,0.2241126318993798,0.3043508285414243,0.4734053568553907,0.7690154283103494,0.11111764262185081,0.20239181404407738,0.3333431304554675,0.8855654054335143
5,0.19033117612342684,0.2820480303170436,0.43626961402718256,0.8039597876933406,0.09594622456384708,0.18928571158193752,0.30975187580359714,0.9010736283633385
6,0.18736612062353755,0.2795318451047011,0.43285808369896195,0.8067760774516728,0.09521040014587491,0.18784046193863022,0.30856182548376737,0.9023281638561171
7,0.1779246031589174,0.27184943913502374,0.4218110989043761,0.8165810246986135,0.08883617559904257,0.18430200287238582,0.298053981015256,0.9083144707178596
8,0.18269754412017244,0.27502264127415715,0.42743133263738686,0.8119026337039306,0.08158503243794446,0.18030417542653168,0.28563093746641743,0.9157608894303163
9,0.1703333526537004,0.266684407184342,0.4127146140539494,0.8244597614902834,0.08173915241462335,0.1786185558564664,0.28590059883572005,0.9156219075630029
10,0.15922564085380275,0.25957616246469395,0.39903087706818224,0.835956002765529,0.07269961566495238,0.16837896654066664,0.269628662543418,0.9251078313775758
11,0.15757165892075223,0.2578905169619472,0.39695296814704917,0.8376237445639587,0.06942306753764513,0.16588166118036263,0.26348257539663816,0.9283640268930888
12,0.16029392877512294,0.2589846865122103,0.40036724238519183,0.8351350920286222,0.08180477299338164,0.17409172570594003,0.28601533698978737,0.9157515028177562
13,0.1672148143690355,0.26252187730553056,0.408919080465849,0.8274616580188071,0.0780326504004375,0.16864446715321013,0.2793432483530567,0.9200213379681929
14,0.15357921586222764,0.25471810670514394,0.39189184204602634,0.8418341907653666,0.0794249788446264,0.16940034781462274,0.2818243758879391,0.9185364212652057
15,0.14861061609721543,0.2509292263016611,0.3855004748339688,0.8471516725986115,0.06875442671964434,0.16501815275197446,0.2622106533298072,0.9294531864794694
16,0.1503918507928289,0.2511534775009714,0.38780388186921094,0.8452274025449746,0.08016187360404052,0.17019663624159656,0.28312872267581846,0.9172137061116369
17,0.15041696033616736,0.25213862832997863,0.38783625454071124,0.8449255104715533,0.061698965714845254,0.1586371022496724,0.24839276502113594,0.9365528194039234
18,0.14566210095140608,0.24842058082332213,0.3816570462488621,0.8500388420582226,0.05986671782075144,0.15688300039583578,0.24467676191406376,0.9382184132230785
19,0.1459537881607674,0.2485712829198607,0.3820389877496371,0.8499352625977068,0.06641546612876344,0.16216526345381965,0.25771198289711605,0.9316687851895034
20,0.15060606445889732,0.25114976054722227,0.3880799717312107,0.8450812482932029,0.05511734044825652,0.15117918625176718,0.23477082537712501,0.9431896541016593
