Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
118851,0.168,-0.964,0.305,4.130,-1.120,0.000
118860,0.166,-0.956,0.315,4.270,-1.400,-0.070
118864,0.168,-0.949,0.322,3.290,-1.750,0.140
118872,0.168,-0.949,0.325,1.400,-2.100,0.280
118880,0.164,-0.949,0.323,0.770,-2.450,0.000
118889,0.167,-0.953,0.318,0.490,-2.520,-0.630
118950,0.169,-0.954,0.315,-1.610,-2.800,-1.050
118954,0.171,-0.954,0.314,-1.820,-2.660,-0.700
118963,0.171,-0.957,0.314,-1.610,-2.520,-0.630
118972,0.168,-0.957,0.311,-0.630,-2.310,-0.560
118981,0.167,-0.956,0.311,-0.070,-2.240,-0.280
118985,0.169,-0.955,0.312,0.840,-2.030,-0.210
119043,0.169,-0.954,0.321,3.500,-1.890,0.980
119052,0.163,-0.953,0.322,2.940,-1.680,0.980
119061,0.153,-0.946,0.325,1.960,-2.660,0.700
119069,0.165,-0.946,0.325,1.260,-3.010,0.840
119078,0.178,-0.953,0.324,-0.560,-2.800,0.070
119082,0.176,-0.956,0.316,-0.560,-2.590,-0.070
119133,0.167,-0.954,0.316,-1.050,-2.520,-1.330
119141,0.170,-0.953,0.319,-1.260,-2.520,-1.260
119149,0.166,-0.952,0.317,-1.330,-2.660,-1.120
119158,0.167,-0.956,0.318,-1.330,-2.520,-0.910
119162,0.168,-0.957,0.314,-0.630,-2.240,-0.840
119171,0.166,-0.955,0.317,0.140,-2.310,-0.630
119232,0.166,-0.955,0.319,1.190,-2.170,0.070
119241,0.168,-0.953,0.320,1.260,-2.170,0.070
119250,0.166,-0.955,0.321,1.260,-2.100,0.000
119254,0.168,-0.955,0.321,0.980,-2.240,0.000
119263,0.167,-0.956,0.321,0.840,-2.310,0.000
119272,0.166,-0.956,0.319,0.910,-2.240,-0.140
119326,0.164,-0.954,0.321,0.490,-2.450,-0.700
119335,0.167,-0.954,0.317,0.350,-2.520,-0.770
119339,0.167,-0.952,0.319,0.070,-2.380,-0.840
119346,0.166,-0.954,0.318,0.210,-2.450,-0.700
119353,0.167,-0.957,0.317,0.280,-2.520,-0.700
119362,0.166,-0.954,0.319,0.420,-2.310,-0.700
119423,0.168,-0.954,0.320,0.280,-2.450,-0.700
119432,0.168,-0.953,0.319,0.280,-2.450,-0.770
119436,0.165,-0.952,0.319,0.140,-2.450,-0.910
119443,0.166,-0.954,0.319,0.000,-2.450,-0.980
119452,0.166,-0.955,0.318,-0.070,-2.590,-0.910
119461,0.169,-0.953,0.319,-0.070,-2.520,-0.980
119520,0.168,-0.955,0.320,0.980,-2.100,0.070
119524,0.168,-0.955,0.319,1.050,-2.170,0.000
119531,0.169,-0.955,0.321,0.980,-2.170,0.070
119540,0.168,-0.952,0.319,0.980,-2.100,0.070
119547,0.166,-0.955,0.319,1.050,-2.100,0.000
119551,0.167,-0.954,0.318,1.050,-2.170,-0.140
119603,0.167,-0.953,0.319,0.770,-2.240,-0.070
119612,0.165,-0.954,0.321,0.770,-2.310,-0.140
119619,0.168,-0.954,0.322,0.630,-2.240,-0.140
119623,0.164,-0.955,0.323,0.840,-2.170,0.000
119632,0.164,-0.956,0.320,0.980,-2.170,0.070
119639,0.166,-0.955,0.318,0.910,-2.170,0.070
119696,0.173,-0.956,0.317,0.350,-2.310,-0.350
119704,0.163,-0.952,0.319,1.190,-2.310,-0.630
119713,0.170,-0.952,0.321,0.700,-2.170,-0.350
119721,0.164,-0.952,0.322,-17.920,-2.380,-0.280
119730,0.166,-0.956,0.324,-0.280,-2.310,-0.350
119734,0.163,-0.955,0.319,0.210,-2.240,-0.280
119784,0.164,-0.952,0.320,0.910,-2.030,0.140
119793,0.161,-0.953,0.321,0.840,-2.170,0.070
119799,0.164,-0.952,0.322,0.770,-2.170,0.070
119808,0.162,-0.955,0.322,0.700,-2.310,0.000
119812,0.164,-0.953,0.319,0.840,-2.170,0.000
119821,0.164,-0.954,0.323,0.910,-2.170,0.000
119899,0.165,-0.954,0.319,0.560,-2.240,-0.140
119908,0.165,-0.955,0.321,0.630,-2.240,-0.280
119912,0.163,-0.953,0.322,0.770,-2.380,-0.280
119919,0.163,-0.952,0.320,0.770,-2.240,-0.210
119926,0.163,-0.953,0.320,0.910,-2.380,-0.210
119935,0.163,-0.954,0.320,0.910,-2.310,-0.280
119999,0.165,-0.956,0.320,-1.190,-2.940,0.000
120008,0.181,-0.957,0.318,0.000,-2.800,-0.210
120012,0.166,-0.956,0.318,0.980,-2.170,-0.560
120020,0.153,-0.953,0.323,1.050,-2.310,-0.490
120028,0.165,-0.951,0.322,0.490,-2.380,-0.140
120037,0.162,-0.951,0.320,0.140,-2.310,-0.280
120085,0.151,-0.952,0.322,-0.140,-2.870,0.000
120094,0.156,-0.952,0.320,-0.630,-2.940,0.210
120098,0.168,-0.955,0.320,-0.700,-2.870,0.070
120107,0.174,-0.959,0.321,-0.490,-2.730,-0.210
120115,0.178,-0.959,0.320,0.490,-2.170,-0.490
120124,0.156,-0.953,0.318,0.910,-2.520,-1.120
120176,0.162,-0.954,0.319,-0.630,-2.660,-1.050
120185,0.160,-0.956,0.321,-0.630,-2.660,-1.120
120192,0.163,-0.954,0.319,-0.420,-2.520,-1.120
120196,0.164,-0.954,0.319,-0.070,-2.450,-0.980
120205,0.163,-0.956,0.318,-0.070,-2.520,-0.980
120214,0.164,-0.954,0.318,0.000,-2.450,-0.910
120267,0.160,-0.955,0.321,0.700,-2.800,0.280
120276,0.163,-0.955,0.319,0.700,-2.870,0.490
120285,0.163,-0.956,0.316,1.260,-2.590,0.700
120293,0.162,-0.955,0.315,1.680,-2.380,0.770
120302,0.162,-0.955,0.318,2.100,-2.660,0.840
120306,0.161,-0.955,0.323,2.240,-3.010,0.910
120352,0.162,-0.951,0.322,1.330,-2.310,-0.210
120360,0.161,-0.950,0.322,0.910,-2.240,-0.420
120369,0.162,-0.952,0.322,0.700,-2.310,-0.770
120378,0.164,-0.954,0.325,0.280,-2.450,-0.980
120385,0.161,-0.953,0.325,-0.210,-2.520,-1.050
120389,0.162,-0.952,0.322,-0.910,-2.730,-1.190
120451,0.164,-0.958,0.319,-1.400,-2.730,-0.910
120460,0.164,-0.956,0.317,-1.050,-2.590,-0.700
120464,0.163,-0.958,0.318,-0.490,-2.450,-0.490
120471,0.163,-0.955,0.318,-0.210,-2.380,-0.280
120476,0.163,-0.955,0.316,0.280,-2.310,-0.210
120485,0.163,-0.955,0.317,0.420,-2.310,-0.210
120549,0.167,-0.954,0.319,1.400,-2.170,0.000
120553,0.163,-0.956,0.321,1.330,-2.100,0.000
120562,0.162,-0.953,0.320,1.260,-2.170,0.000
120568,0.165,-0.954,0.322,1.330,-2.100,-0.070
120577,0.164,-0.954,0.321,1.260,-2.240,-0.140
120584,0.161,-0.955,0.322,1.190,-2.380,-0.490
120641,0.162,-0.956,0.321,-0.840,-2.730,-1.190
120649,0.162,-0.958,0.320,-0.420,-2.730,-1.050
120658,0.163,-0.956,0.319,0.070,-2.450,-1.050
120667,0.162,-0.954,0.318,0.070,-2.380,-0.770
120671,0.160,-0.952,0.324,-0.280,-2.520,-0.700
120679,0.162,-0.958,0.320,-0.350,-2.520,-0.700
